EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin13_2nd                                                           
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 30.853  9.36    0.70   -4.90    0.33    0.00   -4.56  0.895
   3.123  0.668  5.53    0.73  -10.07    0.35    0.00   -9.72 2.722E-01

  10.589 30.853  9.34    0.70   -4.81    0.33    0.00   -4.48  0.890
   3.115  0.666  5.57    0.73   -9.97    0.35    0.00   -9.62 2.776E-01

  10.589 30.853  9.31    0.71   -4.72    0.33    0.00   -4.39  0.886
   3.107  0.663  5.61    0.74   -9.86    0.35    0.00   -9.51 2.830E-01

  10.589 30.853  9.29    0.71   -4.64    0.33    0.00   -4.31  0.883
   3.099  0.661  5.65    0.74   -9.76    0.35    0.00   -9.41 2.885E-01

  10.589 30.853  9.26    0.72   -4.55    0.33    0.00   -4.22  0.879
   3.091  0.658  5.69    0.75   -9.65    0.35    0.00   -9.30 2.941E-01

  10.589 30.853  9.24    0.72   -4.46    0.33    0.00   -4.13  0.876
   3.083  0.656  5.73    0.76   -9.55    0.35    0.00   -9.19 2.997E-01

  10.589 30.853  9.22    0.73   -4.38    0.34    0.00   -4.04  0.872
   3.075  0.654  5.77    0.76   -9.44    0.36    0.00   -9.09 3.054E-01

  10.589 30.853  9.19    0.73   -4.29    0.34    0.00   -3.95  0.869
   3.067  0.651  5.80    0.77   -9.33    0.36    0.00   -8.98 3.112E-01

  10.589 30.853  9.17    0.74   -4.20    0.34    0.00   -3.86  0.866
   3.059  0.649  5.84    0.77   -9.22    0.36    0.00   -8.87 3.170E-01

  10.589 30.853  9.14    0.75   -4.11    0.34    0.00   -3.77  0.863
   3.051  0.646  5.88    0.78   -9.12    0.36    0.00   -8.76 3.229E-01

  10.589 30.853  9.12    0.75   -4.03    0.34    0.00   -3.69  0.860
   3.043  0.644  5.92    0.79   -9.01    0.36    0.00   -8.66 3.289E-01

  10.589 30.853  9.10    0.76   -3.94    0.34    0.00   -3.60  0.857
   3.035  0.642  5.96    0.79   -8.91    0.36    0.00   -8.55 3.349E-01

  10.589 30.853  9.07    0.76   -3.85    0.34    0.00   -3.51  0.855
   3.027  0.639  6.00    0.80   -8.80    0.36    0.00   -8.44 3.410E-01

  10.589 30.853  9.05    0.77   -3.76    0.34    0.00   -3.41  0.852
   3.019  0.637  6.04    0.81   -8.69    0.36    0.00   -8.33 3.472E-01

  10.589 30.853  9.02    0.78   -3.68    0.34    0.00   -3.33  0.850
   3.011  0.635  6.08    0.81   -8.59    0.36    0.00   -8.23 3.534E-01

  10.589 30.853  9.00    0.78   -3.59    0.34    0.00   -3.24  0.847
   3.003  0.632  6.12    0.82   -8.48    0.36    0.00   -8.11 3.597E-01

  10.589 30.853  8.98    0.79   -3.46    0.35    0.00   -3.12  0.845
   2.995  0.630  6.16    0.83   -8.34    0.37    0.00   -7.97 3.661E-01

  10.589 30.853  8.95    0.80   -3.41    0.35    0.00   -3.06  0.843
   2.987  0.628  6.19    0.84   -8.27    0.37    0.00   -7.90 3.726E-01

  10.589 30.853  8.93    0.81   -3.32    0.35    0.00   -2.97  0.841
   2.979  0.625  6.23    0.84   -8.16    0.37    0.00   -7.79 3.791E-01

  10.589 30.853  8.90    0.81   -3.23    0.35    0.00   -2.88  0.839
   2.971  0.623  6.27    0.85   -8.05    0.37    0.00   -7.68 3.857E-01

  10.589 30.853  8.88    0.82   -3.14    0.35    0.00   -2.79  0.837
   2.963  0.621  6.31    0.86   -7.94    0.37    0.00   -7.57 3.923E-01

  10.589 30.853  8.86    0.83   -3.06    0.36    0.00   -2.70  0.836
   2.955  0.618  6.35    0.87   -7.84    0.38    0.00   -7.46 3.991E-01

  10.589 30.933  9.72    0.64   -6.13    0.35    0.00   -5.78  0.974
   3.227  0.704  4.98    0.67  -11.57    0.37    0.00  -11.20 2.002E-01

  10.589 30.933  9.70    0.64   -6.04    0.35    0.00   -5.68  0.967
   3.219  0.701  5.01    0.67  -11.45    0.37    0.00  -11.08 2.046E-01

  10.589 30.933  9.67    0.64   -5.95    0.35    0.00   -5.60  0.960
   3.211  0.699  5.05    0.68  -11.35    0.37    0.00  -10.98 2.090E-01

  10.589 30.933  9.65    0.65   -5.87    0.35    0.00   -5.52  0.953
   3.203  0.696  5.09    0.68  -11.25    0.37    0.00  -10.88 2.136E-01

  10.589 30.933  9.62    0.65   -5.78    0.35    0.00   -5.43  0.947
   3.195  0.694  5.13    0.68  -11.14    0.37    0.00  -10.78 2.182E-01

  10.589 30.933  9.60    0.66   -5.70    0.34    0.00   -5.35  0.941
   3.187  0.691  5.17    0.69  -11.04    0.36    0.00  -10.68 2.228E-01

  10.589 30.933  9.58    0.66   -5.61    0.34    0.00   -5.27  0.935
   3.179  0.689  5.21    0.69  -10.94    0.36    0.00  -10.57 2.275E-01

  10.589 30.933  9.55    0.66   -5.52    0.34    0.00   -5.18  0.929
   3.171  0.686  5.25    0.70  -10.83    0.36    0.00  -10.47 2.323E-01

  10.589 30.933  9.53    0.67   -5.44    0.34    0.00   -5.10  0.924
   3.163  0.684  5.29    0.70  -10.73    0.36    0.00  -10.37 2.372E-01

  10.589 30.933  9.50    0.67   -5.35    0.34    0.00   -5.01  0.918
   3.155  0.681  5.33    0.71  -10.62    0.36    0.00  -10.26 2.421E-01

  10.589 30.933  9.48    0.68   -5.26    0.34    0.00   -4.92  0.914
   3.147  0.679  5.37    0.71  -10.51    0.36    0.00  -10.15 2.470E-01

  10.589 30.933  9.45    0.68   -5.17    0.34    0.00   -4.83  0.910
   3.139  0.676  5.41    0.71  -10.40    0.36    0.00  -10.04 2.521E-01

  10.589 30.933  9.43    0.69   -5.09    0.34    0.00   -4.75  0.904
   3.131  0.674  5.44    0.72  -10.30    0.36    0.00   -9.95 2.572E-01

  10.589 30.933  9.41    0.69   -5.00    0.34    0.00   -4.67  0.899
   3.123  0.671  5.48    0.72  -10.20    0.36    0.00   -9.84 2.624E-01

  10.589 30.933  9.38    0.70   -4.91    0.34    0.00   -4.57  0.895
   3.115  0.669  5.52    0.73  -10.08    0.36    0.00   -9.73 2.676E-01

  10.589 30.933  9.36    0.70   -4.82    0.34    0.00   -4.49  0.891
   3.107  0.667  5.56    0.73   -9.98    0.36    0.00   -9.62 2.729E-01

  10.589 30.933  9.33    0.71   -4.73    0.34    0.00   -4.40  0.887
   3.099  0.664  5.60    0.74   -9.87    0.36    0.00   -9.51 2.783E-01

  10.589 30.933  9.31    0.71   -4.65    0.34    0.00   -4.31  0.883
   3.091  0.662  5.64    0.75   -9.77    0.36    0.00   -9.41 2.837E-01

  10.589 30.933  9.29    0.72   -4.56    0.34    0.00   -4.22  0.879
   3.083  0.659  5.68    0.75   -9.66    0.36    0.00   -9.31 2.892E-01

  10.589 30.933  9.26    0.72   -4.47    0.34    0.00   -4.14  0.876
   3.075  0.657  5.72    0.76   -9.55    0.36    0.00   -9.20 2.948E-01

  10.589 30.933  9.24    0.73   -4.39    0.34    0.00   -4.05  0.872
   3.067  0.654  5.76    0.76   -9.45    0.36    0.00   -9.09 3.004E-01

  10.589 30.933  9.21    0.74   -4.29    0.34    0.00   -3.96  0.869
   3.059  0.652  5.80    0.77   -9.34    0.36    0.00   -8.98 3.061E-01

  10.589 30.933  9.19    0.74   -4.20    0.34    0.00   -3.87  0.866
   3.051  0.650  5.84    0.78   -9.23    0.36    0.00   -8.87 3.119E-01

  10.589 30.933  9.17    0.75   -4.12    0.34    0.00   -3.78  0.863
   3.043  0.647  5.88    0.78   -9.12    0.36    0.00   -8.77 3.178E-01

  10.589 30.933  9.14    0.75   -4.03    0.34    0.00   -3.69  0.860
   3.035  0.645  5.91    0.79   -9.02    0.36    0.00   -8.66 3.237E-01

  10.589 30.933  9.12    0.76   -3.95    0.34    0.00   -3.61  0.857
   3.027  0.643  5.95    0.80   -8.92    0.36    0.00   -8.56 3.296E-01

  10.589 30.933  9.09    0.77   -3.86    0.34    0.00   -3.52  0.855
   3.019  0.640  5.99    0.80   -8.81    0.36    0.00   -8.44 3.357E-01

  10.589 30.933  9.07    0.77   -3.76    0.34    0.00   -3.41  0.852
   3.011  0.638  6.03    0.81   -8.69    0.36    0.00   -8.32 3.418E-01

  10.589 30.933  9.05    0.78   -3.68    0.34    0.00   -3.34  0.850
   3.003  0.635  6.07    0.82   -8.59    0.36    0.00   -8.23 3.480E-01

  10.589 30.933  9.02    0.79   -3.59    0.35    0.00   -3.25  0.847
   2.995  0.633  6.11    0.82   -8.48    0.37    0.00   -8.12 3.542E-01

  10.589 30.933  9.00    0.79   -3.47    0.35    0.00   -3.12  0.845
   2.987  0.631  6.15    0.83   -8.34    0.37    0.00   -7.97 3.605E-01

  10.589 30.933  8.97    0.80   -3.42    0.35    0.00   -3.07  0.843
   2.979  0.628  6.19    0.84   -8.27    0.37    0.00   -7.90 3.669E-01

  10.589 30.933  8.95    0.81   -3.33    0.35    0.00   -2.98  0.841
   2.971  0.626  6.23    0.85   -8.16    0.37    0.00   -7.79 3.734E-01

  10.589 30.933  8.92    0.82   -3.24    0.35    0.00   -2.89  0.839
   2.963  0.624  6.27    0.85   -8.05    0.37    0.00   -7.68 3.799E-01

  10.589 30.933  8.90    0.82   -3.15    0.35    0.00   -2.79  0.837
   2.955  0.621  6.31    0.86   -7.94    0.38    0.00   -7.57 3.865E-01

  10.589 31.013  9.77    0.64   -6.24    0.36    0.00   -5.88  0.982
   3.227  0.707  4.93    0.67  -11.69    0.38    0.00  -11.31 1.922E-01

  10.589 31.013  9.74    0.64   -6.14    0.36    0.00   -5.79  0.975
   3.219  0.705  4.97    0.67  -11.58    0.38    0.00  -11.20 1.965E-01

  10.589 31.013  9.72    0.64   -6.05    0.35    0.00   -5.69  0.968
   3.211  0.702  5.00    0.67  -11.46    0.37    0.00  -11.09 2.008E-01

  10.589 31.013  9.70    0.65   -5.97    0.35    0.00   -5.62  0.961
   3.203  0.700  5.04    0.68  -11.37    0.37    0.00  -11.00 2.052E-01

  10.589 31.013  9.67    0.65   -5.88    0.35    0.00   -5.53  0.954
   3.195  0.697  5.08    0.68  -11.26    0.37    0.00  -10.89 2.097E-01

  10.589 31.013  9.65    0.65   -5.79    0.35    0.00   -5.44  0.948
   3.187  0.695  5.12    0.69  -11.15    0.37    0.00  -10.78 2.142E-01

  10.589 31.013  9.62    0.66   -5.71    0.35    0.00   -5.36  0.941
   3.179  0.692  5.16    0.69  -11.05    0.37    0.00  -10.68 2.188E-01

  10.589 31.013  9.60    0.66   -5.62    0.34    0.00   -5.28  0.936
   3.171  0.690  5.20    0.69  -10.95    0.36    0.00  -10.58 2.235E-01

  10.589 31.013  9.58    0.67   -5.53    0.34    0.00   -5.19  0.930
   3.163  0.687  5.24    0.70  -10.84    0.36    0.00  -10.47 2.282E-01

  10.589 31.013  9.55    0.67   -5.45    0.34    0.00   -5.11  0.924
   3.155  0.685  5.28    0.70  -10.73    0.36    0.00  -10.37 2.330E-01

  10.589 31.013  9.53    0.68   -5.34    0.34    0.00   -5.00  0.919
   3.147  0.682  5.32    0.71  -10.63    0.36    0.00  -10.27 2.379E-01

  10.589 31.013  9.50    0.68   -5.27    0.34    0.00   -4.93  0.914
   3.139  0.680  5.36    0.71  -10.52    0.36    0.00  -10.16 2.428E-01

  10.589 31.013  9.48    0.68   -5.18    0.34    0.00   -4.84  0.910
   3.131  0.677  5.40    0.72  -10.41    0.36    0.00  -10.05 2.478E-01

  10.589 31.013  9.45    0.69   -5.10    0.34    0.00   -4.76  0.904
   3.123  0.675  5.44    0.72  -10.31    0.36    0.00   -9.96 2.528E-01

  10.589 31.013  9.43    0.69   -5.01    0.34    0.00   -4.67  0.900
   3.115  0.672  5.48    0.73  -10.20    0.36    0.00   -9.85 2.579E-01

  10.589 31.013  9.41    0.70   -4.92    0.34    0.00   -4.58  0.895
   3.107  0.670  5.51    0.73  -10.09    0.36    0.00   -9.73 2.631E-01

  10.589 31.013  9.38    0.70   -4.83    0.34    0.00   -4.49  0.891
   3.099  0.667  5.55    0.74   -9.98    0.36    0.00   -9.63 2.684E-01

  10.589 31.013  9.36    0.71   -4.74    0.34    0.00   -4.40  0.887
   3.091  0.665  5.59    0.74   -9.88    0.36    0.00   -9.52 2.737E-01

  10.589 31.013  9.33    0.72   -4.66    0.34    0.00   -4.32  0.883
   3.083  0.663  5.63    0.75   -9.77    0.36    0.00   -9.42 2.790E-01

  10.589 31.013  9.31    0.72   -4.57    0.34    0.00   -4.23  0.880
   3.075  0.660  5.67    0.75   -9.67    0.36    0.00   -9.31 2.845E-01

  10.589 31.013  9.28    0.73   -4.48    0.34    0.00   -4.14  0.876
   3.067  0.658  5.71    0.76   -9.56    0.36    0.00   -9.20 2.900E-01

  10.589 31.013  9.26    0.73   -4.39    0.34    0.00   -4.06  0.873
   3.059  0.655  5.75    0.77   -9.45    0.36    0.00   -9.10 2.956E-01

  10.589 31.013  9.24    0.74   -4.30    0.34    0.00   -3.96  0.869
   3.051  0.653  5.79    0.77   -9.34    0.36    0.00   -8.98 3.012E-01

  10.589 31.013  9.21    0.74   -4.21    0.34    0.00   -3.87  0.866
   3.043  0.651  5.83    0.78   -9.24    0.36    0.00   -8.88 3.069E-01

  10.589 31.013  9.19    0.75   -4.12    0.34    0.00   -3.78  0.863
   3.035  0.648  5.87    0.78   -9.13    0.36    0.00   -8.77 3.127E-01

  10.589 31.013  9.16    0.76   -4.04    0.34    0.00   -3.70  0.860
   3.027  0.646  5.91    0.79   -9.03    0.36    0.00   -8.66 3.186E-01

  10.589 31.013  9.14    0.76   -3.96    0.34    0.00   -3.61  0.857
   3.019  0.643  5.95    0.80   -8.92    0.36    0.00   -8.56 3.245E-01

  10.589 31.013  9.12    0.77   -3.86    0.34    0.00   -3.52  0.855
   3.011  0.641  5.99    0.80   -8.81    0.36    0.00   -8.45 3.305E-01

  10.589 31.013  9.09    0.78   -3.76    0.34    0.00   -3.42  0.852
   3.003  0.639  6.02    0.81   -8.69    0.36    0.00   -8.33 3.365E-01

  10.589 31.013  9.07    0.78   -3.69    0.35    0.00   -3.34  0.850
   2.995  0.636  6.06    0.82   -8.60    0.37    0.00   -8.23 3.426E-01

  10.589 31.013  9.04    0.79   -3.60    0.35    0.00   -3.25  0.847
   2.987  0.634  6.10    0.83   -8.49    0.37    0.00   -8.12 3.488E-01

  10.589 31.013  9.02    0.80   -3.48    0.35    0.00   -3.13  0.845
   2.979  0.632  6.14    0.83   -8.35    0.37    0.00   -7.98 3.551E-01

  10.589 31.013  8.99    0.80   -3.42    0.35    0.00   -3.07  0.843
   2.971  0.629  6.18    0.84   -8.27    0.37    0.00   -7.90 3.614E-01

  10.589 31.013  8.97    0.81   -3.33    0.35    0.00   -2.98  0.841
   2.963  0.627  6.22    0.85   -8.16    0.37    0.00   -7.79 3.678E-01

  10.589 31.013  8.95    0.82   -3.24    0.35    0.00   -2.89  0.839
   2.955  0.624  6.26    0.86   -8.06    0.38    0.00   -7.68 3.743E-01

  10.589 31.093  9.82    0.63   -6.34    0.36    0.00   -5.97  0.991
   3.227  0.711  4.88    0.67  -11.81    0.38    0.00  -11.42 1.845E-01

  10.589 31.093  9.79    0.64   -6.25    0.36    0.00   -5.89  0.984
   3.219  0.708  4.92    0.67  -11.70    0.38    0.00  -11.32 1.887E-01

  10.589 31.093  9.77    0.64   -6.16    0.36    0.00   -5.80  0.976
   3.211  0.706  4.96    0.67  -11.59    0.38    0.00  -11.21 1.929E-01

  10.589 31.093  9.75    0.64   -6.06    0.36    0.00   -5.71  0.969
   3.203  0.703  5.00    0.68  -11.48    0.38    0.00  -11.10 1.972E-01

  10.589 31.093  9.72    0.65   -5.98    0.35    0.00   -5.63  0.962
   3.195  0.701  5.03    0.68  -11.38    0.37    0.00  -11.01 2.015E-01

  10.589 31.093  9.70    0.65   -5.89    0.35    0.00   -5.54  0.955
   3.187  0.698  5.07    0.68  -11.27    0.37    0.00  -10.90 2.059E-01

  10.589 31.093  9.67    0.66   -5.80    0.35    0.00   -5.45  0.949
   3.179  0.696  5.11    0.69  -11.16    0.37    0.00  -10.79 2.104E-01

  10.589 31.093  9.65    0.66   -5.72    0.35    0.00   -5.37  0.942
   3.171  0.693  5.15    0.69  -11.06    0.37    0.00  -10.69 2.150E-01

  10.589 31.093  9.62    0.66   -5.63    0.35    0.00   -5.29  0.936
   3.163  0.691  5.19    0.70  -10.96    0.37    0.00  -10.59 2.196E-01

  10.589 31.093  9.60    0.67   -5.54    0.34    0.00   -5.20  0.930
   3.155  0.688  5.23    0.70  -10.85    0.36    0.00  -10.48 2.242E-01

  10.589 31.093  9.57    0.67   -5.46    0.34    0.00   -5.11  0.925
   3.147  0.686  5.27    0.70  -10.74    0.36    0.00  -10.38 2.290E-01

  10.589 31.093  9.55    0.68   -5.36    0.34    0.00   -5.01  0.920
   3.139  0.683  5.31    0.71  -10.62    0.36    0.00  -10.26 2.338E-01

  10.589 31.093  9.53    0.68   -5.28    0.34    0.00   -4.94  0.914
   3.131  0.681  5.35    0.71  -10.52    0.36    0.00  -10.16 2.386E-01

  10.589 31.093  9.50    0.69   -5.19    0.34    0.00   -4.85  0.911
   3.123  0.678  5.39    0.72  -10.42    0.36    0.00  -10.06 2.435E-01

  10.589 31.093  9.48    0.69   -5.11    0.34    0.00   -4.77  0.905
   3.115  0.676  5.43    0.72  -10.32    0.36    0.00   -9.96 2.485E-01

  10.589 31.093  9.45    0.70   -5.02    0.34    0.00   -4.68  0.900
   3.107  0.673  5.47    0.73  -10.21    0.36    0.00   -9.85 2.536E-01

  10.589 31.093  9.43    0.70   -4.93    0.34    0.00   -4.59  0.896
   3.099  0.671  5.51    0.73  -10.10    0.36    0.00   -9.74 2.587E-01

  10.589 31.093  9.40    0.70   -4.83    0.34    0.00   -4.50  0.891
   3.091  0.668  5.55    0.74   -9.99    0.36    0.00   -9.63 2.639E-01

  10.589 31.093  9.38    0.71   -4.75    0.34    0.00   -4.41  0.888
   3.083  0.666  5.59    0.74   -9.88    0.36    0.00   -9.52 2.692E-01

  10.589 31.093  9.36    0.72   -4.66    0.34    0.00   -4.33  0.884
   3.075  0.664  5.63    0.75   -9.78    0.36    0.00   -9.42 2.745E-01

  10.589 31.093  9.33    0.72   -4.58    0.34    0.00   -4.24  0.880
   3.067  0.661  5.66    0.76   -9.67    0.36    0.00   -9.32 2.799E-01

  10.589 31.093  9.31    0.73   -4.49    0.34    0.00   -4.15  0.876
   3.059  0.659  5.70    0.76   -9.57    0.36    0.00   -9.21 2.853E-01

  10.589 31.093  9.28    0.73   -4.40    0.34    0.00   -4.06  0.873
   3.051  0.656  5.74    0.77   -9.46    0.36    0.00   -9.10 2.908E-01

  10.589 31.093  9.26    0.74   -4.31    0.34    0.00   -3.97  0.869
   3.043  0.654  5.78    0.77   -9.35    0.36    0.00   -8.99 2.964E-01

  10.589 31.093  9.23    0.75   -4.22    0.34    0.00   -3.88  0.866
   3.035  0.651  5.82    0.78   -9.24    0.36    0.00   -8.88 3.021E-01

  10.589 31.093  9.21    0.75   -4.13    0.34    0.00   -3.79  0.863
   3.027  0.649  5.86    0.79   -9.13    0.36    0.00   -8.77 3.078E-01

  10.589 31.093  9.19    0.76   -4.05    0.34    0.00   -3.70  0.860
   3.019  0.647  5.90    0.79   -9.03    0.36    0.00   -8.67 3.136E-01

  10.589 31.093  9.16    0.76   -3.96    0.34    0.00   -3.62  0.858
   3.011  0.644  5.94    0.80   -8.93    0.36    0.00   -8.56 3.194E-01

  10.589 31.093  9.14    0.77   -3.87    0.34    0.00   -3.53  0.855
   3.003  0.642  5.98    0.81   -8.81    0.36    0.00   -8.45 3.254E-01

  10.589 31.093  9.11    0.78   -3.77    0.35    0.00   -3.42  0.852
   2.995  0.639  6.02    0.81   -8.70    0.37    0.00   -8.33 3.314E-01

  10.589 31.093  9.09    0.78   -3.69    0.35    0.00   -3.34  0.850
   2.987  0.637  6.06    0.82   -8.60    0.37    0.00   -8.23 3.374E-01

  10.589 31.093  9.06    0.79   -3.60    0.35    0.00   -3.26  0.847
   2.979  0.635  6.10    0.83   -8.49    0.37    0.00   -8.12 3.435E-01

  10.589 31.093  9.04    0.80   -3.48    0.35    0.00   -3.13  0.845
   2.971  0.632  6.14    0.84   -8.35    0.37    0.00   -7.98 3.497E-01

  10.589 31.093  9.02    0.81   -3.43    0.35    0.00   -3.08  0.843
   2.963  0.630  6.18    0.84   -8.28    0.37    0.00   -7.90 3.560E-01

  10.589 31.093  8.99    0.81   -3.33    0.35    0.00   -2.98  0.841
   2.955  0.628  6.22    0.85   -8.16    0.37    0.00   -7.79 3.623E-01

  10.589 31.173  9.87    0.63   -6.43    0.37    0.00   -6.07  1.001
   3.227  0.714  4.83    0.66  -11.92    0.39    0.00  -11.53 1.770E-01

  10.589 31.173  9.84    0.64   -6.35    0.37    0.00   -5.98  0.992
   3.219  0.712  4.87    0.67  -11.82    0.39    0.00  -11.43 1.811E-01

  10.589 31.173  9.82    0.64   -6.26    0.36    0.00   -5.90  0.985
   3.211  0.709  4.91    0.67  -11.71    0.38    0.00  -11.33 1.852E-01

  10.589 31.173  9.79    0.64   -6.17    0.36    0.00   -5.81  0.977
   3.203  0.707  4.95    0.67  -11.60    0.38    0.00  -11.22 1.894E-01

  10.589 31.173  9.77    0.65   -6.07    0.36    0.00   -5.72  0.970
   3.195  0.704  4.99    0.68  -11.49    0.38    0.00  -11.11 1.936E-01

  10.589 31.173  9.75    0.65   -5.99    0.35    0.00   -5.64  0.963
   3.187  0.702  5.03    0.68  -11.39    0.37    0.00  -11.01 1.979E-01

  10.589 31.173  9.72    0.65   -5.90    0.35    0.00   -5.55  0.956
   3.179  0.699  5.06    0.69  -11.28    0.37    0.00  -10.91 2.023E-01

  10.589 31.173  9.70    0.66   -5.81    0.35    0.00   -5.46  0.949
   3.171  0.697  5.10    0.69  -11.17    0.37    0.00  -10.80 2.067E-01

  10.589 31.173  9.67    0.66   -5.73    0.35    0.00   -5.38  0.943
   3.163  0.694  5.14    0.69  -11.07    0.37    0.00  -10.70 2.112E-01

  10.589 31.173  9.65    0.67   -5.64    0.35    0.00   -5.30  0.937
   3.155  0.692  5.18    0.70  -10.96    0.37    0.00  -10.60 2.157E-01

  10.589 31.173  9.62    0.67   -5.55    0.35    0.00   -5.21  0.931
   3.147  0.689  5.22    0.70  -10.85    0.37    0.00  -10.49 2.203E-01

  10.589 31.173  9.60    0.67   -5.47    0.34    0.00   -5.12  0.926
   3.139  0.687  5.26    0.71  -10.75    0.36    0.00  -10.39 2.250E-01

  10.589 31.173  9.57    0.68   -5.37    0.34    0.00   -5.02  0.920
   3.131  0.684  5.30    0.71  -10.63    0.36    0.00  -10.27 2.297E-01

  10.589 31.173  9.55    0.68   -5.29    0.34    0.00   -4.95  0.915
   3.123  0.682  5.34    0.72  -10.54    0.36    0.00  -10.17 2.346E-01

  10.589 31.173  9.53    0.69   -5.20    0.34    0.00   -4.86  0.911
   3.115  0.679  5.38    0.72  -10.43    0.36    0.00  -10.07 2.394E-01

  10.589 31.173  9.50    0.69   -5.12    0.34    0.00   -4.78  0.905
   3.107  0.677  5.42    0.73  -10.33    0.36    0.00   -9.97 2.444E-01

  10.589 31.173  9.48    0.70   -5.03    0.34    0.00   -4.69  0.900
   3.099  0.674  5.46    0.73  -10.22    0.36    0.00   -9.86 2.494E-01

  10.589 31.173  9.45    0.70   -4.94    0.34    0.00   -4.60  0.896
   3.091  0.672  5.50    0.73  -10.11    0.36    0.00   -9.75 2.544E-01

  10.589 31.173  9.43    0.71   -4.84    0.34    0.00   -4.50  0.892
   3.083  0.669  5.54    0.74   -9.99    0.36    0.00   -9.63 2.596E-01

  10.589 31.173  9.40    0.71   -4.76    0.34    0.00   -4.42  0.888
   3.075  0.667  5.58    0.75   -9.89    0.36    0.00   -9.53 2.648E-01

  10.589 31.173  9.38    0.72   -4.68    0.34    0.00   -4.34  0.884
   3.067  0.664  5.62    0.75   -9.79    0.36    0.00   -9.43 2.700E-01

  10.589 31.173  9.35    0.72   -4.58    0.34    0.00   -4.24  0.880
   3.059  0.662  5.66    0.76   -9.68    0.36    0.00   -9.32 2.753E-01

  10.589 31.173  9.33    0.73   -4.49    0.34    0.00   -4.15  0.876
   3.051  0.660  5.70    0.76   -9.57    0.36    0.00   -9.21 2.807E-01

  10.589 31.173  9.30    0.74   -4.40    0.34    0.00   -4.06  0.873
   3.043  0.657  5.74    0.77   -9.46    0.36    0.00   -9.10 2.862E-01

  10.589 31.173  9.28    0.74   -4.32    0.34    0.00   -3.97  0.870
   3.035  0.655  5.78    0.78   -9.35    0.36    0.00   -8.99 2.917E-01

  10.589 31.173  9.26    0.75   -4.23    0.34    0.00   -3.89  0.866
   3.027  0.652  5.81    0.78   -9.25    0.36    0.00   -8.89 2.973E-01

  10.589 31.173  9.23    0.75   -4.14    0.34    0.00   -3.80  0.863
   3.019  0.650  5.85    0.79   -9.14    0.36    0.00   -8.78 3.030E-01

  10.589 31.173  9.21    0.76   -4.05    0.34    0.00   -3.71  0.860
   3.011  0.647  5.89    0.80   -9.03    0.36    0.00   -8.67 3.087E-01

  10.589 31.173  9.18    0.77   -3.97    0.34    0.00   -3.62  0.858
   3.003  0.645  5.93    0.80   -8.93    0.36    0.00   -8.56 3.145E-01

  10.589 31.173  9.16    0.77   -3.88    0.35    0.00   -3.53  0.855
   2.995  0.643  5.97    0.81   -8.82    0.37    0.00   -8.45 3.204E-01

  10.589 31.173  9.13    0.78   -3.78    0.35    0.00   -3.43  0.852
   2.987  0.640  6.01    0.82   -8.70    0.37    0.00   -8.33 3.263E-01

  10.589 31.173  9.11    0.79   -3.69    0.35    0.00   -3.35  0.850
   2.979  0.638  6.05    0.82   -8.60    0.37    0.00   -8.23 3.323E-01

  10.589 31.173  9.08    0.79   -3.61    0.35    0.00   -3.26  0.847
   2.971  0.635  6.09    0.83   -8.49    0.37    0.00   -8.12 3.384E-01

  10.589 31.173  9.06    0.80   -3.52    0.35    0.00   -3.17  0.845
   2.963  0.633  6.13    0.84   -8.38    0.37    0.00   -8.01 3.445E-01

  10.589 31.173  9.04    0.81   -3.43    0.35    0.00   -3.08  0.843
   2.955  0.631  6.17    0.85   -8.28    0.37    0.00   -7.91 3.507E-01

  10.589 31.253  9.92    0.63   -6.54    0.37    0.00   -6.17  1.010
   3.227  0.718  4.78    0.66  -12.04    0.39    0.00  -11.65 1.698E-01

  10.589 31.253  9.89    0.63   -6.45    0.37    0.00   -6.08  1.002
   3.219  0.715  4.82    0.67  -11.93    0.39    0.00  -11.54 1.738E-01

  10.589 31.253  9.87    0.64   -6.36    0.37    0.00   -5.99  0.994
   3.211  0.713  4.86    0.67  -11.83    0.39    0.00  -11.44 1.777E-01

  10.589 31.253  9.84    0.64   -6.27    0.36    0.00   -5.91  0.986
