EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin4                                                                 
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
  10.589 20.180  3.84    2.44   10.43    1.75    0.03   12.21  0.967
   2.955  0.268 11.36    2.70    8.75    1.89    0.03   10.66 6.112E+00

  10.589 20.260  4.23    1.74    7.51    1.13    0.02    8.65  0.966
   3.227  0.306 10.47    1.89    5.17    1.22    0.02    6.40 5.324E+00

  10.589 20.260  4.22    1.75    7.59    1.14    0.02    8.75  0.967
   3.219  0.305 10.49    1.91    5.26    1.23    0.02    6.51 5.343E+00

  10.589 20.260  4.21    1.77    7.67    1.16    0.02    8.84  0.967
   3.211  0.304 10.52    1.93    5.36    1.25    0.02    6.62 5.363E+00

  10.589 20.260  4.20    1.79    7.75    1.17    0.02    8.93  0.967
   3.203  0.303 10.54    1.95    5.46    1.26    0.02    6.74 5.382E+00

  10.589 20.260  4.19    1.80    7.82    1.19    0.02    9.03  0.967
   3.195  0.302 10.57    1.97    5.56    1.28    0.02    6.85 5.401E+00

  10.589 20.260  4.18    1.82    7.90    1.20    0.02    9.12  0.965
   3.187  0.301 10.59    1.99    5.65    1.29    0.02    6.96 5.421E+00

  10.589 20.260  4.17    1.84    7.99    1.21    0.02    9.22  0.966
   3.179  0.300 10.62    2.01    5.75    1.31    0.02    7.08 5.440E+00

  10.589 20.260  4.15    1.85    8.07    1.23    0.02    9.32  0.967
   3.171  0.298 10.65    2.03    5.85    1.33    0.02    7.20 5.460E+00

  10.589 20.260  4.14    1.87    8.15    1.25    0.02    9.41  0.967
   3.163  0.297 10.67    2.05    5.96    1.34    0.02    7.32 5.479E+00

  10.589 20.260  4.13    1.89    8.23    1.26    0.02    9.51  0.967
   3.155  0.296 10.70    2.07    6.05    1.36    0.02    7.43 5.499E+00

  10.589 20.260  4.12    1.91    8.31    1.28    0.02    9.60  0.967
   3.147  0.295 10.72    2.09    6.15    1.38    0.02    7.54 5.518E+00

  10.589 20.260  4.11    1.93    8.39    1.29    0.02    9.70  0.966
   3.139  0.294 10.75    2.11    6.25    1.39    0.02    7.66 5.537E+00

  10.589 20.260  4.10    1.95    8.49    1.31    0.02    9.81  0.967
   3.131  0.293 10.77    2.13    6.36    1.41    0.02    7.79 5.557E+00

  10.589 20.260  4.09    1.96    8.56    1.32    0.02    9.90  0.965
   3.123  0.292 10.80    2.15    6.46    1.42    0.02    7.90 5.576E+00

  10.589 20.260  4.08    1.98    8.65    1.34    0.02   10.00  0.966
   3.115  0.291 10.82    2.17    6.56    1.44    0.02    8.02 5.596E+00

  10.589 20.260  4.07    2.00    8.73    1.36    0.02   10.10  0.966
   3.107  0.290 10.85    2.20    6.66    1.46    0.02    8.14 5.615E+00

  10.589 20.260  4.06    2.02    8.81    1.37    0.02   10.20  0.967
   3.099  0.289 10.88    2.22    6.76    1.48    0.02    8.26 5.635E+00

  10.589 20.260  4.05    2.04    8.89    1.39    0.02   10.30  0.967
   3.091  0.288 10.90    2.24    6.86    1.50    0.02    8.38 5.654E+00

  10.589 20.260  4.04    2.06    8.97    1.41    0.02   10.40  0.969
   3.083  0.287 10.93    2.26    6.96    1.52    0.02    8.50 5.674E+00

  10.589 20.260  4.03    2.08    9.04    1.42    0.02   10.49  0.967
   3.075  0.286 10.95    2.29    7.05    1.54    0.02    8.61 5.694E+00

  10.589 20.260  4.02    2.10    9.14    1.44    0.02   10.60  0.968
   3.067  0.285 10.98    2.31    7.16    1.56    0.02    8.74 5.713E+00

  10.589 20.260  4.01    2.12    9.22    1.46    0.02   10.70  0.968
   3.059  0.284 11.00    2.33    7.26    1.58    0.02    8.86 5.733E+00

  10.589 20.260  4.00    2.14    9.29    1.48    0.02   10.80  0.967
   3.051  0.283 11.03    2.36    7.36    1.60    0.02    8.98 5.752E+00

  10.589 20.260  3.99    2.17    9.38    1.50    0.02   10.90  0.968
   3.043  0.282 11.05    2.38    7.46    1.62    0.02    9.10 5.772E+00

  10.589 20.260  3.98    2.19    9.46    1.52    0.02   11.01  0.968
   3.035  0.281 11.08    2.40    7.56    1.64    0.02    9.23 5.792E+00

  10.589 20.260  3.97    2.21    9.54    1.54    0.02   11.11  0.968
   3.027  0.279 11.10    2.43    7.66    1.66    0.03    9.35 5.811E+00

  10.589 20.260  3.96    2.23    9.64    1.55    0.03   11.22  0.966
   3.019  0.278 11.13    2.45    7.78    1.67    0.03    9.48 5.831E+00

  10.589 20.260  3.95    2.25    9.73    1.58    0.03   11.34  0.969
   3.011  0.277 11.16    2.48    7.89    1.70    0.03    9.62 5.851E+00

  10.589 20.260  3.93    2.28    9.80    1.60    0.03   11.43  0.969
   3.003  0.276 11.18    2.50    7.98    1.72    0.03    9.73 5.871E+00

  10.589 20.260  3.92    2.30    9.89    1.62    0.03   11.53  0.969
   2.995  0.275 11.21    2.53    8.08    1.75    0.03    9.85 5.890E+00

  10.589 20.260  3.91    2.32    9.97    1.64    0.03   11.64  0.969
   2.987  0.274 11.23    2.56    8.19    1.77    0.03    9.98 5.910E+00

  10.589 20.260  3.90    2.34   10.06    1.66    0.03   11.74  0.968
   2.979  0.273 11.26    2.58    8.29    1.79    0.03   10.11 5.930E+00

  10.589 20.260  3.89    2.37   10.14    1.68    0.03   11.85  0.969
   2.971  0.272 11.28    2.61    8.39    1.82    0.03   10.24 5.950E+00

  10.589 20.260  3.88    2.39   10.23    1.70    0.03   11.96  0.969
   2.963  0.271 11.31    2.64    8.50    1.84    0.03   10.37 5.969E+00

  10.589 20.260  3.87    2.42   10.32    1.72    0.03   12.07  0.968
   2.955  0.270 11.33    2.66    8.61    1.86    0.03   10.50 5.989E+00

  10.589 20.340  4.26    1.72    7.40    1.11    0.01    8.53  0.966
   3.227  0.308 10.43    1.87    5.03    1.20    0.01    6.25 5.208E+00

  10.589 20.340  4.25    1.73    7.47    1.12    0.02    8.61  0.964
   3.219  0.307 10.46    1.89    5.12    1.21    0.02    6.35 5.228E+00

  10.589 20.340  4.24    1.75    7.55    1.14    0.02    8.70  0.967
   3.211  0.306 10.49    1.91    5.22    1.23    0.02    6.46 5.247E+00

  10.589 20.340  4.23    1.77    7.63    1.15    0.02    8.80  0.966
   3.203  0.305 10.51    1.93    5.32    1.24    0.02    6.58 5.266E+00

  10.589 20.340  4.22    1.78    7.71    1.17    0.02    8.89  0.965
   3.195  0.304 10.54    1.95    5.42    1.26    0.02    6.69 5.285E+00

  10.589 20.340  4.21    1.80    7.79    1.18    0.02    8.99  0.967
   3.187  0.303 10.56    1.97    5.51    1.27    0.02    6.80 5.305E+00

  10.589 20.340  4.20    1.82    7.87    1.20    0.02    9.08  0.967
   3.179  0.302 10.59    1.98    5.61    1.29    0.02    6.92 5.324E+00

  10.589 20.340  4.19    1.83    7.95    1.21    0.02    9.18  0.967
   3.171  0.301 10.61    2.00    5.71    1.31    0.02    7.03 5.343E+00

  10.589 20.340  4.18    1.85    8.03    1.22    0.02    9.27  0.966
   3.163  0.300 10.64    2.02    5.81    1.32    0.02    7.15 5.362E+00

  10.589 20.340  4.17    1.87    8.11    1.24    0.02    9.37  0.968
   3.155  0.299 10.66    2.04    5.91    1.34    0.02    7.27 5.382E+00

  10.589 20.340  4.16    1.89    8.20    1.26    0.02    9.47  0.967
   3.147  0.298 10.69    2.07    6.01    1.35    0.02    7.38 5.401E+00

  10.589 20.340  4.15    1.91    8.28    1.27    0.02    9.57  0.968
   3.139  0.296 10.72    2.09    6.11    1.37    0.02    7.50 5.420E+00

  10.589 20.340  4.13    1.92    8.35    1.29    0.02    9.66  0.967
   3.131  0.295 10.74    2.11    6.21    1.39    0.02    7.61 5.440E+00

  10.589 20.340  4.12    1.94    8.43    1.30    0.02    9.76  0.967
   3.123  0.294 10.77    2.13    6.30    1.41    0.02    7.73 5.459E+00

  10.589 20.340  4.11    1.96    8.53    1.32    0.02    9.87  0.967
   3.115  0.293 10.79    2.15    6.42    1.42    0.02    7.86 5.478E+00

  10.589 20.340  4.10    1.98    8.61    1.34    0.02    9.97  0.967
   3.107  0.292 10.82    2.17    6.52    1.44    0.02    7.98 5.498E+00

  10.589 20.340  4.09    2.00    8.69    1.35    0.02   10.07  0.967
   3.099  0.291 10.84    2.19    6.62    1.46    0.02    8.10 5.517E+00

  10.589 20.340  4.08    2.02    8.78    1.37    0.02   10.17  0.968
   3.091  0.290 10.87    2.21    6.72    1.48    0.02    8.22 5.536E+00

  10.589 20.340  4.07    2.04    8.86    1.39    0.02   10.27  0.968
   3.083  0.289 10.89    2.24    6.82    1.50    0.02    8.34 5.556E+00

  10.589 20.340  4.06    2.06    8.94    1.40    0.02   10.36  0.967
   3.075  0.288 10.92    2.26    6.92    1.51    0.02    8.46 5.575E+00

  10.589 20.340  4.05    2.08    9.02    1.42    0.02   10.46  0.967
   3.067  0.287 10.95    2.28    7.02    1.53    0.02    8.58 5.595E+00

  10.589 20.340  4.04    2.10    9.11    1.44    0.02   10.57  0.967
   3.059  0.286 10.97    2.31    7.12    1.55    0.02    8.70 5.614E+00

  10.589 20.340  4.03    2.12    9.19    1.46    0.02   10.67  0.969
   3.051  0.285 11.00    2.33    7.22    1.58    0.02    8.82 5.634E+00

  10.589 20.340  4.02    2.14    9.27    1.48    0.02   10.77  0.968
   3.043  0.284 11.02    2.35    7.32    1.59    0.02    8.94 5.653E+00

  10.589 20.340  4.01    2.16    9.35    1.50    0.02   10.87  0.967
   3.035  0.283 11.05    2.38    7.42    1.61    0.02    9.06 5.673E+00

  10.589 20.340  4.00    2.18    9.43    1.52    0.02   10.97  0.968
   3.027  0.282 11.07    2.40    7.53    1.64    0.02    9.19 5.692E+00

  10.589 20.340  3.99    2.21    9.51    1.54    0.02   11.07  0.969
   3.019  0.281 11.10    2.43    7.62    1.66    0.02    9.31 5.712E+00

  10.589 20.340  3.98    2.23    9.60    1.55    0.03   11.18  0.966
   3.011  0.280 11.12    2.45    7.73    1.67    0.03    9.43 5.731E+00

  10.589 20.340  3.97    2.25    9.70    1.57    0.03   11.30  0.966
   3.003  0.279 11.15    2.48    7.85    1.69    0.03    9.57 5.751E+00

  10.589 20.340  3.96    2.27    9.79    1.60    0.03   11.42  0.969
   2.995  0.278 11.18    2.50    7.96    1.72    0.03    9.71 5.771E+00

  10.589 20.340  3.94    2.30    9.86    1.62    0.03   11.50  0.969
   2.987  0.276 11.20    2.53    8.04    1.74    0.03    9.81 5.790E+00

  10.589 20.340  3.93    2.32    9.94    1.64    0.03   11.61  0.969
   2.979  0.275 11.23    2.55    8.15    1.77    0.03    9.94 5.810E+00

  10.589 20.340  3.92    2.34   10.03    1.66    0.03   11.71  0.968
   2.971  0.274 11.25    2.58    8.25    1.79    0.03   10.07 5.829E+00

  10.589 20.340  3.91    2.37   10.11    1.68    0.03   11.81  0.968
   2.963  0.273 11.28    2.61    8.35    1.81    0.03   10.19 5.849E+00

  10.589 20.340  3.90    2.39   10.20    1.70    0.03   11.93  0.969
   2.955  0.272 11.30    2.64    8.46    1.84    0.03   10.33 5.869E+00

  10.589 20.420  4.29    1.70    7.28    1.10    0.01    8.39  0.967
   3.227  0.311 10.40    1.85    4.89    1.18    0.01    6.08 5.095E+00

  10.589 20.420  4.28    1.71    7.36    1.11    0.01    8.49  0.966
   3.219  0.310 10.43    1.87    4.99    1.19    0.01    6.20 5.114E+00

  10.589 20.420  4.27    1.73    7.44    1.12    0.01    8.58  0.966
   3.211  0.309 10.45    1.89    5.08    1.21    0.01    6.31 5.133E+00

  10.589 20.420  4.26    1.75    7.52    1.13    0.02    8.67  0.965
   3.203  0.308 10.48    1.91    5.18    1.22    0.02    6.41 5.152E+00

  10.589 20.420  4.25    1.76    7.60    1.15    0.02    8.76  0.967
   3.195  0.306 10.50    1.92    5.27    1.24    0.02    6.53 5.172E+00

  10.589 20.420  4.24    1.78    7.68    1.16    0.02    8.86  0.966
   3.187  0.305 10.53    1.94    5.37    1.25    0.02    6.64 5.191E+00

  10.589 20.420  4.23    1.80    7.76    1.18    0.02    8.95  0.966
   3.179  0.304 10.55    1.96    5.47    1.27    0.02    6.76 5.210E+00

  10.589 20.420  4.22    1.81    7.84    1.19    0.02    9.04  0.967
   3.171  0.303 10.58    1.98    5.57    1.29    0.02    6.87 5.229E+00

  10.589 20.420  4.21    1.83    7.92    1.21    0.02    9.14  0.965
   3.163  0.302 10.61    2.00    5.67    1.30    0.02    6.98 5.248E+00

  10.589 20.420  4.20    1.85    8.00    1.22    0.02    9.24  0.966
   3.155  0.301 10.63    2.02    5.77    1.32    0.02    7.10 5.267E+00

  10.589 20.420  4.19    1.87    8.08    1.24    0.02    9.33  0.966
   3.147  0.300 10.66    2.04    5.87    1.33    0.02    7.22 5.286E+00

  10.589 20.420  4.18    1.89    8.16    1.25    0.02    9.43  0.966
   3.139  0.299 10.68    2.06    5.97    1.35    0.02    7.34 5.306E+00

  10.589 20.420  4.17    1.90    8.24    1.27    0.02    9.53  0.967
   3.131  0.298 10.71    2.08    6.07    1.37    0.02    7.45 5.325E+00

  10.589 20.420  4.16    1.92    8.32    1.29    0.02    9.63  0.968
   3.123  0.297 10.73    2.10    6.17    1.39    0.02    7.57 5.344E+00

  10.589 20.420  4.15    1.94    8.40    1.30    0.02    9.72  0.967
   3.115  0.296 10.76    2.12    6.26    1.40    0.02    7.68 5.363E+00

  10.589 20.420  4.13    1.96    8.50    1.32    0.02    9.84  0.967
   3.107  0.294 10.79    2.15    6.38    1.42    0.02    7.82 5.382E+00

  10.589 20.420  4.12    1.98    8.58    1.33    0.02    9.93  0.964
   3.099  0.293 10.81    2.17    6.48    1.43    0.02    7.93 5.402E+00

  10.589 20.420  4.11    2.00    8.66    1.35    0.02   10.03  0.967
   3.091  0.292 10.84    2.19    6.58    1.45    0.02    8.06 5.421E+00

  10.589 20.420  4.10    2.02    8.74    1.37    0.02   10.13  0.967
   3.083  0.291 10.86    2.21    6.68    1.47    0.02    8.18 5.440E+00

  10.589 20.420  4.09    2.04    8.83    1.38    0.02   10.23  0.967
   3.075  0.290 10.89    2.23    6.78    1.49    0.02    8.30 5.459E+00

  10.589 20.420  4.08    2.06    8.91    1.40    0.02   10.33  0.967
   3.067  0.289 10.91    2.26    6.89    1.51    0.02    8.42 5.479E+00

  10.589 20.420  4.07    2.08    8.99    1.42    0.02   10.43  0.968
   3.059  0.288 10.94    2.28    6.98    1.53    0.02    8.54 5.498E+00

  10.589 20.420  4.06    2.10    9.06    1.44    0.02   10.52  0.967
   3.051  0.287 10.97    2.30    7.08    1.55    0.02    8.65 5.517E+00

  10.589 20.420  4.05    2.12    9.16    1.46    0.02   10.63  0.967
   3.043  0.286 10.99    2.33    7.19    1.57    0.02    8.78 5.537E+00

  10.589 20.420  4.04    2.14    9.24    1.47    0.02   10.74  0.968
   3.035  0.285 11.02    2.35    7.29    1.59    0.02    8.90 5.556E+00

  10.589 20.420  4.03    2.16    9.32    1.49    0.02   10.83  0.967
   3.027  0.284 11.04    2.38    7.38    1.61    0.02    9.02 5.575E+00

  10.589 20.420  4.02    2.18    9.40    1.51    0.02   10.93  0.968
   3.019  0.283 11.07    2.40    7.48    1.63    0.02    9.14 5.595E+00

  10.589 20.420  4.01    2.20    9.49    1.53    0.02   11.04  0.968
   3.011  0.282 11.09    2.42    7.59    1.65    0.02    9.26 5.614E+00

  10.589 20.420  4.00    2.23    9.57    1.55    0.02   11.15  0.968
   3.003  0.281 11.12    2.45    7.69    1.67    0.02    9.39 5.634E+00

  10.589 20.420  3.99    2.25    9.67    1.57    0.03   11.26  0.965
   2.995  0.280 11.15    2.47    7.81    1.69    0.03    9.53 5.653E+00

  10.589 20.420  3.98    2.27    9.76    1.59    0.03   11.38  0.969
   2.987  0.279 11.17    2.50    7.92    1.72    0.03    9.67 5.673E+00

  10.589 20.420  3.96    2.29    9.83    1.61    0.03   11.47  0.968
   2.979  0.278 11.20    2.53    8.01    1.74    0.03    9.78 5.692E+00

  10.589 20.420  3.95    2.32    9.92    1.63    0.03   11.58  0.968
   2.971  0.277 11.22    2.55    8.11    1.76    0.03    9.90 5.712E+00

  10.589 20.420  3.94    2.34   10.00    1.65    0.03   11.68  0.968
   2.963  0.276 11.25    2.58    8.22    1.79    0.03   10.03 5.731E+00

  10.589 20.420  3.93    2.36   10.08    1.67    0.03   11.79  0.968
   2.955  0.275 11.27    2.61    8.32    1.81    0.03   10.16 5.751E+00

  10.589 20.500  4.33    1.68    7.17    1.08    0.01    8.26  0.964
   3.227  0.313 10.37    1.83    4.75    1.16    0.01    5.92 4.984E+00

  10.589 20.500  4.32    1.70    7.25    1.09    0.01    8.35  0.966
   3.219  0.312 10.39    1.85    4.84    1.18    0.01    6.03 5.003E+00

  10.589 20.500  4.31    1.71    7.33    1.11    0.01    8.45  0.966
   3.211  0.311 10.42    1.87    4.95    1.19    0.01    6.15 5.022E+00

  10.589 20.500  4.30    1.73    7.41    1.12    0.01    8.54  0.966
   3.203  0.310 10.44    1.88    5.04    1.21    0.01    6.26 5.041E+00

  10.589 20.500  4.29    1.75    7.48    1.13    0.01    8.63  0.966
   3.195  0.309 10.47    1.90    5.14    1.22    0.02    6.37 5.060E+00

  10.589 20.500  4.27    1.76    7.56    1.15    0.02    8.72  0.966
   3.187  0.308 10.50    1.92    5.23    1.24    0.02    6.48 5.079E+00

  10.589 20.500  4.26    1.78    7.64    1.16    0.02    8.82  0.967
   3.179  0.307 10.52    1.94    5.33    1.25    0.02    6.60 5.098E+00

  10.589 20.500  4.25    1.80    7.72    1.17    0.02    8.91  0.965
   3.171  0.306 10.55    1.96    5.43    1.26    0.02    6.71 5.117E+00

  10.589 20.500  4.24    1.81    7.80    1.19    0.02    9.01  0.966
   3.163  0.304 10.57    1.98    5.53    1.28    0.02    6.83 5.136E+00

  10.589 20.500  4.23    1.83    7.88    1.20    0.02    9.10  0.967
   3.155  0.303 10.60    2.00    5.63    1.30    0.02    6.94 5.155E+00

  10.589 20.500  4.22    1.85    7.96    1.22    0.02    9.20  0.964
   3.147  0.302 10.63    2.02    5.72    1.31    0.02    7.05 5.174E+00

  10.589 20.500  4.21    1.87    8.04    1.23    0.02    9.30  0.966
   3.139  0.301 10.65    2.04    5.83    1.33    0.02    7.17 5.193E+00

  10.589 20.500  4.20    1.88    8.13    1.25    0.02    9.39  0.967
   3.131  0.300 10.68    2.06    5.93    1.35    0.02    7.29 5.212E+00

  10.589 20.500  4.19    1.90    8.21    1.26    0.02    9.49  0.967
   3.123  0.299 10.70    2.08    6.03    1.36    0.02    7.41 5.231E+00

  10.589 20.500  4.18    1.92    8.29    1.28    0.02    9.59  0.967
   3.115  0.298 10.73    2.10    6.13    1.38    0.02    7.53 5.250E+00

  10.589 20.500  4.17    1.94    8.37    1.30    0.02    9.69  0.967
   3.107  0.297 10.75    2.12    6.22    1.40    0.02    7.64 5.269E+00

  10.589 20.500  4.16    1.96    8.47    1.31    0.02    9.80  0.966
   3.099  0.296 10.78    2.14    6.34    1.41    0.02    7.78 5.288E+00

  10.589 20.500  4.15    1.98    8.55    1.33    0.02    9.90  0.967
   3.091  0.295 10.81    2.17    6.44    1.43    0.02    7.89 5.308E+00

  10.589 20.500  4.13    2.00    8.63    1.34    0.02    9.99  0.964
   3.083  0.294 10.83    2.19    6.54    1.45    0.02    8.01 5.327E+00

  10.589 20.500  4.12    2.02    8.71    1.36    0.02   10.10  0.967
   3.075  0.292 10.86    2.21    6.64    1.47    0.02    8.13 5.346E+00

  10.589 20.500  4.11    2.04    8.80    1.38    0.02   10.20  0.967
   3.067  0.291 10.88    2.23    6.74    1.49    0.02    8.25 5.365E+00

  10.589 20.500  4.10    2.06    8.88    1.40    0.02   10.30  0.968
   3.059  0.290 10.91    2.25    6.85    1.51    0.02    8.38 5.384E+00

  10.589 20.500  4.09    2.08    8.96    1.42    0.02   10.40  0.967
   3.051  0.289 10.93    2.28    6.94    1.53    0.02    8.49 5.403E+00

  10.589 20.500  4.08    2.10    9.04    1.43    0.02   10.50  0.968
   3.043  0.288 10.96    2.30    7.05    1.55    0.02    8.61 5.423E+00

  10.589 20.500  4.07    2.12    9.13    1.45    0.02   10.60  0.967
   3.035  0.287 10.99    2.32    7.15    1.57    0.02    8.74 5.442E+00

  10.589 20.500  4.06    2.14    9.21    1.47    0.02   10.70  0.968
   3.027  0.286 11.01    2.35    7.25    1.59    0.02    8.86 5.461E+00

  10.589 20.500  4.05    2.16    9.29    1.49    0.02   10.80  0.968
   3.019  0.285 11.04    2.37    7.35    1.61    0.02    8.98 5.480E+00

  10.589 20.500  4.04    2.18    9.37    1.51    0.02   10.90  0.967
   3.011  0.284 11.06    2.40    7.45    1.63    0.02    9.10 5.500E+00

  10.589 20.500  4.03    2.20    9.46    1.53    0.02   11.01  0.968
   3.003  0.283 11.09    2.42    7.56    1.65    0.02    9.23 5.519E+00

