EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin3                                                                
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
   3.227  0.267 11.01    2.51    7.45    1.48    0.04    8.97 1.239E+01

  10.589 18.895  3.67    2.32    9.72    1.41    0.04   11.17  0.848
   3.219  0.266 11.04    2.53    7.54    1.50    0.04    9.08 1.242E+01

  10.589 18.895  3.66    2.35    9.80    1.43    0.04   11.27  0.848
   3.211  0.265 11.06    2.56    7.65    1.52    0.04    9.20 1.246E+01

  10.589 18.895  3.66    2.37    9.88    1.45    0.04   11.37  0.848
   3.203  0.264 11.09    2.58    7.75    1.53    0.04    9.33 1.249E+01

  10.589 18.895  3.65    2.39    9.96    1.46    0.04   11.47  0.847
   3.195  0.263 11.11    2.61    7.85    1.55    0.04    9.44 1.252E+01

  10.589 18.895  3.64    2.42   10.04    1.48    0.04   11.57  0.847
   3.187  0.262 11.13    2.63    7.95    1.57    0.04    9.56 1.256E+01

  10.589 18.895  3.63    2.44   10.12    1.50    0.05   11.67  0.847
   3.179  0.261 11.16    2.66    8.05    1.59    0.05    9.68 1.259E+01

  10.589 18.895  3.62    2.46   10.20    1.52    0.05   11.76  0.847
   3.171  0.260 11.18    2.69    8.15    1.61    0.05    9.80 1.263E+01

  10.589 18.895  3.61    2.49   10.28    1.53    0.05   11.87  0.846
   3.163  0.259 11.21    2.72    8.25    1.63    0.05    9.92 1.266E+01

  10.589 18.895  3.60    2.51   10.37    1.55    0.05   11.97  0.846
   3.155  0.258 11.23    2.74    8.35    1.65    0.05   10.05 1.269E+01

  10.589 18.895  3.59    2.54   10.45    1.57    0.05   12.07  0.846
   3.147  0.257 11.25    2.77    8.45    1.67    0.05   10.17 1.273E+01

  10.589 18.895  3.58    2.56   10.53    1.59    0.05   12.17  0.846
   3.139  0.256 11.28    2.80    8.55    1.69    0.05   10.29 1.276E+01

  10.589 18.895  3.57    2.59   10.61    1.61    0.05   12.27  0.846
   3.131  0.255 11.30    2.83    8.65    1.71    0.05   10.41 1.279E+01

  10.589 18.895  3.56    2.61   10.70    1.63    0.05   12.38  0.845
   3.123  0.254 11.33    2.86    8.76    1.73    0.05   10.54 1.283E+01

  10.589 18.895  3.55    2.64   10.83    1.65    0.05   12.53  0.845
   3.115  0.253 11.35    2.89    8.90    1.75    0.05   10.70 1.286E+01

  10.589 18.895  3.55    2.66   10.90    1.67    0.06   12.62  0.845
   3.107  0.253 11.38    2.91    8.99    1.77    0.06   10.82 1.289E+01

  10.589 18.895  3.54    2.69   10.96    1.69    0.06   12.70  0.844
   3.099  0.252 11.40    2.94    9.07    1.79    0.06   10.92 1.293E+01

  10.589 18.895  3.53    2.72   11.04    1.71    0.06   12.80  0.844
   3.091  0.251 11.42    2.97    9.17    1.81    0.06   11.05 1.296E+01

  10.589 18.895  3.52    2.74   11.12    1.73    0.06   12.91  0.844
   3.083  0.250 11.45    3.01    9.28    1.84    0.06   11.17 1.300E+01

  10.589 18.895  3.51    2.77   11.21    1.75    0.06   13.02  0.844
   3.075  0.249 11.47    3.04    9.38    1.86    0.06   11.30 1.303E+01

  10.589 18.895  3.50    2.80   11.31    1.77    0.06   13.15  0.843
   3.067  0.248 11.50    3.07    9.50    1.88    0.06   11.45 1.306E+01

  10.589 18.895  3.49    2.83   11.40    1.79    0.06   13.25  0.843
   3.059  0.247 11.52    3.10    9.61    1.90    0.06   11.57 1.310E+01

  10.589 18.895  3.48    2.86   11.48    1.81    0.06   13.36  0.843
   3.051  0.246 11.54    3.13    9.71    1.93    0.06   11.70 1.313E+01

  10.589 18.895  3.47    2.88   11.57    1.83    0.07   13.47  0.842
   3.043  0.245 11.57    3.16    9.81    1.95    0.07   11.83 1.317E+01

  10.589 18.895  3.46    2.91   11.65    1.86    0.07   13.58  0.842
   3.035  0.244 11.59    3.20    9.92    1.97    0.07   11.96 1.320E+01

  10.589 18.895  3.45    2.94   11.75    1.88    0.07   13.70  0.842
   3.027  0.243 11.62    3.23   10.04    2.00    0.07   12.11 1.323E+01

  10.589 18.895  3.45    2.97   11.81    1.90    0.07   13.78  0.841
   3.019  0.243 11.64    3.26   10.11    2.02    0.07   12.21 1.327E+01

  10.589 18.895  3.44    3.00   11.92    1.92    0.07   13.91  0.840
   3.011  0.242 11.66    3.30   10.24    2.04    0.07   12.35 1.330E+01

  10.589 18.895  3.43    3.03   11.99    1.95    0.07   14.01  0.841
   3.003  0.241 11.69    3.33   10.33    2.07    0.07   12.48 1.333E+01

  10.589 18.895  3.42    3.06   12.07    1.97    0.08   14.12  0.840
   2.995  0.240 11.71    3.37   10.44    2.10    0.08   12.61 1.337E+01

  10.589 18.895  3.41    3.10   12.16    2.00    0.08   14.23  0.840
   2.987  0.239 11.74    3.40   10.54    2.12    0.08   12.74 1.340E+01

  10.589 18.895  3.40    3.13   12.25    2.02    0.08   14.35  0.840
   2.979  0.238 11.76    3.44   10.65    2.15    0.08   12.88 1.344E+01

  10.589 18.895  3.39    3.16   12.34    2.05    0.08   14.46  0.839
   2.971  0.237 11.79    3.47   10.76    2.18    0.08   13.02 1.347E+01

  10.589 18.895  3.38    3.19   12.43    2.07    0.08   14.58  0.839
   2.963  0.236 11.81    3.51   10.87    2.20    0.08   13.15 1.350E+01

  10.589 18.895  3.37    3.22   12.52    2.10    0.08   14.70  0.839
   2.955  0.235 11.83    3.55   10.98    2.23    0.08   13.29 1.354E+01

  10.589 18.975  3.71    2.27    9.52    1.37    0.04   10.93  0.848
   3.227  0.269 10.98    2.48    7.30    1.46    0.04    8.79 1.213E+01

  10.589 18.975  3.70    2.30    9.60    1.39    0.04   11.02  0.848
   3.219  0.268 11.01    2.50    7.39    1.47    0.04    8.91 1.216E+01

  10.589 18.975  3.70    2.32    9.68    1.41    0.04   11.12  0.848
   3.211  0.267 11.03    2.53    7.49    1.49    0.04    9.03 1.219E+01

  10.589 18.975  3.69    2.34    9.76    1.42    0.04   11.22  0.848
   3.203  0.266 11.05    2.55    7.59    1.51    0.04    9.14 1.223E+01

  10.589 18.975  3.68    2.36    9.84    1.44    0.04   11.32  0.848
   3.195  0.265 11.08    2.58    7.69    1.53    0.04    9.26 1.226E+01

  10.589 18.975  3.67    2.39    9.92    1.46    0.04   11.42  0.847
   3.187  0.264 11.10    2.60    7.79    1.55    0.04    9.38 1.230E+01

  10.589 18.975  3.66    2.41   10.00    1.47    0.04   11.52  0.847
   3.179  0.263 11.13    2.63    7.89    1.56    0.04    9.50 1.233E+01

  10.589 18.975  3.65    2.43   10.08    1.49    0.04   11.62  0.847
   3.171  0.262 11.15    2.65    7.99    1.58    0.04    9.62 1.236E+01

  10.589 18.975  3.64    2.46   10.16    1.51    0.05   11.72  0.847
   3.163  0.261 11.18    2.68    8.09    1.60    0.05    9.74 1.240E+01

  10.589 18.975  3.63    2.48   10.24    1.53    0.05   11.82  0.846
   3.155  0.260 11.20    2.71    8.19    1.62    0.05    9.86 1.243E+01

  10.589 18.975  3.62    2.51   10.33    1.55    0.05   11.92  0.846
   3.147  0.259 11.22    2.74    8.30    1.64    0.05    9.99 1.246E+01

  10.589 18.975  3.61    2.53   10.41    1.56    0.05   12.02  0.846
   3.139  0.258 11.25    2.76    8.40    1.66    0.05   10.11 1.250E+01

  10.589 18.975  3.60    2.56   10.49    1.58    0.05   12.12  0.846
   3.131  0.257 11.27    2.79    8.50    1.68    0.05   10.23 1.253E+01

  10.589 18.975  3.59    2.58   10.58    1.60    0.05   12.23  0.846
   3.123  0.257 11.30    2.82    8.60    1.70    0.05   10.36 1.256E+01

  10.589 18.975  3.58    2.61   10.66    1.62    0.05   12.34  0.845
   3.115  0.256 11.32    2.85    8.71    1.72    0.05   10.48 1.260E+01

  10.589 18.975  3.58    2.63   10.75    1.64    0.05   12.44  0.845
   3.107  0.255 11.35    2.88    8.81    1.74    0.05   10.61 1.263E+01

  10.589 18.975  3.57    2.66   10.86    1.66    0.05   12.58  0.845
   3.099  0.254 11.37    2.91    8.95    1.76    0.05   10.77 1.266E+01

  10.589 18.975  3.56    2.68   10.92    1.68    0.06   12.66  0.844
   3.091  0.253 11.39    2.94    9.02    1.79    0.06   10.86 1.270E+01

  10.589 18.975  3.55    2.71   11.00    1.70    0.06   12.76  0.844
   3.083  0.252 11.42    2.97    9.13    1.81    0.06   10.99 1.273E+01

  10.589 18.975  3.54    2.74   11.09    1.72    0.06   12.87  0.844
   3.075  0.251 11.44    3.00    9.23    1.83    0.06   11.12 1.276E+01

  10.589 18.975  3.53    2.77   11.17    1.74    0.06   12.97  0.844
   3.067  0.250 11.47    3.03    9.33    1.85    0.06   11.25 1.280E+01

  10.589 18.975  3.52    2.79   11.25    1.76    0.06   13.08  0.843
   3.059  0.249 11.49    3.06    9.43    1.87    0.06   11.37 1.283E+01

  10.589 18.975  3.51    2.82   11.36    1.78    0.06   13.21  0.843
   3.051  0.248 11.51    3.09    9.56    1.90    0.06   11.52 1.287E+01

  10.589 18.975  3.50    2.85   11.45    1.81    0.06   13.32  0.843
   3.043  0.247 11.54    3.12    9.66    1.92    0.06   11.65 1.290E+01

  10.589 18.975  3.49    2.88   11.53    1.83    0.06   13.42  0.842
   3.035  0.246 11.56    3.16    9.77    1.94    0.07   11.78 1.293E+01

  10.589 18.975  3.48    2.91   11.61    1.85    0.07   13.53  0.842
   3.027  0.245 11.59    3.19    9.87    1.97    0.07   11.90 1.297E+01

  10.589 18.975  3.47    2.94   11.71    1.87    0.07   13.66  0.842
   3.019  0.245 11.61    3.22    9.99    1.99    0.07   12.05 1.300E+01

  10.589 18.975  3.47    2.97   11.77    1.90    0.07   13.74  0.841
   3.011  0.244 11.64    3.26   10.07    2.02    0.07   12.15 1.303E+01

  10.589 18.975  3.46    3.00   11.86    1.92    0.07   13.85  0.840
   3.003  0.243 11.66    3.29   10.17    2.03    0.07   12.28 1.307E+01

  10.589 18.975  3.45    3.03   11.95    1.94    0.07   13.96  0.839
   2.995  0.242 11.68    3.33   10.29    2.06    0.07   12.42 1.310E+01

  10.589 18.975  3.44    3.06   12.04    1.97    0.07   14.08  0.840
   2.987  0.241 11.71    3.36   10.39    2.09    0.07   12.56 1.314E+01

  10.589 18.975  3.43    3.09   12.12    1.99    0.08   14.19  0.840
   2.979  0.240 11.73    3.40   10.50    2.12    0.08   12.69 1.317E+01

  10.589 18.975  3.42    3.12   12.21    2.02    0.08   14.30  0.840
   2.971  0.239 11.76    3.43   10.60    2.14    0.08   12.83 1.320E+01

  10.589 18.975  3.41    3.15   12.30    2.04    0.08   14.42  0.839
   2.963  0.238 11.78    3.47   10.71    2.17    0.08   12.96 1.324E+01

  10.589 18.975  3.40    3.19   12.39    2.07    0.08   14.54  0.839
   2.955  0.237 11.81    3.50   10.82    2.20    0.08   13.10 1.327E+01

  10.589 19.055  3.74    2.25    9.40    1.35    0.04   10.79  0.849
   3.227  0.271 10.95    2.44    7.15    1.43    0.04    8.62 1.187E+01

  10.589 19.055  3.74    2.27    9.48    1.37    0.04   10.88  0.848
   3.219  0.270 10.98    2.47    7.25    1.45    0.04    8.73 1.191E+01

  10.589 19.055  3.73    2.29    9.55    1.38    0.04   10.98  0.848
   3.211  0.269 11.00    2.49    7.34    1.47    0.04    8.85 1.194E+01

  10.589 19.055  3.72    2.31    9.64    1.40    0.04   11.07  0.847
   3.203  0.268 11.02    2.52    7.44    1.49    0.04    8.97 1.197E+01

  10.589 19.055  3.71    2.33    9.71    1.42    0.04   11.17  0.848
   3.195  0.267 11.05    2.54    7.54    1.50    0.04    9.08 1.200E+01

  10.589 19.055  3.70    2.36    9.80    1.43    0.04   11.27  0.848
   3.187  0.266 11.07    2.57    7.64    1.52    0.04    9.20 1.204E+01

  10.589 19.055  3.69    2.38    9.87    1.45    0.04   11.37  0.847
   3.179  0.265 11.10    2.60    7.74    1.54    0.04    9.32 1.207E+01

  10.589 19.055  3.68    2.40    9.96    1.47    0.04   11.47  0.847
   3.171  0.264 11.12    2.62    7.84    1.56    0.04    9.44 1.210E+01

  10.589 19.055  3.67    2.43   10.04    1.49    0.04   11.57  0.847
   3.163  0.263 11.15    2.65    7.94    1.58    0.04    9.56 1.214E+01

  10.589 19.055  3.66    2.45   10.12    1.50    0.04   11.67  0.847
   3.155  0.262 11.17    2.67    8.04    1.60    0.04    9.69 1.217E+01

  10.589 19.055  3.65    2.48   10.20    1.52    0.05   11.77  0.846
   3.147  0.261 11.19    2.70    8.14    1.62    0.05    9.81 1.220E+01

  10.589 19.055  3.64    2.50   10.29    1.54    0.05   11.87  0.846
   3.139  0.261 11.22    2.73    8.25    1.64    0.05    9.93 1.224E+01

  10.589 19.055  3.63    2.52   10.37    1.56    0.05   11.98  0.846
   3.131  0.260 11.24    2.76    8.35    1.65    0.05   10.05 1.227E+01

  10.589 19.055  3.62    2.55   10.45    1.58    0.05   12.08  0.846
   3.123  0.259 11.27    2.79    8.45    1.67    0.05   10.18 1.230E+01

  10.589 19.055  3.61    2.57   10.54    1.60    0.05   12.18  0.846
   3.115  0.258 11.29    2.81    8.56    1.70    0.05   10.30 1.234E+01

  10.589 19.055  3.61    2.60   10.62    1.62    0.05   12.29  0.845
   3.107  0.257 11.32    2.84    8.65    1.72    0.05   10.42 1.237E+01

  10.589 19.055  3.60    2.63   10.71    1.63    0.05   12.39  0.845
   3.099  0.256 11.34    2.87    8.76    1.74    0.05   10.55 1.240E+01

  10.589 19.055  3.59    2.65   10.83    1.65    0.05   12.54  0.845
   3.091  0.255 11.36    2.90    8.90    1.76    0.05   10.72 1.244E+01

  10.589 19.055  3.58    2.68   10.91    1.67    0.05   12.64  0.844
   3.083  0.254 11.39    2.93    9.00    1.78    0.05   10.83 1.247E+01

  10.589 19.055  3.57    2.71   10.97    1.69    0.06   12.72  0.844
   3.075  0.253 11.41    2.96    9.07    1.80    0.06   10.93 1.250E+01

  10.589 19.055  3.56    2.73   11.05    1.72    0.06   12.82  0.844
   3.067  0.252 11.44    2.99    9.18    1.82    0.06   11.06 1.254E+01

  10.589 19.055  3.55    2.76   11.13    1.74    0.06   12.93  0.844
   3.059  0.251 11.46    3.02    9.29    1.85    0.06   11.19 1.257E+01

  10.589 19.055  3.54    2.79   11.22    1.76    0.06   13.04  0.843
   3.051  0.250 11.49    3.05    9.39    1.87    0.06   11.32 1.261E+01

  10.589 19.055  3.53    2.82   11.33    1.78    0.06   13.17  0.843
   3.043  0.249 11.51    3.09    9.51    1.89    0.06   11.47 1.264E+01

  10.589 19.055  3.52    2.84   11.41    1.80    0.06   13.27  0.843
   3.035  0.248 11.53    3.12    9.62    1.91    0.06   11.59 1.267E+01

  10.589 19.055  3.51    2.87   11.49    1.82    0.06   13.38  0.842
   3.027  0.248 11.56    3.15    9.72    1.94    0.06   11.72 1.271E+01

  10.589 19.055  3.50    2.90   11.58    1.84    0.07   13.49  0.842
   3.019  0.247 11.58    3.18    9.83    1.96    0.07   11.85 1.274E+01

  10.589 19.055  3.49    2.93   11.69    1.87    0.07   13.62  0.842
   3.011  0.246 11.61    3.22    9.95    1.99    0.07   12.00 1.277E+01

  10.589 19.055  3.48    2.96   11.77    1.89    0.07   13.73  0.841
   3.003  0.245 11.63    3.25   10.06    2.01    0.07   12.13 1.281E+01

  10.589 19.055  3.48    2.99   11.83    1.91    0.07   13.81  0.841
   2.995  0.244 11.66    3.28   10.13    2.03    0.07   12.23 1.284E+01

  10.589 19.055  3.47    3.02   11.93    1.93    0.07   13.94  0.839
   2.987  0.243 11.68    3.32   10.25    2.05    0.07   12.38 1.287E+01

  10.589 19.055  3.46    3.05   12.01    1.96    0.07   14.04  0.840
   2.979  0.242 11.70    3.35   10.35    2.09    0.07   12.51 1.291E+01

  10.589 19.055  3.45    3.08   12.09    1.99    0.07   14.15  0.840
   2.971  0.241 11.73    3.39   10.45    2.11    0.07   12.64 1.294E+01

  10.589 19.055  3.44    3.12   12.18    2.01    0.08   14.27  0.840
   2.963  0.240 11.75    3.42   10.56    2.14    0.08   12.78 1.297E+01

  10.589 19.055  3.43    3.15   12.27    2.03    0.08   14.38  0.839
   2.955  0.239 11.78    3.46   10.67    2.16    0.08   12.91 1.301E+01

  10.589 19.135  3.78    2.22    9.27    1.33    0.03   10.63  0.849
   3.227  0.273 10.92    2.41    6.99    1.41    0.03    8.44 1.162E+01

  10.589 19.135  3.77    2.24    9.36    1.35    0.04   10.74  0.849
   3.219  0.272 10.94    2.44    7.10    1.43    0.04    8.56 1.165E+01

  10.589 19.135  3.76    2.26    9.44    1.36    0.04   10.83  0.848
   3.211  0.271 10.97    2.46    7.19    1.45    0.04    8.68 1.169E+01

  10.589 19.135  3.75    2.28    9.51    1.38    0.04   10.93  0.848
   3.203  0.270 10.99    2.49    7.29    1.46    0.04    8.79 1.172E+01

  10.589 19.135  3.74    2.31    9.59    1.39    0.04   11.03  0.848
   3.195  0.269 11.02    2.51    7.39    1.48    0.04    8.91 1.175E+01

  10.589 19.135  3.73    2.33    9.67    1.41    0.04   11.12  0.848
   3.187  0.268 11.04    2.54    7.49    1.50    0.04    9.03 1.179E+01

  10.589 19.135  3.72    2.35    9.76    1.43    0.04   11.22  0.848
   3.179  0.268 11.07    2.56    7.59    1.52    0.04    9.14 1.182E+01

  10.589 19.135  3.71    2.37    9.84    1.44    0.04   11.32  0.847
   3.171  0.267 11.09    2.59    7.69    1.53    0.04    9.26 1.185E+01

  10.589 19.135  3.70    2.40    9.92    1.46    0.04   11.42  0.847
   3.163  0.266 11.11    2.61    7.79    1.55    0.04    9.39 1.189E+01

  10.589 19.135  3.69    2.42   10.00    1.48    0.04   11.52  0.847
   3.155  0.265 11.14    2.64    7.89    1.57    0.04    9.51 1.192E+01

  10.589 19.135  3.68    2.45   10.08    1.50    0.04   11.62  0.847
   3.147  0.264 11.16    2.67    7.99    1.59    0.04    9.63 1.195E+01

  10.589 19.135  3.67    2.47   10.17    1.52    0.04   11.73  0.846
   3.139  0.263 11.19    2.70    8.09    1.61    0.04    9.75 1.198E+01

  10.589 19.135  3.66    2.49   10.25    1.53    0.05   11.83  0.846
   3.131  0.262 11.21    2.72    8.20    1.63    0.05    9.87 1.202E+01

  10.589 19.135  3.65    2.52   10.33    1.55    0.05   11.93  0.846
   3.123  0.261 11.24    2.75    8.30    1.65    0.05   10.00 1.205E+01

  10.589 19.135  3.64    2.54   10.42    1.57    0.05   12.04  0.846
   3.115  0.260 11.26    2.78    8.40    1.67    0.05   10.12 1.208E+01

  10.589 19.135  3.64    2.57   10.50    1.59    0.05   12.14  0.845
   3.107  0.259 11.29    2.81    8.50    1.69    0.05   10.24 1.212E+01

  10.589 19.135  3.63    2.59   10.58    1.61    0.05   12.24  0.845
   3.099  0.258 11.31    2.84    8.61    1.71    0.05   10.37 1.215E+01

  10.589 19.135  3.62    2.62   10.67    1.63    0.05   12.35  0.845
   3.091  0.257 11.33    2.86    8.71    1.73    0.05   10.49 1.218E+01

  10.589 19.135  3.61    2.65   10.76    1.65    0.05   12.46  0.845
   3.083  0.256 11.36    2.89    8.82    1.75    0.05   10.62 1.222E+01

  10.589 19.135  3.60    2.67   10.87    1.67    0.05   12.60  0.844
   3.075  0.255 11.38    2.92    8.95    1.77    0.05   10.78 1.225E+01

  10.589 19.135  3.59    2.70   10.93    1.69    0.05   12.67  0.844
   3.067  0.254 11.41    2.95    9.03    1.79    0.06   10.88 1.228E+01

  10.589 19.135  3.58    2.73   11.01    1.71    0.06   12.78  0.844
   3.059  0.253 11.43    2.99    9.13    1.82    0.06   11.01 1.232E+01

  10.589 19.135  3.57    2.75   11.10    1.73    0.06   12.89  0.844
   3.051  0.252 11.46    3.02    9.24    1.84    0.06   11.14 1.235E+01

  10.589 19.135  3.56    2.78   11.18    1.75    0.06   12.99  0.843
   3.043  0.251 11.48    3.05    9.34    1.86    0.06   11.27 1.238E+01

  10.589 19.135  3.55    2.81   11.27    1.77    0.06   13.10  0.843
   3.035  0.251 11.50    3.08    9.45    1.88    0.06   11.39 1.242E+01

  10.589 19.135  3.54    2.84   11.37    1.79    0.06   13.23  0.843
   3.027  0.250 11.53    3.11    9.57    1.91    0.06   11.54 1.245E+01

  10.589 19.135  3.53    2.87   11.46    1.82    0.06   13.34  0.842
   3.019  0.249 11.55    3.14    9.68    1.93    0.06   11.67 1.248E+01

  10.589 19.135  3.52    2.90   11.55    1.84    0.06   13.45  0.842
   3.011  0.248 11.58    3.18    9.78    1.96    0.06   11.80 1.252E+01

  10.589 19.135  3.51    2.93   11.63    1.86    0.07   13.56  0.842
   3.003  0.247 11.60    3.21    9.89    1.98    0.07   11.93 1.255E+01

  10.589 19.135  3.50    2.96   11.73    1.88    0.07   13.69  0.841
   2.995  0.246 11.63    3.24   10.01    2.00    0.07   12.08 1.258E+01

  10.589 19.135  3.50    2.99   11.79    1.91    0.07   13.77  0.841
