EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin13_2nd                                                            
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 30.853  9.55    0.66   -5.70    0.32    0.00   -5.38  0.861
   3.187  0.688  5.22    0.69  -10.84    0.33    0.00  -10.51 1.784E-01

  10.589 30.853  9.53    0.66   -5.62    0.31    0.00   -5.30  0.856
   3.179  0.685  5.26    0.69  -10.74    0.33    0.00  -10.41 1.822E-01

  10.589 30.853  9.50    0.67   -5.52    0.31    0.00   -5.21  0.852
   3.171  0.683  5.30    0.70  -10.63    0.33    0.00  -10.30 1.861E-01

  10.589 30.853  9.48    0.67   -5.45    0.31    0.00   -5.14  0.848
   3.163  0.680  5.34    0.70  -10.54    0.33    0.00  -10.21 1.900E-01

  10.589 30.853  9.46    0.67   -5.37    0.31    0.00   -5.05  0.844
   3.155  0.678  5.38    0.71  -10.44    0.33    0.00  -10.11 1.940E-01

  10.589 30.853  9.43    0.68   -5.29    0.31    0.00   -4.98  0.841
   3.147  0.675  5.41    0.71  -10.35    0.33    0.00  -10.02 1.981E-01

  10.589 30.853  9.41    0.68   -5.21    0.31    0.00   -4.90  0.836
   3.139  0.673  5.45    0.71  -10.25    0.33    0.00   -9.92 2.022E-01

  10.589 30.853  9.38    0.69   -5.12    0.31    0.00   -4.81  0.832
   3.131  0.670  5.49    0.72  -10.14    0.33    0.00   -9.82 2.064E-01

  10.589 30.853  9.36    0.69   -5.03    0.31    0.00   -4.72  0.829
   3.123  0.668  5.53    0.72  -10.04    0.33    0.00   -9.71 2.106E-01

  10.589 30.853  9.34    0.70   -4.95    0.31    0.00   -4.64  0.825
   3.115  0.666  5.57    0.73   -9.94    0.33    0.00   -9.61 2.149E-01

  10.589 30.853  9.31    0.70   -4.86    0.31    0.00   -4.56  0.822
   3.107  0.663  5.61    0.73   -9.84    0.33    0.00   -9.51 2.192E-01

  10.589 30.853  9.29    0.71   -4.78    0.31    0.00   -4.48  0.819
   3.099  0.661  5.65    0.74   -9.74    0.33    0.00   -9.41 2.236E-01

  10.589 30.853  9.26    0.71   -4.70    0.31    0.00   -4.39  0.816
   3.091  0.658  5.69    0.74   -9.64    0.33    0.00   -9.31 2.281E-01

  10.589 30.853  9.24    0.72   -4.61    0.31    0.00   -4.30  0.814
   3.083  0.656  5.73    0.75   -9.54    0.33    0.00   -9.21 2.326E-01

  10.589 30.853  9.22    0.72   -4.53    0.31    0.00   -4.22  0.811
   3.075  0.654  5.77    0.75   -9.44    0.33    0.00   -9.11 2.371E-01

  10.589 30.853  9.19    0.73   -4.44    0.31    0.00   -4.13  0.808
   3.067  0.651  5.80    0.76   -9.33    0.33    0.00   -9.00 2.418E-01

  10.589 30.853  9.17    0.73   -4.36    0.31    0.00   -4.05  0.806
   3.059  0.649  5.84    0.76   -9.23    0.33    0.00   -8.90 2.465E-01

  10.589 30.853  9.14    0.74   -4.28    0.31    0.00   -3.97  0.804
   3.051  0.646  5.88    0.77   -9.13    0.33    0.00   -8.80 2.512E-01

  10.589 30.853  9.12    0.74   -4.20    0.31    0.00   -3.89  0.802
   3.043  0.644  5.92    0.77   -9.03    0.33    0.00   -8.70 2.560E-01

  10.589 30.853  9.10    0.75   -4.12    0.31    0.00   -3.80  0.800
   3.035  0.642  5.96    0.78   -8.93    0.33    0.00   -8.60 2.609E-01

  10.589 30.853  9.07    0.75   -4.03    0.31    0.00   -3.72  0.798
   3.027  0.639  6.00    0.79   -8.83    0.33    0.00   -8.50 2.658E-01

  10.589 30.853  9.05    0.76   -3.94    0.31    0.00   -3.62  0.796
   3.019  0.637  6.04    0.79   -8.73    0.33    0.00   -8.40 2.708E-01

  10.589 30.853  9.02    0.76   -3.86    0.32    0.00   -3.55  0.794
   3.011  0.635  6.08    0.80   -8.63    0.33    0.00   -8.29 2.759E-01

  10.589 30.853  9.00    0.77   -3.78    0.32    0.00   -3.46  0.792
   3.003  0.632  6.12    0.81   -8.52    0.34    0.00   -8.19 2.810E-01

  10.589 30.853  8.98    0.78   -3.66    0.32    0.00   -3.34  0.791
   2.995  0.630  6.16    0.81   -8.39    0.34    0.00   -8.05 2.862E-01

  10.589 30.853  8.95    0.78   -3.61    0.32    0.00   -3.29  0.789
   2.987  0.628  6.19    0.82   -8.32    0.34    0.00   -7.98 2.914E-01

  10.589 30.853  8.93    0.79   -3.52    0.32    0.00   -3.20  0.788
   2.979  0.625  6.23    0.82   -8.22    0.34    0.00   -7.88 2.967E-01

  10.589 30.853  8.90    0.80   -3.44    0.32    0.00   -3.11  0.787
   2.971  0.623  6.27    0.83   -8.12    0.34    0.00   -7.77 3.020E-01

  10.589 30.853  8.88    0.80   -3.35    0.33    0.00   -3.03  0.786
   2.963  0.621  6.31    0.84   -8.01    0.34    0.00   -7.67 3.075E-01

  10.589 30.853  8.86    0.81   -3.27    0.33    0.00   -2.94  0.785
   2.955  0.618  6.35    0.85   -7.91    0.35    0.00   -7.56 3.129E-01

  10.589 30.933  9.72    0.64   -6.21    0.33    0.00   -5.88  0.895
   3.227  0.704  4.98    0.67  -11.46    0.35    0.00  -11.11 1.536E-01

  10.589 30.933  9.70    0.64   -6.12    0.33    0.00   -5.79  0.889
   3.219  0.701  5.01    0.67  -11.35    0.34    0.00  -11.00 1.571E-01

  10.589 30.933  9.67    0.65   -6.04    0.32    0.00   -5.71  0.883
   3.211  0.699  5.05    0.68  -11.25    0.34    0.00  -10.91 1.606E-01

  10.589 30.933  9.65    0.65   -5.95    0.32    0.00   -5.63  0.877
   3.203  0.696  5.09    0.68  -11.15    0.34    0.00  -10.81 1.642E-01

  10.589 30.933  9.62    0.65   -5.87    0.32    0.00   -5.55  0.872
   3.195  0.694  5.13    0.68  -11.05    0.34    0.00  -10.71 1.678E-01

  10.589 30.933  9.60    0.66   -5.79    0.32    0.00   -5.47  0.867
   3.187  0.691  5.17    0.69  -10.95    0.34    0.00  -10.62 1.714E-01

  10.589 30.933  9.58    0.66   -5.71    0.32    0.00   -5.39  0.862
   3.179  0.689  5.21    0.69  -10.85    0.33    0.00  -10.52 1.752E-01

  10.589 30.933  9.55    0.66   -5.62    0.32    0.00   -5.31  0.857
   3.171  0.686  5.25    0.70  -10.75    0.33    0.00  -10.42 1.789E-01

  10.589 30.933  9.53    0.67   -5.54    0.31    0.00   -5.23  0.852
   3.163  0.684  5.29    0.70  -10.65    0.33    0.00  -10.32 1.828E-01

  10.589 30.933  9.50    0.67   -5.46    0.31    0.00   -5.14  0.848
   3.155  0.681  5.33    0.70  -10.55    0.33    0.00  -10.22 1.867E-01

  10.589 30.933  9.48    0.68   -5.37    0.31    0.00   -5.06  0.845
   3.147  0.679  5.37    0.71  -10.45    0.33    0.00  -10.12 1.906E-01

  10.589 30.933  9.45    0.68   -5.29    0.31    0.00   -4.98  0.841
   3.139  0.676  5.41    0.71  -10.35    0.33    0.00  -10.02 1.946E-01

  10.589 30.933  9.43    0.68   -5.21    0.31    0.00   -4.90  0.836
   3.131  0.674  5.44    0.72  -10.25    0.33    0.00   -9.92 1.987E-01

  10.589 30.933  9.41    0.69   -5.13    0.31    0.00   -4.82  0.832
   3.123  0.671  5.48    0.72  -10.15    0.33    0.00   -9.82 2.028E-01

  10.589 30.933  9.38    0.69   -5.04    0.31    0.00   -4.73  0.829
   3.115  0.669  5.52    0.73  -10.04    0.33    0.00   -9.72 2.070E-01

  10.589 30.933  9.36    0.70   -4.95    0.31    0.00   -4.64  0.825
   3.107  0.667  5.56    0.73   -9.94    0.33    0.00   -9.62 2.112E-01

  10.589 30.933  9.33    0.70   -4.87    0.31    0.00   -4.56  0.822
   3.099  0.664  5.60    0.73   -9.84    0.33    0.00   -9.51 2.155E-01

  10.589 30.933  9.31    0.71   -4.79    0.31    0.00   -4.48  0.819
   3.091  0.662  5.64    0.74   -9.75    0.33    0.00   -9.42 2.198E-01

  10.589 30.933  9.29    0.71   -4.71    0.31    0.00   -4.40  0.816
   3.083  0.659  5.68    0.74   -9.64    0.33    0.00   -9.32 2.242E-01

  10.589 30.933  9.26    0.72   -4.62    0.31    0.00   -4.31  0.814
   3.075  0.657  5.72    0.75   -9.54    0.33    0.00   -9.22 2.287E-01

  10.589 30.933  9.24    0.72   -4.54    0.31    0.00   -4.23  0.811
   3.067  0.654  5.76    0.76   -9.44    0.33    0.00   -9.12 2.332E-01

  10.589 30.933  9.21    0.73   -4.45    0.31    0.00   -4.14  0.808
   3.059  0.652  5.80    0.76   -9.34    0.33    0.00   -9.01 2.378E-01

  10.589 30.933  9.19    0.73   -4.37    0.31    0.00   -4.05  0.806
   3.051  0.650  5.84    0.77   -9.24    0.33    0.00   -8.91 2.424E-01

  10.589 30.933  9.17    0.74   -4.28    0.31    0.00   -3.97  0.804
   3.043  0.647  5.88    0.77   -9.13    0.33    0.00   -8.80 2.471E-01

  10.589 30.933  9.14    0.74   -4.20    0.31    0.00   -3.89  0.802
   3.035  0.645  5.91    0.78   -9.04    0.33    0.00   -8.71 2.519E-01

  10.589 30.933  9.12    0.75   -4.12    0.31    0.00   -3.81  0.800
   3.027  0.643  5.95    0.78   -8.94    0.33    0.00   -8.61 2.567E-01

  10.589 30.933  9.09    0.76   -4.03    0.31    0.00   -3.72  0.798
   3.019  0.640  5.99    0.79   -8.83    0.33    0.00   -8.50 2.616E-01

  10.589 30.933  9.07    0.76   -3.94    0.32    0.00   -3.62  0.796
   3.011  0.638  6.03    0.80   -8.72    0.33    0.00   -8.38 2.665E-01

  10.589 30.933  9.05    0.77   -3.87    0.32    0.00   -3.55  0.794
   3.003  0.635  6.07    0.80   -8.63    0.34    0.00   -8.29 2.715E-01

  10.589 30.933  9.02    0.77   -3.78    0.32    0.00   -3.46  0.792
   2.995  0.633  6.11    0.81   -8.53    0.34    0.00   -8.19 2.766E-01

  10.589 30.933  9.00    0.78   -3.66    0.32    0.00   -3.34  0.791
   2.987  0.631  6.15    0.81   -8.39    0.34    0.00   -8.05 2.817E-01

  10.589 30.933  8.97    0.79   -3.61    0.32    0.00   -3.29  0.789
   2.979  0.628  6.19    0.82   -8.32    0.34    0.00   -7.98 2.869E-01

  10.589 30.933  8.95    0.79   -3.53    0.32    0.00   -3.20  0.788
   2.971  0.626  6.23    0.83   -8.22    0.34    0.00   -7.88 2.921E-01

  10.589 30.933  8.92    0.80   -3.44    0.32    0.00   -3.12  0.787
   2.963  0.624  6.27    0.83   -8.12    0.34    0.00   -7.77 2.975E-01

  10.589 30.933  8.90    0.80   -3.36    0.33    0.00   -3.03  0.786
   2.955  0.621  6.31    0.84   -8.01    0.35    0.00   -7.67 3.028E-01

  10.589 31.013  9.77    0.64   -6.31    0.33    0.00   -5.98  0.902
   3.227  0.707  4.93    0.67  -11.57    0.35    0.00  -11.22 1.474E-01

  10.589 31.013  9.74    0.64   -6.22    0.33    0.00   -5.89  0.895
   3.219  0.705  4.97    0.67  -11.46    0.35    0.00  -11.12 1.508E-01

  10.589 31.013  9.72    0.65   -6.13    0.33    0.00   -5.80  0.889
   3.211  0.702  5.00    0.68  -11.35    0.34    0.00  -11.01 1.542E-01

  10.589 31.013  9.70    0.65   -6.05    0.32    0.00   -5.73  0.883
   3.203  0.700  5.04    0.68  -11.26    0.34    0.00  -10.92 1.576E-01

  10.589 31.013  9.67    0.65   -5.96    0.32    0.00   -5.64  0.878
   3.195  0.697  5.08    0.68  -11.16    0.34    0.00  -10.82 1.612E-01

  10.589 31.013  9.65    0.66   -5.88    0.32    0.00   -5.56  0.872
   3.187  0.695  5.12    0.69  -11.06    0.34    0.00  -10.72 1.647E-01

  10.589 31.013  9.62    0.66   -5.80    0.32    0.00   -5.48  0.867
   3.179  0.692  5.16    0.69  -10.96    0.34    0.00  -10.62 1.684E-01

  10.589 31.013  9.60    0.66   -5.72    0.32    0.00   -5.40  0.862
   3.171  0.690  5.20    0.69  -10.86    0.34    0.00  -10.53 1.720E-01

  10.589 31.013  9.58    0.67   -5.63    0.32    0.00   -5.32  0.857
   3.163  0.687  5.24    0.70  -10.76    0.33    0.00  -10.42 1.758E-01

  10.589 31.013  9.55    0.67   -5.55    0.32    0.00   -5.24  0.853
   3.155  0.685  5.28    0.70  -10.66    0.33    0.00  -10.33 1.795E-01

  10.589 31.013  9.53    0.67   -5.47    0.31    0.00   -5.15  0.848
   3.147  0.682  5.32    0.71  -10.56    0.33    0.00  -10.23 1.834E-01

  10.589 31.013  9.50    0.68   -5.38    0.31    0.00   -5.07  0.844
   3.139  0.680  5.36    0.71  -10.46    0.33    0.00  -10.12 1.873E-01

  10.589 31.013  9.48    0.68   -5.30    0.31    0.00   -4.98  0.841
   3.131  0.677  5.40    0.71  -10.35    0.33    0.00  -10.02 1.912E-01

  10.589 31.013  9.45    0.69   -5.22    0.31    0.00   -4.91  0.836
   3.123  0.675  5.44    0.72  -10.26    0.33    0.00   -9.93 1.953E-01

  10.589 31.013  9.43    0.69   -5.14    0.31    0.00   -4.83  0.833
   3.115  0.672  5.48    0.72  -10.16    0.33    0.00   -9.83 1.993E-01

  10.589 31.013  9.41    0.70   -5.04    0.31    0.00   -4.73  0.829
   3.107  0.670  5.51    0.73  -10.05    0.33    0.00   -9.72 2.034E-01

  10.589 31.013  9.38    0.70   -4.96    0.31    0.00   -4.65  0.826
   3.099  0.667  5.55    0.73   -9.95    0.33    0.00   -9.62 2.076E-01

  10.589 31.013  9.36    0.71   -4.88    0.31    0.00   -4.57  0.823
   3.091  0.665  5.59    0.74   -9.85    0.33    0.00   -9.52 2.119E-01

  10.589 31.013  9.33    0.71   -4.80    0.31    0.00   -4.49  0.820
   3.083  0.663  5.63    0.74   -9.75    0.33    0.00   -9.42 2.162E-01

  10.589 31.013  9.31    0.71   -4.71    0.31    0.00   -4.40  0.817
   3.075  0.660  5.67    0.75   -9.65    0.33    0.00   -9.32 2.205E-01

  10.589 31.013  9.28    0.72   -4.63    0.31    0.00   -4.32  0.814
   3.067  0.658  5.71    0.75   -9.55    0.33    0.00   -9.22 2.249E-01

  10.589 31.013  9.26    0.72   -4.54    0.31    0.00   -4.23  0.811
   3.059  0.655  5.75    0.76   -9.45    0.33    0.00   -9.12 2.294E-01

  10.589 31.013  9.24    0.73   -4.46    0.31    0.00   -4.15  0.808
   3.051  0.653  5.79    0.76   -9.34    0.33    0.00   -9.01 2.339E-01

  10.589 31.013  9.21    0.74   -4.37    0.31    0.00   -4.06  0.806
   3.043  0.651  5.83    0.77   -9.24    0.33    0.00   -8.91 2.385E-01

  10.589 31.013  9.19    0.74   -4.29    0.31    0.00   -3.98  0.804
   3.035  0.648  5.87    0.77   -9.14    0.33    0.00   -8.81 2.432E-01

  10.589 31.013  9.16    0.75   -4.21    0.31    0.00   -3.89  0.802
   3.027  0.646  5.91    0.78   -9.04    0.33    0.00   -8.71 2.479E-01

  10.589 31.013  9.14    0.75   -4.13    0.32    0.00   -3.81  0.800
   3.019  0.643  5.95    0.79   -8.94    0.33    0.00   -8.61 2.527E-01

  10.589 31.013  9.12    0.76   -4.04    0.32    0.00   -3.72  0.798
   3.011  0.641  5.99    0.79   -8.84    0.33    0.00   -8.50 2.575E-01

  10.589 31.013  9.09    0.76   -3.94    0.32    0.00   -3.63  0.796
   3.003  0.639  6.02    0.80   -8.72    0.34    0.00   -8.39 2.624E-01

  10.589 31.013  9.07    0.77   -3.87    0.32    0.00   -3.55  0.794
   2.995  0.636  6.06    0.80   -8.63    0.34    0.00   -8.29 2.673E-01

  10.589 31.013  9.04    0.78   -3.78    0.32    0.00   -3.46  0.792
   2.987  0.634  6.10    0.81   -8.53    0.34    0.00   -8.19 2.723E-01

  10.589 31.013  9.02    0.78   -3.67    0.32    0.00   -3.35  0.791
   2.979  0.632  6.14    0.82   -8.39    0.34    0.00   -8.05 2.774E-01

  10.589 31.013  8.99    0.79   -3.61    0.32    0.00   -3.29  0.789
   2.971  0.629  6.18    0.82   -8.32    0.34    0.00   -7.98 2.825E-01

  10.589 31.013  8.97    0.79   -3.53    0.32    0.00   -3.20  0.788
   2.963  0.627  6.22    0.83   -8.22    0.34    0.00   -7.88 2.877E-01

  10.589 31.013  8.95    0.80   -3.45    0.33    0.00   -3.12  0.787
   2.955  0.624  6.26    0.84   -8.12    0.35    0.00   -7.78 2.930E-01

  10.589 31.093  9.82    0.64   -6.40    0.34    0.00   -6.06  0.909
   3.227  0.711  4.88    0.67  -11.68    0.35    0.00  -11.32 1.414E-01

  10.589 31.093  9.79    0.64   -6.32    0.33    0.00   -5.99  0.903
   3.219  0.708  4.92    0.67  -11.58    0.35    0.00  -11.23 1.447E-01

  10.589 31.093  9.77    0.64   -6.23    0.33    0.00   -5.90  0.896
   3.211  0.706  4.96    0.68  -11.47    0.35    0.00  -11.12 1.480E-01

  10.589 31.093  9.75    0.65   -6.14    0.33    0.00   -5.81  0.890
   3.203  0.703  5.00    0.68  -11.36    0.35    0.00  -11.02 1.513E-01

  10.589 31.093  9.72    0.65   -6.06    0.33    0.00   -5.74  0.884
   3.195  0.701  5.03    0.68  -11.27    0.34    0.00  -10.93 1.548E-01

  10.589 31.093  9.70    0.65   -5.97    0.32    0.00   -5.65  0.878
   3.187  0.698  5.07    0.69  -11.17    0.34    0.00  -10.82 1.582E-01

  10.589 31.093  9.67    0.66   -5.89    0.32    0.00   -5.57  0.873
   3.179  0.696  5.11    0.69  -11.07    0.34    0.00  -10.73 1.618E-01

  10.589 31.093  9.65    0.66   -5.81    0.32    0.00   -5.49  0.868
   3.171  0.693  5.15    0.69  -10.97    0.34    0.00  -10.63 1.653E-01

  10.589 31.093  9.62    0.66   -5.73    0.32    0.00   -5.41  0.863
   3.163  0.691  5.19    0.70  -10.87    0.34    0.00  -10.53 1.690E-01

  10.589 31.093  9.60    0.67   -5.64    0.32    0.00   -5.32  0.858
   3.155  0.688  5.23    0.70  -10.77    0.34    0.00  -10.43 1.726E-01

  10.589 31.093  9.57    0.67   -5.56    0.32    0.00   -5.24  0.853
   3.147  0.686  5.27    0.70  -10.67    0.33    0.00  -10.33 1.764E-01

  10.589 31.093  9.55    0.68   -5.46    0.32    0.00   -5.15  0.849
   3.139  0.683  5.31    0.71  -10.55    0.33    0.00  -10.22 1.802E-01

  10.589 31.093  9.53    0.68   -5.39    0.31    0.00   -5.07  0.845
   3.131  0.681  5.35    0.71  -10.46    0.33    0.00  -10.13 1.840E-01

  10.589 31.093  9.50    0.68   -5.31    0.31    0.00   -4.99  0.842
   3.123  0.678  5.39    0.72  -10.36    0.33    0.00  -10.03 1.879E-01

  10.589 31.093  9.48    0.69   -5.23    0.31    0.00   -4.92  0.836
   3.115  0.676  5.43    0.72  -10.27    0.33    0.00   -9.94 1.919E-01

  10.589 31.093  9.45    0.69   -5.15    0.31    0.00   -4.83  0.833
   3.107  0.673  5.47    0.72  -10.17    0.33    0.00   -9.83 1.959E-01

  10.589 31.093  9.43    0.70   -5.06    0.31    0.00   -4.74  0.829
   3.099  0.671  5.51    0.73  -10.06    0.33    0.00   -9.73 2.000E-01

  10.589 31.093  9.40    0.70   -4.97    0.31    0.00   -4.65  0.826
   3.091  0.668  5.55    0.73   -9.95    0.33    0.00   -9.62 2.041E-01

  10.589 31.093  9.38    0.71   -4.88    0.31    0.00   -4.57  0.823
   3.083  0.666  5.59    0.74   -9.85    0.33    0.00   -9.52 2.083E-01

  10.589 31.093  9.36    0.71   -4.80    0.31    0.00   -4.49  0.820
   3.075  0.664  5.63    0.74   -9.76    0.33    0.00   -9.43 2.126E-01

  10.589 31.093  9.33    0.72   -4.72    0.31    0.00   -4.41  0.817
   3.067  0.661  5.66    0.75   -9.65    0.33    0.00   -9.32 2.169E-01

  10.589 31.093  9.31    0.72   -4.63    0.31    0.00   -4.32  0.814
   3.059  0.659  5.70    0.75   -9.55    0.33    0.00   -9.22 2.213E-01

  10.589 31.093  9.28    0.73   -4.55    0.31    0.00   -4.24  0.811
   3.051  0.656  5.74    0.76   -9.45    0.33    0.00   -9.12 2.257E-01

  10.589 31.093  9.26    0.73   -4.46    0.31    0.00   -4.15  0.809
   3.043  0.654  5.78    0.77   -9.35    0.33    0.00   -9.02 2.302E-01

  10.589 31.093  9.23    0.74   -4.38    0.31    0.00   -4.06  0.806
   3.035  0.651  5.82    0.77   -9.24    0.33    0.00   -8.91 2.347E-01

  10.589 31.093  9.21    0.74   -4.29    0.31    0.00   -3.98  0.804
   3.027  0.649  5.86    0.78   -9.14    0.33    0.00   -8.81 2.393E-01

  10.589 31.093  9.19    0.75   -4.21    0.32    0.00   -3.90  0.802
   3.019  0.647  5.90    0.78   -9.04    0.33    0.00   -8.71 2.440E-01

  10.589 31.093  9.16    0.75   -4.13    0.32    0.00   -3.82  0.799
   3.011  0.644  5.94    0.79   -8.94    0.33    0.00   -8.61 2.487E-01

  10.589 31.093  9.14    0.76   -4.04    0.32    0.00   -3.73  0.797
   3.003  0.642  5.98    0.79   -8.84    0.34    0.00   -8.50 2.534E-01

  10.589 31.093  9.11    0.77   -3.95    0.32    0.00   -3.63  0.796
   2.995  0.639  6.02    0.80   -8.73    0.34    0.00   -8.39 2.583E-01

  10.589 31.093  9.09    0.77   -3.87    0.32    0.00   -3.55  0.794
   2.987  0.637  6.06    0.81   -8.63    0.34    0.00   -8.29 2.632E-01

  10.589 31.093  9.06    0.78   -3.79    0.32    0.00   -3.47  0.792
   2.979  0.635  6.10    0.81   -8.53    0.34    0.00   -8.19 2.681E-01

  10.589 31.093  9.04    0.78   -3.67    0.32    0.00   -3.35  0.790
   2.971  0.632  6.14    0.82   -8.40    0.34    0.00   -8.05 2.732E-01

  10.589 31.093  9.02    0.79   -3.62    0.32    0.00   -3.30  0.789
   2.963  0.630  6.18    0.83   -8.33    0.34    0.00   -7.98 2.782E-01

  10.589 31.093  8.99    0.80   -3.53    0.33    0.00   -3.21  0.788
   2.955  0.628  6.22    0.83   -8.22    0.34    0.00   -7.88 2.834E-01

  10.589 31.173  9.87    0.64   -6.49    0.34    0.00   -6.15  0.917
   3.227  0.714  4.83    0.67  -11.79    0.36    0.00  -11.43 1.356E-01

  10.589 31.173  9.84    0.64   -6.41    0.34    0.00   -6.07  0.910
   3.219  0.712  4.87    0.67  -11.69    0.36    0.00  -11.33 1.388E-01

  10.589 31.173  9.82    0.64   -6.33    0.34    0.00   -5.99  0.904
   3.211  0.709  4.91    0.67  -11.59    0.35    0.00  -11.23 1.420E-01

  10.589 31.173  9.79    0.65   -6.24    0.33    0.00   -5.91  0.897
   3.203  0.707  4.95    0.68  -11.48    0.35    0.00  -11.13 1.453E-01

  10.589 31.173  9.77    0.65   -6.15    0.33    0.00   -5.82  0.891
   3.195  0.704  4.99    0.68  -11.37    0.35    0.00  -11.02 1.486E-01

  10.589 31.173  9.75    0.65   -6.07    0.33    0.00   -5.74  0.885
   3.187  0.702  5.03    0.68  -11.28    0.35    0.00  -10.93 1.519E-01

  10.589 31.173  9.72    0.66   -5.99    0.33    0.00   -5.66  0.879
   3.179  0.699  5.06    0.69  -11.18    0.34    0.00  -10.83 1.554E-01

  10.589 31.173  9.70    0.66   -5.90    0.32    0.00   -5.58  0.873
   3.171  0.697  5.10    0.69  -11.07    0.34    0.00  -10.73 1.589E-01

  10.589 31.173  9.67    0.66   -5.82    0.32    0.00   -5.50  0.868
   3.163  0.694  5.14    0.69  -10.97    0.34    0.00  -10.63 1.624E-01

  10.589 31.173  9.65    0.67   -5.74    0.32    0.00   -5.42  0.863
   3.155  0.692  5.18    0.70  -10.88    0.34    0.00  -10.54 1.660E-01

  10.589 31.173  9.62    0.67   -5.65    0.32    0.00   -5.33  0.858
   3.147  0.689  5.22    0.70  -10.77    0.34    0.00  -10.44 1.696E-01

  10.589 31.173  9.60    0.67   -5.57    0.32    0.00   -5.25  0.854
   3.139  0.687  5.26    0.71  -10.67    0.34    0.00  -10.34 1.733E-01

  10.589 31.173  9.57    0.68   -5.47    0.32    0.00   -5.16  0.849
   3.131  0.684  5.30    0.71  -10.56    0.34    0.00  -10.23 1.771E-01

  10.589 31.173  9.55    0.68   -5.40    0.32    0.00   -5.09  0.845
   3.123  0.682  5.34    0.71  -10.47    0.33    0.00  -10.14 1.809E-01

  10.589 31.173  9.53    0.69   -5.32    0.32    0.00   -5.00  0.842
   3.115  0.679  5.38    0.72  -10.37    0.33    0.00  -10.04 1.847E-01

  10.589 31.173  9.50    0.69   -5.24    0.31    0.00   -4.92  0.837
   3.107  0.677  5.42    0.72  -10.28    0.33    0.00   -9.94 1.886E-01

  10.589 31.173  9.48    0.70   -5.15    0.31    0.00   -4.84  0.833
   3.099  0.674  5.46    0.73  -10.17    0.33    0.00   -9.84 1.926E-01

  10.589 31.173  9.45    0.70   -5.06    0.31    0.00   -4.75  0.829
   3.091  0.672  5.50    0.73  -10.06    0.33    0.00   -9.73 1.966E-01

  10.589 31.173  9.43    0.70   -4.97    0.31    0.00   -4.66  0.826
   3.083  0.669  5.54    0.74   -9.96    0.33    0.00   -9.63 2.007E-01

  10.589 31.173  9.40    0.71   -4.89    0.31    0.00   -4.58  0.823
   3.075  0.667  5.58    0.74   -9.86    0.33    0.00   -9.52 2.049E-01

  10.589 31.173  9.38    0.71   -4.81    0.31    0.00   -4.50  0.820
   3.067  0.664  5.62    0.75   -9.76    0.33    0.00   -9.43 2.091E-01

  10.589 31.173  9.35    0.72   -4.73    0.31    0.00   -4.41  0.816
   3.059  0.662  5.66    0.75   -9.66    0.33    0.00   -9.33 2.133E-01

  10.589 31.173  9.33    0.72   -4.64    0.31    0.00   -4.33  0.814
   3.051  0.660  5.70    0.76   -9.56    0.33    0.00   -9.22 2.177E-01

  10.589 31.173  9.30    0.73   -4.56    0.31    0.00   -4.24  0.811
   3.043  0.657  5.74    0.76   -9.45    0.33    0.00   -9.12 2.220E-01

  10.589 31.173  9.28    0.73   -4.47    0.31    0.00   -4.15  0.809
   3.035  0.655  5.78    0.77   -9.35    0.33    0.00   -9.02 2.265E-01

  10.589 31.173  9.26    0.74   -4.38    0.32    0.00   -4.07  0.806
   3.027  0.652  5.81    0.77   -9.25    0.33    0.00   -8.91 2.309E-01

  10.589 31.173  9.23    0.75   -4.30    0.32    0.00   -3.98  0.804
   3.019  0.650  5.85    0.78   -9.14    0.33    0.00   -8.81 2.355E-01

  10.589 31.173  9.21    0.75   -4.22    0.32    0.00   -3.90  0.802
   3.011  0.647  5.89    0.78   -9.04    0.33    0.00   -8.71 2.401E-01

  10.589 31.173  9.18    0.76   -4.14    0.32    0.00   -3.82  0.799
   3.003  0.645  5.93    0.79   -8.95    0.34    0.00   -8.61 2.448E-01

  10.589 31.173  9.16    0.76   -4.05    0.32    0.00   -3.73  0.797
   2.995  0.643  5.97    0.80   -8.84    0.34    0.00   -8.50 2.495E-01

  10.589 31.173  9.13    0.77   -3.95    0.32    0.00   -3.63  0.795
