EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin4                                                                
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
   3.227  0.306 10.47    2.03    4.91    1.13    0.02    6.05 8.585E+00

  10.589 20.260  4.22    1.90    7.65    1.08    0.02    8.75  0.849
   3.219  0.305 10.49    2.05    5.00    1.14    0.02    6.16 8.615E+00

  10.589 20.260  4.21    1.92    7.75    1.09    0.02    8.85  0.849
   3.211  0.304 10.52    2.07    5.11    1.16    0.02    6.29 8.646E+00

  10.589 20.260  4.20    1.94    7.82    1.10    0.02    8.95  0.848
   3.203  0.303 10.54    2.09    5.21    1.17    0.02    6.40 8.676E+00

  10.589 20.260  4.19    1.96    7.92    1.12    0.02    9.05  0.848
   3.195  0.302 10.57    2.12    5.32    1.18    0.02    6.53 8.707E+00

  10.589 20.260  4.18    1.97    7.98    1.13    0.02    9.13  0.848
   3.187  0.301 10.59    2.14    5.41    1.20    0.02    6.63 8.737E+00

  10.589 20.260  4.17    1.99    8.07    1.14    0.02    9.23  0.848
   3.179  0.300 10.62    2.16    5.51    1.21    0.02    6.75 8.767E+00

  10.589 20.260  4.15    2.01    8.16    1.16    0.02    9.33  0.848
   3.171  0.298 10.65    2.18    5.62    1.23    0.02    6.87 8.798E+00

  10.589 20.260  4.14    2.03    8.24    1.17    0.02    9.44  0.848
   3.163  0.297 10.67    2.20    5.72    1.24    0.02    6.99 8.828E+00

  10.589 20.260  4.13    2.05    8.32    1.19    0.02    9.53  0.848
   3.155  0.296 10.70    2.22    5.82    1.26    0.02    7.10 8.859E+00

  10.589 20.260  4.12    2.07    8.40    1.20    0.02    9.63  0.848
   3.147  0.295 10.72    2.25    5.92    1.27    0.02    7.22 8.889E+00

  10.589 20.260  4.11    2.09    8.48    1.22    0.02    9.72  0.848
   3.139  0.294 10.75    2.27    6.02    1.29    0.02    7.33 8.920E+00

  10.589 20.260  4.10    2.12    8.56    1.23    0.02    9.82  0.848
   3.131  0.293 10.77    2.29    6.12    1.31    0.02    7.45 8.950E+00

  10.589 20.260  4.09    2.14    8.64    1.25    0.03    9.92  0.847
   3.123  0.292 10.80    2.32    6.22    1.32    0.03    7.57 8.980E+00

  10.589 20.260  4.08    2.16    8.73    1.26    0.03   10.01  0.848
   3.115  0.291 10.82    2.34    6.32    1.34    0.03    7.69 9.011E+00

  10.589 20.260  4.07    2.18    8.81    1.28    0.03   10.11  0.848
   3.107  0.290 10.85    2.37    6.42    1.36    0.03    7.80 9.041E+00

  10.589 20.260  4.06    2.20    8.89    1.29    0.03   10.21  0.847
   3.099  0.289 10.88    2.39    6.52    1.37    0.03    7.93 9.072E+00

  10.589 20.260  4.05    2.22    8.97    1.31    0.03   10.31  0.847
   3.091  0.288 10.90    2.41    6.62    1.39    0.03    8.04 9.102E+00

  10.589 20.260  4.04    2.25    9.06    1.33    0.03   10.41  0.847
   3.083  0.287 10.93    2.44    6.73    1.41    0.03    8.16 9.133E+00

  10.589 20.260  4.03    2.27    9.15    1.34    0.03   10.52  0.847
   3.075  0.286 10.95    2.47    6.83    1.43    0.03    8.29 9.164E+00

  10.589 20.260  4.02    2.29    9.23    1.36    0.03   10.62  0.846
   3.067  0.285 10.98    2.49    6.94    1.44    0.03    8.41 9.194E+00

  10.589 20.260  4.01    2.31    9.32    1.38    0.03   10.72  0.846
   3.059  0.284 11.00    2.52    7.04    1.46    0.03    8.53 9.225E+00

  10.589 20.260  4.00    2.34    9.40    1.39    0.03   10.82  0.846
   3.051  0.283 11.03    2.54    7.14    1.48    0.03    8.66 9.255E+00

  10.589 20.260  3.99    2.36    9.49    1.41    0.03   10.94  0.846
   3.043  0.282 11.05    2.57    7.26    1.50    0.03    8.79 9.286E+00

  10.589 20.260  3.98    2.39    9.58    1.43    0.03   11.04  0.846
   3.035  0.281 11.08    2.60    7.36    1.52    0.03    8.91 9.316E+00

  10.589 20.260  3.97    2.41    9.66    1.45    0.03   11.14  0.845
   3.027  0.279 11.10    2.62    7.46    1.54    0.03    9.03 9.347E+00

  10.589 20.260  3.96    2.43    9.75    1.47    0.04   11.25  0.845
   3.019  0.278 11.13    2.65    7.57    1.56    0.04    9.16 9.378E+00

  10.589 20.260  3.95    2.46    9.83    1.48    0.04   11.35  0.845
   3.011  0.277 11.16    2.68    7.67    1.58    0.04    9.29 9.408E+00

  10.589 20.260  3.93    2.48    9.92    1.50    0.04   11.46  0.845
   3.003  0.276 11.18    2.71    7.78    1.60    0.04    9.41 9.439E+00

  10.589 20.260  3.92    2.51   10.01    1.52    0.04   11.57  0.845
   2.995  0.275 11.21    2.74    7.89    1.62    0.04    9.54 9.470E+00

  10.589 20.260  3.91    2.54   10.09    1.54    0.04   11.67  0.845
   2.987  0.274 11.23    2.77    7.99    1.64    0.04    9.67 9.500E+00

  10.589 20.260  3.90    2.56   10.18    1.56    0.04   11.78  0.844
   2.979  0.273 11.26    2.80    8.10    1.66    0.04    9.80 9.531E+00

  10.589 20.260  3.89    2.59   10.27    1.58    0.04   11.89  0.844
   2.971  0.272 11.28    2.83    8.20    1.68    0.04    9.92 9.562E+00

  10.589 20.260  3.88    2.62   10.35    1.60    0.04   12.00  0.844
   2.963  0.271 11.31    2.86    8.31    1.70    0.04   10.05 9.593E+00

  10.589 20.260  3.87    2.64   10.44    1.62    0.04   12.11  0.844
   2.955  0.270 11.33    2.89    8.42    1.73    0.04   10.19 9.623E+00

  10.589 20.340  4.26    1.86    7.48    1.05    0.02    8.54  0.849
   3.227  0.308 10.43    2.01    4.78    1.11    0.02    5.91 8.400E+00

  10.589 20.340  4.25    1.88    7.56    1.06    0.02    8.63  0.849
   3.219  0.307 10.46    2.03    4.88    1.12    0.02    6.02 8.431E+00

  10.589 20.340  4.24    1.90    7.62    1.07    0.02    8.71  0.848
   3.211  0.306 10.49    2.05    4.96    1.14    0.02    6.11 8.461E+00

  10.589 20.340  4.23    1.91    7.71    1.08    0.02    8.82  0.848
   3.203  0.305 10.51    2.07    5.07    1.15    0.02    6.24 8.491E+00

  10.589 20.340  4.22    1.93    7.79    1.10    0.02    8.91  0.848
   3.195  0.304 10.54    2.09    5.17    1.17    0.02    6.35 8.521E+00

  10.589 20.340  4.21    1.95    7.88    1.11    0.02    9.01  0.848
   3.187  0.303 10.56    2.11    5.28    1.18    0.02    6.48 8.551E+00

  10.589 20.340  4.20    1.97    7.96    1.13    0.02    9.11  0.848
   3.179  0.302 10.59    2.13    5.38    1.19    0.02    6.59 8.582E+00

  10.589 20.340  4.19    1.99    8.03    1.14    0.02    9.19  0.848
   3.171  0.301 10.61    2.15    5.46    1.21    0.02    6.69 8.612E+00

  10.589 20.340  4.18    2.01    8.12    1.15    0.02    9.29  0.848
   3.163  0.300 10.64    2.18    5.57    1.22    0.02    6.82 8.642E+00

  10.589 20.340  4.17    2.03    8.20    1.17    0.02    9.39  0.848
   3.155  0.299 10.66    2.20    5.67    1.24    0.02    6.93 8.672E+00

  10.589 20.340  4.16    2.05    8.29    1.18    0.02    9.49  0.848
   3.147  0.298 10.69    2.22    5.78    1.25    0.02    7.06 8.702E+00

  10.589 20.340  4.15    2.07    8.37    1.20    0.02    9.59  0.848
   3.139  0.296 10.72    2.24    5.88    1.27    0.02    7.17 8.733E+00

  10.589 20.340  4.13    2.09    8.44    1.21    0.02    9.68  0.848
   3.131  0.295 10.74    2.27    5.97    1.29    0.02    7.28 8.763E+00

  10.589 20.340  4.12    2.11    8.53    1.23    0.02    9.78  0.847
   3.123  0.294 10.77    2.29    6.07    1.30    0.02    7.40 8.793E+00

  10.589 20.340  4.11    2.13    8.61    1.24    0.03    9.88  0.847
   3.115  0.293 10.79    2.31    6.18    1.32    0.03    7.52 8.824E+00

  10.589 20.340  4.10    2.15    8.69    1.26    0.03    9.98  0.847
   3.107  0.292 10.82    2.34    6.28    1.34    0.03    7.64 8.854E+00

  10.589 20.340  4.09    2.18    8.77    1.27    0.03   10.07  0.848
   3.099  0.291 10.84    2.36    6.38    1.35    0.03    7.76 8.884E+00

  10.589 20.340  4.08    2.20    8.86    1.29    0.03   10.17  0.847
   3.091  0.290 10.87    2.39    6.48    1.37    0.03    7.88 8.914E+00

  10.589 20.340  4.07    2.22    8.94    1.31    0.03   10.28  0.847
   3.083  0.289 10.89    2.41    6.58    1.39    0.03    8.00 8.945E+00

  10.589 20.340  4.06    2.24    9.03    1.32    0.03   10.38  0.847
   3.075  0.288 10.92    2.44    6.69    1.40    0.03    8.12 8.975E+00

  10.589 20.340  4.05    2.27    9.11    1.34    0.03   10.48  0.847
   3.067  0.287 10.95    2.46    6.79    1.42    0.03    8.24 9.006E+00

  10.589 20.340  4.04    2.29    9.20    1.36    0.03   10.59  0.846
   3.059  0.286 10.97    2.49    6.90    1.44    0.03    8.37 9.036E+00

  10.589 20.340  4.03    2.31    9.29    1.37    0.03   10.69  0.846
   3.051  0.285 11.00    2.51    7.00    1.46    0.03    8.49 9.066E+00

  10.589 20.340  4.02    2.33    9.37    1.39    0.03   10.79  0.846
   3.043  0.284 11.02    2.54    7.10    1.48    0.03    8.61 9.097E+00

  10.589 20.340  4.01    2.36    9.46    1.41    0.03   10.90  0.846
   3.035  0.283 11.05    2.57    7.22    1.50    0.03    8.74 9.127E+00

  10.589 20.340  4.00    2.38    9.55    1.43    0.03   11.00  0.846
   3.027  0.282 11.07    2.59    7.32    1.51    0.03    8.87 9.157E+00

  10.589 20.340  3.99    2.41    9.63    1.44    0.03   11.11  0.845
   3.019  0.281 11.10    2.62    7.42    1.53    0.03    8.99 9.188E+00

  10.589 20.340  3.98    2.43    9.72    1.46    0.03   11.21  0.845
   3.011  0.280 11.12    2.65    7.53    1.55    0.03    9.12 9.218E+00

  10.589 20.340  3.97    2.46    9.80    1.48    0.04   11.32  0.845
   3.003  0.279 11.15    2.68    7.63    1.57    0.04    9.24 9.249E+00

  10.589 20.340  3.96    2.48    9.89    1.50    0.04   11.42  0.845
   2.995  0.278 11.18    2.70    7.74    1.59    0.04    9.37 9.279E+00

  10.589 20.340  3.94    2.51    9.98    1.52    0.04   11.53  0.845
   2.987  0.276 11.20    2.73    7.85    1.61    0.04    9.50 9.310E+00

  10.589 20.340  3.93    2.53   10.06    1.54    0.04   11.64  0.845
   2.979  0.275 11.23    2.76    7.95    1.64    0.04    9.63 9.340E+00

  10.589 20.340  3.92    2.56   10.15    1.56    0.04   11.74  0.844
   2.971  0.274 11.25    2.79    8.06    1.66    0.04    9.75 9.371E+00

  10.589 20.340  3.91    2.59   10.24    1.58    0.04   11.86  0.844
   2.963  0.273 11.28    2.82    8.16    1.68    0.04    9.88 9.402E+00

  10.589 20.340  3.90    2.61   10.32    1.60    0.04   11.96  0.844
   2.955  0.272 11.30    2.85    8.27    1.70    0.04   10.01 9.432E+00

  10.589 20.420  4.29    1.84    7.36    1.03    0.02    8.41  0.848
   3.227  0.311 10.40    1.98    4.64    1.09    0.02    5.75 8.219E+00

  10.589 20.420  4.28    1.86    7.44    1.04    0.02    8.50  0.848
   3.219  0.310 10.43    2.00    4.74    1.11    0.02    5.86 8.249E+00

  10.589 20.420  4.27    1.87    7.52    1.06    0.02    8.60  0.848
   3.211  0.309 10.45    2.02    4.84    1.12    0.02    5.97 8.279E+00

  10.589 20.420  4.26    1.89    7.58    1.07    0.02    8.67  0.848
   3.203  0.308 10.48    2.05    4.91    1.13    0.02    6.07 8.309E+00

  10.589 20.420  4.25    1.91    7.66    1.08    0.02    8.76  0.848
   3.195  0.306 10.50    2.07    5.01    1.15    0.02    6.18 8.339E+00

  10.589 20.420  4.24    1.93    7.75    1.09    0.02    8.87  0.848
   3.187  0.305 10.53    2.09    5.13    1.16    0.02    6.31 8.369E+00

  10.589 20.420  4.23    1.95    7.83    1.11    0.02    8.96  0.848
   3.179  0.304 10.55    2.11    5.22    1.18    0.02    6.42 8.399E+00

  10.589 20.420  4.22    1.97    7.93    1.12    0.02    9.07  0.848
   3.171  0.303 10.58    2.13    5.33    1.19    0.02    6.55 8.429E+00

  10.589 20.420  4.21    1.99    7.99    1.14    0.02    9.15  0.848
   3.163  0.302 10.61    2.15    5.42    1.21    0.02    6.65 8.459E+00

  10.589 20.420  4.20    2.01    8.08    1.15    0.02    9.25  0.848
   3.155  0.301 10.63    2.17    5.52    1.22    0.02    6.77 8.490E+00

  10.589 20.420  4.19    2.03    8.17    1.16    0.02    9.35  0.848
   3.147  0.300 10.66    2.19    5.63    1.24    0.02    6.89 8.520E+00

  10.589 20.420  4.18    2.05    8.25    1.18    0.02    9.45  0.848
   3.139  0.299 10.68    2.22    5.74    1.25    0.02    7.01 8.550E+00

  10.589 20.420  4.17    2.07    8.34    1.19    0.02    9.55  0.848
   3.131  0.298 10.71    2.24    5.84    1.27    0.02    7.13 8.580E+00

  10.589 20.420  4.16    2.09    8.41    1.21    0.02    9.64  0.847
   3.123  0.297 10.73    2.26    5.93    1.28    0.02    7.24 8.610E+00

  10.589 20.420  4.15    2.11    8.49    1.22    0.02    9.74  0.847
   3.115  0.296 10.76    2.29    6.03    1.30    0.02    7.35 8.640E+00

  10.589 20.420  4.13    2.13    8.58    1.24    0.02    9.84  0.847
   3.107  0.294 10.79    2.31    6.13    1.31    0.02    7.47 8.670E+00

  10.589 20.420  4.12    2.15    8.66    1.25    0.03    9.94  0.847
   3.099  0.293 10.81    2.33    6.24    1.33    0.03    7.59 8.700E+00

  10.589 20.420  4.11    2.17    8.74    1.27    0.03   10.04  0.848
   3.091  0.292 10.84    2.36    6.34    1.35    0.03    7.71 8.730E+00

  10.589 20.420  4.10    2.20    8.82    1.29    0.03   10.14  0.848
   3.083  0.291 10.86    2.38    6.44    1.37    0.03    7.83 8.760E+00

  10.589 20.420  4.09    2.22    8.91    1.30    0.03   10.24  0.847
   3.075  0.290 10.89    2.41    6.54    1.38    0.03    7.95 8.790E+00

  10.589 20.420  4.08    2.24    8.99    1.32    0.03   10.34  0.847
   3.067  0.289 10.91    2.43    6.64    1.40    0.03    8.07 8.821E+00

  10.589 20.420  4.07    2.26    9.08    1.34    0.03   10.44  0.846
   3.059  0.288 10.94    2.46    6.75    1.42    0.03    8.20 8.851E+00

  10.589 20.420  4.06    2.29    9.17    1.35    0.03   10.55  0.846
   3.051  0.287 10.97    2.48    6.86    1.44    0.03    8.32 8.881E+00

  10.589 20.420  4.05    2.31    9.25    1.37    0.03   10.65  0.846
   3.043  0.286 10.99    2.51    6.96    1.45    0.03    8.45 8.911E+00

  10.589 20.420  4.04    2.33    9.34    1.39    0.03   10.75  0.846
   3.035  0.285 11.02    2.54    7.06    1.47    0.03    8.57 8.941E+00

  10.589 20.420  4.03    2.36    9.42    1.40    0.03   10.85  0.846
   3.027  0.284 11.04    2.56    7.17    1.49    0.03    8.69 8.972E+00

  10.589 20.420  4.02    2.38    9.51    1.42    0.03   10.97  0.846
   3.019  0.283 11.07    2.59    7.28    1.51    0.03    8.83 9.002E+00

  10.589 20.420  4.01    2.40    9.60    1.44    0.03   11.07  0.845
   3.011  0.282 11.09    2.62    7.39    1.53    0.03    8.95 9.032E+00

  10.589 20.420  4.00    2.43    9.68    1.46    0.03   11.18  0.845
   3.003  0.281 11.12    2.65    7.49    1.55    0.03    9.07 9.062E+00

  10.589 20.420  3.99    2.45    9.77    1.48    0.03   11.28  0.845
   2.995  0.280 11.15    2.67    7.60    1.57    0.04    9.20 9.093E+00

  10.589 20.420  3.98    2.48    9.86    1.50    0.04   11.39  0.845
   2.987  0.279 11.17    2.70    7.70    1.59    0.04    9.33 9.123E+00

  10.589 20.420  3.96    2.51    9.94    1.52    0.04   11.50  0.845
   2.979  0.278 11.20    2.73    7.81    1.61    0.04    9.46 9.153E+00

  10.589 20.420  3.95    2.53   10.03    1.54    0.04   11.61  0.844
   2.971  0.277 11.22    2.76    7.92    1.63    0.04    9.59 9.184E+00

  10.589 20.420  3.94    2.56   10.12    1.56    0.04   11.71  0.844
   2.963  0.276 11.25    2.79    8.02    1.65    0.04    9.71 9.214E+00

  10.589 20.420  3.93    2.58   10.21    1.58    0.04   11.82  0.844
   2.955  0.275 11.27    2.82    8.13    1.67    0.04    9.84 9.245E+00

  10.589 20.500  4.33    1.82    7.25    1.01    0.02    8.28  0.848
   3.227  0.313 10.37    1.96    4.50    1.08    0.02    5.59 8.042E+00

  10.589 20.500  4.32    1.84    7.33    1.03    0.02    8.37  0.848
   3.219  0.312 10.39    1.98    4.60    1.09    0.02    5.70 8.072E+00

  10.589 20.500  4.31    1.85    7.41    1.04    0.02    8.46  0.848
   3.211  0.311 10.42    2.00    4.70    1.10    0.02    5.81 8.102E+00

  10.589 20.500  4.30    1.87    7.49    1.05    0.02    8.55  0.848
   3.203  0.310 10.44    2.02    4.79    1.12    0.02    5.92 8.131E+00

  10.589 20.500  4.29    1.89    7.57    1.06    0.02    8.65  0.848
   3.195  0.309 10.47    2.04    4.89    1.13    0.02    6.04 8.161E+00

  10.589 20.500  4.27    1.91    7.63    1.08    0.02    8.72  0.848
   3.187  0.308 10.50    2.06    4.97    1.14    0.02    6.13 8.191E+00

  10.589 20.500  4.26    1.93    7.72    1.09    0.02    8.83  0.848
   3.179  0.307 10.52    2.08    5.08    1.16    0.02    6.26 8.221E+00

  10.589 20.500  4.25    1.95    7.80    1.10    0.02    8.92  0.848
   3.171  0.306 10.55    2.10    5.18    1.17    0.02    6.37 8.251E+00

  10.589 20.500  4.24    1.97    7.89    1.12    0.02    9.03  0.848
   3.163  0.304 10.57    2.13    5.29    1.19    0.02    6.50 8.281E+00

  10.589 20.500  4.23    1.98    7.97    1.13    0.02    9.13  0.848
   3.155  0.303 10.60    2.15    5.39    1.20    0.02    6.61 8.310E+00

  10.589 20.500  4.22    2.00    8.04    1.15    0.02    9.21  0.848
   3.147  0.302 10.63    2.17    5.48    1.22    0.02    6.71 8.340E+00

  10.589 20.500  4.21    2.02    8.13    1.16    0.02    9.31  0.848
   3.139  0.301 10.65    2.19    5.59    1.23    0.02    6.84 8.370E+00

  10.589 20.500  4.20    2.04    8.21    1.17    0.02    9.41  0.847
   3.131  0.300 10.68    2.21    5.69    1.25    0.02    6.96 8.400E+00

  10.589 20.500  4.19    2.06    8.30    1.19    0.02    9.51  0.847
   3.123  0.299 10.70    2.24    5.80    1.26    0.02    7.08 8.430E+00

  10.589 20.500  4.18    2.09    8.38    1.20    0.02    9.61  0.847
   3.115  0.298 10.73    2.26    5.89    1.28    0.02    7.20 8.460E+00

  10.589 20.500  4.17    2.11    8.46    1.22    0.02    9.70  0.847
   3.107  0.297 10.75    2.28    5.99    1.29    0.02    7.31 8.490E+00

  10.589 20.500  4.16    2.13    8.54    1.23    0.02    9.80  0.847
   3.099  0.296 10.78    2.31    6.09    1.31    0.02    7.43 8.520E+00

  10.589 20.500  4.15    2.15    8.63    1.25    0.02    9.90  0.847
   3.091  0.295 10.81    2.33    6.20    1.33    0.02    7.55 8.550E+00

  10.589 20.500  4.13    2.17    8.71    1.27    0.03   10.00  0.847
   3.083  0.294 10.83    2.36    6.30    1.34    0.03    7.67 8.579E+00

  10.589 20.500  4.12    2.19    8.79    1.28    0.03   10.10  0.847
   3.075  0.292 10.86    2.38    6.40    1.36    0.03    7.79 8.609E+00

  10.589 20.500  4.11    2.21    8.87    1.30    0.03   10.20  0.847
   3.067  0.291 10.88    2.40    6.50    1.38    0.03    7.90 8.639E+00

  10.589 20.500  4.10    2.24    8.96    1.32    0.03   10.30  0.846
   3.059  0.290 10.91    2.43    6.60    1.40    0.03    8.03 8.669E+00

  10.589 20.500  4.09    2.26    9.05    1.33    0.03   10.41  0.846
   3.051  0.289 10.93    2.46    6.71    1.41    0.03    8.15 8.699E+00

  10.589 20.500  4.08    2.28    9.13    1.35    0.03   10.51  0.846
   3.043  0.288 10.96    2.48    6.82    1.43    0.03    8.28 8.729E+00

  10.589 20.500  4.07    2.31    9.22    1.37    0.03   10.62  0.846
   3.035  0.287 10.99    2.51    6.92    1.45    0.03    8.40 8.759E+00

  10.589 20.500  4.06    2.33    9.31    1.38    0.03   10.72  0.846
   3.027  0.286 11.01    2.53    7.03    1.47    0.03    8.53 8.789E+00

  10.589 20.500  4.05    2.35    9.39    1.40    0.03   10.82  0.846
   3.019  0.285 11.04    2.56    7.13    1.49    0.03    8.65 8.819E+00

  10.589 20.500  4.04    2.38    9.48    1.42    0.03   10.94  0.845
   3.011  0.284 11.06    2.59    7.24    1.51    0.03    8.78 8.850E+00

  10.589 20.500  4.03    2.40    9.57    1.44    0.03   11.04  0.845
   3.003  0.283 11.09    2.61    7.35    1.53    0.03    8.91 8.880E+00

  10.589 20.500  4.02    2.43    9.65    1.46    0.03   11.14  0.845
   2.995  0.282 11.11    2.64    7.45    1.55    0.03    9.03 8.910E+00

  10.589 20.500  4.01    2.45    9.74    1.47    0.03   11.25  0.845
