EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin15                                                                
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
  10.589 31.795  9.39    0.77   -4.31    0.33    0.00   -3.98  0.803
   2.955  0.656  5.81    0.80   -9.13    0.34    0.00   -8.79 2.097E-01

  10.589 31.875 10.31    0.64   -7.36    0.40    0.00   -6.96  1.005
   3.227  0.746  4.39    0.67  -12.79    0.42    0.00  -12.37 9.260E-02

  10.589 31.875 10.28    0.64   -7.26    0.39    0.00   -6.87  0.994
   3.219  0.743  4.43    0.67  -12.67    0.41    0.00  -12.26 9.501E-02

  10.589 31.875 10.25    0.64   -7.18    0.39    0.00   -6.79  0.984
   3.211  0.741  4.47    0.67  -12.57    0.41    0.00  -12.17 9.747E-02

  10.589 31.875 10.23    0.64   -7.09    0.38    0.00   -6.71  0.975
   3.203  0.738  4.51    0.68  -12.47    0.40    0.00  -12.07 9.997E-02

  10.589 31.875 10.20    0.64   -7.01    0.38    0.00   -6.63  0.965
   3.195  0.735  4.55    0.68  -12.37    0.40    0.00  -11.97 1.025E-01

  10.589 31.875 10.18    0.65   -6.92    0.37    0.00   -6.55  0.956
   3.187  0.733  4.59    0.68  -12.26    0.39    0.00  -11.87 1.051E-01

  10.589 31.875 10.15    0.65   -6.83    0.37    0.00   -6.47  0.948
   3.179  0.730  4.63    0.68  -12.16    0.39    0.00  -11.77 1.078E-01

  10.589 31.875 10.13    0.65   -6.74    0.36    0.00   -6.37  0.939
   3.171  0.727  4.67    0.68  -12.05    0.38    0.00  -11.67 1.104E-01

  10.589 31.875 10.10    0.65   -6.65    0.36    0.00   -6.29  0.931
   3.163  0.725  4.71    0.69  -11.94    0.38    0.00  -11.57 1.132E-01

  10.589 31.875 10.08    0.66   -6.56    0.36    0.00   -6.21  0.923
   3.155  0.722  4.75    0.69  -11.84    0.37    0.00  -11.46 1.160E-01

  10.589 31.875 10.05    0.66   -6.47    0.35    0.00   -6.12  0.916
   3.147  0.720  4.80    0.69  -11.73    0.37    0.00  -11.36 1.188E-01

  10.589 31.875 10.02    0.66   -6.39    0.35    0.00   -6.04  0.909
   3.139  0.717  4.84    0.69  -11.63    0.37    0.00  -11.26 1.217E-01

  10.589 31.875 10.00    0.66   -6.30    0.35    0.00   -5.95  0.902
   3.131  0.714  4.88    0.70  -11.52    0.37    0.00  -11.15 1.246E-01

  10.589 31.875  9.97    0.67   -6.22    0.34    0.00   -5.87  0.895
   3.123  0.712  4.92    0.70  -11.42    0.36    0.00  -11.06 1.276E-01

  10.589 31.875  9.95    0.67   -6.13    0.34    0.00   -5.78  0.889
   3.115  0.709  4.96    0.70  -11.32    0.36    0.00  -10.96 1.306E-01

  10.589 31.875  9.92    0.67   -6.03    0.34    0.00   -5.69  0.883
   3.107  0.707  5.00    0.71  -11.21    0.36    0.00  -10.85 1.337E-01

  10.589 31.875  9.90    0.68   -5.95    0.34    0.00   -5.61  0.877
   3.099  0.704  5.04    0.71  -11.10    0.36    0.00  -10.75 1.369E-01

  10.589 31.875  9.87    0.68   -5.86    0.34    0.00   -5.53  0.871
   3.091  0.702  5.08    0.71  -11.00    0.35    0.00  -10.65 1.400E-01

  10.589 31.875  9.85    0.69   -5.78    0.33    0.00   -5.45  0.866
   3.083  0.699  5.12    0.72  -10.90    0.35    0.00  -10.55 1.433E-01

  10.589 31.875  9.82    0.69   -5.70    0.33    0.00   -5.36  0.860
   3.075  0.696  5.16    0.72  -10.80    0.35    0.00  -10.45 1.466E-01

  10.589 31.875  9.79    0.69   -5.60    0.33    0.00   -5.27  0.855
   3.067  0.694  5.20    0.73  -10.69    0.35    0.00  -10.34 1.499E-01

  10.589 31.875  9.77    0.70   -5.52    0.33    0.00   -5.19  0.851
   3.059  0.691  5.24    0.73  -10.59    0.35    0.00  -10.24 1.533E-01

  10.589 31.875  9.74    0.70   -5.43    0.33    0.00   -5.10  0.846
   3.051  0.689  5.28    0.73  -10.48    0.35    0.00  -10.13 1.568E-01

  10.589 31.875  9.72    0.71   -5.35    0.33    0.00   -5.02  0.842
   3.043  0.686  5.32    0.74  -10.38    0.35    0.00  -10.04 1.603E-01

  10.589 31.875  9.69    0.71   -5.27    0.33    0.00   -4.94  0.839
   3.035  0.684  5.36    0.74  -10.28    0.35    0.00   -9.94 1.638E-01

  10.589 31.875  9.67    0.72   -5.19    0.33    0.00   -4.86  0.834
   3.027  0.681  5.40    0.75  -10.18    0.34    0.00   -9.83 1.674E-01

  10.589 31.875  9.64    0.72   -5.10    0.33    0.00   -4.77  0.830
   3.019  0.679  5.44    0.75  -10.08    0.34    0.00   -9.73 1.711E-01

  10.589 31.875  9.62    0.73   -5.01    0.33    0.00   -4.68  0.826
   3.011  0.676  5.48    0.76   -9.97    0.34    0.00   -9.63 1.748E-01

  10.589 31.875  9.59    0.73   -4.91    0.32    0.00   -4.59  0.823
   3.003  0.674  5.53    0.76   -9.86    0.34    0.00   -9.52 1.786E-01

  10.589 31.875  9.56    0.74   -4.83    0.32    0.00   -4.50  0.819
   2.995  0.671  5.57    0.77   -9.76    0.34    0.00   -9.41 1.824E-01

  10.589 31.875  9.54    0.74   -4.75    0.32    0.00   -4.42  0.816
   2.987  0.669  5.61    0.77   -9.66    0.34    0.00   -9.31 1.863E-01

  10.589 31.875  9.51    0.75   -4.66    0.33    0.00   -4.34  0.813
   2.979  0.666  5.65    0.78   -9.55    0.34    0.00   -9.21 1.902E-01

  10.589 31.875  9.49    0.75   -4.57    0.33    0.00   -4.25  0.810
   2.971  0.664  5.69    0.79   -9.45    0.34    0.00   -9.10 1.942E-01

  10.589 31.875  9.46    0.76   -4.48    0.33    0.00   -4.16  0.808
   2.963  0.661  5.73    0.79   -9.34    0.34    0.00   -9.00 1.983E-01

  10.589 31.875  9.44    0.76   -4.40    0.33    0.00   -4.07  0.805
   2.955  0.659  5.77    0.80   -9.24    0.35    0.00   -8.89 2.024E-01

  10.589 31.955 10.36    0.64   -7.46    0.41    0.00   -7.05  1.017
   3.227  0.750  4.34    0.67  -12.90    0.43    0.00  -12.48 8.853E-02

  10.589 31.955 10.33    0.64   -7.37    0.40    0.00   -6.97  1.006
   3.219  0.747  4.38    0.67  -12.80    0.42    0.00  -12.38 9.086E-02

  10.589 31.955 10.30    0.64   -7.27    0.39    0.00   -6.88  0.996
   3.211  0.744  4.42    0.67  -12.68    0.41    0.00  -12.27 9.324E-02

  10.589 31.955 10.28    0.64   -7.19    0.39    0.00   -6.80  0.986
   3.203  0.742  4.46    0.68  -12.58    0.41    0.00  -12.17 9.566E-02

  10.589 31.955 10.25    0.64   -7.10    0.38    0.00   -6.72  0.976
   3.195  0.739  4.50    0.68  -12.48    0.40    0.00  -12.08 9.813E-02

  10.589 31.955 10.23    0.65   -7.02    0.38    0.00   -6.64  0.966
   3.187  0.736  4.54    0.68  -12.37    0.40    0.00  -11.98 1.006E-01

  10.589 31.955 10.20    0.65   -6.93    0.37    0.00   -6.55  0.957
   3.179  0.734  4.58    0.68  -12.27    0.39    0.00  -11.87 1.032E-01

  10.589 31.955 10.18    0.65   -6.84    0.37    0.00   -6.47  0.949
   3.171  0.731  4.62    0.68  -12.17    0.39    0.00  -11.78 1.058E-01

  10.589 31.955 10.15    0.65   -6.75    0.37    0.00   -6.38  0.940
   3.163  0.728  4.66    0.69  -12.06    0.38    0.00  -11.67 1.085E-01

  10.589 31.955 10.13    0.65   -6.66    0.36    0.00   -6.30  0.932
   3.155  0.726  4.71    0.69  -11.95    0.38    0.00  -11.57 1.112E-01

  10.589 31.955 10.10    0.66   -6.57    0.36    0.00   -6.22  0.924
   3.147  0.723  4.75    0.69  -11.85    0.38    0.00  -11.47 1.139E-01

  10.589 31.955 10.07    0.66   -6.48    0.35    0.00   -6.13  0.917
   3.139  0.721  4.79    0.69  -11.74    0.37    0.00  -11.37 1.167E-01

  10.589 31.955 10.05    0.66   -6.39    0.35    0.00   -6.04  0.909
   3.131  0.718  4.83    0.70  -11.63    0.37    0.00  -11.26 1.196E-01

  10.589 31.955 10.02    0.67   -6.30    0.35    0.00   -5.96  0.903
   3.123  0.715  4.87    0.70  -11.53    0.37    0.00  -11.16 1.225E-01

  10.589 31.955 10.00    0.67   -6.22    0.35    0.00   -5.88  0.896
   3.115  0.713  4.91    0.70  -11.43    0.36    0.00  -11.06 1.254E-01

  10.589 31.955  9.97    0.67   -6.13    0.34    0.00   -5.79  0.889
   3.107  0.710  4.95    0.71  -11.32    0.36    0.00  -10.96 1.284E-01

  10.589 31.955  9.95    0.67   -6.04    0.34    0.00   -5.70  0.883
   3.099  0.708  4.99    0.71  -11.21    0.36    0.00  -10.85 1.315E-01

  10.589 31.955  9.92    0.68   -5.96    0.34    0.00   -5.62  0.877
   3.091  0.705  5.03    0.71  -11.11    0.36    0.00  -10.75 1.346E-01

  10.589 31.955  9.89    0.68   -5.87    0.34    0.00   -5.53  0.871
   3.083  0.702  5.07    0.72  -11.00    0.36    0.00  -10.65 1.377E-01

  10.589 31.955  9.87    0.69   -5.78    0.34    0.00   -5.45  0.866
   3.075  0.700  5.11    0.72  -10.90    0.35    0.00  -10.55 1.409E-01

  10.589 31.955  9.84    0.69   -5.70    0.33    0.00   -5.37  0.861
   3.067  0.697  5.15    0.72  -10.80    0.35    0.00  -10.45 1.442E-01

  10.589 31.955  9.82    0.70   -5.62    0.33    0.00   -5.29  0.856
   3.059  0.695  5.19    0.73  -10.70    0.35    0.00  -10.35 1.475E-01

  10.589 31.955  9.79    0.70   -5.53    0.33    0.00   -5.20  0.851
   3.051  0.692  5.23    0.73  -10.59    0.35    0.00  -10.24 1.508E-01

  10.589 31.955  9.77    0.70   -5.43    0.33    0.00   -5.10  0.846
   3.043  0.690  5.28    0.74  -10.48    0.35    0.00  -10.13 1.542E-01

  10.589 31.955  9.74    0.71   -5.36    0.33    0.00   -5.03  0.842
   3.035  0.687  5.32    0.74  -10.39    0.35    0.00  -10.04 1.577E-01

  10.589 31.955  9.71    0.71   -5.27    0.33    0.00   -4.94  0.839
   3.027  0.685  5.36    0.75  -10.28    0.35    0.00   -9.93 1.612E-01

  10.589 31.955  9.69    0.72   -5.18    0.33    0.00   -4.85  0.834
   3.019  0.682  5.40    0.75  -10.18    0.35    0.00   -9.83 1.648E-01

  10.589 31.955  9.66    0.72   -5.10    0.33    0.00   -4.78  0.830
   3.011  0.680  5.44    0.76  -10.08    0.35    0.00   -9.74 1.684E-01

  10.589 31.955  9.64    0.73   -5.01    0.33    0.00   -4.69  0.826
   3.003  0.677  5.48    0.76   -9.97    0.34    0.00   -9.63 1.721E-01

  10.589 31.955  9.61    0.73   -4.92    0.33    0.00   -4.59  0.823
   2.995  0.674  5.52    0.77   -9.86    0.34    0.00   -9.52 1.758E-01

  10.589 31.955  9.59    0.74   -4.83    0.33    0.00   -4.50  0.819
   2.987  0.672  5.56    0.77   -9.76    0.34    0.00   -9.41 1.796E-01

  10.589 31.955  9.56    0.74   -4.75    0.33    0.00   -4.43  0.816
   2.979  0.669  5.60    0.78   -9.66    0.34    0.00   -9.32 1.834E-01

  10.589 31.955  9.53    0.75   -4.66    0.33    0.00   -4.34  0.813
   2.971  0.667  5.64    0.78   -9.55    0.35    0.00   -9.21 1.873E-01

  10.589 31.955  9.51    0.75   -4.58    0.33    0.00   -4.25  0.810
   2.963  0.664  5.68    0.79   -9.45    0.35    0.00   -9.10 1.913E-01

  10.589 31.955  9.48    0.76   -4.49    0.33    0.00   -4.16  0.808
   2.955  0.662  5.72    0.79   -9.34    0.35    0.00   -9.00 1.953E-01

  10.589 32.035 10.41    0.64   -7.56    0.42    0.00   -7.14  1.030
   3.227  0.753  4.29    0.67  -13.02    0.44    0.00  -12.58 8.461E-02

  10.589 32.035 10.38    0.64   -7.47    0.41    0.00   -7.06  1.019
   3.219  0.751  4.33    0.67  -12.91    0.43    0.00  -12.48 8.686E-02

  10.589 32.035 10.36    0.64   -7.38    0.40    0.00   -6.98  1.008
   3.211  0.748  4.37    0.68  -12.81    0.42    0.00  -12.38 8.916E-02

  10.589 32.035 10.33    0.64   -7.29    0.40    0.00   -6.89  0.997
   3.203  0.745  4.41    0.68  -12.70    0.42    0.00  -12.28 9.151E-02

  10.589 32.035 10.30    0.64   -7.20    0.39    0.00   -6.80  0.987
   3.195  0.743  4.45    0.68  -12.59    0.41    0.00  -12.18 9.390E-02

  10.589 32.035 10.28    0.65   -7.11    0.39    0.00   -6.73  0.977
   3.187  0.740  4.49    0.68  -12.49    0.40    0.00  -12.08 9.634E-02

  10.589 32.035 10.25    0.65   -7.02    0.38    0.00   -6.64  0.968
   3.179  0.737  4.53    0.68  -12.38    0.40    0.00  -11.98 9.882E-02

  10.589 32.035 10.23    0.65   -6.93    0.38    0.00   -6.56  0.958
   3.171  0.735  4.57    0.68  -12.27    0.40    0.00  -11.88 1.013E-01

  10.589 32.035 10.20    0.65   -6.84    0.37    0.00   -6.47  0.950
   3.163  0.732  4.62    0.69  -12.16    0.39    0.00  -11.77 1.039E-01

  10.589 32.035 10.17    0.65   -6.76    0.37    0.00   -6.39  0.941
   3.155  0.729  4.66    0.69  -12.06    0.39    0.00  -11.68 1.065E-01

  10.589 32.035 10.15    0.66   -6.67    0.36    0.00   -6.30  0.933
   3.147  0.727  4.70    0.69  -11.96    0.38    0.00  -11.57 1.092E-01

  10.589 32.035 10.12    0.66   -6.58    0.36    0.00   -6.22  0.925
   3.139  0.724  4.74    0.69  -11.85    0.38    0.00  -11.47 1.119E-01

  10.589 32.035 10.10    0.66   -6.49    0.36    0.00   -6.13  0.917
   3.131  0.721  4.78    0.70  -11.74    0.38    0.00  -11.37 1.147E-01

  10.589 32.035 10.07    0.67   -6.40    0.35    0.00   -6.05  0.910
   3.123  0.719  4.82    0.70  -11.64    0.37    0.00  -11.27 1.175E-01

  10.589 32.035 10.05    0.67   -6.32    0.35    0.00   -5.97  0.903
   3.115  0.716  4.86    0.70  -11.54    0.37    0.00  -11.17 1.204E-01

  10.589 32.035 10.02    0.67   -6.23    0.35    0.00   -5.88  0.896
   3.107  0.714  4.90    0.70  -11.43    0.37    0.00  -11.07 1.233E-01

  10.589 32.035  9.99    0.67   -6.14    0.34    0.00   -5.79  0.890
   3.099  0.711  4.94    0.70  -11.32    0.36    0.00  -10.96 1.262E-01

  10.589 32.035  9.97    0.68   -6.04    0.34    0.00   -5.70  0.884
   3.091  0.708  4.98    0.71  -11.21    0.36    0.00  -10.85 1.293E-01

  10.589 32.035  9.94    0.68   -5.97    0.34    0.00   -5.63  0.877
   3.083  0.706  5.02    0.71  -11.12    0.36    0.00  -10.76 1.323E-01

  10.589 32.035  9.92    0.69   -5.87    0.34    0.00   -5.53  0.872
   3.075  0.703  5.06    0.72  -11.00    0.36    0.00  -10.64 1.354E-01

  10.589 32.035  9.89    0.69   -5.79    0.34    0.00   -5.45  0.866
   3.067  0.701  5.10    0.72  -10.90    0.35    0.00  -10.55 1.386E-01

  10.589 32.035  9.87    0.69   -5.71    0.33    0.00   -5.37  0.861
   3.059  0.698  5.15    0.73  -10.80    0.35    0.00  -10.45 1.418E-01

  10.589 32.035  9.84    0.70   -5.62    0.33    0.00   -5.29  0.856
   3.051  0.696  5.19    0.73  -10.70    0.35    0.00  -10.35 1.451E-01

  10.589 32.035  9.81    0.70   -5.53    0.33    0.00   -5.20  0.851
   3.043  0.693  5.23    0.74  -10.59    0.35    0.00  -10.24 1.484E-01

  10.589 32.035  9.79    0.71   -5.44    0.33    0.00   -5.11  0.846
   3.035  0.690  5.27    0.74  -10.48    0.35    0.00  -10.13 1.518E-01

  10.589 32.035  9.76    0.71   -5.36    0.33    0.00   -5.03  0.842
   3.027  0.688  5.31    0.74  -10.39    0.35    0.00  -10.04 1.552E-01

  10.589 32.035  9.74    0.72   -5.27    0.33    0.00   -4.94  0.839
   3.019  0.685  5.35    0.75  -10.28    0.35    0.00   -9.93 1.587E-01

  10.589 32.035  9.71    0.72   -5.19    0.33    0.00   -4.86  0.834
   3.011  0.683  5.39    0.75  -10.18    0.35    0.00   -9.83 1.622E-01

  10.589 32.035  9.68    0.73   -5.11    0.33    0.00   -4.78  0.830
   3.003  0.680  5.43    0.76  -10.08    0.35    0.00   -9.73 1.658E-01

  10.589 32.035  9.66    0.73   -5.01    0.33    0.00   -4.69  0.826
   2.995  0.678  5.47    0.76   -9.97    0.35    0.00   -9.63 1.694E-01

  10.589 32.035  9.63    0.74   -4.92    0.33    0.00   -4.59  0.823
   2.987  0.675  5.51    0.77   -9.86    0.35    0.00   -9.52 1.731E-01

  10.589 32.035  9.61    0.74   -4.83    0.33    0.00   -4.51  0.819
   2.979  0.673  5.55    0.77   -9.76    0.35    0.00   -9.41 1.769E-01

  10.589 32.035  9.58    0.75   -4.75    0.33    0.00   -4.43  0.816
   2.971  0.670  5.59    0.78   -9.66    0.35    0.00   -9.31 1.807E-01

  10.589 32.035  9.56    0.75   -4.67    0.33    0.00   -4.34  0.813
   2.963  0.668  5.64    0.79   -9.55    0.35    0.00   -9.21 1.845E-01

  10.589 32.035  9.53    0.76   -4.58    0.33    0.00   -4.25  0.810
   2.955  0.665  5.68    0.79   -9.45    0.35    0.00   -9.10 1.884E-01

  10.589 32.115 10.46    0.64   -7.66    0.43    0.00   -7.24  1.044
   3.227  0.757  4.24    0.68  -13.14    0.45    0.00  -12.69 8.083E-02

  10.589 32.115 10.43    0.64   -7.56    0.42    0.00   -7.14  1.032
   3.219  0.754  4.28    0.68  -13.02    0.44    0.00  -12.58 8.301E-02

  10.589 32.115 10.41    0.64   -7.48    0.41    0.00   -7.07  1.020
   3.211  0.752  4.32    0.68  -12.92    0.43    0.00  -12.49 8.524E-02

  10.589 32.115 10.38    0.64   -7.39    0.41    0.00   -6.99  1.009
   3.203  0.749  4.36    0.68  -12.81    0.42    0.00  -12.39 8.751E-02

  10.589 32.115 10.35    0.64   -7.30    0.40    0.00   -6.90  0.998
   3.195  0.746  4.40    0.68  -12.71    0.42    0.00  -12.29 8.983E-02

  10.589 32.115 10.33    0.65   -7.20    0.39    0.00   -6.81  0.988
   3.187  0.744  4.44    0.68  -12.59    0.41    0.00  -12.18 9.218E-02

  10.589 32.115 10.30    0.65   -7.12    0.39    0.00   -6.73  0.978
   3.179  0.741  4.48    0.68  -12.49    0.41    0.00  -12.08 9.459E-02

  10.589 32.115 10.28    0.65   -7.03    0.38    0.00   -6.65  0.969
   3.171  0.738  4.52    0.68  -12.39    0.40    0.00  -11.99 9.704E-02

  10.589 32.115 10.25    0.65   -6.94    0.38    0.00   -6.56  0.959
   3.163  0.736  4.57    0.69  -12.28    0.40    0.00  -11.88 9.953E-02

  10.589 32.115 10.22    0.65   -6.85    0.37    0.00   -6.47  0.951
   3.155  0.733  4.61    0.69  -12.17    0.39    0.00  -11.77 1.021E-01

  10.589 32.115 10.20    0.66   -6.77    0.37    0.00   -6.40  0.942
   3.147  0.730  4.65    0.69  -12.07    0.39    0.00  -11.68 1.047E-01

  10.589 32.115 10.17    0.66   -6.67    0.37    0.00   -6.31  0.934
   3.139  0.728  4.69    0.69  -11.96    0.38    0.00  -11.58 1.073E-01

  10.589 32.115 10.15    0.66   -6.59    0.36    0.00   -6.23  0.926
   3.131  0.725  4.73    0.70  -11.86    0.38    0.00  -11.48 1.100E-01

  10.589 32.115 10.12    0.66   -6.50    0.36    0.00   -6.14  0.918
   3.123  0.722  4.77    0.70  -11.75    0.38    0.00  -11.37 1.127E-01

  10.589 32.115 10.09    0.67   -6.41    0.36    0.00   -6.05  0.911
   3.115  0.720  4.81    0.70  -11.64    0.37    0.00  -11.27 1.155E-01

  10.589 32.115 10.07    0.67   -6.32    0.35    0.00   -5.97  0.904
   3.107  0.717  4.85    0.70  -11.54    0.37    0.00  -11.17 1.183E-01

  10.589 32.115 10.04    0.67   -6.24    0.35    0.00   -5.89  0.897
   3.099  0.715  4.89    0.70  -11.44    0.37    0.00  -11.07 1.212E-01

  10.589 32.115 10.02    0.68   -6.15    0.35    0.00   -5.80  0.890
   3.091  0.712  4.93    0.71  -11.33    0.37    0.00  -10.96 1.241E-01

  10.589 32.115  9.99    0.68   -6.05    0.34    0.00   -5.70  0.884
   3.083  0.709  4.97    0.71  -11.21    0.36    0.00  -10.85 1.271E-01

  10.589 32.115  9.96    0.68   -5.97    0.34    0.00   -5.63  0.878
   3.075  0.707  5.02    0.72  -11.12    0.36    0.00  -10.76 1.301E-01

  10.589 32.115  9.94    0.69   -5.88    0.34    0.00   -5.54  0.872
   3.067  0.704  5.06    0.72  -11.01    0.36    0.00  -10.65 1.332E-01

  10.589 32.115  9.91    0.69   -5.79    0.34    0.00   -5.46  0.867
   3.059  0.702  5.10    0.72  -10.91    0.36    0.00  -10.55 1.363E-01

  10.589 32.115  9.89    0.70   -5.71    0.34    0.00   -5.37  0.861
