EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin9_1st                                                             
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

 Deut Elastic Model: ia,iamec,rsc,rscmec (1,2,3,4)=  3
 TJON DEUT ELASTIC FILESS TO BE OPEN=rscctj.tjon_input   rscqtj.tjon_input   rscmtj.tjon_input   

  10.589 26.804  6.74    1.12    1.65    0.56    0.00    2.21  0.931
   2.963  0.471  8.45    1.20   -1.91    0.61    0.00   -1.30 9.935E-01

  10.589 26.804  6.72    1.14    1.73    0.57    0.00    2.30  0.932
   2.955  0.469  8.48    1.21   -1.81    0.61    0.00   -1.19 1.003E+00

  10.589 26.884  7.39    0.82   -1.14    0.38    0.00   -0.75  0.917
   3.227  0.535  7.31    0.86   -5.32    0.41    0.00   -4.91 6.905E-01

  10.589 26.884  7.37    0.83   -1.06    0.39    0.00   -0.68  0.918
   3.219  0.533  7.34    0.87   -5.23    0.41    0.00   -4.81 6.983E-01

  10.589 26.884  7.35    0.83   -0.98    0.39    0.00   -0.59  0.918
   3.211  0.531  7.38    0.88   -5.13    0.42    0.00   -4.71 7.061E-01

  10.589 26.884  7.33    0.84   -0.91    0.39    0.00   -0.51  0.918
   3.203  0.529  7.41    0.89   -5.04    0.42    0.00   -4.61 7.140E-01

  10.589 26.884  7.31    0.85   -0.84    0.40    0.00   -0.44  0.918
   3.195  0.527  7.44    0.90   -4.95    0.43    0.00   -4.52 7.219E-01

  10.589 26.884  7.29    0.86   -0.74    0.40    0.00   -0.34  0.918
   3.187  0.525  7.48    0.90   -4.83    0.43    0.00   -4.40 7.299E-01

  10.589 26.884  7.28    0.86   -0.67    0.41    0.00   -0.26  0.918
   3.179  0.523  7.51    0.91   -4.74    0.44    0.00   -4.30 7.379E-01

  10.589 26.884  7.26    0.87   -0.58    0.41    0.00   -0.16  0.920
   3.171  0.521  7.54    0.92   -4.63    0.44    0.00   -4.19 7.460E-01

  10.589 26.884  7.24    0.88   -0.50    0.41    0.00   -0.08  0.920
   3.163  0.520  7.58    0.93   -4.54    0.45    0.00   -4.09 7.540E-01

  10.589 26.884  7.22    0.89   -0.43    0.42    0.00   -0.01  0.920
   3.155  0.518  7.61    0.94   -4.45    0.45    0.00   -3.99 7.622E-01

  10.589 26.884  7.20    0.89   -0.35    0.42    0.00    0.08  0.921
   3.147  0.516  7.64    0.95   -4.35    0.46    0.00   -3.89 7.703E-01

  10.589 26.884  7.18    0.90   -0.26    0.43    0.00    0.16  0.922
   3.139  0.514  7.68    0.96   -4.25    0.46    0.00   -3.79 7.785E-01

  10.589 26.884  7.17    0.91   -0.19    0.43    0.00    0.25  0.921
   3.131  0.512  7.71    0.96   -4.15    0.47    0.00   -3.68 7.868E-01

  10.589 26.884  7.15    0.92   -0.11    0.44    0.00    0.33  0.922
   3.123  0.510  7.74    0.97   -4.05    0.47    0.00   -3.58 7.951E-01

  10.589 26.884  7.13    0.93   -0.02    0.44    0.00    0.42  0.923
   3.115  0.508  7.78    0.98   -3.95    0.48    0.00   -3.47 8.034E-01

  10.589 26.884  7.11    0.94    0.06    0.45    0.00    0.51  0.923
   3.107  0.507  7.81    0.99   -3.85    0.48    0.00   -3.37 8.118E-01

  10.589 26.884  7.09    0.95    0.14    0.45    0.00    0.59  0.924
   3.099  0.505  7.84    1.00   -3.75    0.49    0.00   -3.26 8.202E-01

  10.589 26.884  7.07    0.96    0.22    0.46    0.00    0.68  0.924
   3.091  0.503  7.88    1.01   -3.65    0.49    0.00   -3.16 8.286E-01

  10.589 26.884  7.06    0.96    0.30    0.46    0.00    0.77  0.924
   3.083  0.501  7.91    1.02   -3.55    0.50    0.00   -3.05 8.371E-01

  10.589 26.884  7.04    0.97    0.39    0.47    0.00    0.86  0.923
   3.075  0.499  7.94    1.03   -3.45    0.50    0.00   -2.94 8.457E-01

  10.589 26.884  7.02    0.98    0.47    0.47    0.00    0.94  0.924
   3.067  0.497  7.98    1.04   -3.35    0.51    0.00   -2.84 8.542E-01

  10.589 26.884  7.00    0.99    0.55    0.48    0.00    1.04  0.925
   3.059  0.495  8.01    1.05   -3.24    0.52    0.00   -2.73 8.628E-01

  10.589 26.884  6.98    1.00    0.64    0.49    0.00    1.12  0.926
   3.051  0.494  8.04    1.06   -3.14    0.52    0.00   -2.62 8.715E-01

  10.589 26.884  6.97    1.01    0.71    0.49    0.00    1.21  0.926
   3.043  0.492  8.08    1.07   -3.05    0.53    0.00   -2.52 8.802E-01

  10.589 26.884  6.95    1.02    0.80    0.50    0.00    1.30  0.927
   3.035  0.490  8.11    1.08   -2.94    0.54    0.00   -2.40 8.889E-01

  10.589 26.884  6.93    1.03    0.88    0.50    0.00    1.39  0.927
   3.027  0.488  8.14    1.09   -2.84    0.54    0.00   -2.30 8.977E-01

  10.589 26.884  6.91    1.04    0.96    0.51    0.00    1.47  0.928
   3.019  0.486  8.18    1.11   -2.75    0.55    0.00   -2.20 9.065E-01

  10.589 26.884  6.89    1.05    1.05    0.52    0.00    1.56  0.929
   3.011  0.485  8.21    1.12   -2.64    0.56    0.00   -2.08 9.153E-01

  10.589 26.884  6.87    1.06    1.13    0.52    0.00    1.65  0.928
   3.003  0.483  8.24    1.13   -2.54    0.56    0.00   -1.98 9.242E-01

  10.589 26.884  6.86    1.07    1.21    0.53    0.00    1.74  0.929
   2.995  0.481  8.28    1.14   -2.44    0.57    0.00   -1.87 9.331E-01

  10.589 26.884  6.84    1.08    1.30    0.54    0.00    1.83  0.930
   2.987  0.479  8.31    1.15   -2.34    0.58    0.00   -1.76 9.420E-01

  10.589 26.884  6.82    1.09    1.38    0.54    0.00    1.92  0.930
   2.979  0.477  8.34    1.16   -2.23    0.58    0.00   -1.65 9.510E-01

  10.589 26.884  6.80    1.11    1.47    0.55    0.00    2.02  0.930
   2.971  0.476  8.38    1.18   -2.13    0.59    0.00   -1.53 9.601E-01

  10.589 26.884  6.78    1.12    1.55    0.56    0.00    2.11  0.931
   2.963  0.474  8.41    1.19   -2.02    0.60    0.00   -1.42 9.691E-01

  10.589 26.884  6.76    1.13    1.64    0.56    0.00    2.20  0.931
   2.955  0.472  8.44    1.20   -1.92    0.61    0.00   -1.31 9.783E-01

  10.589 26.964  7.43    0.81   -1.24    0.38    0.00   -0.86  0.916
   3.227  0.538  7.27    0.86   -5.44    0.41    0.00   -5.03 6.706E-01

  10.589 26.964  7.41    0.82   -1.16    0.38    0.00   -0.78  0.917
   3.219  0.536  7.30    0.86   -5.34    0.41    0.00   -4.93 6.783E-01

  10.589 26.964  7.39    0.83   -1.08    0.39    0.00   -0.69  0.917
   3.211  0.534  7.33    0.87   -5.25    0.41    0.00   -4.83 6.860E-01

  10.589 26.964  7.37    0.83   -1.00    0.39    0.00   -0.61  0.917
   3.203  0.532  7.37    0.88   -5.15    0.42    0.00   -4.73 6.937E-01

  10.589 26.964  7.36    0.84   -0.93    0.39    0.00   -0.53  0.917
   3.195  0.530  7.40    0.89   -5.05    0.42    0.00   -4.63 7.015E-01

  10.589 26.964  7.34    0.85   -0.86    0.40    0.00   -0.46  0.919
   3.187  0.528  7.43    0.90   -4.97    0.43    0.00   -4.54 7.094E-01

  10.589 26.964  7.32    0.86   -0.76    0.40    0.00   -0.35  0.919
   3.179  0.526  7.47    0.91   -4.85    0.43    0.00   -4.42 7.173E-01

  10.589 26.964  7.30    0.86   -0.69    0.41    0.00   -0.28  0.918
   3.171  0.524  7.50    0.91   -4.76    0.44    0.00   -4.32 7.252E-01

  10.589 26.964  7.28    0.87   -0.60    0.41    0.00   -0.19  0.920
   3.163  0.523  7.53    0.92   -4.66    0.44    0.00   -4.22 7.332E-01

  10.589 26.964  7.26    0.88   -0.51    0.41    0.00   -0.10  0.920
   3.155  0.521  7.57    0.93   -4.55    0.45    0.00   -4.11 7.412E-01

  10.589 26.964  7.25    0.89   -0.44    0.42    0.00   -0.02  0.920
   3.147  0.519  7.60    0.94   -4.46    0.45    0.00   -4.01 7.492E-01

  10.589 26.964  7.23    0.90   -0.36    0.42    0.00    0.06  0.921
   3.139  0.517  7.63    0.95   -4.37    0.46    0.00   -3.91 7.573E-01

  10.589 26.964  7.21    0.90   -0.28    0.43    0.00    0.15  0.921
   3.131  0.515  7.67    0.96   -4.26    0.46    0.00   -3.80 7.654E-01

  10.589 26.964  7.19    0.91   -0.20    0.43    0.00    0.23  0.921
   3.123  0.513  7.70    0.97   -4.17    0.47    0.00   -3.70 7.736E-01

  10.589 26.964  7.17    0.92   -0.12    0.44    0.00    0.32  0.922
   3.115  0.511  7.73    0.98   -4.07    0.47    0.00   -3.60 7.818E-01

  10.589 26.964  7.15    0.93   -0.04    0.44    0.00    0.40  0.923
   3.107  0.509  7.77    0.98   -3.97    0.48    0.00   -3.49 7.901E-01

  10.589 26.964  7.13    0.94    0.04    0.45    0.00    0.49  0.923
   3.099  0.508  7.80    0.99   -3.87    0.48    0.00   -3.39 7.983E-01

  10.589 26.964  7.12    0.95    0.12    0.45    0.00    0.58  0.923
   3.091  0.506  7.83    1.00   -3.77    0.49    0.00   -3.28 8.067E-01

  10.589 26.964  7.10    0.96    0.21    0.46    0.00    0.67  0.925
   3.083  0.504  7.87    1.01   -3.67    0.49    0.00   -3.17 8.150E-01

  10.589 26.964  7.08    0.97    0.29    0.46    0.00    0.75  0.925
   3.075  0.502  7.90    1.02   -3.57    0.50    0.00   -3.07 8.235E-01

  10.589 26.964  7.06    0.98    0.37    0.47    0.00    0.84  0.923
   3.067  0.500  7.93    1.03   -3.46    0.50    0.00   -2.96 8.319E-01

  10.589 26.964  7.04    0.98    0.45    0.47    0.00    0.93  0.924
   3.059  0.498  7.97    1.04   -3.36    0.51    0.00   -2.85 8.404E-01

  10.589 26.964  7.02    0.99    0.54    0.48    0.00    1.02  0.926
   3.051  0.497  8.00    1.05   -3.26    0.51    0.00   -2.75 8.489E-01

  10.589 26.964  7.01    1.00    0.62    0.49    0.00    1.11  0.926
   3.043  0.495  8.04    1.06   -3.16    0.52    0.00   -2.63 8.575E-01

  10.589 26.964  6.99    1.01    0.70    0.49    0.00    1.19  0.926
   3.035  0.493  8.07    1.08   -3.06    0.53    0.00   -2.53 8.661E-01

  10.589 26.964  6.97    1.02    0.78    0.50    0.00    1.28  0.926
   3.027  0.491  8.10    1.09   -2.96    0.54    0.00   -2.42 8.747E-01

  10.589 26.964  6.95    1.03    0.87    0.50    0.00    1.38  0.927
   3.019  0.489  8.14    1.10   -2.85    0.54    0.00   -2.31 8.834E-01

  10.589 26.964  6.93    1.04    0.95    0.51    0.00    1.46  0.927
   3.011  0.487  8.17    1.11   -2.76    0.55    0.00   -2.21 8.922E-01

  10.589 26.964  6.91    1.05    1.03    0.52    0.00    1.55  0.929
   3.003  0.486  8.20    1.12   -2.66    0.56    0.00   -2.10 9.009E-01

  10.589 26.964  6.90    1.06    1.12    0.52    0.00    1.64  0.928
   2.995  0.484  8.24    1.13   -2.55    0.56    0.00   -1.99 9.097E-01

  10.589 26.964  6.88    1.08    1.20    0.53    0.00    1.73  0.929
   2.987  0.482  8.27    1.14   -2.45    0.57    0.00   -1.88 9.186E-01

  10.589 26.964  6.86    1.09    1.28    0.54    0.00    1.82  0.930
   2.979  0.480  8.30    1.15   -2.35    0.58    0.00   -1.77 9.274E-01

  10.589 26.964  6.84    1.10    1.37    0.54    0.00    1.91  0.930
   2.971  0.478  8.34    1.17   -2.25    0.59    0.00   -1.66 9.364E-01

  10.589 26.964  6.82    1.11    1.46    0.55    0.00    2.01  0.930
   2.963  0.477  8.37    1.18   -2.14    0.59    0.00   -1.54 9.453E-01

  10.589 26.964  6.80    1.12    1.54    0.56    0.00    2.10  0.931
   2.955  0.475  8.40    1.19   -2.04    0.60    0.00   -1.43 9.543E-01

  10.589 27.044  7.47    0.81   -1.34    0.38    0.00   -0.96  0.917
   3.227  0.541  7.22    0.85   -5.56    0.40    0.00   -5.15 6.511E-01

  10.589 27.044  7.45    0.81   -1.26    0.38    0.00   -0.88  0.917
   3.219  0.539  7.26    0.86   -5.46    0.41    0.00   -5.05 6.587E-01

  10.589 27.044  7.44    0.82   -1.18    0.38    0.00   -0.79  0.917
   3.211  0.537  7.29    0.87   -5.36    0.41    0.00   -4.95 6.663E-01

  10.589 27.044  7.42    0.83   -1.10    0.39    0.00   -0.71  0.917
   3.203  0.535  7.32    0.87   -5.26    0.42    0.00   -4.85 6.739E-01

  10.589 27.044  7.40    0.83   -1.02    0.39    0.00   -0.63  0.917
   3.195  0.533  7.36    0.88   -5.17    0.42    0.00   -4.75 6.816E-01

  10.589 27.044  7.38    0.84   -0.94    0.39    0.00   -0.55  0.917
   3.187  0.531  7.39    0.89   -5.07    0.42    0.00   -4.65 6.893E-01

  10.589 27.044  7.36    0.85   -0.86    0.40    0.00   -0.46  0.918
   3.179  0.529  7.42    0.90   -4.97    0.43    0.00   -4.54 6.971E-01

  10.589 27.044  7.34    0.86   -0.79    0.40    0.00   -0.38  0.919
   3.171  0.528  7.46    0.91   -4.88    0.43    0.00   -4.45 7.049E-01

  10.589 27.044  7.32    0.87   -0.69    0.41    0.00   -0.28  0.918
   3.163  0.526  7.49    0.91   -4.77    0.44    0.00   -4.33 7.127E-01

  10.589 27.044  7.31    0.87   -0.62    0.41    0.00   -0.21  0.919
   3.155  0.524  7.52    0.92   -4.68    0.44    0.00   -4.24 7.206E-01

  10.589 27.044  7.29    0.88   -0.53    0.42    0.00   -0.11  0.920
   3.147  0.522  7.56    0.93   -4.57    0.45    0.00   -4.12 7.286E-01

  10.589 27.044  7.27    0.89   -0.45    0.42    0.00   -0.03  0.920
   3.139  0.520  7.59    0.94   -4.47    0.45    0.00   -4.02 7.365E-01

  10.589 27.044  7.25    0.90   -0.38    0.42    0.00    0.05  0.921
   3.131  0.518  7.63    0.95   -4.38    0.46    0.00   -3.93 7.445E-01

  10.589 27.044  7.23    0.91   -0.30    0.43    0.00    0.13  0.921
   3.123  0.516  7.66    0.96   -4.28    0.46    0.00   -3.82 7.526E-01

  10.589 27.044  7.21    0.91   -0.21    0.43    0.00    0.22  0.921
   3.115  0.514  7.69    0.97   -4.18    0.47    0.00   -3.71 7.607E-01

  10.589 27.044  7.19    0.92   -0.14    0.44    0.00    0.30  0.922
   3.107  0.512  7.73    0.98   -4.09    0.47    0.00   -3.61 7.688E-01

  10.589 27.044  7.18    0.93   -0.05    0.44    0.00    0.39  0.922
   3.099  0.511  7.76    0.99   -3.99    0.48    0.00   -3.51 7.770E-01

  10.589 27.044  7.16    0.94    0.03    0.45    0.00    0.48  0.922
   3.091  0.509  7.79    1.00   -3.89    0.48    0.00   -3.40 7.852E-01

  10.589 27.044  7.14    0.95    0.11    0.45    0.00    0.56  0.923
   3.083  0.507  7.83    1.01   -3.79    0.49    0.00   -3.30 7.934E-01

  10.589 27.044  7.12    0.96    0.19    0.46    0.00    0.65  0.925
   3.075  0.505  7.86    1.02   -3.68    0.49    0.00   -3.19 8.017E-01

  10.589 27.044  7.10    0.97    0.27    0.46    0.00    0.74  0.924
   3.067  0.503  7.89    1.03   -3.58    0.50    0.00   -3.08 8.101E-01

  10.589 27.044  7.08    0.98    0.36    0.47    0.00    0.83  0.923
   3.059  0.501  7.93    1.04   -3.48    0.51    0.00   -2.97 8.184E-01

  10.589 27.044  7.07    0.99    0.44    0.48    0.00    0.92  0.924
   3.051  0.499  7.96    1.05   -3.38    0.51    0.00   -2.86 8.268E-01

  10.589 27.044  7.05    1.00    0.52    0.48    0.00    1.01  0.920
   3.043  0.498  7.99    1.06   -3.28    0.52    0.00   -2.76 8.353E-01

  10.589 27.044  7.03    1.01    0.61    0.49    0.00    1.10  0.925
   3.035  0.496  8.03    1.07   -3.17    0.52    0.00   -2.65 8.438E-01

  10.589 27.044  7.01    1.02    0.69    0.49    0.00    1.18  0.925
   3.027  0.494  8.06    1.08   -3.08    0.53    0.00   -2.54 8.523E-01

  10.589 27.044  6.99    1.03    0.77    0.50    0.00    1.27  0.926
   3.019  0.492  8.09    1.09   -2.97    0.54    0.00   -2.44 8.609E-01

  10.589 27.044  6.97    1.04    0.86    0.51    0.00    1.37  0.927
   3.011  0.490  8.13    1.10   -2.87    0.54    0.00   -2.32 8.695E-01

  10.589 27.044  6.95    1.05    0.94    0.51    0.00    1.45  0.927
   3.003  0.488  8.16    1.11   -2.77    0.55    0.00   -2.22 8.781E-01

  10.589 27.044  6.94    1.05    1.02    0.52    0.00    1.54  0.929
   2.995  0.487  8.20    1.12   -2.67    0.56    0.00   -2.11 8.868E-01

  10.589 27.044  6.92    1.07    1.10    0.52    0.00    1.63  0.927
   2.987  0.485  8.23    1.13   -2.57    0.56    0.00   -2.00 8.956E-01

  10.589 27.044  6.90    1.08    1.19    0.53    0.00    1.72  0.929
   2.979  0.483  8.26    1.14   -2.46    0.57    0.00   -1.89 9.043E-01

  10.589 27.044  6.88    1.09    1.27    0.54    0.00    1.81  0.929
   2.971  0.481  8.30    1.16   -2.36    0.58    0.00   -1.78 9.131E-01

  10.589 27.044  6.86    1.10    1.36    0.55    0.00    1.90  0.930
   2.963  0.479  8.33    1.17   -2.26    0.59    0.00   -1.67 9.220E-01

  10.589 27.044  6.84    1.11    1.44    0.55    0.00    2.00  0.930
   2.955  0.478  8.36    1.18   -2.15    0.59    0.00   -1.56 9.308E-01

  10.589 27.124  7.52    0.80   -1.43    0.37    0.00   -1.06  0.916
   3.227  0.544  7.18    0.84   -5.67    0.40    0.00   -5.27 6.322E-01

  10.589 27.124  7.50    0.81   -1.35    0.38    0.00   -0.98  0.917
   3.219  0.542  7.21    0.85   -5.58    0.40    0.00   -5.17 6.396E-01

  10.589 27.124  7.48    0.81   -1.27    0.38    0.00   -0.89  0.917
   3.211  0.540  7.25    0.86   -5.48    0.41    0.00   -5.07 6.471E-01

  10.589 27.124  7.46    0.82   -1.19    0.38    0.00   -0.81  0.917
   3.203  0.538  7.28    0.87   -5.38    0.41    0.00   -4.96 6.546E-01

  10.589 27.124  7.44    0.83   -1.11    0.39    0.00   -0.72  0.917
   3.195  0.536  7.31    0.88   -5.28    0.42    0.00   -4.86 6.621E-01

  10.589 27.124  7.42    0.84   -1.04    0.39    0.00   -0.65  0.917
   3.187  0.534  7.35    0.88   -5.19    0.42    0.00   -4.77 6.697E-01

  10.589 27.124  7.40    0.84   -0.96    0.39    0.00   -0.56  0.917
   3.179  0.532  7.38    0.89   -5.09    0.42    0.00   -4.66 6.774E-01

  10.589 27.124  7.39    0.85   -0.88    0.40    0.00   -0.48  0.918
   3.171  0.531  7.41    0.90   -4.99    0.43    0.00   -4.56 6.851E-01

  10.589 27.124  7.37    0.86   -0.81    0.40    0.00   -0.40  0.919
   3.163  0.529  7.45    0.91   -4.90    0.43    0.00   -4.47 6.928E-01

  10.589 27.124  7.35    0.87   -0.71    0.41    0.00   -0.30  0.919
   3.155  0.527  7.48    0.92   -4.79    0.44    0.00   -4.35 7.006E-01

  10.589 27.124  7.33    0.88   -0.64    0.41    0.00   -0.23  0.919
   3.147  0.525  7.52    0.92   -4.70    0.44    0.00   -4.25 7.084E-01

  10.589 27.124  7.31    0.88   -0.54    0.42    0.00   -0.13  0.920
   3.139  0.523  7.55    0.93   -4.59    0.45    0.00   -4.14 7.162E-01

  10.589 27.124  7.29    0.89   -0.47    0.42    0.00   -0.05  0.919
   3.131  0.521  7.58    0.94   -4.49    0.45    0.00   -4.04 7.241E-01

  10.589 27.124  7.27    0.90   -0.40    0.42    0.00    0.03  0.920
   3.123  0.519  7.62    0.95   -4.40    0.46    0.00   -3.94 7.320E-01

  10.589 27.124  7.26    0.91   -0.31    0.43    0.00    0.12  0.921
   3.115  0.517  7.65    0.96   -4.30    0.46    0.00   -3.84 7.400E-01

  10.589 27.124  7.24    0.92   -0.23    0.43    0.00    0.20  0.921
   3.107  0.515  7.68    0.97   -4.20    0.47    0.00   -3.73 7.480E-01

  10.589 27.124  7.22    0.92   -0.15    0.44    0.00    0.29  0.922
   3.099  0.514  7.72    0.98   -4.10    0.47    0.00   -3.63 7.561E-01

  10.589 27.124  7.20    0.93   -0.07    0.44    0.00    0.38  0.922
   3.091  0.512  7.75    0.99   -4.00    0.48    0.00   -3.52 7.642E-01

  10.589 27.124  7.18    0.94    0.01    0.45    0.00    0.46  0.922
   3.083  0.510  7.79    1.00   -3.90    0.48    0.00   -3.42 7.723E-01

  10.589 27.124  7.16    0.95    0.09    0.45    0.00    0.55  0.922
   3.075  0.508  7.82    1.01   -3.80    0.49    0.00   -3.31 7.805E-01

  10.589 27.124  7.14    0.96    0.18    0.46    0.00    0.64  0.924
   3.067  0.506  7.85    1.02   -3.70    0.49    0.00   -3.20 7.887E-01

  10.589 27.124  7.12    0.97    0.26    0.47    0.00    0.73  0.924
   3.059  0.504  7.89    1.03   -3.60    0.50    0.00   -3.09 7.969E-01

  10.589 27.124  7.11    0.98    0.34    0.47    0.00    0.81  0.923
   3.051  0.502  7.92    1.04   -3.50    0.51    0.00   -2.99 8.052E-01

  10.589 27.124  7.09    0.99    0.43    0.48    0.00    0.91  0.924
   3.043  0.501  7.95    1.05   -3.39    0.51    0.00   -2.88 8.136E-01

  10.589 27.124  7.07    1.00    0.51    0.48    0.00    0.99  0.926
   3.035  0.499  7.99    1.06   -3.29    0.52    0.00   -2.77 8.220E-01

  10.589 27.124  7.05    1.01    0.59    0.49    0.00    1.08  0.925
   3.027  0.497  8.02    1.07   -3.19    0.52    0.00   -2.66 8.304E-01

  10.589 27.124  7.03    1.02    0.68    0.49    0.00    1.18  0.926
   3.019  0.495  8.05    1.08   -3.08    0.53    0.00   -2.55 8.388E-01

  10.589 27.124  7.01    1.03    0.76    0.50    0.00    1.26  0.926
   3.011  0.493  8.09    1.09   -2.99    0.54    0.00   -2.45 8.473E-01

  10.589 27.124  6.99    1.03    0.85    0.51    0.00    1.35  0.926
   3.003  0.491  8.12    1.10   -2.88    0.54    0.00   -2.34 8.558E-01

  10.589 27.124  6.98    1.05    0.93    0.51    0.00    1.44  0.927
   2.995  0.490  8.16    1.11   -2.78    0.55    0.00   -2.23 8.644E-01

  10.589 27.124  6.96    1.06    1.01    0.52    0.00    1.53  0.929
   2.987  0.488  8.19    1.12   -2.68    0.56    0.00   -2.12 8.730E-01

  10.589 27.124  6.94    1.07    1.09    0.53    0.00    1.62  0.927
   2.979  0.486  8.22    1.14   -2.58    0.56    0.00   -2.01 8.817E-01

  10.589 27.124  6.92    1.08    1.18    0.53    0.00    1.71  0.929
   2.971  0.484  8.26    1.15   -2.47    0.57    0.00   -1.90 8.904E-01

  10.589 27.124  6.90    1.09    1.26    0.54    0.00    1.80  0.930
   2.963  0.482  8.29    1.16   -2.37    0.58    0.00   -1.79 8.991E-01

  10.589 27.124  6.88    1.10    1.34    0.55    0.00    1.89  0.930
   2.955  0.480  8.32    1.17   -2.27    0.59    0.00   -1.68 9.079E-01

  10.589 27.204  7.56    0.79   -1.53    0.37    0.00   -1.16  0.916
   3.227  0.547  7.14    0.84   -5.79    0.40    0.00   -5.39 6.136E-01

  10.589 27.204  7.54    0.80   -1.45    0.37    0.00   -1.08  0.916
   3.219  0.545  7.17    0.85   -5.69    0.40    0.00   -5.29 6.209E-01

  10.589 27.204  7.52    0.81   -1.37    0.38    0.00   -0.99  0.916
   3.211  0.543  7.20    0.85   -5.59    0.40    0.00   -5.19 6.283E-01

  10.589 27.204  7.50    0.82   -1.29    0.38    0.00   -0.91  0.917
   3.203  0.541  7.24    0.86   -5.50    0.41    0.00   -5.09 6.357E-01

  10.589 27.204  7.48    0.82   -1.21    0.38    0.00   -0.82  0.917
   3.195  0.539  7.27    0.87   -5.40    0.41    0.00   -4.98 6.431E-01

  10.589 27.204  7.47    0.83   -1.13    0.39    0.00   -0.74  0.918
   3.187  0.537  7.30    0.88   -5.30    0.42    0.00   -4.88 6.506E-01

  10.589 27.204  7.45    0.84   -1.05    0.39    0.00   -0.66  0.918
   3.179  0.536  7.34    0.88   -5.20    0.42    0.00   -4.78 6.581E-01

  10.589 27.204  7.43    0.85   -0.97    0.39    0.00   -0.58  0.917
   3.171  0.534  7.37    0.89   -5.11    0.42    0.00   -4.68 6.657E-01

  10.589 27.204  7.41    0.85   -0.90    0.40    0.00   -0.50  0.918
   3.163  0.532  7.41    0.90   -5.01    0.43    0.00   -4.58 6.733E-01

  10.589 27.204  7.39    0.86   -0.83    0.40    0.00   -0.42  0.918
   3.155  0.530  7.44    0.91   -4.92    0.43    0.00   -4.49 6.809E-01

  10.589 27.204  7.37    0.87   -0.73    0.41    0.00   -0.32  0.919
   3.147  0.528  7.47    0.92   -4.80    0.44    0.00   -4.37 6.886E-01

  10.589 27.204  7.35    0.88   -0.65    0.41    0.00   -0.24  0.919
   3.139  0.526  7.51    0.93   -4.71    0.44    0.00   -4.27 6.964E-01

  10.589 27.204  7.33    0.88   -0.56    0.42    0.00   -0.14  0.920
   3.131  0.524  7.54    0.94   -4.60    0.45    0.00   -4.15 7.041E-01

  10.589 27.204  7.32    0.89   -0.48    0.42    0.00   -0.06  0.919
   3.123  0.522  7.57    0.94   -4.51    0.45    0.00   -4.05 7.119E-01

  10.589 27.204  7.30    0.90   -0.41    0.43    0.00    0.02  0.920
   3.115  0.520  7.61    0.95   -4.42    0.46    0.00   -3.96 7.198E-01

  10.589 27.204  7.28    0.91   -0.33    0.43    0.00    0.10  0.920
   3.107  0.518  7.64    0.96   -4.32    0.46    0.00   -3.85 7.277E-01

  10.589 27.204  7.26    0.92   -0.25    0.44    0.00    0.19  0.921
   3.099  0.517  7.68    0.97   -4.21    0.47    0.00   -3.74 7.356E-01

  10.589 27.204  7.24    0.93   -0.17    0.44    0.00    0.28  0.922
   3.091  0.515  7.71    0.98   -4.12    0.47    0.00   -3.64 7.436E-01

  10.589 27.204  7.22    0.94   -0.09    0.44    0.00    0.36  0.922
   3.083  0.513  7.74    0.99   -4.02    0.48    0.00   -3.54 7.516E-01

  10.589 27.204  7.20    0.94   -0.00    0.45    0.00    0.45  0.924
   3.075  0.511  7.78    1.00   -3.92    0.49    0.00   -3.43 7.597E-01

  10.589 27.204  7.18    0.95    0.08    0.46    0.00    0.54  0.922
   3.067  0.509  7.81    1.01   -3.82    0.49    0.00   -3.33 7.678E-01

  10.589 27.204  7.17    0.96    0.16    0.46    0.00    0.62  0.923
   3.059  0.507  7.84    1.02   -3.71    0.50    0.00   -3.22 7.759E-01

  10.589 27.204  7.15    0.97    0.24    0.47    0.00    0.71  0.923
   3.051  0.505  7.88    1.03   -3.61    0.50    0.00   -3.11 7.841E-01

  10.589 27.204  7.13    0.98    0.33    0.47    0.00    0.80  0.924
   3.043  0.503  7.91    1.04   -3.51    0.51    0.00   -3.00 7.923E-01

  10.589 27.204  7.11    0.99    0.41    0.48    0.00    0.89  0.924
