EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin2                                                                 
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
  10.589 17.353  2.85    3.64   14.66    2.96    0.09   17.71  0.964
   2.955  0.199 12.36    4.09   14.00    3.20    0.09   17.29 1.254E+01

  10.589 17.433  3.14    2.62   11.73    1.98    0.05   13.76  0.970
   3.227  0.227 11.56    2.91   10.41    2.14    0.05   12.59 1.144E+01

  10.589 17.433  3.13    2.64   11.83    2.00    0.05   13.88  0.969
   3.219  0.226 11.58    2.94   10.52    2.16    0.05   12.73 1.147E+01

  10.589 17.433  3.12    2.67   11.91    2.02    0.05   13.98  0.969
   3.211  0.226 11.60    2.96   10.62    2.18    0.05   12.85 1.149E+01

  10.589 17.433  3.12    2.69   11.99    2.05    0.05   14.09  0.969
   3.203  0.225 11.63    2.99   10.72    2.21    0.05   12.98 1.152E+01

  10.589 17.433  3.11    2.72   12.07    2.07    0.05   14.19  0.969
   3.195  0.224 11.65    3.02   10.82    2.23    0.05   13.11 1.154E+01

  10.589 17.433  3.10    2.74   12.13    2.09    0.05   14.28  0.969
   3.187  0.223 11.67    3.05   10.90    2.26    0.05   13.21 1.156E+01

  10.589 17.433  3.09    2.77   12.21    2.12    0.05   14.38  0.969
   3.179  0.222 11.69    3.08   11.00    2.28    0.05   13.34 1.159E+01

  10.589 17.433  3.08    2.79   12.30    2.14    0.05   14.49  0.968
   3.171  0.222 11.72    3.11   11.10    2.31    0.05   13.47 1.161E+01

  10.589 17.433  3.08    2.82   12.38    2.17    0.05   14.60  0.969
   3.163  0.221 11.74    3.14   11.20    2.34    0.05   13.59 1.164E+01

  10.589 17.433  3.07    2.84   12.45    2.19    0.06   14.70  0.969
   3.155  0.220 11.76    3.17   11.29    2.37    0.06   13.72 1.166E+01

  10.589 17.433  3.06    2.87   12.54    2.21    0.06   14.81  0.968
   3.147  0.219 11.78    3.20   11.40    2.39    0.06   13.84 1.169E+01

  10.589 17.433  3.05    2.90   12.62    2.24    0.06   14.91  0.968
   3.139  0.218 11.81    3.23   11.49    2.42    0.06   13.97 1.171E+01

  10.589 17.433  3.05    2.92   12.70    2.26    0.06   15.02  0.968
   3.131  0.218 11.83    3.26   11.59    2.45    0.06   14.10 1.174E+01

  10.589 17.433  3.04    2.95   12.78    2.29    0.06   15.13  0.968
   3.123  0.217 11.85    3.29   11.69    2.47    0.06   14.23 1.176E+01

  10.589 17.433  3.03    2.98   12.86    2.32    0.06   15.24  0.968
   3.115  0.216 11.88    3.32   11.79    2.50    0.06   14.36 1.179E+01

  10.589 17.433  3.02    3.01   12.94    2.34    0.06   15.34  0.967
   3.107  0.215 11.90    3.36   11.89    2.53    0.06   14.48 1.181E+01

  10.589 17.433  3.01    3.04   13.02    2.37    0.06   15.45  0.967
   3.099  0.214 11.92    3.39   11.99    2.56    0.06   14.61 1.184E+01

  10.589 17.433  3.01    3.06   13.11    2.40    0.06   15.57  0.968
   3.091  0.214 11.94    3.42   12.10    2.59    0.06   14.75 1.186E+01

  10.589 17.433  3.00    3.09   13.19    2.42    0.06   15.68  0.967
   3.083  0.213 11.97    3.46   12.20    2.62    0.06   14.88 1.189E+01

  10.589 17.433  2.99    3.12   13.28    2.45    0.07   15.79  0.967
   3.075  0.212 11.99    3.49   12.30    2.65    0.07   15.02 1.191E+01

  10.589 17.433  2.98    3.15   13.36    2.48    0.07   15.91  0.967
   3.067  0.211 12.01    3.52   12.40    2.68    0.07   15.15 1.193E+01

  10.589 17.433  2.98    3.18   13.44    2.51    0.07   16.02  0.967
   3.059  0.211 12.04    3.56   12.50    2.71    0.07   15.28 1.196E+01

  10.589 17.433  2.97    3.21   13.53    2.54    0.07   16.14  0.967
   3.051  0.210 12.06    3.59   12.61    2.74    0.07   15.42 1.198E+01

  10.589 17.433  2.96    3.24   13.61    2.56    0.07   16.25  0.966
   3.043  0.209 12.08    3.63   12.71    2.77    0.07   15.56 1.201E+01

  10.589 17.433  2.95    3.27   13.70    2.60    0.07   16.36  0.967
   3.035  0.208 12.10    3.66   12.82    2.81    0.07   15.69 1.203E+01

  10.589 17.433  2.94    3.31   13.78    2.62    0.07   16.48  0.966
   3.027  0.207 12.13    3.70   12.92    2.84    0.07   15.83 1.206E+01

  10.589 17.433  2.94    3.34   13.87    2.65    0.07   16.59  0.965
   3.019  0.207 12.15    3.74   13.02    2.87    0.07   15.97 1.208E+01

  10.589 17.433  2.93    3.37   13.95    2.68    0.07   16.71  0.965
   3.011  0.206 12.17    3.77   13.12    2.90    0.08   16.10 1.211E+01

  10.589 17.433  2.92    3.40   14.03    2.72    0.08   16.82  0.965
   3.003  0.205 12.19    3.81   13.23    2.94    0.08   16.24 1.214E+01

  10.589 17.433  2.91    3.43   14.12    2.75    0.08   16.94  0.964
   2.995  0.204 12.22    3.85   13.33    2.97    0.08   16.38 1.216E+01

  10.589 17.433  2.91    3.47   14.21    2.78    0.08   17.06  0.965
   2.987  0.204 12.24    3.89   13.44    3.01    0.08   16.52 1.219E+01

  10.589 17.433  2.90    3.50   14.29    2.82    0.08   17.19  0.966
   2.979  0.203 12.26    3.92   13.54    3.05    0.08   16.67 1.221E+01

  10.589 17.433  2.89    3.53   14.38    2.85    0.08   17.30  0.965
   2.971  0.202 12.29    3.96   13.65    3.08    0.08   16.81 1.224E+01

  10.589 17.433  2.88    3.57   14.47    2.88    0.08   17.43  0.964
   2.963  0.201 12.31    4.00   13.74    3.11    0.08   16.94 1.226E+01

  10.589 17.433  2.87    3.60   14.56    2.91    0.08   17.56  0.964
   2.955  0.201 12.33    4.04   13.89    3.15    0.09   17.13 1.229E+01

  10.589 17.513  3.17    2.59   11.61    1.95    0.05   13.61  0.970
   3.227  0.229 11.53    2.87   10.25    2.10    0.05   12.40 1.120E+01

  10.589 17.513  3.16    2.61   11.69    1.97    0.05   13.71  0.970
   3.219  0.228 11.55    2.90   10.35    2.13    0.05   12.52 1.122E+01

  10.589 17.513  3.15    2.63   11.77    1.99    0.05   13.81  0.970
   3.211  0.228 11.57    2.93   10.44    2.15    0.05   12.64 1.125E+01

  10.589 17.513  3.14    2.66   11.86    2.01    0.05   13.92  0.969
   3.203  0.227 11.60    2.95   10.56    2.17    0.05   12.78 1.127E+01

  10.589 17.513  3.14    2.68   11.94    2.04    0.05   14.03  0.970
   3.195  0.226 11.62    2.98   10.66    2.20    0.05   12.91 1.130E+01

  10.589 17.513  3.13    2.71   12.03    2.06    0.05   14.14  0.969
   3.187  0.225 11.64    3.01   10.76    2.22    0.05   13.03 1.132E+01

  10.589 17.513  3.12    2.73   12.10    2.08    0.05   14.23  0.969
   3.179  0.224 11.67    3.04   10.85    2.25    0.05   13.15 1.134E+01

  10.589 17.513  3.11    2.76   12.17    2.11    0.05   14.33  0.968
   3.171  0.224 11.69    3.07   10.94    2.27    0.05   13.27 1.137E+01

  10.589 17.513  3.10    2.78   12.25    2.13    0.05   14.43  0.969
   3.163  0.223 11.71    3.10   11.04    2.30    0.05   13.39 1.139E+01

  10.589 17.513  3.10    2.81   12.34    2.15    0.05   14.55  0.968
   3.155  0.222 11.73    3.13   11.15    2.33    0.05   13.53 1.142E+01

  10.589 17.513  3.09    2.84   12.42    2.18    0.05   14.65  0.970
   3.147  0.221 11.76    3.16   11.24    2.36    0.05   13.65 1.144E+01

  10.589 17.513  3.08    2.86   12.49    2.20    0.06   14.75  0.968
   3.139  0.220 11.78    3.19   11.34    2.38    0.06   13.77 1.147E+01

  10.589 17.513  3.07    2.89   12.58    2.23    0.06   14.86  0.967
   3.131  0.220 11.80    3.22   11.44    2.41    0.06   13.90 1.149E+01

  10.589 17.513  3.07    2.92   12.65    2.25    0.06   14.97  0.967
   3.123  0.219 11.83    3.25   11.54    2.43    0.06   14.03 1.152E+01

  10.589 17.513  3.06    2.94   12.73    2.28    0.06   15.07  0.968
   3.115  0.218 11.85    3.28   11.64    2.46    0.06   14.16 1.154E+01

  10.589 17.513  3.05    2.97   12.82    2.31    0.06   15.18  0.967
   3.107  0.217 11.87    3.31   11.74    2.49    0.06   14.29 1.156E+01

  10.589 17.513  3.04    3.00   12.90    2.33    0.06   15.29  0.967
   3.099  0.216 11.89    3.35   11.84    2.52    0.06   14.42 1.159E+01

  10.589 17.513  3.03    3.03   12.98    2.36    0.06   15.40  0.966
   3.091  0.216 11.92    3.38   11.93    2.55    0.06   14.54 1.161E+01

  10.589 17.513  3.03    3.06   13.07    2.39    0.06   15.52  0.968
   3.083  0.215 11.94    3.41   12.04    2.58    0.06   14.68 1.164E+01

  10.589 17.513  3.02    3.09   13.15    2.41    0.06   15.63  0.967
   3.075  0.214 11.96    3.45   12.14    2.61    0.06   14.82 1.166E+01

  10.589 17.513  3.01    3.11   13.23    2.44    0.06   15.74  0.967
   3.067  0.213 11.99    3.48   12.25    2.64    0.07   14.95 1.169E+01

  10.589 17.513  3.00    3.14   13.32    2.47    0.07   15.85  0.967
   3.059  0.212 12.01    3.51   12.35    2.67    0.07   15.08 1.171E+01

  10.589 17.513  2.99    3.17   13.41    2.50    0.07   15.97  0.967
   3.051  0.212 12.03    3.55   12.46    2.70    0.07   15.22 1.174E+01

  10.589 17.513  2.99    3.20   13.49    2.53    0.07   16.08  0.966
   3.043  0.211 12.05    3.58   12.55    2.73    0.07   15.35 1.176E+01

  10.589 17.513  2.98    3.23   13.57    2.55    0.07   16.20  0.966
   3.035  0.210 12.08    3.62   12.66    2.76    0.07   15.49 1.179E+01

  10.589 17.513  2.97    3.27   13.66    2.58    0.07   16.31  0.965
   3.027  0.209 12.10    3.65   12.76    2.79    0.07   15.63 1.181E+01

  10.589 17.513  2.96    3.30   13.74    2.62    0.07   16.43  0.967
   3.019  0.209 12.12    3.69   12.87    2.83    0.07   15.77 1.184E+01

  10.589 17.513  2.96    3.33   13.83    2.64    0.07   16.55  0.965
   3.011  0.208 12.15    3.73   12.97    2.86    0.07   15.91 1.186E+01

  10.589 17.513  2.95    3.36   13.91    2.67    0.07   16.66  0.965
   3.003  0.207 12.17    3.76   13.07    2.89    0.07   16.04 1.189E+01

  10.589 17.513  2.94    3.39   13.99    2.71    0.08   16.78  0.965
   2.995  0.206 12.19    3.80   13.18    2.93    0.08   16.18 1.191E+01

  10.589 17.513  2.93    3.43   14.08    2.74    0.08   16.89  0.965
   2.987  0.206 12.21    3.84   13.28    2.96    0.08   16.32 1.194E+01

  10.589 17.513  2.92    3.46   14.16    2.77    0.08   17.01  0.964
   2.979  0.205 12.24    3.88   13.38    2.99    0.08   16.46 1.196E+01

  10.589 17.513  2.92    3.49   14.25    2.80    0.08   17.13  0.965
   2.971  0.204 12.26    3.91   13.49    3.03    0.08   16.61 1.199E+01

  10.589 17.513  2.91    3.52   14.34    2.84    0.08   17.26  0.966
   2.963  0.203 12.28    3.95   13.60    3.07    0.08   16.75 1.201E+01

  10.589 17.513  2.90    3.56   14.41    2.87    0.08   17.36  0.964
   2.955  0.202 12.31    3.99   13.69    3.10    0.08   16.87 1.204E+01

  10.589 17.593  3.20    2.55   11.48    1.92    0.04   13.45  0.972
   3.227  0.231 11.50    2.83   10.09    2.07    0.04   12.21 1.096E+01

  10.589 17.593  3.19    2.58   11.56    1.94    0.05   13.55  0.970
   3.219  0.231 11.52    2.86   10.19    2.09    0.05   12.33 1.098E+01

  10.589 17.593  3.18    2.60   11.65    1.96    0.05   13.65  0.970
   3.211  0.230 11.55    2.89   10.29    2.12    0.05   12.46 1.101E+01

  10.589 17.593  3.17    2.63   11.72    1.98    0.05   13.75  0.970
   3.203  0.229 11.57    2.92   10.39    2.14    0.05   12.58 1.103E+01

  10.589 17.593  3.16    2.65   11.80    2.01    0.05   13.85  0.970
   3.195  0.228 11.59    2.94   10.48    2.17    0.05   12.70 1.106E+01

  10.589 17.593  3.16    2.67   11.90    2.03    0.05   13.97  0.969
   3.187  0.227 11.61    2.97   10.60    2.19    0.05   12.83 1.108E+01

  10.589 17.593  3.15    2.70   11.98    2.05    0.05   14.08  0.970
   3.179  0.226 11.64    3.00   10.70    2.22    0.05   12.97 1.110E+01

  10.589 17.593  3.14    2.72   12.07    2.07    0.05   14.19  0.969
   3.171  0.226 11.66    3.03   10.80    2.24    0.05   13.09 1.113E+01

  10.589 17.593  3.13    2.75   12.13    2.10    0.05   14.27  0.968
   3.163  0.225 11.68    3.06   10.88    2.26    0.05   13.20 1.115E+01

  10.589 17.593  3.12    2.78   12.21    2.12    0.05   14.38  0.968
   3.155  0.224 11.71    3.09   10.98    2.29    0.05   13.33 1.118E+01

  10.589 17.593  3.12    2.80   12.30    2.15    0.05   14.50  0.969
   3.147  0.223 11.73    3.12   11.09    2.32    0.05   13.46 1.120E+01

  10.589 17.593  3.11    2.83   12.38    2.17    0.05   14.60  0.968
   3.139  0.222 11.75    3.15   11.19    2.34    0.05   13.58 1.123E+01

  10.589 17.593  3.10    2.85   12.45    2.20    0.05   14.70  0.969
   3.131  0.222 11.77    3.18   11.28    2.37    0.05   13.71 1.125E+01

  10.589 17.593  3.09    2.88   12.54    2.22    0.06   14.81  0.968
   3.123  0.221 11.80    3.21   11.39    2.40    0.06   13.84 1.127E+01

  10.589 17.593  3.09    2.91   12.61    2.24    0.06   14.91  0.966
   3.115  0.220 11.82    3.24   11.48    2.42    0.06   13.96 1.130E+01

  10.589 17.593  3.08    2.92   12.69    2.27    0.06   15.02  0.967
   3.107  0.219 11.84    3.26   11.58    2.45    0.06   14.09 1.132E+01

  10.589 17.593  3.07    2.96   12.78    2.30    0.06   15.13  0.968
   3.099  0.218 11.87    3.30   11.69    2.48    0.06   14.23 1.135E+01

  10.589 17.593  3.06    2.99   12.86    2.32    0.06   15.24  0.967
   3.091  0.218 11.89    3.34   11.78    2.51    0.06   14.35 1.137E+01

  10.589 17.593  3.05    3.02   12.94    2.35    0.06   15.35  0.967
   3.083  0.217 11.91    3.37   11.88    2.54    0.06   14.48 1.140E+01

  10.589 17.593  3.05    3.05   13.03    2.38    0.06   15.46  0.967
   3.075  0.216 11.94    3.40   11.99    2.57    0.06   14.62 1.142E+01

  10.589 17.593  3.04    3.08   13.11    2.40    0.06   15.58  0.967
   3.067  0.215 11.96    3.44   12.09    2.60    0.06   14.75 1.145E+01

  10.589 17.593  3.03    3.11   13.19    2.43    0.06   15.69  0.966
   3.059  0.214 11.98    3.47   12.19    2.63    0.06   14.88 1.147E+01

  10.589 17.593  3.02    3.14   13.28    2.46    0.06   15.80  0.966
   3.051  0.214 12.00    3.50   12.30    2.66    0.07   15.02 1.149E+01

  10.589 17.593  3.01    3.17   13.36    2.49    0.07   15.92  0.967
   3.043  0.213 12.03    3.54   12.40    2.69    0.07   15.16 1.152E+01

  10.589 17.593  3.01    3.20   13.45    2.52    0.07   16.03  0.966
   3.035  0.212 12.05    3.57   12.50    2.72    0.07   15.29 1.154E+01

  10.589 17.593  3.00    3.23   13.54    2.54    0.07   16.15  0.966
   3.027  0.211 12.07    3.61   12.61    2.75    0.07   15.43 1.157E+01

  10.589 17.593  2.99    3.26   13.62    2.58    0.07   16.27  0.966
   3.019  0.211 12.10    3.64   12.71    2.79    0.07   15.57 1.159E+01

  10.589 17.593  2.98    3.29   13.70    2.60    0.07   16.38  0.966
   3.011  0.210 12.12    3.68   12.82    2.82    0.07   15.70 1.162E+01

  10.589 17.593  2.97    3.32   13.79    2.64    0.07   16.50  0.966
   3.003  0.209 12.14    3.72   12.92    2.85    0.07   15.84 1.164E+01

  10.589 17.593  2.97    3.35   13.87    2.66    0.07   16.61  0.964
   2.995  0.208 12.16    3.75   13.03    2.88    0.07   15.98 1.167E+01

  10.589 17.593  2.96    3.38   13.96    2.70    0.07   16.73  0.965
   2.987  0.207 12.19    3.79   13.13    2.92    0.07   16.12 1.169E+01

  10.589 17.593  2.95    3.42   14.04    2.73    0.08   16.85  0.965
   2.979  0.207 12.21    3.83   13.23    2.95    0.08   16.26 1.172E+01

  10.589 17.593  2.94    3.45   14.13    2.76    0.08   16.96  0.965
   2.971  0.206 12.23    3.87   13.33    2.98    0.08   16.40 1.174E+01

  10.589 17.593  2.93    3.48   14.21    2.79    0.08   17.09  0.965
   2.963  0.205 12.26    3.91   13.44    3.02    0.08   16.54 1.177E+01

  10.589 17.593  2.93    3.52   14.30    2.83    0.08   17.21  0.966
   2.955  0.204 12.28    3.94   13.55    3.06    0.08   16.69 1.179E+01

  10.589 17.673  3.23    2.52   11.36    1.89    0.04   13.29  0.970
   3.227  0.233 11.47    2.80    9.94    2.03    0.04   12.02 1.072E+01

  10.589 17.673  3.22    2.55   11.45    1.91    0.04   13.40  0.970
   3.219  0.233 11.49    2.83   10.04    2.06    0.04   12.15 1.075E+01

  10.589 17.673  3.21    2.57   11.52    1.93    0.04   13.49  0.970
   3.211  0.232 11.52    2.85   10.13    2.08    0.04   12.26 1.077E+01

  10.589 17.673  3.20    2.59   11.60    1.95    0.05   13.60  0.970
   3.203  0.231 11.54    2.88   10.24    2.11    0.05   12.39 1.080E+01

  10.589 17.673  3.19    2.62   11.68    1.97    0.05   13.70  0.970
   3.195  0.230 11.56    2.91   10.33    2.13    0.05   12.51 1.082E+01

  10.589 17.673  3.19    2.64   11.76    2.00    0.05   13.80  0.970
   3.187  0.229 11.59    2.94   10.43    2.16    0.05   12.63 1.084E+01

  10.589 17.673  3.18    2.67   11.85    2.02    0.05   13.92  0.970
   3.179  0.228 11.61    2.96   10.54    2.18    0.05   12.77 1.087E+01

  10.589 17.673  3.17    2.69   11.94    2.04    0.05   14.03  0.969
   3.171  0.228 11.63    2.99   10.64    2.20    0.05   12.89 1.089E+01

  10.589 17.673  3.16    2.72   12.02    2.06    0.05   14.13  0.969
   3.163  0.227 11.65    3.02   10.75    2.23    0.05   13.02 1.092E+01

  10.589 17.673  3.15    2.74   12.09    2.09    0.05   14.23  0.969
   3.155  0.226 11.68    3.05   10.84    2.25    0.05   13.14 1.094E+01

  10.589 17.673  3.15    2.77   12.16    2.11    0.05   14.33  0.968
   3.147  0.225 11.70    3.08   10.93    2.28    0.05   13.26 1.097E+01

  10.589 17.673  3.14    2.79   12.25    2.14    0.05   14.44  0.969
   3.139  0.224 11.72    3.11   11.03    2.31    0.05   13.39 1.099E+01

  10.589 17.673  3.13    2.82   12.34    2.16    0.05   14.55  0.968
   3.131  0.224 11.75    3.14   11.13    2.33    0.05   13.52 1.101E+01

  10.589 17.673  3.12    2.85   12.41    2.18    0.05   14.65  0.968
   3.123  0.223 11.77    3.17   11.23    2.36    0.05   13.64 1.104E+01

  10.589 17.673  3.11    2.87   12.49    2.21    0.05   14.76  0.969
   3.115  0.222 11.79    3.20   11.33    2.39    0.06   13.77 1.106E+01

  10.589 17.673  3.11    2.90   12.58    2.24    0.06   14.87  0.968
   3.107  0.221 11.82    3.23   11.43    2.42    0.06   13.90 1.109E+01

  10.589 17.673  3.10    2.93   12.65    2.26    0.06   14.97  0.967
   3.099  0.220 11.84    3.26   11.53    2.44    0.06   14.03 1.111E+01

  10.589 17.673  3.09    2.96   12.73    2.29    0.06   15.08  0.967
   3.091  0.220 11.86    3.30   11.63    2.47    0.06   14.16 1.114E+01

  10.589 17.673  3.08    2.98   12.82    2.31    0.06   15.19  0.968
   3.083  0.219 11.88    3.33   11.73    2.50    0.06   14.29 1.116E+01

  10.589 17.673  3.07    3.01   12.90    2.34    0.06   15.30  0.967
   3.075  0.218 11.91    3.36   11.83    2.53    0.06   14.42 1.118E+01

  10.589 17.673  3.07    3.04   12.98    2.37    0.06   15.41  0.967
   3.067  0.217 11.93    3.39   11.93    2.56    0.06   14.55 1.121E+01

  10.589 17.673  3.06    3.07   13.07    2.39    0.06   15.52  0.967
   3.059  0.216 11.95    3.43   12.04    2.59    0.06   14.69 1.123E+01

  10.589 17.673  3.05    3.10   13.16    2.42    0.06   15.64  0.966
   3.051  0.216 11.98    3.46   12.14    2.62    0.06   14.82 1.126E+01

  10.589 17.673  3.04    3.13   13.24    2.45    0.06   15.75  0.966
   3.043  0.215 12.00    3.49   12.24    2.65    0.06   14.95 1.128E+01

  10.589 17.673  3.03    3.16   13.32    2.48    0.07   15.87  0.966
   3.035  0.214 12.02    3.53   12.35    2.68    0.07   15.09 1.131E+01

  10.589 17.673  3.03    3.19   13.41    2.51    0.07   15.98  0.966
   3.027  0.213 12.05    3.56   12.45    2.71    0.07   15.23 1.133E+01

  10.589 17.673  3.02    3.22   13.49    2.54    0.07   16.10  0.966
   3.019  0.212 12.07    3.60   12.56    2.74    0.07   15.37 1.136E+01

  10.589 17.673  3.01    3.25   13.58    2.57    0.07   16.22  0.966
   3.011  0.212 12.09    3.64   12.66    2.77    0.07   15.51 1.138E+01

  10.589 17.673  3.00    3.28   13.67    2.59    0.07   16.33  0.965
   3.003  0.211 12.11    3.67   12.77    2.81    0.07   15.64 1.140E+01

