EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin11_2nd                                                            
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 28.936  8.07    0.83   -1.81    0.39    0.00   -1.42  0.913
   3.051  0.570  6.96    0.87   -6.08    0.41    0.00   -5.66 4.257E-01

  10.589 28.936  8.05    0.84   -1.73    0.39    0.00   -1.34  0.913
   3.043  0.568  7.00    0.89   -5.97    0.42    0.00   -5.55 4.316E-01

  10.589 28.936  8.02    0.85   -1.64    0.39    0.00   -1.25  0.915
   3.035  0.566  7.03    0.89   -5.87    0.42    0.00   -5.44 4.375E-01

  10.589 28.936  8.00    0.86   -1.55    0.40    0.00   -1.16  0.914
   3.027  0.564  7.07    0.90   -5.76    0.43    0.00   -5.33 4.435E-01

  10.589 28.936  7.98    0.86   -1.47    0.40    0.00   -1.07  0.914
   3.019  0.562  7.10    0.91   -5.66    0.43    0.00   -5.23 4.495E-01

  10.589 28.936  7.96    0.87   -1.38    0.41    0.00   -0.98  0.916
   3.011  0.560  7.14    0.92   -5.55    0.44    0.00   -5.12 4.555E-01

  10.589 28.936  7.94    0.88   -1.30    0.41    0.00   -0.89  0.916
   3.003  0.558  7.18    0.93   -5.45    0.44    0.00   -5.01 4.616E-01

  10.589 28.936  7.92    0.89   -1.21    0.41    0.00   -0.80  0.917
   2.995  0.556  7.21    0.94   -5.35    0.45    0.00   -4.90 4.677E-01

  10.589 28.936  7.90    0.90   -1.13    0.42    0.00   -0.71  0.914
   2.987  0.554  7.25    0.95   -5.24    0.45    0.00   -4.79 4.739E-01

  10.589 28.936  7.88    0.91   -1.04    0.42    0.00   -0.61  0.917
   2.979  0.552  7.29    0.96   -5.14    0.46    0.00   -4.68 4.801E-01

  10.589 28.936  7.85    0.91   -0.96    0.43    0.00   -0.53  0.915
   2.971  0.549  7.32    0.97   -5.04    0.46    0.00   -4.58 4.864E-01

  10.589 28.936  7.83    0.92   -0.88    0.43    0.00   -0.44  0.917
   2.963  0.547  7.36    0.97   -4.94    0.47    0.00   -4.47 4.927E-01

  10.589 28.936  7.81    0.93   -0.79    0.44    0.00   -0.35  0.917
   2.955  0.545  7.39    0.98   -4.83    0.47    0.00   -4.36 4.990E-01

  10.589 29.016  8.56    0.69   -3.64    0.32    0.00   -3.31  0.909
   3.219  0.619  6.15    0.73   -8.31    0.35    0.00   -7.96 3.021E-01

  10.589 29.016  8.54    0.70   -3.56    0.33    0.00   -3.23  0.910
   3.211  0.616  6.19    0.73   -8.21    0.35    0.00   -7.86 3.070E-01

  10.589 29.016  8.51    0.70   -3.48    0.33    0.00   -3.15  0.905
   3.203  0.614  6.23    0.74   -8.11    0.35    0.00   -7.76 3.119E-01

  10.589 29.016  8.49    0.71   -3.40    0.33    0.00   -3.07  0.904
   3.195  0.612  6.26    0.75   -8.01    0.35    0.00   -7.66 3.168E-01

  10.589 29.016  8.47    0.71   -3.31    0.33    0.00   -2.98  0.907
   3.187  0.610  6.30    0.75   -7.91    0.36    0.00   -7.55 3.218E-01

  10.589 29.016  8.45    0.72   -3.23    0.34    0.00   -2.89  0.910
   3.179  0.608  6.34    0.76   -7.81    0.36    0.00   -7.45 3.268E-01

  10.589 29.016  8.43    0.73   -3.15    0.34    0.00   -2.81  0.910
   3.171  0.606  6.37    0.76   -7.71    0.36    0.00   -7.35 3.319E-01

  10.589 29.016  8.41    0.73   -3.06    0.34    0.00   -2.72  0.910
   3.163  0.603  6.41    0.77   -7.61    0.37    0.00   -7.24 3.370E-01

  10.589 29.016  8.39    0.74   -2.98    0.34    0.00   -2.64  0.909
   3.155  0.601  6.44    0.78   -7.50    0.37    0.00   -7.13 3.421E-01

  10.589 29.016  8.37    0.74   -2.91    0.35    0.00   -2.56  0.910
   3.147  0.599  6.48    0.78   -7.41    0.37    0.00   -7.04 3.473E-01

  10.589 29.016  8.34    0.75   -2.82    0.35    0.00   -2.47  0.911
   3.139  0.597  6.52    0.79   -7.31    0.37    0.00   -6.93 3.526E-01

  10.589 29.016  8.32    0.76   -2.74    0.35    0.00   -2.39  0.910
   3.131  0.595  6.55    0.80   -7.21    0.38    0.00   -6.83 3.579E-01

  10.589 29.016  8.30    0.76   -2.65    0.35    0.00   -2.30  0.911
   3.123  0.593  6.59    0.80   -7.10    0.38    0.00   -6.72 3.632E-01

  10.589 29.016  8.28    0.77   -2.57    0.36    0.00   -2.21  0.911
   3.115  0.590  6.63    0.81   -7.00    0.38    0.00   -6.62 3.686E-01

  10.589 29.016  8.26    0.78   -2.49    0.36    0.00   -2.13  0.911
   3.107  0.588  6.66    0.82   -6.90    0.39    0.00   -6.52 3.740E-01

  10.589 29.016  8.24    0.78   -2.40    0.36    0.00   -2.04  0.911
   3.099  0.586  6.70    0.83   -6.80    0.39    0.00   -6.40 3.794E-01

  10.589 29.016  8.22    0.79   -2.32    0.37    0.00   -1.95  0.912
   3.091  0.584  6.73    0.83   -6.70    0.39    0.00   -6.30 3.849E-01

  10.589 29.016  8.20    0.80   -2.24    0.37    0.00   -1.87  0.911
   3.083  0.582  6.77    0.84   -6.59    0.40    0.00   -6.20 3.905E-01

  10.589 29.016  8.17    0.80   -2.16    0.37    0.00   -1.78  0.912
   3.075  0.580  6.81    0.85   -6.50    0.40    0.00   -6.10 3.961E-01

  10.589 29.016  8.15    0.81   -2.07    0.38    0.00   -1.69  0.913
   3.067  0.578  6.84    0.86   -6.39    0.40    0.00   -5.99 4.017E-01

  10.589 29.016  8.13    0.82   -1.99    0.38    0.00   -1.61  0.913
   3.059  0.575  6.88    0.86   -6.29    0.41    0.00   -5.88 4.074E-01

  10.589 29.016  8.11    0.83   -1.91    0.38    0.00   -1.52  0.913
   3.051  0.573  6.92    0.87   -6.19    0.41    0.00   -5.78 4.131E-01

  10.589 29.016  8.09    0.83   -1.82    0.39    0.00   -1.43  0.913
   3.043  0.571  6.95    0.88   -6.08    0.42    0.00   -5.67 4.189E-01

  10.589 29.016  8.07    0.84   -1.74    0.39    0.00   -1.34  0.913
   3.035  0.569  6.99    0.89   -5.98    0.42    0.00   -5.56 4.247E-01

  10.589 29.016  8.05    0.85   -1.65    0.39    0.00   -1.25  0.915
   3.027  0.567  7.02    0.90   -5.88    0.42    0.00   -5.45 4.306E-01

  10.589 29.016  8.02    0.86   -1.56    0.40    0.00   -1.16  0.914
   3.019  0.565  7.06    0.90   -5.77    0.43    0.00   -5.34 4.365E-01

  10.589 29.016  8.00    0.87   -1.48    0.40    0.00   -1.08  0.914
   3.011  0.563  7.10    0.91   -5.67    0.43    0.00   -5.24 4.424E-01

  10.589 29.016  7.98    0.87   -1.39    0.41    0.00   -0.98  0.915
   3.003  0.561  7.13    0.92   -5.56    0.44    0.00   -5.12 4.484E-01

  10.589 29.016  7.96    0.88   -1.31    0.41    0.00   -0.89  0.916
   2.995  0.559  7.17    0.93   -5.46    0.44    0.00   -5.02 4.544E-01

  10.589 29.016  7.94    0.89   -1.22    0.42    0.00   -0.81  0.916
   2.987  0.557  7.21    0.94   -5.36    0.45    0.00   -4.91 4.605E-01

  10.589 29.016  7.92    0.90   -1.14    0.42    0.00   -0.72  0.915
   2.979  0.555  7.24    0.95   -5.25    0.45    0.00   -4.80 4.666E-01

  10.589 29.016  7.90    0.91   -1.05    0.42    0.00   -0.62  0.917
   2.971  0.552  7.28    0.96   -5.14    0.46    0.00   -4.69 4.728E-01

  10.589 29.016  7.88    0.92   -0.96    0.43    0.00   -0.54  0.915
   2.963  0.550  7.31    0.97   -5.04    0.46    0.00   -4.58 4.790E-01

  10.589 29.016  7.85    0.93   -0.88    0.43    0.00   -0.45  0.917
   2.955  0.548  7.35    0.98   -4.94    0.47    0.00   -4.48 4.852E-01

  10.589 29.096  8.60    0.69   -3.74    0.32    0.00   -3.41  0.911
   3.219  0.622  6.11    0.72   -8.43    0.35    0.00   -8.08 2.920E-01

  10.589 29.096  8.58    0.69   -3.65    0.33    0.00   -3.33  0.909
   3.211  0.620  6.14    0.73   -8.33    0.35    0.00   -7.97 2.967E-01

  10.589 29.096  8.56    0.70   -3.57    0.33    0.00   -3.24  0.909
   3.203  0.618  6.18    0.74   -8.22    0.35    0.00   -7.87 3.015E-01

  10.589 29.096  8.54    0.70   -3.49    0.33    0.00   -3.16  0.909
   3.195  0.615  6.22    0.74   -8.12    0.35    0.00   -7.77 3.063E-01

  10.589 29.096  8.52    0.71   -3.41    0.33    0.00   -3.08  0.904
   3.187  0.613  6.25    0.75   -8.03    0.35    0.00   -7.67 3.112E-01

  10.589 29.096  8.50    0.72   -3.33    0.33    0.00   -2.99  0.908
   3.179  0.611  6.29    0.75   -7.92    0.36    0.00   -7.57 3.161E-01

  10.589 29.096  8.47    0.72   -3.24    0.34    0.00   -2.91  0.911
   3.171  0.609  6.33    0.76   -7.82    0.36    0.00   -7.46 3.211E-01

  10.589 29.096  8.45    0.73   -3.16    0.34    0.00   -2.82  0.910
   3.163  0.607  6.36    0.77   -7.72    0.36    0.00   -7.36 3.261E-01

  10.589 29.096  8.43    0.73   -3.08    0.34    0.00   -2.74  0.910
   3.155  0.604  6.40    0.77   -7.62    0.37    0.00   -7.25 3.311E-01

  10.589 29.096  8.41    0.74   -3.00    0.34    0.00   -2.65  0.909
   3.147  0.602  6.44    0.78   -7.52    0.37    0.00   -7.15 3.362E-01

  10.589 29.096  8.39    0.75   -2.92    0.35    0.00   -2.57  0.910
   3.139  0.600  6.47    0.79   -7.43    0.37    0.00   -7.05 3.414E-01

  10.589 29.096  8.37    0.75   -2.83    0.35    0.00   -2.48  0.911
   3.131  0.598  6.51    0.79   -7.32    0.38    0.00   -6.95 3.466E-01

  10.589 29.096  8.35    0.76   -2.75    0.35    0.00   -2.40  0.911
   3.123  0.596  6.54    0.80   -7.22    0.38    0.00   -6.84 3.518E-01

  10.589 29.096  8.32    0.77   -2.67    0.35    0.00   -2.31  0.911
   3.115  0.594  6.58    0.81   -7.12    0.38    0.00   -6.73 3.571E-01

  10.589 29.096  8.30    0.77   -2.58    0.36    0.00   -2.22  0.911
   3.107  0.591  6.62    0.81   -7.01    0.38    0.00   -6.63 3.624E-01

  10.589 29.096  8.28    0.78   -2.50    0.36    0.00   -2.14  0.910
   3.099  0.589  6.65    0.82   -6.91    0.39    0.00   -6.52 3.677E-01

  10.589 29.096  8.26    0.79   -2.42    0.36    0.00   -2.05  0.912
   3.091  0.587  6.69    0.83   -6.81    0.39    0.00   -6.42 3.732E-01

  10.589 29.096  8.24    0.79   -2.33    0.37    0.00   -1.96  0.912
   3.083  0.585  6.73    0.84   -6.71    0.39    0.00   -6.31 3.786E-01

  10.589 29.096  8.22    0.80   -2.25    0.37    0.00   -1.88  0.912
   3.075  0.583  6.76    0.84   -6.60    0.40    0.00   -6.21 3.841E-01

  10.589 29.096  8.20    0.81   -2.17    0.37    0.00   -1.79  0.911
   3.067  0.581  6.80    0.85   -6.51    0.40    0.00   -6.10 3.896E-01

  10.589 29.096  8.18    0.81   -2.08    0.38    0.00   -1.70  0.913
   3.059  0.579  6.84    0.86   -6.40    0.41    0.00   -5.99 3.952E-01

  10.589 29.096  8.15    0.82   -2.00    0.38    0.00   -1.61  0.914
   3.051  0.576  6.87    0.87   -6.30    0.41    0.00   -5.89 4.008E-01

  10.589 29.096  8.13    0.83   -1.92    0.38    0.00   -1.53  0.913
   3.043  0.574  6.91    0.87   -6.20    0.41    0.00   -5.78 4.065E-01

  10.589 29.096  8.11    0.84   -1.83    0.39    0.00   -1.44  0.912
   3.035  0.572  6.94    0.88   -6.09    0.42    0.00   -5.68 4.122E-01

  10.589 29.096  8.09    0.84   -1.75    0.39    0.00   -1.35  0.913
   3.027  0.570  6.98    0.89   -5.99    0.42    0.00   -5.57 4.180E-01

  10.589 29.096  8.07    0.85   -1.66    0.40    0.00   -1.26  0.915
   3.019  0.568  7.02    0.90   -5.89    0.43    0.00   -5.46 4.238E-01

  10.589 29.096  8.05    0.86   -1.57    0.40    0.00   -1.17  0.914
   3.011  0.566  7.05    0.91   -5.78    0.43    0.00   -5.35 4.296E-01

  10.589 29.096  8.03    0.87   -1.49    0.40    0.00   -1.08  0.915
   3.003  0.564  7.09    0.92   -5.68    0.43    0.00   -5.24 4.355E-01

  10.589 29.096  8.00    0.88   -1.40    0.41    0.00   -0.99  0.915
   2.995  0.562  7.13    0.92   -5.57    0.44    0.00   -5.13 4.414E-01

  10.589 29.096  7.98    0.88   -1.31    0.41    0.00   -0.90  0.916
   2.987  0.560  7.16    0.93   -5.47    0.44    0.00   -5.02 4.474E-01

  10.589 29.096  7.96    0.89   -1.23    0.42    0.00   -0.81  0.915
   2.979  0.557  7.20    0.94   -5.36    0.45    0.00   -4.91 4.534E-01

  10.589 29.096  7.94    0.90   -1.14    0.42    0.00   -0.72  0.915
   2.971  0.555  7.24    0.95   -5.26    0.45    0.00   -4.81 4.595E-01

  10.589 29.096  7.92    0.91   -1.06    0.43    0.00   -0.63  0.916
   2.963  0.553  7.27    0.96   -5.15    0.46    0.00   -4.69 4.656E-01

  10.589 29.096  7.90    0.92   -0.97    0.43    0.00   -0.54  0.915
   2.955  0.551  7.31    0.97   -5.05    0.46    0.00   -4.58 4.717E-01

  10.589 29.176  8.65    0.68   -3.83    0.32    0.00   -3.51  0.910
   3.219  0.625  6.06    0.72   -8.54    0.35    0.00   -8.20 2.821E-01

  10.589 29.176  8.63    0.69   -3.75    0.32    0.00   -3.42  0.911
   3.211  0.623  6.10    0.73   -8.44    0.35    0.00   -8.09 2.867E-01

  10.589 29.176  8.61    0.70   -3.67    0.33    0.00   -3.34  0.910
   3.203  0.621  6.13    0.73   -8.34    0.35    0.00   -7.99 2.914E-01

  10.589 29.176  8.58    0.70   -3.58    0.33    0.00   -3.26  0.909
   3.195  0.619  6.17    0.74   -8.24    0.35    0.00   -7.88 2.961E-01

  10.589 29.176  8.56    0.71   -3.50    0.33    0.00   -3.17  0.909
   3.187  0.616  6.21    0.74   -8.13    0.36    0.00   -7.78 3.009E-01

  10.589 29.176  8.54    0.71   -3.42    0.33    0.00   -3.09  0.905
   3.179  0.614  6.24    0.75   -8.04    0.36    0.00   -7.68 3.057E-01

  10.589 29.176  8.52    0.72   -3.34    0.33    0.00   -3.00  0.908
   3.171  0.612  6.28    0.76   -7.94    0.36    0.00   -7.58 3.106E-01

  10.589 29.176  8.50    0.72   -3.26    0.34    0.00   -2.92  0.910
   3.163  0.610  6.32    0.76   -7.84    0.36    0.00   -7.48 3.155E-01

  10.589 29.176  8.48    0.73   -3.17    0.34    0.00   -2.83  0.910
   3.155  0.608  6.35    0.77   -7.73    0.37    0.00   -7.37 3.204E-01

  10.589 29.176  8.46    0.74   -3.09    0.34    0.00   -2.75  0.910
   3.147  0.605  6.39    0.77   -7.64    0.37    0.00   -7.27 3.254E-01

  10.589 29.176  8.43    0.74   -3.01    0.34    0.00   -2.67  0.910
   3.139  0.603  6.43    0.78   -7.54    0.37    0.00   -7.16 3.305E-01

  10.589 29.176  8.41    0.75   -2.93    0.35    0.00   -2.58  0.910
   3.131  0.601  6.46    0.79   -7.44    0.37    0.00   -7.06 3.356E-01

  10.589 29.176  8.39    0.75   -2.85    0.35    0.00   -2.50  0.910
   3.123  0.599  6.50    0.79   -7.34    0.38    0.00   -6.96 3.407E-01

  10.589 29.176  8.37    0.76   -2.76    0.35    0.00   -2.41  0.910
   3.115  0.597  6.54    0.80   -7.23    0.38    0.00   -6.85 3.459E-01

  10.589 29.176  8.35    0.77   -2.68    0.36    0.00   -2.32  0.910
   3.107  0.595  6.57    0.81   -7.13    0.38    0.00   -6.74 3.511E-01

  10.589 29.176  8.33    0.77   -2.59    0.36    0.00   -2.23  0.911
   3.099  0.592  6.61    0.82   -7.02    0.39    0.00   -6.64 3.564E-01

  10.589 29.176  8.31    0.78   -2.51    0.36    0.00   -2.15  0.910
   3.091  0.590  6.65    0.82   -6.92    0.39    0.00   -6.53 3.617E-01

  10.589 29.176  8.28    0.79   -2.43    0.36    0.00   -2.06  0.911
   3.083  0.588  6.68    0.83   -6.82    0.39    0.00   -6.43 3.670E-01

  10.589 29.176  8.26    0.79   -2.34    0.37    0.00   -1.97  0.912
   3.075  0.586  6.72    0.84   -6.72    0.40    0.00   -6.32 3.724E-01

  10.589 29.176  8.24    0.80   -2.26    0.37    0.00   -1.89  0.912
   3.067  0.584  6.76    0.84   -6.61    0.40    0.00   -6.21 3.778E-01

  10.589 29.176  8.22    0.81   -2.18    0.37    0.00   -1.80  0.912
   3.059  0.582  6.79    0.85   -6.52    0.40    0.00   -6.11 3.833E-01

  10.589 29.176  8.20    0.82   -2.09    0.38    0.00   -1.71  0.912
   3.051  0.580  6.83    0.86   -6.41    0.41    0.00   -6.00 3.889E-01

  10.589 29.176  8.18    0.82   -2.01    0.38    0.00   -1.62  0.913
   3.043  0.577  6.86    0.87   -6.31    0.41    0.00   -5.90 3.944E-01

  10.589 29.176  8.15    0.83   -1.92    0.39    0.00   -1.54  0.913
   3.035  0.575  6.90    0.88   -6.21    0.41    0.00   -5.79 4.000E-01

  10.589 29.176  8.13    0.84   -1.84    0.39    0.00   -1.45  0.913
   3.027  0.573  6.94    0.88   -6.10    0.42    0.00   -5.68 4.057E-01

  10.589 29.176  8.11    0.85   -1.75    0.39    0.00   -1.36  0.913
   3.019  0.571  6.97    0.89   -6.00    0.42    0.00   -5.58 4.114E-01

  10.589 29.176  8.09    0.85   -1.67    0.40    0.00   -1.27  0.915
   3.011  0.569  7.01    0.90   -5.90    0.43    0.00   -5.47 4.171E-01

  10.589 29.176  8.07    0.86   -1.58    0.40    0.00   -1.18  0.914
   3.003  0.567  7.05    0.91   -5.79    0.43    0.00   -5.36 4.229E-01

  10.589 29.176  8.05    0.87   -1.50    0.40    0.00   -1.09  0.915
   2.995  0.565  7.08    0.92   -5.69    0.44    0.00   -5.25 4.288E-01

  10.589 29.176  8.03    0.88   -1.41    0.41    0.00   -1.00  0.915
   2.987  0.563  7.12    0.93   -5.58    0.44    0.00   -5.14 4.346E-01

  10.589 29.176  8.00    0.89   -1.32    0.41    0.00   -0.91  0.915
   2.979  0.561  7.16    0.94   -5.47    0.44    0.00   -5.03 4.406E-01

  10.589 29.176  7.98    0.90   -1.24    0.42    0.00   -0.82  0.915
   2.971  0.558  7.19    0.95   -5.37    0.45    0.00   -4.92 4.465E-01

  10.589 29.176  7.96    0.90   -1.15    0.42    0.00   -0.73  0.916
   2.963  0.556  7.23    0.95   -5.27    0.45    0.00   -4.81 4.525E-01

  10.589 29.176  7.94    0.91   -1.06    0.43    0.00   -0.64  0.916
   2.955  0.554  7.27    0.96   -5.16    0.46    0.00   -4.70 4.586E-01

  10.589 29.256  8.70    0.68   -3.92    0.32    0.00   -3.60  0.910
   3.219  0.629  6.01    0.72   -8.65    0.35    0.00   -8.30 2.724E-01

  10.589 29.256  8.67    0.69   -3.84    0.32    0.00   -3.52  0.910
   3.211  0.626  6.05    0.72   -8.55    0.35    0.00   -8.20 2.770E-01

  10.589 29.256  8.65    0.69   -3.76    0.33    0.00   -3.44  0.911
   3.203  0.624  6.09    0.73   -8.45    0.35    0.00   -8.10 2.816E-01

  10.589 29.256  8.63    0.70   -3.68    0.33    0.00   -3.35  0.909
   3.195  0.622  6.12    0.73   -8.35    0.35    0.00   -8.00 2.862E-01

  10.589 29.256  8.61    0.70   -3.60    0.33    0.00   -3.27  0.909
   3.187  0.620  6.16    0.74   -8.25    0.35    0.00   -7.90 2.909E-01

  10.589 29.256  8.59    0.71   -3.51    0.33    0.00   -3.18  0.909
   3.179  0.618  6.20    0.75   -8.15    0.36    0.00   -7.79 2.956E-01

  10.589 29.256  8.57    0.71   -3.43    0.33    0.00   -3.10  0.905
   3.171  0.615  6.23    0.75   -8.05    0.36    0.00   -7.69 3.004E-01

  10.589 29.256  8.54    0.72   -3.35    0.33    0.00   -3.02  0.908
   3.163  0.613  6.27    0.76   -7.95    0.36    0.00   -7.59 3.052E-01

  10.589 29.256  8.52    0.73   -3.27    0.34    0.00   -2.93  0.910
   3.155  0.611  6.31    0.76   -7.85    0.36    0.00   -7.49 3.100E-01

  10.589 29.256  8.50    0.73   -3.19    0.34    0.00   -2.84  0.910
   3.147  0.609  6.34    0.77   -7.75    0.37    0.00   -7.38 3.149E-01

  10.589 29.256  8.48    0.74   -3.11    0.34    0.00   -2.76  0.910
   3.139  0.607  6.38    0.78   -7.65    0.37    0.00   -7.28 3.199E-01

  10.589 29.256  8.46    0.74   -3.02    0.35    0.00   -2.68  0.910
   3.131  0.604  6.42    0.78   -7.55    0.37    0.00   -7.17 3.249E-01

  10.589 29.256  8.44    0.75   -2.94    0.35    0.00   -2.59  0.910
   3.123  0.602  6.45    0.79   -7.44    0.37    0.00   -7.07 3.299E-01

  10.589 29.256  8.41    0.76   -2.86    0.35    0.00   -2.51  0.910
   3.115  0.600  6.49    0.80   -7.35    0.38    0.00   -6.97 3.350E-01

  10.589 29.256  8.39    0.76   -2.77    0.35    0.00   -2.42  0.910
   3.107  0.598  6.53    0.80   -7.24    0.38    0.00   -6.86 3.401E-01

  10.589 29.256  8.37    0.77   -2.69    0.36    0.00   -2.33  0.910
   3.099  0.596  6.56    0.81   -7.14    0.38    0.00   -6.75 3.452E-01

  10.589 29.256  8.35    0.78   -2.60    0.36    0.00   -2.24  0.911
   3.091  0.593  6.60    0.82   -7.04    0.39    0.00   -6.65 3.505E-01

  10.589 29.256  8.33    0.78   -2.52    0.36    0.00   -2.15  0.910
   3.083  0.591  6.64    0.82   -6.93    0.39    0.00   -6.54 3.557E-01

  10.589 29.256  8.31    0.79   -2.44    0.37    0.00   -2.07  0.911
   3.075  0.589  6.67    0.83   -6.83    0.39    0.00   -6.44 3.610E-01

  10.589 29.256  8.29    0.80   -2.35    0.37    0.00   -1.98  0.912
   3.067  0.587  6.71    0.84   -6.72    0.40    0.00   -6.33 3.663E-01

  10.589 29.256  8.26    0.80   -2.27    0.37    0.00   -1.89  0.912
   3.059  0.585  6.75    0.84   -6.62    0.40    0.00   -6.22 3.717E-01

  10.589 29.256  8.24    0.81   -2.19    0.38    0.00   -1.81  0.912
   3.051  0.583  6.78    0.85   -6.53    0.40    0.00   -6.12 3.772E-01

  10.589 29.256  8.22    0.82   -2.10    0.38    0.00   -1.72  0.912
   3.043  0.581  6.82    0.86   -6.42    0.41    0.00   -6.01 3.826E-01

  10.589 29.256  8.20    0.83   -2.01    0.38    0.00   -1.63  0.913
   3.035  0.578  6.86    0.87   -6.32    0.41    0.00   -5.90 3.881E-01

  10.589 29.256  8.18    0.83   -1.93    0.39    0.00   -1.55  0.912
   3.027  0.576  6.89    0.88   -6.22    0.42    0.00   -5.80 3.937E-01

  10.589 29.256  8.16    0.84   -1.85    0.39    0.00   -1.46  0.913
   3.019  0.574  6.93    0.89   -6.11    0.42    0.00   -5.69 3.993E-01

  10.589 29.256  8.13    0.85   -1.76    0.39    0.00   -1.37  0.913
   3.011  0.572  6.97    0.90   -6.01    0.42    0.00   -5.58 4.049E-01

  10.589 29.256  8.11    0.86   -1.68    0.40    0.00   -1.28  0.915
   3.003  0.570  7.00    0.90   -5.90    0.43    0.00   -5.48 4.106E-01

  10.589 29.256  8.09    0.86   -1.59    0.40    0.00   -1.19  0.914
   2.995  0.568  7.04    0.91   -5.80    0.43    0.00   -5.36 4.164E-01

  10.589 29.256  8.07    0.87   -1.50    0.41    0.00   -1.10  0.914
   2.987  0.566  7.08    0.92   -5.69    0.44    0.00   -5.25 4.221E-01

  10.589 29.256  8.05    0.88   -1.42    0.41    0.00   -1.00  0.915
   2.979  0.564  7.11    0.93   -5.58    0.44    0.00   -5.14 4.280E-01

  10.589 29.256  8.03    0.89   -1.33    0.41    0.00   -0.91  0.915
   2.971  0.561  7.15    0.94   -5.48    0.45    0.00   -5.03 4.338E-01

  10.589 29.256  8.00    0.90   -1.24    0.42    0.00   -0.82  0.915
   2.963  0.559  7.19    0.95   -5.38    0.45    0.00   -4.93 4.397E-01

  10.589 29.256  7.98    0.91   -1.16    0.42    0.00   -0.73  0.915
   2.955  0.557  7.22    0.96   -5.27    0.46    0.00   -4.82 4.457E-01

  10.589 29.336  8.74    0.68   -4.03    0.32    0.00   -3.70  0.910
   3.219  0.632  5.97    0.71   -8.77    0.35    0.00   -8.42 2.631E-01

  10.589 29.336  8.72    0.68   -3.94    0.32    0.00   -3.61  0.910
   3.211  0.630  6.01    0.72   -8.66    0.35    0.00   -8.31 2.675E-01

  10.589 29.336  8.70    0.69   -3.85    0.32    0.00   -3.53  0.910
   3.203  0.628  6.04    0.72   -8.56    0.35    0.00   -8.21 2.720E-01

  10.589 29.336  8.68    0.69   -3.78    0.33    0.00   -3.45  0.911
   3.195  0.625  6.08    0.73   -8.47    0.35    0.00   -8.12 2.765E-01

  10.589 29.336  8.66    0.70   -3.69    0.33    0.00   -3.37  0.910
   3.187  0.623  6.12    0.74   -8.37    0.35    0.00   -8.01 2.811E-01

  10.589 29.336  8.63    0.70   -3.61    0.33    0.00   -3.28  0.909
   3.179  0.621  6.15    0.74   -8.27    0.36    0.00   -7.91 2.857E-01

  10.589 29.336  8.61    0.71   -3.53    0.33    0.00   -3.19  0.909
   3.171  0.619  6.19    0.75   -8.16    0.36    0.00   -7.80 2.904E-01

  10.589 29.336  8.59    0.72   -3.45    0.33    0.00   -3.11  0.905
   3.163  0.616  6.23    0.75   -8.06    0.36    0.00   -7.71 2.951E-01

  10.589 29.336  8.57    0.72   -3.37    0.34    0.00   -3.03  0.908
   3.155  0.614  6.26    0.76   -7.96    0.36    0.00   -7.60 2.999E-01

  10.589 29.336  8.55    0.73   -3.28    0.34    0.00   -2.94  0.909
   3.147  0.612  6.30    0.77   -7.86    0.36    0.00   -7.50 3.047E-01

  10.589 29.336  8.52    0.73   -3.20    0.34    0.00   -2.86  0.909
   3.139  0.610  6.34    0.77   -7.76    0.37    0.00   -7.39 3.095E-01

  10.589 29.336  8.50    0.74   -3.12    0.34    0.00   -2.77  0.910
   3.131  0.608  6.37    0.78   -7.66    0.37    0.00   -7.29 3.144E-01

  10.589 29.336  8.48    0.75   -3.03    0.35    0.00   -2.68  0.910
   3.123  0.605  6.41    0.78   -7.55    0.37    0.00   -7.18 3.194E-01

  10.589 29.336  8.46    0.75   -2.94    0.35    0.00   -2.59  0.910
   3.115  0.603  6.45    0.79   -7.45    0.38    0.00   -7.08 3.243E-01

  10.589 29.336  8.44    0.76   -2.87    0.35    0.00   -2.52  0.910
   3.107  0.601  6.48    0.80   -7.36    0.38    0.00   -6.98 3.294E-01

  10.589 29.336  8.42    0.76   -2.79    0.35    0.00   -2.43  0.910
   3.099  0.599  6.52    0.80   -7.25    0.38    0.00   -6.87 3.344E-01

  10.589 29.336  8.39    0.77   -2.70    0.36    0.00   -2.34  0.910
