EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin13_1st                                                            
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.075  0.647  5.86    0.75   -8.83    0.37    0.00   -8.46 1.999E-01

  10.589 30.687  9.10    0.72   -4.03    0.34    0.00   -3.69  0.911
   3.067  0.644  5.90    0.76   -8.73    0.37    0.00   -8.36 2.036E-01

  10.589 30.687  9.07    0.72   -3.94    0.34    0.00   -3.60  0.909
   3.059  0.642  5.94    0.76   -8.62    0.37    0.00   -8.25 2.073E-01

  10.589 30.687  9.05    0.73   -3.86    0.35    0.00   -3.51  0.909
   3.051  0.640  5.98    0.77   -8.52    0.37    0.00   -8.14 2.111E-01

  10.589 30.687  9.02    0.74   -3.76    0.35    0.00   -3.41  0.910
   3.043  0.637  6.02    0.77   -8.40    0.38    0.00   -8.03 2.150E-01

  10.589 30.687  9.00    0.74   -3.69    0.35    0.00   -3.34  0.911
   3.035  0.635  6.06    0.78   -8.31    0.38    0.00   -7.93 2.189E-01

  10.589 30.687  8.98    0.75   -3.60    0.35    0.00   -3.24  0.911
   3.027  0.633  6.09    0.79   -8.20    0.38    0.00   -7.82 2.228E-01

  10.589 30.687  8.95    0.75   -3.51    0.35    0.00   -3.16  0.909
   3.019  0.630  6.13    0.79   -8.10    0.38    0.00   -7.71 2.268E-01

  10.589 30.687  8.93    0.76   -3.42    0.36    0.00   -3.06  0.909
   3.011  0.628  6.17    0.80   -7.99    0.38    0.00   -7.60 2.308E-01

  10.589 30.687  8.91    0.77   -3.34    0.36    0.00   -2.98  0.905
   3.003  0.626  6.21    0.81   -7.88    0.38    0.00   -7.50 2.349E-01

  10.589 30.687  8.88    0.77   -3.25    0.36    0.00   -2.89  0.909
   2.995  0.623  6.25    0.81   -7.78    0.39    0.00   -7.39 2.390E-01

  10.589 30.687  8.86    0.78   -3.17    0.37    0.00   -2.80  0.909
   2.987  0.621  6.29    0.82   -7.68    0.39    0.00   -7.28 2.431E-01

  10.589 30.687  8.83    0.79   -3.08    0.37    0.00   -2.71  0.909
   2.979  0.619  6.33    0.83   -7.57    0.40    0.00   -7.17 2.473E-01

  10.589 30.687  8.81    0.79   -2.99    0.37    0.00   -2.62  0.909
   2.971  0.616  6.36    0.84   -7.46    0.40    0.00   -7.06 2.516E-01

  10.589 30.687  8.79    0.80   -2.90    0.37    0.00   -2.52  0.911
   2.963  0.614  6.40    0.84   -7.36    0.40    0.00   -6.95 2.559E-01

  10.589 30.687  8.76    0.81   -2.81    0.38    0.00   -2.44  0.910
   2.955  0.612  6.44    0.85   -7.25    0.41    0.00   -6.84 2.602E-01

  10.589 30.767  9.62    0.63   -5.85    0.32    0.00   -5.52  0.921
   3.227  0.696  5.08    0.66  -10.94    0.35    0.00  -10.59 1.317E-01

  10.589 30.767  9.60    0.63   -5.77    0.32    0.00   -5.44  0.919
   3.219  0.694  5.12    0.66  -10.84    0.35    0.00  -10.49 1.345E-01

  10.589 30.767  9.57    0.63   -5.69    0.32    0.00   -5.36  0.917
   3.211  0.691  5.15    0.67  -10.74    0.35    0.00  -10.39 1.374E-01

  10.589 30.767  9.55    0.64   -5.60    0.32    0.00   -5.27  0.917
   3.203  0.689  5.19    0.67  -10.63    0.35    0.00  -10.28 1.404E-01

  10.589 30.767  9.52    0.64   -5.50    0.32    0.00   -5.18  0.917
   3.195  0.686  5.23    0.68  -10.52    0.35    0.00  -10.17 1.433E-01

  10.589 30.767  9.50    0.64   -5.42    0.33    0.00   -5.09  0.916
   3.187  0.684  5.27    0.68  -10.42    0.35    0.00  -10.07 1.464E-01

  10.589 30.767  9.48    0.65   -5.33    0.33    0.00   -5.01  0.915
   3.179  0.681  5.31    0.68  -10.31    0.35    0.00   -9.96 1.494E-01

  10.589 30.767  9.45    0.65   -5.25    0.33    0.00   -4.92  0.914
   3.171  0.679  5.35    0.69  -10.21    0.35    0.00   -9.86 1.525E-01

  10.589 30.767  9.43    0.66   -5.16    0.33    0.00   -4.83  0.914
   3.163  0.677  5.39    0.69  -10.10    0.35    0.00   -9.75 1.557E-01

  10.589 30.767  9.40    0.66   -5.08    0.33    0.00   -4.75  0.914
   3.155  0.674  5.43    0.70  -10.00    0.35    0.00   -9.65 1.588E-01

  10.589 30.767  9.38    0.66   -4.99    0.33    0.00   -4.66  0.913
   3.147  0.672  5.47    0.70   -9.90    0.35    0.00   -9.54 1.621E-01

  10.589 30.767  9.36    0.67   -4.90    0.33    0.00   -4.57  0.913
   3.139  0.669  5.50    0.71   -9.78    0.36    0.00   -9.43 1.653E-01

  10.589 30.767  9.33    0.67   -4.82    0.33    0.00   -4.49  0.912
   3.131  0.667  5.54    0.71   -9.69    0.36    0.00   -9.33 1.686E-01

  10.589 30.767  9.31    0.68   -4.73    0.33    0.00   -4.40  0.911
   3.123  0.664  5.58    0.71   -9.58    0.36    0.00   -9.23 1.720E-01

  10.589 30.767  9.29    0.68   -4.64    0.33    0.00   -4.31  0.912
   3.115  0.662  5.62    0.72   -9.48    0.36    0.00   -9.12 1.754E-01

  10.589 30.767  9.26    0.69   -4.56    0.33    0.00   -4.22  0.911
   3.107  0.660  5.66    0.72   -9.37    0.36    0.00   -9.01 1.788E-01

  10.589 30.767  9.24    0.69   -4.45    0.34    0.00   -4.12  0.911
   3.099  0.657  5.70    0.73   -9.24    0.36    0.00   -8.88 1.823E-01

  10.589 30.767  9.21    0.70   -4.38    0.34    0.00   -4.05  0.911
   3.091  0.655  5.74    0.74   -9.16    0.36    0.00   -8.79 1.858E-01

  10.589 30.767  9.19    0.70   -4.30    0.34    0.00   -3.96  0.910
   3.083  0.652  5.78    0.74   -9.05    0.36    0.00   -8.69 1.893E-01

  10.589 30.767  9.17    0.71   -4.21    0.34    0.00   -3.87  0.910
   3.075  0.650  5.81    0.75   -8.95    0.37    0.00   -8.58 1.929E-01

  10.589 30.767  9.14    0.71   -4.12    0.34    0.00   -3.78  0.910
   3.067  0.648  5.85    0.75   -8.84    0.37    0.00   -8.47 1.966E-01

  10.589 30.767  9.12    0.72   -4.04    0.34    0.00   -3.70  0.910
   3.059  0.645  5.89    0.76   -8.74    0.37    0.00   -8.37 2.003E-01

  10.589 30.767  9.09    0.73   -3.95    0.35    0.00   -3.61  0.910
   3.051  0.643  5.93    0.76   -8.63    0.37    0.00   -8.26 2.040E-01

  10.589 30.767  9.07    0.73   -3.86    0.35    0.00   -3.52  0.909
   3.043  0.641  5.97    0.77   -8.52    0.37    0.00   -8.15 2.078E-01

  10.589 30.767  9.05    0.74   -3.77    0.35    0.00   -3.42  0.910
   3.035  0.638  6.01    0.78   -8.41    0.38    0.00   -8.03 2.116E-01

  10.589 30.767  9.02    0.74   -3.69    0.35    0.00   -3.34  0.910
   3.027  0.636  6.05    0.78   -8.32    0.38    0.00   -7.94 2.154E-01

  10.589 30.767  9.00    0.75   -3.60    0.35    0.00   -3.25  0.911
   3.019  0.633  6.09    0.79   -8.21    0.38    0.00   -7.82 2.193E-01

  10.589 30.767  8.98    0.76   -3.52    0.36    0.00   -3.16  0.909
   3.011  0.631  6.13    0.80   -8.10    0.38    0.00   -7.72 2.233E-01

  10.589 30.767  8.95    0.76   -3.43    0.36    0.00   -3.07  0.909
   3.003  0.629  6.16    0.80   -7.99    0.39    0.00   -7.61 2.272E-01

  10.589 30.767  8.93    0.77   -3.34    0.36    0.00   -2.98  0.905
   2.995  0.626  6.20    0.81   -7.89    0.39    0.00   -7.50 2.313E-01

  10.589 30.767  8.90    0.78   -3.26    0.36    0.00   -2.89  0.909
   2.987  0.624  6.24    0.82   -7.78    0.39    0.00   -7.39 2.353E-01

  10.589 30.767  8.88    0.78   -3.17    0.37    0.00   -2.80  0.909
   2.979  0.622  6.28    0.82   -7.68    0.39    0.00   -7.28 2.394E-01

  10.589 30.767  8.86    0.79   -3.08    0.37    0.00   -2.71  0.909
   2.971  0.619  6.32    0.83   -7.57    0.40    0.00   -7.17 2.436E-01

  10.589 30.767  8.83    0.80   -3.00    0.37    0.00   -2.62  0.909
   2.963  0.617  6.36    0.84   -7.47    0.40    0.00   -7.07 2.478E-01

  10.589 30.767  8.81    0.80   -2.90    0.38    0.00   -2.53  0.910
   2.955  0.615  6.40    0.85   -7.36    0.40    0.00   -6.95 2.520E-01

  10.589 30.847  9.67    0.62   -5.95    0.33    0.00   -5.62  0.921
   3.227  0.700  5.03    0.66  -11.06    0.35    0.00  -10.71 1.264E-01

  10.589 30.847  9.64    0.63   -5.86    0.33    0.00   -5.53  0.920
   3.219  0.697  5.07    0.66  -10.95    0.35    0.00  -10.60 1.292E-01

  10.589 30.847  9.62    0.63   -5.77    0.33    0.00   -5.45  0.920
   3.211  0.695  5.11    0.67  -10.85    0.35    0.00  -10.49 1.320E-01

  10.589 30.847  9.60    0.63   -5.70    0.33    0.00   -5.37  0.919
   3.203  0.692  5.14    0.67  -10.75    0.35    0.00  -10.40 1.349E-01

  10.589 30.847  9.57    0.64   -5.61    0.33    0.00   -5.28  0.917
   3.195  0.690  5.18    0.67  -10.64    0.35    0.00  -10.29 1.378E-01

  10.589 30.847  9.55    0.64   -5.51    0.33    0.00   -5.19  0.917
   3.187  0.687  5.22    0.68  -10.53    0.35    0.00  -10.18 1.407E-01

  10.589 30.847  9.52    0.65   -5.43    0.33    0.00   -5.11  0.916
   3.179  0.685  5.26    0.68  -10.43    0.35    0.00  -10.08 1.437E-01

  10.589 30.847  9.50    0.65   -5.34    0.33    0.00   -5.02  0.916
   3.171  0.682  5.30    0.68  -10.32    0.35    0.00   -9.97 1.468E-01

  10.589 30.847  9.48    0.65   -5.26    0.33    0.00   -4.93  0.915
   3.163  0.680  5.34    0.69  -10.22    0.35    0.00   -9.86 1.498E-01

  10.589 30.847  9.45    0.66   -5.17    0.33    0.00   -4.84  0.914
   3.155  0.678  5.38    0.69  -10.11    0.35    0.00   -9.76 1.529E-01

  10.589 30.847  9.43    0.66   -5.09    0.33    0.00   -4.76  0.914
   3.147  0.675  5.42    0.70  -10.01    0.35    0.00   -9.66 1.561E-01

  10.589 30.847  9.40    0.67   -5.00    0.33    0.00   -4.67  0.913
   3.139  0.673  5.46    0.70   -9.90    0.36    0.00   -9.55 1.593E-01

  10.589 30.847  9.38    0.67   -4.91    0.33    0.00   -4.58  0.913
   3.131  0.670  5.50    0.71   -9.80    0.36    0.00   -9.44 1.625E-01

  10.589 30.847  9.36    0.68   -4.83    0.33    0.00   -4.50  0.913
   3.123  0.668  5.53    0.71   -9.70    0.36    0.00   -9.34 1.657E-01

  10.589 30.847  9.33    0.68   -4.74    0.33    0.00   -4.41  0.911
   3.115  0.665  5.57    0.72   -9.59    0.36    0.00   -9.23 1.691E-01

  10.589 30.847  9.31    0.69   -4.65    0.33    0.00   -4.32  0.912
   3.107  0.663  5.61    0.72   -9.48    0.36    0.00   -9.12 1.724E-01

  10.589 30.847  9.28    0.69   -4.57    0.33    0.00   -4.23  0.911
   3.099  0.661  5.65    0.73   -9.38    0.36    0.00   -9.02 1.758E-01

  10.589 30.847  9.26    0.70   -4.46    0.34    0.00   -4.12  0.911
   3.091  0.658  5.69    0.73   -9.25    0.36    0.00   -8.89 1.792E-01

  10.589 30.847  9.24    0.70   -4.39    0.34    0.00   -4.05  0.911
   3.083  0.656  5.73    0.73   -9.16    0.36    0.00   -8.80 1.827E-01

  10.589 30.847  9.21    0.71   -4.30    0.34    0.00   -3.96  0.911
   3.075  0.653  5.77    0.74   -9.06    0.37    0.00   -8.69 1.862E-01

  10.589 30.847  9.19    0.71   -4.22    0.34    0.00   -3.88  0.910
   3.067  0.651  5.81    0.75   -8.95    0.37    0.00   -8.59 1.898E-01

  10.589 30.847  9.16    0.72   -4.13    0.34    0.00   -3.79  0.910
   3.059  0.649  5.85    0.75   -8.85    0.37    0.00   -8.48 1.934E-01

  10.589 30.847  9.14    0.72   -4.05    0.34    0.00   -3.70  0.910
   3.051  0.646  5.89    0.76   -8.74    0.37    0.00   -8.37 1.970E-01

  10.589 30.847  9.12    0.73   -3.96    0.35    0.00   -3.61  0.910
   3.043  0.644  5.92    0.77   -8.64    0.37    0.00   -8.26 2.007E-01

  10.589 30.847  9.09    0.73   -3.87    0.35    0.00   -3.52  0.910
   3.035  0.641  5.96    0.77   -8.53    0.38    0.00   -8.15 2.045E-01

  10.589 30.847  9.07    0.74   -3.77    0.35    0.00   -3.42  0.910
   3.027  0.639  6.00    0.78   -8.41    0.38    0.00   -8.04 2.082E-01

  10.589 30.847  9.04    0.75   -3.70    0.35    0.00   -3.34  0.910
   3.019  0.637  6.04    0.79   -8.32    0.38    0.00   -7.94 2.120E-01

  10.589 30.847  9.02    0.75   -3.61    0.36    0.00   -3.25  0.911
   3.011  0.634  6.08    0.79   -8.21    0.38    0.00   -7.83 2.159E-01

  10.589 30.847  9.00    0.76   -3.52    0.36    0.00   -3.16  0.909
   3.003  0.632  6.12    0.80   -8.11    0.38    0.00   -7.72 2.198E-01

  10.589 30.847  8.97    0.77   -3.43    0.36    0.00   -3.07  0.909
   2.995  0.630  6.16    0.81   -8.00    0.39    0.00   -7.61 2.237E-01

  10.589 30.847  8.95    0.77   -3.34    0.36    0.00   -2.98  0.904
   2.987  0.627  6.20    0.81   -7.89    0.39    0.00   -7.50 2.277E-01

  10.589 30.847  8.92    0.78   -3.26    0.36    0.00   -2.90  0.909
   2.979  0.625  6.24    0.82   -7.79    0.39    0.00   -7.39 2.317E-01

  10.589 30.847  8.90    0.79   -3.17    0.37    0.00   -2.81  0.909
   2.971  0.623  6.28    0.83   -7.68    0.40    0.00   -7.29 2.358E-01

  10.589 30.847  8.88    0.79   -3.08    0.37    0.00   -2.71  0.909
   2.963  0.620  6.31    0.83   -7.57    0.40    0.00   -7.17 2.399E-01

  10.589 30.847  8.85    0.80   -3.00    0.37    0.00   -2.63  0.909
   2.955  0.618  6.35    0.84   -7.47    0.40    0.00   -7.07 2.441E-01

  10.589 30.927  9.72    0.62   -6.05    0.33    0.00   -5.72  0.922
   3.227  0.703  4.98    0.66  -11.18    0.35    0.00  -10.82 1.214E-01

  10.589 30.927  9.69    0.63   -5.96    0.33    0.00   -5.63  0.921
   3.219  0.701  5.02    0.66  -11.07    0.35    0.00  -10.72 1.241E-01

  10.589 30.927  9.67    0.63   -5.87    0.33    0.00   -5.55  0.919
   3.211  0.698  5.06    0.66  -10.97    0.35    0.00  -10.61 1.268E-01

  10.589 30.927  9.64    0.63   -5.78    0.33    0.00   -5.46  0.920
   3.203  0.696  5.10    0.67  -10.86    0.35    0.00  -10.50 1.296E-01

  10.589 30.927  9.62    0.64   -5.71    0.33    0.00   -5.38  0.919
   3.195  0.693  5.14    0.67  -10.76    0.35    0.00  -10.41 1.324E-01

  10.589 30.927  9.60    0.64   -5.62    0.33    0.00   -5.30  0.917
   3.187  0.691  5.17    0.68  -10.66    0.35    0.00  -10.31 1.353E-01

  10.589 30.927  9.57    0.64   -5.53    0.33    0.00   -5.20  0.917
   3.179  0.688  5.21    0.68  -10.55    0.35    0.00  -10.19 1.382E-01

  10.589 30.927  9.55    0.65   -5.44    0.33    0.00   -5.11  0.916
   3.171  0.686  5.25    0.68  -10.44    0.35    0.00  -10.09 1.412E-01

  10.589 30.927  9.52    0.65   -5.35    0.33    0.00   -5.02  0.915
   3.163  0.683  5.29    0.69  -10.33    0.35    0.00   -9.98 1.442E-01

  10.589 30.927  9.50    0.66   -5.27    0.33    0.00   -4.94  0.915
   3.155  0.681  5.33    0.69  -10.23    0.35    0.00   -9.87 1.472E-01

  10.589 30.927  9.48    0.66   -5.18    0.33    0.00   -4.85  0.914
   3.147  0.679  5.37    0.70  -10.12    0.36    0.00   -9.77 1.502E-01

  10.589 30.927  9.45    0.66   -5.09    0.33    0.00   -4.76  0.914
   3.139  0.676  5.41    0.70  -10.02    0.36    0.00   -9.66 1.534E-01

  10.589 30.927  9.43    0.67   -5.01    0.33    0.00   -4.68  0.913
   3.131  0.674  5.45    0.70   -9.92    0.36    0.00   -9.56 1.565E-01

  10.589 30.927  9.40    0.67   -4.92    0.33    0.00   -4.59  0.913
   3.123  0.671  5.49    0.71   -9.81    0.36    0.00   -9.45 1.597E-01

  10.589 30.927  9.38    0.68   -4.83    0.33    0.00   -4.50  0.913
   3.115  0.669  5.53    0.71   -9.70    0.36    0.00   -9.34 1.629E-01

  10.589 30.927  9.36    0.68   -4.75    0.33    0.00   -4.41  0.912
   3.107  0.666  5.57    0.72   -9.60    0.36    0.00   -9.24 1.662E-01

  10.589 30.927  9.33    0.69   -4.66    0.33    0.00   -4.33  0.912
   3.099  0.664  5.60    0.72   -9.49    0.36    0.00   -9.13 1.695E-01

  10.589 30.927  9.31    0.69   -4.58    0.34    0.00   -4.24  0.911
   3.091  0.661  5.64    0.73   -9.39    0.36    0.00   -9.02 1.729E-01

  10.589 30.927  9.28    0.70   -4.47    0.34    0.00   -4.13  0.912
   3.083  0.659  5.68    0.73   -9.26    0.36    0.00   -8.90 1.763E-01

  10.589 30.927  9.26    0.70   -4.40    0.34    0.00   -4.06  0.911
   3.075  0.657  5.72    0.74   -9.17    0.37    0.00   -8.80 1.797E-01

  10.589 30.927  9.24    0.71   -4.31    0.34    0.00   -3.97  0.911
   3.067  0.654  5.76    0.75   -9.06    0.37    0.00   -8.70 1.832E-01

  10.589 30.927  9.21    0.71   -4.23    0.34    0.00   -3.88  0.910
   3.059  0.652  5.80    0.75   -8.96    0.37    0.00   -8.59 1.867E-01

  10.589 30.927  9.19    0.72   -4.14    0.34    0.00   -3.80  0.910
   3.051  0.649  5.84    0.76   -8.86    0.37    0.00   -8.48 1.903E-01

  10.589 30.927  9.16    0.72   -4.05    0.35    0.00   -3.70  0.910
   3.043  0.647  5.88    0.76   -8.75    0.37    0.00   -8.37 1.939E-01

  10.589 30.927  9.14    0.73   -3.97    0.35    0.00   -3.62  0.911
   3.035  0.645  5.92    0.77   -8.64    0.38    0.00   -8.27 1.975E-01

  10.589 30.927  9.11    0.74   -3.88    0.35    0.00   -3.53  0.909
   3.027  0.642  5.96    0.77   -8.54    0.38    0.00   -8.16 2.012E-01

  10.589 30.927  9.09    0.74   -3.78    0.35    0.00   -3.43  0.910
   3.019  0.640  6.00    0.78   -8.42    0.38    0.00   -8.04 2.050E-01

  10.589 30.927  9.07    0.75   -3.70    0.35    0.00   -3.35  0.910
   3.011  0.638  6.03    0.79   -8.32    0.38    0.00   -7.94 2.087E-01

  10.589 30.927  9.04    0.75   -3.61    0.36    0.00   -3.26  0.911
   3.003  0.635  6.07    0.79   -8.21    0.38    0.00   -7.83 2.125E-01

  10.589 30.927  9.02    0.76   -3.53    0.36    0.00   -3.17  0.909
   2.995  0.633  6.11    0.80   -8.11    0.39    0.00   -7.72 2.164E-01

  10.589 30.927  8.99    0.77   -3.44    0.36    0.00   -3.08  0.909
   2.987  0.630  6.15    0.81   -8.00    0.39    0.00   -7.61 2.203E-01

  10.589 30.927  8.97    0.77   -3.35    0.36    0.00   -2.98  0.906
   2.979  0.628  6.19    0.82   -7.89    0.39    0.00   -7.50 2.243E-01

  10.589 30.927  8.95    0.78   -3.27    0.37    0.00   -2.90  0.909
   2.971  0.626  6.23    0.82   -7.79    0.39    0.00   -7.40 2.282E-01

  10.589 30.927  8.92    0.79   -3.18    0.37    0.00   -2.81  0.909
   2.963  0.623  6.27    0.83   -7.68    0.40    0.00   -7.29 2.323E-01

  10.589 30.927  8.90    0.79   -3.09    0.37    0.00   -2.72  0.909
   2.955  0.621  6.31    0.84   -7.57    0.40    0.00   -7.17 2.363E-01

  10.589 31.007  9.77    0.62   -6.14    0.33    0.00   -5.81  0.924
   3.227  0.707  4.93    0.66  -11.29    0.36    0.00  -10.94 1.165E-01

  10.589 31.007  9.74    0.62   -6.06    0.33    0.00   -5.73  0.922
   3.219  0.704  4.97    0.66  -11.19    0.36    0.00  -10.84 1.191E-01

  10.589 31.007  9.72    0.63   -5.97    0.33    0.00   -5.64  0.921
   3.211  0.702  5.01    0.66  -11.08    0.36    0.00  -10.73 1.218E-01

  10.589 31.007  9.69    0.63   -5.88    0.33    0.00   -5.56  0.919
   3.203  0.699  5.05    0.67  -10.98    0.35    0.00  -10.62 1.245E-01

  10.589 31.007  9.67    0.63   -5.80    0.33    0.00   -5.47  0.921
   3.195  0.697  5.09    0.67  -10.87    0.36    0.00  -10.52 1.273E-01

  10.589 31.007  9.64    0.64   -5.72    0.33    0.00   -5.39  0.919
   3.187  0.694  5.13    0.67  -10.77    0.36    0.00  -10.42 1.300E-01

  10.589 31.007  9.62    0.64   -5.63    0.33    0.00   -5.30  0.917
   3.179  0.692  5.17    0.68  -10.67    0.35    0.00  -10.31 1.329E-01

  10.589 31.007  9.60    0.64   -5.54    0.33    0.00   -5.21  0.917
   3.171  0.689  5.20    0.68  -10.56    0.35    0.00  -10.20 1.358E-01

  10.589 31.007  9.57    0.65   -5.45    0.33    0.00   -5.12  0.916
   3.163  0.687  5.24    0.68  -10.45    0.36    0.00  -10.09 1.387E-01

  10.589 31.007  9.55    0.65   -5.36    0.33    0.00   -5.03  0.916
   3.155  0.684  5.28    0.69  -10.34    0.36    0.00   -9.99 1.416E-01

  10.589 31.007  9.52    0.66   -5.28    0.33    0.00   -4.95  0.916
   3.147  0.682  5.32    0.69  -10.24    0.36    0.00   -9.88 1.446E-01

  10.589 31.007  9.50    0.66   -5.19    0.33    0.00   -4.86  0.914
   3.139  0.679  5.36    0.70  -10.13    0.36    0.00   -9.77 1.476E-01

  10.589 31.007  9.48    0.67   -5.10    0.33    0.00   -4.77  0.914
   3.131  0.677  5.40    0.70  -10.02    0.36    0.00   -9.67 1.507E-01

  10.589 31.007  9.45    0.67   -5.02    0.33    0.00   -4.69  0.914
   3.123  0.675  5.44    0.71   -9.93    0.36    0.00   -9.57 1.538E-01

  10.589 31.007  9.43    0.67   -4.93    0.33    0.00   -4.60  0.913
   3.115  0.672  5.48    0.71   -9.82    0.36    0.00   -9.46 1.570E-01

  10.589 31.007  9.40    0.68   -4.84    0.33    0.00   -4.50  0.913
   3.107  0.670  5.52    0.72   -9.70    0.36    0.00   -9.34 1.602E-01

  10.589 31.007  9.38    0.68   -4.76    0.33    0.00   -4.42  0.911
   3.099  0.667  5.56    0.72   -9.60    0.36    0.00   -9.24 1.634E-01

  10.589 31.007  9.35    0.69   -4.67    0.34    0.00   -4.33  0.912
   3.091  0.665  5.60    0.73   -9.50    0.36    0.00   -9.13 1.667E-01

  10.589 31.007  9.33    0.69   -4.58    0.34    0.00   -4.25  0.912
   3.083  0.662  5.64    0.73   -9.39    0.36    0.00   -9.03 1.700E-01

  10.589 31.007  9.31    0.70   -4.48    0.34    0.00   -4.14  0.912
   3.075  0.660  5.67    0.74   -9.27    0.37    0.00   -8.90 1.734E-01

  10.589 31.007  9.28    0.70   -4.38    0.34    0.00   -4.04  0.913
   3.067  0.658  5.71    0.74   -9.16    0.37    0.00   -8.79 1.768E-01

  10.589 31.007  9.26    0.71   -4.32    0.34    0.00   -3.98  0.911
   3.059  0.655  5.75    0.75   -9.07    0.37    0.00   -8.70 1.802E-01

  10.589 31.007  9.23    0.72   -4.23    0.34    0.00   -3.89  0.910
   3.051  0.653  5.79    0.75   -8.97    0.37    0.00   -8.60 1.837E-01

  10.589 31.007  9.21    0.72   -4.15    0.35    0.00   -3.80  0.910
   3.043  0.650  5.83    0.76   -8.86    0.37    0.00   -8.49 1.872E-01

  10.589 31.007  9.18    0.73   -4.05    0.35    0.00   -3.71  0.910
   3.035  0.648  5.87    0.76   -8.75    0.37    0.00   -8.38 1.908E-01

  10.589 31.007  9.16    0.73   -3.97    0.35    0.00   -3.62  0.911
   3.027  0.646  5.91    0.77   -8.65    0.38    0.00   -8.27 1.944E-01

  10.589 31.007  9.14    0.74   -3.88    0.35    0.00   -3.53  0.910
   3.019  0.643  5.95    0.78   -8.54    0.38    0.00   -8.16 1.981E-01

  10.589 31.007  9.11    0.74   -3.79    0.35    0.00   -3.43  0.909
   3.011  0.641  5.99    0.78   -8.42    0.38    0.00   -8.04 2.018E-01

  10.589 31.007  9.09    0.75   -3.70    0.36    0.00   -3.35  0.910
   3.003  0.638  6.03    0.79   -8.32    0.38    0.00   -7.94 2.055E-01

  10.589 31.007  9.06    0.76   -3.62    0.36    0.00   -3.26  0.910
   2.995  0.636  6.07    0.80   -8.22    0.39    0.00   -7.83 2.093E-01

  10.589 31.007  9.04    0.76   -3.53    0.36    0.00   -3.17  0.910
   2.987  0.634  6.11    0.80   -8.11    0.39    0.00   -7.72 2.131E-01

  10.589 31.007  9.02    0.77   -3.44    0.36    0.00   -3.08  0.909
   2.979  0.631  6.15    0.81   -8.01    0.39    0.00   -7.62 2.170E-01

  10.589 31.007  8.99    0.78   -3.35    0.36    0.00   -2.99  0.906
   2.971  0.629  6.18    0.82   -7.90    0.39    0.00   -7.50 2.209E-01

  10.589 31.007  8.97    0.78   -3.27    0.37    0.00   -2.90  0.907
   2.963  0.627  6.22    0.82   -7.79    0.39    0.00   -7.40 2.248E-01

  10.589 31.007  8.94    0.79   -3.18    0.37    0.00   -2.81  0.909
   2.955  0.624  6.26    0.83   -7.69    0.40    0.00   -7.29 2.288E-01

  10.589 31.087  9.82    0.62   -6.25    0.33    0.00   -5.91  0.926
   3.227  0.710  4.88    0.66  -11.42    0.36    0.00  -11.06 1.117E-01

  10.589 31.087  9.79    0.62   -6.16    0.33    0.00   -5.83  0.924
   3.219  0.708  4.92    0.66  -11.31    0.36    0.00  -10.95 1.143E-01

  10.589 31.087  9.77    0.63   -6.07    0.33    0.00   -5.74  0.923
   3.211  0.705  4.96    0.66  -11.20    0.36    0.00  -10.84 1.169E-01

  10.589 31.087  9.74    0.63   -5.98    0.33    0.00   -5.65  0.921
   3.203  0.703  5.00    0.67  -11.09    0.36    0.00  -10.74 1.196E-01

  10.589 31.087  9.72    0.63   -5.89    0.33    0.00   -5.56  0.919
   3.195  0.700  5.04    0.67  -10.99    0.36    0.00  -10.63 1.222E-01

  10.589 31.087  9.69    0.64   -5.81    0.33    0.00   -5.48  0.921
   3.187  0.698  5.08    0.67  -10.88    0.36    0.00  -10.52 1.250E-01

  10.589 31.087  9.67    0.64   -5.73    0.33    0.00   -5.40  0.919
   3.179  0.695  5.12    0.68  -10.78    0.36    0.00  -10.42 1.277E-01

  10.589 31.087  9.64    0.64   -5.64    0.33    0.00   -5.31  0.917
   3.171  0.693  5.16    0.68  -10.68    0.36    0.00  -10.32 1.305E-01

  10.589 31.087  9.62    0.65   -5.55    0.33    0.00   -5.22  0.917
   3.163  0.690  5.20    0.68  -10.57    0.36    0.00  -10.21 1.333E-01

  10.589 31.087  9.60    0.65   -5.46    0.33    0.00   -5.13  0.917
   3.155  0.688  5.23    0.69  -10.45    0.36    0.00  -10.10 1.362E-01

