EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin2                                                                 
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
   3.227  0.227 11.56    2.50    9.28    1.69    0.09   11.06 1.622E+01

  10.589 17.433  3.13    2.29   11.11    1.60    0.10   12.81  0.879
   3.219  0.226 11.58    2.52    9.37    1.70    0.10   11.17 1.626E+01

  10.589 17.433  3.12    2.31   11.19    1.62    0.10   12.91  0.878
   3.211  0.226 11.60    2.54    9.46    1.72    0.10   11.28 1.630E+01

  10.589 17.433  3.12    2.33   11.26    1.64    0.10   13.00  0.878
   3.203  0.225 11.63    2.56    9.55    1.74    0.10   11.39 1.634E+01

  10.589 17.433  3.11    2.35   11.34    1.66    0.10   13.10  0.878
   3.195  0.224 11.65    2.59    9.65    1.76    0.10   11.51 1.638E+01

  10.589 17.433  3.10    2.37   11.42    1.67    0.10   13.19  0.878
   3.187  0.223 11.67    2.61    9.74    1.78    0.10   11.62 1.642E+01

  10.589 17.433  3.09    2.39   11.50    1.69    0.11   13.30  0.878
   3.179  0.222 11.69    2.63    9.84    1.80    0.11   11.74 1.645E+01

  10.589 17.433  3.08    2.41   11.57    1.71    0.11   13.39  0.877
   3.171  0.222 11.72    2.66    9.93    1.82    0.11   11.85 1.649E+01

  10.589 17.433  3.08    2.43   11.64    1.73    0.11   13.48  0.877
   3.163  0.221 11.74    2.68   10.02    1.84    0.11   11.97 1.653E+01

  10.589 17.433  3.07    2.46   11.72    1.75    0.11   13.58  0.877
   3.155  0.220 11.76    2.71   10.12    1.86    0.11   12.09 1.657E+01

  10.589 17.433  3.06    2.48   11.80    1.77    0.12   13.69  0.877
   3.147  0.219 11.78    2.73   10.22    1.88    0.12   12.21 1.661E+01

  10.589 17.433  3.05    2.50   11.88    1.79    0.12   13.79  0.876
   3.139  0.218 11.81    2.76   10.31    1.90    0.12   12.33 1.665E+01

  10.589 17.433  3.05    2.52   11.96    1.80    0.12   13.89  0.876
   3.131  0.218 11.83    2.78   10.41    1.92    0.12   12.45 1.669E+01

  10.589 17.433  3.04    2.54   12.04    1.82    0.12   13.99  0.876
   3.123  0.217 11.85    2.81   10.50    1.94    0.12   12.57 1.673E+01

  10.589 17.433  3.03    2.57   12.12    1.84    0.12   14.09  0.876
   3.115  0.216 11.88    2.83   10.61    1.96    0.12   12.69 1.676E+01

  10.589 17.433  3.02    2.59   12.20    1.86    0.13   14.19  0.875
   3.107  0.215 11.90    2.86   10.70    1.98    0.13   12.81 1.680E+01

  10.589 17.433  3.01    2.61   12.28    1.88    0.13   14.29  0.875
   3.099  0.214 11.92    2.89   10.80    2.00    0.13   12.93 1.684E+01

  10.589 17.433  3.01    2.64   12.36    1.90    0.13   14.39  0.875
   3.091  0.214 11.94    2.91   10.89    2.02    0.13   13.05 1.688E+01

  10.589 17.433  3.00    2.66   12.43    1.92    0.13   14.49  0.875
   3.083  0.213 11.97    2.94   10.98    2.05    0.13   13.16 1.692E+01

  10.589 17.433  2.99    2.68   12.51    1.94    0.14   14.59  0.874
   3.075  0.212 11.99    2.97   11.08    2.07    0.14   13.29 1.696E+01

  10.589 17.433  2.98    2.71   12.60    1.97    0.14   14.70  0.874
   3.067  0.211 12.01    2.99   11.18    2.09    0.14   13.42 1.700E+01

  10.589 17.433  2.98    2.73   12.68    1.99    0.14   14.81  0.874
   3.059  0.211 12.04    3.02   11.29    2.11    0.14   13.55 1.704E+01

  10.589 17.433  2.97    2.76   12.76    2.01    0.15   14.92  0.873
   3.051  0.210 12.06    3.05   11.39    2.14    0.15   13.67 1.708E+01

  10.589 17.433  2.96    2.78   12.80    2.03    0.15   14.98  0.873
   3.043  0.209 12.08    3.08   11.45    2.16    0.15   13.76 1.712E+01

  10.589 17.433  2.95    2.81   12.92    2.05    0.15   15.13  0.873
   3.035  0.208 12.10    3.11   11.58    2.18    0.15   13.92 1.716E+01

  10.589 17.433  2.94    2.83   13.01    2.07    0.15   15.24  0.872
   3.027  0.207 12.13    3.14   11.69    2.21    0.15   14.05 1.720E+01

  10.589 17.433  2.94    2.86   13.11    2.10    0.16   15.36  0.872
   3.019  0.207 12.15    3.16   11.80    2.23    0.16   14.19 1.724E+01

  10.589 17.433  2.93    2.88   13.22    2.12    0.16   15.50  0.872
   3.011  0.206 12.17    3.19   11.93    2.25    0.16   14.35 1.728E+01

  10.589 17.433  2.92    2.91   13.25    2.14    0.16   15.55  0.871
   3.003  0.205 12.19    3.22   11.98    2.28    0.16   14.42 1.732E+01

  10.589 17.433  2.91    2.93   13.33    2.17    0.17   15.67  0.871
   2.995  0.204 12.22    3.25   12.08    2.30    0.17   14.55 1.736E+01

  10.589 17.433  2.91    2.96   13.42    2.19    0.17   15.78  0.871
   2.987  0.204 12.24    3.28   12.18    2.33    0.17   14.68 1.740E+01

  10.589 17.433  2.90    2.99   13.50    2.21    0.17   15.88  0.870
   2.979  0.203 12.26    3.32   12.28    2.36    0.17   14.81 1.744E+01

  10.589 17.433  2.89    3.02   13.58    2.24    0.18   15.99  0.870
   2.971  0.202 12.29    3.35   12.38    2.38    0.18   14.94 1.748E+01

  10.589 17.433  2.88    3.04   13.66    2.26    0.18   16.10  0.870
   2.963  0.201 12.31    3.38   12.48    2.41    0.18   15.07 1.752E+01

  10.589 17.433  2.87    3.07   13.75    2.29    0.18   16.22  0.869
   2.955  0.201 12.33    3.41   12.59    2.43    0.18   15.20 1.756E+01

  10.589 17.513  3.17    2.24   10.92    1.56    0.09   12.58  0.878
   3.227  0.229 11.53    2.47    9.13    1.66    0.09   10.88 1.587E+01

  10.589 17.513  3.16    2.26   10.99    1.58    0.09   12.67  0.879
   3.219  0.228 11.55    2.49    9.22    1.68    0.09   10.99 1.591E+01

  10.589 17.513  3.15    2.28   11.07    1.60    0.09   12.77  0.879
   3.211  0.228 11.57    2.51    9.32    1.70    0.09   11.11 1.594E+01

  10.589 17.513  3.14    2.30   11.15    1.62    0.10   12.86  0.878
   3.203  0.227 11.60    2.53    9.41    1.72    0.10   11.22 1.598E+01

  10.589 17.513  3.14    2.32   11.22    1.63    0.10   12.95  0.878
   3.195  0.226 11.62    2.56    9.50    1.73    0.10   11.33 1.602E+01

  10.589 17.513  3.13    2.34   11.29    1.65    0.10   13.05  0.878
   3.187  0.225 11.64    2.58    9.59    1.75    0.10   11.44 1.606E+01

  10.589 17.513  3.12    2.37   11.37    1.67    0.10   13.14  0.878
   3.179  0.224 11.67    2.60    9.69    1.77    0.10   11.56 1.610E+01

  10.589 17.513  3.11    2.39   11.45    1.69    0.10   13.24  0.878
   3.171  0.224 11.69    2.63    9.78    1.79    0.10   11.68 1.614E+01

  10.589 17.513  3.10    2.41   11.53    1.70    0.11   13.34  0.877
   3.163  0.223 11.71    2.65    9.87    1.81    0.11   11.79 1.617E+01

  10.589 17.513  3.10    2.43   11.60    1.72    0.11   13.43  0.877
   3.155  0.222 11.73    2.68    9.97    1.83    0.11   11.91 1.621E+01

  10.589 17.513  3.09    2.45   11.68    1.74    0.11   13.53  0.877
   3.147  0.221 11.76    2.70   10.06    1.85    0.11   12.02 1.625E+01

  10.589 17.513  3.08    2.47   11.76    1.76    0.11   13.63  0.877
   3.139  0.220 11.78    2.73   10.16    1.87    0.11   12.14 1.629E+01

  10.589 17.513  3.07    2.49   11.84    1.78    0.12   13.73  0.876
   3.131  0.220 11.80    2.75   10.26    1.89    0.12   12.27 1.633E+01

  10.589 17.513  3.07    2.52   11.92    1.80    0.12   13.84  0.876
   3.123  0.219 11.83    2.78   10.35    1.91    0.12   12.38 1.637E+01

  10.589 17.513  3.06    2.54   12.00    1.82    0.12   13.94  0.876
   3.115  0.218 11.85    2.80   10.45    1.93    0.12   12.51 1.640E+01

  10.589 17.513  3.05    2.56   12.08    1.84    0.12   14.04  0.876
   3.107  0.217 11.87    2.83   10.55    1.95    0.12   12.63 1.644E+01

  10.589 17.513  3.04    2.58   12.16    1.86    0.12   14.14  0.875
   3.099  0.216 11.89    2.85   10.65    1.97    0.13   12.75 1.648E+01

  10.589 17.513  3.03    2.61   12.24    1.88    0.13   14.24  0.875
   3.091  0.216 11.92    2.88   10.74    1.99    0.13   12.87 1.652E+01

  10.589 17.513  3.03    2.63   12.32    1.90    0.13   14.35  0.875
   3.083  0.215 11.94    2.91   10.85    2.02    0.13   12.99 1.656E+01

  10.589 17.513  3.02    2.65   12.39    1.92    0.13   14.44  0.875
   3.075  0.214 11.96    2.93   10.94    2.04    0.13   13.11 1.660E+01

  10.589 17.513  3.01    2.68   12.48    1.94    0.13   14.55  0.874
   3.067  0.213 11.99    2.96   11.04    2.06    0.14   13.23 1.664E+01

  10.589 17.513  3.00    2.70   12.56    1.96    0.14   14.66  0.874
   3.059  0.212 12.01    2.99   11.14    2.08    0.14   13.36 1.668E+01

  10.589 17.513  2.99    2.73   12.64    1.98    0.14   14.76  0.874
   3.051  0.212 12.03    3.01   11.23    2.11    0.14   13.48 1.672E+01

  10.589 17.513  2.99    2.75   12.73    2.00    0.14   14.87  0.873
   3.043  0.211 12.05    3.04   11.34    2.13    0.14   13.61 1.675E+01

  10.589 17.513  2.98    2.78   12.81    2.02    0.15   14.97  0.873
   3.035  0.210 12.08    3.07   11.44    2.15    0.15   13.73 1.679E+01

  10.589 17.513  2.97    2.80   12.85    2.05    0.15   15.05  0.873
   3.027  0.209 12.10    3.10   11.53    2.18    0.15   13.86 1.683E+01

  10.589 17.513  2.96    2.83   12.97    2.07    0.15   15.19  0.872
   3.019  0.209 12.12    3.13   11.63    2.20    0.15   13.98 1.687E+01

  10.589 17.513  2.96    2.85   13.06    2.09    0.15   15.30  0.872
   3.011  0.208 12.15    3.16   11.74    2.22    0.15   14.12 1.691E+01

  10.589 17.513  2.95    2.88   13.15    2.11    0.16   15.42  0.872
   3.003  0.207 12.17    3.19   11.85    2.25    0.16   14.25 1.695E+01

  10.589 17.513  2.94    2.90   13.21    2.14    0.16   15.51  0.871
   2.995  0.206 12.19    3.22   11.93    2.27    0.16   14.36 1.699E+01

  10.589 17.513  2.93    2.93   13.30    2.16    0.16   15.62  0.871
   2.987  0.206 12.21    3.25   12.04    2.30    0.16   14.50 1.703E+01

  10.589 17.513  2.92    2.96   13.38    2.18    0.17   15.73  0.871
   2.979  0.205 12.24    3.28   12.14    2.32    0.17   14.63 1.707E+01

  10.589 17.513  2.92    2.98   13.46    2.21    0.17   15.84  0.870
   2.971  0.204 12.26    3.31   12.24    2.35    0.17   14.75 1.711E+01

  10.589 17.513  2.91    3.01   13.55    2.23    0.17   15.95  0.870
   2.963  0.203 12.28    3.34   12.34    2.37    0.17   14.88 1.715E+01

  10.589 17.513  2.90    3.04   13.63    2.26    0.18   16.06  0.870
   2.955  0.202 12.31    3.37   12.44    2.40    0.18   15.01 1.719E+01

  10.589 17.593  3.20    2.22   10.81    1.54    0.09   12.44  0.879
   3.227  0.231 11.50    2.44    8.99    1.64    0.09   10.72 1.552E+01

  10.589 17.593  3.19    2.24   10.91    1.55    0.09   12.55  0.877
   3.219  0.231 11.52    2.46    9.11    1.65    0.09   10.84 1.556E+01

  10.589 17.593  3.18    2.26   10.95    1.57    0.09   12.61  0.877
   3.211  0.230 11.55    2.48    9.16    1.67    0.09   10.92 1.560E+01

  10.589 17.593  3.17    2.28   11.03    1.59    0.09   12.71  0.879
   3.203  0.229 11.57    2.51    9.26    1.69    0.09   11.04 1.563E+01

  10.589 17.593  3.16    2.30   11.11    1.61    0.09   12.81  0.878
   3.195  0.228 11.59    2.53    9.36    1.71    0.10   11.16 1.567E+01

  10.589 17.593  3.16    2.32   11.18    1.63    0.10   12.90  0.878
   3.187  0.227 11.61    2.55    9.45    1.73    0.10   11.27 1.571E+01

  10.589 17.593  3.15    2.34   11.25    1.64    0.10   12.99  0.878
   3.179  0.226 11.64    2.57    9.54    1.75    0.10   11.38 1.575E+01

  10.589 17.593  3.14    2.36   11.33    1.66    0.10   13.09  0.878
   3.171  0.226 11.66    2.60    9.63    1.76    0.10   11.50 1.579E+01

  10.589 17.593  3.13    2.38   11.41    1.68    0.10   13.19  0.878
   3.163  0.225 11.68    2.62    9.73    1.78    0.10   11.61 1.582E+01

  10.589 17.593  3.12    2.40   11.49    1.70    0.10   13.29  0.877
   3.155  0.224 11.71    2.65    9.82    1.80    0.11   11.73 1.586E+01

  10.589 17.593  3.12    2.42   11.56    1.72    0.11   13.39  0.877
   3.147  0.223 11.73    2.67    9.92    1.82    0.11   11.85 1.590E+01

  10.589 17.593  3.11    2.44   11.64    1.73    0.11   13.48  0.877
   3.139  0.222 11.75    2.69   10.01    1.84    0.11   11.96 1.594E+01

  10.589 17.593  3.10    2.47   11.72    1.75    0.11   13.58  0.877
   3.131  0.222 11.77    2.72   10.11    1.86    0.11   12.08 1.598E+01

  10.589 17.593  3.09    2.49   11.80    1.77    0.11   13.69  0.876
   3.123  0.221 11.80    2.74   10.21    1.88    0.11   12.21 1.601E+01

  10.589 17.593  3.09    2.51   11.88    1.79    0.12   13.79  0.876
   3.115  0.220 11.82    2.77   10.30    1.90    0.12   12.32 1.605E+01

  10.589 17.593  3.08    2.52   11.96    1.81    0.12   13.88  0.876
   3.107  0.219 11.84    2.78   10.40    1.92    0.12   12.44 1.609E+01

  10.589 17.593  3.07    2.56   12.04    1.83    0.12   13.99  0.876
   3.099  0.218 11.87    2.82   10.50    1.95    0.12   12.56 1.613E+01

  10.589 17.593  3.06    2.58   12.12    1.85    0.12   14.09  0.875
   3.091  0.218 11.89    2.85   10.60    1.97    0.12   12.69 1.617E+01

  10.589 17.593  3.05    2.60   12.20    1.87    0.12   14.19  0.875
   3.083  0.217 11.91    2.87   10.69    1.99    0.13   12.81 1.621E+01

  10.589 17.593  3.05    2.62   12.28    1.89    0.13   14.30  0.875
   3.075  0.216 11.94    2.90   10.79    2.01    0.13   12.93 1.625E+01

  10.589 17.593  3.04    2.65   12.36    1.91    0.13   14.40  0.875
   3.067  0.215 11.96    2.93   10.89    2.03    0.13   13.05 1.628E+01

  10.589 17.593  3.03    2.67   12.43    1.93    0.13   14.50  0.874
   3.059  0.214 11.98    2.95   10.98    2.05    0.13   13.17 1.632E+01

  10.589 17.593  3.02    2.70   12.52    1.95    0.14   14.61  0.874
   3.051  0.214 12.00    2.98   11.08    2.08    0.14   13.30 1.636E+01

  10.589 17.593  3.01    2.72   12.60    1.97    0.14   14.71  0.874
   3.043  0.213 12.03    3.01   11.18    2.10    0.14   13.42 1.640E+01

  10.589 17.593  3.01    2.75   12.69    2.00    0.14   14.83  0.873
   3.035  0.212 12.05    3.04   11.29    2.12    0.14   13.55 1.644E+01

  10.589 17.593  3.00    2.77   12.77    2.02    0.14   14.93  0.873
   3.027  0.211 12.07    3.07   11.39    2.15    0.14   13.68 1.648E+01

  10.589 17.593  2.99    2.80   12.81    2.04    0.15   14.99  0.873
   3.019  0.211 12.10    3.09   11.45    2.17    0.15   13.76 1.652E+01

  10.589 17.593  2.98    2.82   12.93    2.06    0.15   15.14  0.872
   3.011  0.210 12.12    3.12   11.59    2.19    0.15   13.93 1.656E+01

  10.589 17.593  2.97    2.85   13.02    2.08    0.15   15.25  0.872
   3.003  0.209 12.14    3.15   11.69    2.22    0.15   14.06 1.660E+01

  10.589 17.593  2.97    2.87   13.11    2.11    0.15   15.38  0.872
   2.995  0.208 12.16    3.18   11.80    2.24    0.16   14.20 1.663E+01

  10.589 17.593  2.96    2.90   13.23    2.13    0.16   15.52  0.872
   2.987  0.207 12.19    3.21   11.94    2.27    0.16   14.36 1.667E+01

  10.589 17.593  2.95    2.92   13.26    2.15    0.16   15.57  0.871
   2.979  0.207 12.21    3.24   11.98    2.29    0.16   14.44 1.671E+01

  10.589 17.593  2.94    2.95   13.35    2.18    0.16   15.69  0.871
   2.971  0.206 12.23    3.27   12.09    2.32    0.16   14.57 1.675E+01

  10.589 17.593  2.93    2.98   13.43    2.20    0.17   15.80  0.870
   2.963  0.205 12.26    3.30   12.19    2.34    0.17   14.70 1.679E+01

  10.589 17.593  2.93    3.01   13.51    2.22    0.17   15.91  0.870
   2.955  0.204 12.28    3.33   12.29    2.37    0.17   14.83 1.683E+01

  10.589 17.673  3.23    2.19   10.68    1.52    0.08   12.28  0.879
   3.227  0.233 11.47    2.41    8.83    1.61    0.08   10.52 1.518E+01

  10.589 17.673  3.22    2.21   10.75    1.53    0.09   12.37  0.879
   3.219  0.233 11.49    2.43    8.92    1.63    0.09   10.63 1.522E+01

  10.589 17.673  3.21    2.23   10.86    1.55    0.09   12.50  0.879
   3.211  0.232 11.52    2.45    9.05    1.65    0.09   10.78 1.525E+01

  10.589 17.673  3.20    2.25   10.91    1.57    0.09   12.57  0.877
   3.203  0.231 11.54    2.48    9.12    1.66    0.09   10.87 1.529E+01

  10.589 17.673  3.19    2.27   10.98    1.58    0.09   12.66  0.879
   3.195  0.230 11.56    2.50    9.20    1.68    0.09   10.98 1.533E+01

  10.589 17.673  3.19    2.29   11.06    1.60    0.09   12.76  0.878
   3.187  0.229 11.59    2.52    9.30    1.70    0.09   11.10 1.537E+01

  10.589 17.673  3.18    2.31   11.14    1.62    0.09   12.85  0.878
   3.179  0.228 11.61    2.54    9.40    1.72    0.10   11.21 1.540E+01

  10.589 17.673  3.17    2.33   11.21    1.64    0.10   12.95  0.878
   3.171  0.228 11.63    2.57    9.48    1.74    0.10   11.32 1.544E+01

  10.589 17.673  3.16    2.35   11.29    1.65    0.10   13.04  0.878
   3.163  0.227 11.65    2.59    9.58    1.76    0.10   11.44 1.548E+01

  10.589 17.673  3.15    2.38   11.37    1.67    0.10   13.14  0.878
   3.155  0.226 11.68    2.62    9.68    1.78    0.10   11.55 1.552E+01

  10.589 17.673  3.15    2.40   11.45    1.69    0.10   13.24  0.877
   3.147  0.225 11.70    2.64    9.77    1.80    0.10   11.67 1.556E+01

  10.589 17.673  3.14    2.42   11.52    1.71    0.10   13.34  0.877
   3.139  0.224 11.72    2.66    9.86    1.82    0.11   11.79 1.559E+01

  10.589 17.673  3.13    2.44   11.60    1.73    0.11   13.44  0.877
   3.131  0.224 11.75    2.69    9.96    1.84    0.11   11.90 1.563E+01

  10.589 17.673  3.12    2.46   11.68    1.75    0.11   13.54  0.877
   3.123  0.223 11.77    2.71   10.06    1.86    0.11   12.02 1.567E+01

  10.589 17.673  3.11    2.48   11.76    1.77    0.11   13.63  0.876
   3.115  0.222 11.79    2.74   10.15    1.88    0.11   12.14 1.571E+01

  10.589 17.673  3.11    2.51   11.84    1.78    0.11   13.74  0.876
   3.107  0.221 11.82    2.76   10.25    1.90    0.11   12.26 1.575E+01

  10.589 17.673  3.10    2.53   11.92    1.80    0.12   13.84  0.876
   3.099  0.220 11.84    2.79   10.35    1.92    0.12   12.38 1.578E+01

  10.589 17.673  3.09    2.55   12.00    1.82    0.12   13.94  0.876
   3.091  0.220 11.86    2.81   10.45    1.94    0.12   12.51 1.582E+01

  10.589 17.673  3.08    2.57   12.08    1.84    0.12   14.04  0.875
   3.083  0.219 11.88    2.84   10.55    1.96    0.12   12.63 1.586E+01

  10.589 17.673  3.07    2.60   12.16    1.86    0.12   14.15  0.875
   3.075  0.218 11.91    2.87   10.65    1.98    0.12   12.75 1.590E+01

  10.589 17.673  3.07    2.62   12.24    1.88    0.13   14.25  0.875
   3.067  0.217 11.93    2.89   10.74    2.00    0.13   12.87 1.594E+01

  10.589 17.673  3.06    2.64   12.32    1.90    0.13   14.36  0.875
   3.059  0.216 11.95    2.92   10.84    2.03    0.13   13.00 1.598E+01

  10.589 17.673  3.05    2.67   12.40    1.93    0.13   14.45  0.874
   3.051  0.216 11.98    2.95   10.93    2.05    0.13   13.11 1.601E+01

  10.589 17.673  3.04    2.69   12.48    1.95    0.13   14.56  0.874
   3.043  0.215 12.00    2.97   11.03    2.07    0.13   13.24 1.605E+01

  10.589 17.673  3.03    2.72   12.56    1.97    0.14   14.66  0.874
   3.035  0.214 12.02    3.00   11.13    2.09    0.14   13.36 1.609E+01

  10.589 17.673  3.03    2.74   12.64    1.99    0.14   14.77  0.874
   3.027  0.213 12.05    3.03   11.23    2.12    0.14   13.49 1.613E+01

  10.589 17.673  3.02    2.77   12.73    2.01    0.14   14.89  0.873
   3.019  0.212 12.07    3.06   11.34    2.14    0.14   13.62 1.617E+01

  10.589 17.673  3.01    2.79   12.81    2.03    0.14   14.99  0.873
   3.011  0.212 12.09    3.09   11.44    2.16    0.14   13.75 1.621E+01

  10.589 17.673  3.00    2.82   12.86    2.06    0.15   15.06  0.873
   3.003  0.211 12.11    3.12   11.51    2.19    0.15   13.84 1.625E+01

  10.589 17.673  2.99    2.84   12.98    2.08    0.15   15.20  0.872
   2.995  0.210 12.14    3.15   11.64    2.21    0.15   14.00 1.629E+01

  10.589 17.673  2.99    2.87   13.07    2.10    0.15   15.32  0.872
