 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.500806093       6.91875315       26.0042000       3.22700000      0.943100393      0.909461081      0.96433115005493164     
  0.499022245       6.90160084       26.0042000       3.21900010      0.952294230      0.919289649      0.96534204483032227     
  0.497242332       6.88444853       26.0042000       3.21099997      0.961526930      0.929187357      0.96636646986007690     
  0.495466262       6.86729717       26.0042000       3.20300007      0.970797598      0.939158797      0.96740949153900146     
  0.493693948       6.85014391       26.0042000       3.19499993      0.980106711      0.949141026      0.96840578317642212     
  0.491925627       6.83299255       26.0042000       3.18700004      0.989453554      0.959235013      0.96945935487747192     
  0.490160972       6.81583977       26.0042000       3.17899990      0.998838663      0.969346344      0.97047340869903564     
  0.488400191       6.79868746       26.0042000       3.17100000       1.00826120      0.979502141      0.97147655487060547     
  0.486643255       6.78153610       26.0042000       3.16300011       1.01772130      0.989806771      0.97257155179977417     
  0.484890014       6.76438379       26.0042000       3.15499997       1.02721906       1.00005603      0.97355675697326660     
  0.483140588       6.74723148       26.0042000       3.14700007       1.03675389       1.01039946      0.97457987070083618     
  0.481394857       6.73007917       26.0042000       3.13899994       1.04632628       1.02086926      0.97567009925842285     
  0.479652971       6.71292734       26.0042000       3.13100004       1.05593538       1.03128004      0.97665071487426758     
  0.477914751       6.69577503       26.0042000       3.12299991       1.06558180       1.04179251      0.97767484188079834     
  0.476180255       6.67862272       26.0042000       3.11500001       1.07526457       1.05242193      0.97875624895095825     
  0.474449545       6.66147089       26.0042000       3.10700011       1.08498418       1.06307971      0.97981125116348267     
  0.472722411       6.64431858       26.0042000       3.09899998       1.09474039       1.07378566      0.98085874319076538     
  0.470999002       6.62716627       26.0042000       3.09100008       1.10453284       1.08456850      0.98192507028579712     
  0.469279289       6.61001396       26.0042000       3.08299994       1.11436188       1.09544277      0.98302245140075684     
  0.467563272       6.59286261       26.0042000       3.07500005       1.12422681       1.10632408      0.98407548666000366     
  0.465850800       6.57570934       26.0042000       3.06699991       1.13412809       1.11733305      0.98519122600555420     
  0.464142054       6.55855751       26.0042000       3.05900002       1.14406490       1.12829781      0.98621833324432373     
  0.462437004       6.54140615       26.0042000       3.05100012       1.15403771       1.13934922      0.98727208375930786     
  0.460735381       6.52425289       26.0042000       3.04299998       1.16404641       1.15041721      0.98829156160354614     
  0.459037483       6.50710154       26.0042000       3.03500009       1.17409050       1.16170645      0.98945218324661255     
  0.457343161       6.48994923       26.0042000       3.02699995       1.18417037       1.17297173      0.99054306745529175     
  0.455652416       6.47279692       26.0042000       3.01900005       1.19428539       1.18431032      0.99164766073226929     
  0.453965217       6.45564461       26.0042000       3.01099992       1.20443583       1.19571269      0.99275749921798706     
  0.452281654       6.43849277       26.0042000       3.00300002       1.21462142       1.20711708      0.99382168054580688     
  0.450601488       6.42133999       26.0042000       2.99499989       1.22484219       1.21869624      0.99498224258422852     
  0.448924989       6.40418816       26.0042000       2.98699999       1.23509777       1.23031175      0.99612498283386230     
  0.447252005       6.38703632       26.0042000       2.97900009       1.24538839       1.24179912      0.99711793661117554     
  0.445582449       6.36988354       26.0042000       2.97099996       1.25571394       1.25359225      0.99831038713455200     
  0.443916500       6.35273170       26.0042000       2.96300006       1.26607418       1.26533854      0.99941897392272949     
  0.442253977       6.33557940       26.0042000       2.95499992       1.27646923       1.27716029       1.0005413293838501     
  0.503838837       6.96065092       26.0841999       3.22700000      0.917413533      0.883518934      0.96305418014526367     
  0.502044141       6.94339466       26.0841999       3.21900010      0.926477373      0.893219352      0.96410274505615234     
  0.500253439       6.92613840       26.0841999       3.21099997      0.935580254      0.902946591      0.96511936187744141     
  0.498466641       6.90888309       26.0841999       3.20300007      0.944721580      0.912756145      0.96616417169570923     
  0.496683598       6.89162588       26.0841999       3.19499993      0.953901589      0.922586858      0.96717196702957153     
  0.494904548       6.87437057       26.0841999       3.18700004      0.963119686      0.932497323      0.96820503473281860     
