                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  28.0559  0.72125E+00  0.70594E+00  0.76736E-06  0.70359E+00  0.67147E+00  0.76643E-06  0.66898E+00
   10.5890   3.2190  28.0559  0.73107E+00  0.71606E+00  0.78912E-06  0.71367E+00  0.68126E+00  0.78822E-06  0.67872E+00
   10.5890   3.2110  28.0559  0.74095E+00  0.72637E+00  0.81195E-06  0.72394E+00  0.69124E+00  0.81107E-06  0.68866E+00
   10.5890   3.2030  28.0559  0.75090E+00  0.73676E+00  0.83592E-06  0.73426E+00  0.70129E+00  0.83506E-06  0.69864E+00
   10.5890   3.1950  28.0559  0.76093E+00  0.74724E+00  0.86108E-06  0.74469E+00  0.71145E+00  0.86024E-06  0.70874E+00
   10.5890   3.1870  28.0559  0.77102E+00  0.75778E+00  0.88755E-06  0.75518E+00  0.72165E+00  0.88673E-06  0.71889E+00
   10.5890   3.1790  28.0559  0.78119E+00  0.76840E+00  0.91542E-06  0.76574E+00  0.73194E+00  0.91462E-06  0.72912E+00
   10.5890   3.1710  28.0559  0.79142E+00  0.77911E+00  0.94477E-06  0.77640E+00  0.74232E+00  0.94399E-06  0.73945E+00
   10.5890   3.1630  28.0559  0.80173E+00  0.78995E+00  0.97604E-06  0.78719E+00  0.75284E+00  0.97529E-06  0.74990E+00
   10.5890   3.1550  28.0559  0.81211E+00  0.80078E+00  0.10084E-05  0.79796E+00  0.76334E+00  0.10076E-05  0.76034E+00
   10.5890   3.1470  28.0559  0.82256E+00  0.81181E+00  0.10428E-05  0.80892E+00  0.77404E+00  0.10421E-05  0.77097E+00
   10.5890   3.1390  28.0559  0.83307E+00  0.82290E+00  0.10792E-05  0.81996E+00  0.78480E+00  0.10786E-05  0.78167E+00
   10.5890   3.1310  28.0559  0.84366E+00  0.83405E+00  0.11177E-05  0.83104E+00  0.79562E+00  0.11171E-05  0.79243E+00
   10.5890   3.1230  28.0559  0.85432E+00  0.84527E+00  0.11584E-05  0.84220E+00  0.80652E+00  0.11578E-05  0.80326E+00
   10.5890   3.1150  28.0559  0.86504E+00  0.85664E+00  0.12015E-05  0.85349E+00  0.81756E+00  0.12010E-05  0.81422E+00
   10.5890   3.1070  28.0559  0.87584E+00  0.86805E+00  0.12471E-05  0.86484E+00  0.82865E+00  0.12466E-05  0.82524E+00
   10.5890   3.0990  28.0559  0.88671E+00  0.87960E+00  0.12954E-05  0.87632E+00  0.83987E+00  0.12950E-05  0.83639E+00
   10.5890   3.0910  28.0559  0.89764E+00  0.89120E+00  0.13467E-05  0.88785E+00  0.85116E+00  0.13463E-05  0.84759E+00
   10.5890   3.0830  28.0559  0.90865E+00  0.90294E+00  0.14010E-05  0.89950E+00  0.86257E+00  0.14007E-05  0.85893E+00
   10.5890   3.0750  28.0559  0.91972E+00  0.91477E+00  0.14586E-05  0.91126E+00  0.87410E+00  0.14583E-05  0.87037E+00
   10.5890   3.0670  28.0559  0.93086E+00  0.92668E+00  0.15197E-05  0.92309E+00  0.88568E+00  0.15195E-05  0.88187E+00
   10.5890   3.0590  28.0559  0.94207E+00  0.93863E+00  0.15845E-05  0.93496E+00  0.89732E+00  0.15844E-05  0.89343E+00
   10.5890   3.0510  28.0559  0.95335E+00  0.95067E+00  0.16532E-05  0.94692E+00  0.90905E+00  0.16532E-05  0.90507E+00
   10.5890   3.0430  28.0559  0.96470E+00  0.96282E+00  0.17263E-05  0.95899E+00  0.92088E+00  0.17264E-05  0.91682E+00
   10.5890   3.0350  28.0559  0.97611E+00  0.97516E+00  0.18037E-05  0.97124E+00  0.93291E+00  0.18040E-05  0.92875E+00
   10.5890   3.0270  28.0559  0.98759E+00  0.98740E+00  0.18861E-05  0.98340E+00  0.94485E+00  0.18864E-05  0.94060E+00
   10.5890   3.0190  28.0559  0.99914E+00  0.99985E+00  0.19735E-05  0.99575E+00  0.95699E+00  0.19740E-05  0.95264E+00
   10.5890   3.0110  28.0559  0.10108E+01  0.10124E+01  0.20662E-05  0.10082E+01  0.96921E+00  0.20669E-05  0.96476E+00
   10.5890   3.0030  28.0559  0.10224E+01  0.10250E+01  0.21648E-05  0.10207E+01  0.98149E+00  0.21657E-05  0.97695E+00
   10.5890   2.9950  28.0559  0.10342E+01  0.10377E+01  0.22694E-05  0.10333E+01  0.99391E+00  0.22705E-05  0.98925E+00
   10.5890   2.9870  28.0559  0.10460E+01  0.10505E+01  0.23808E-05  0.10460E+01  0.10064E+01  0.23821E-05  0.10017E+01
   10.5890   2.9790  28.0559  0.10579E+01  0.10634E+01  0.24985E-05  0.10588E+01  0.10190E+01  0.25000E-05  0.10141E+01
   10.5890   2.9710  28.0559  0.10699E+01  0.10764E+01  0.26238E-05  0.10717E+01  0.10317E+01  0.26255E-05  0.10267E+01
   10.5890   2.9630  28.0559  0.10819E+01  0.10895E+01  0.27567E-05  0.10847E+01  0.10445E+01  0.27587E-05  0.10394E+01
   10.5890   2.9550  28.0559  0.10940E+01  0.11026E+01  0.28979E-05  0.10977E+01  0.10574E+01  0.29002E-05  0.10522E+01
   10.5890   3.2270  28.1359  0.69875E+00  0.68324E+00  0.73275E-06  0.68098E+00  0.64972E+00  0.73184E-06  0.64731E+00
   10.5890   3.2190  28.1359  0.70838E+00  0.69323E+00  0.75297E-06  0.69092E+00  0.65938E+00  0.75208E-06  0.65692E+00
   10.5890   3.2110  28.1359  0.71809E+00  0.70324E+00  0.77414E-06  0.70089E+00  0.66906E+00  0.77327E-06  0.66656E+00
   10.5890   3.2030  28.1359  0.72786E+00  0.71344E+00  0.79634E-06  0.71104E+00  0.67892E+00  0.79549E-06  0.67638E+00
   10.5890   3.1950  28.1359  0.73771E+00  0.72371E+00  0.81962E-06  0.72125E+00  0.68885E+00  0.81880E-06  0.68626E+00
   10.5890   3.1870  28.1359  0.74762E+00  0.73406E+00  0.84409E-06  0.73155E+00  0.69889E+00  0.84328E-06  0.69623E+00
   10.5890   3.1790  28.1359  0.75761E+00  0.74449E+00  0.86978E-06  0.74193E+00  0.70900E+00  0.86900E-06  0.70628E+00
   10.5890   3.1710  28.1359  0.76767E+00  0.75500E+00  0.89683E-06  0.75239E+00  0.71918E+00  0.89607E-06  0.71641E+00
   10.5890   3.1630  28.1359  0.77780E+00  0.76558E+00  0.92531E-06  0.76291E+00  0.72943E+00  0.92457E-06  0.72660E+00
   10.5890   3.1550  28.1359  0.78800E+00  0.77628E+00  0.95565E-06  0.77356E+00  0.73980E+00  0.95494E-06  0.73691E+00
   10.5890   3.1470  28.1359  0.79827E+00  0.78709E+00  0.98698E-06  0.78430E+00  0.75028E+00  0.98629E-06  0.74732E+00
   10.5890   3.1390  28.1359  0.80861E+00  0.79794E+00  0.10204E-05  0.79510E+00  0.76081E+00  0.10197E-05  0.75779E+00
   10.5890   3.1310  28.1359  0.81902E+00  0.80892E+00  0.10557E-05  0.80602E+00  0.77147E+00  0.10551E-05  0.76838E+00
   10.5890   3.1230  28.1359  0.82950E+00  0.81996E+00  0.10930E-05  0.81699E+00  0.78218E+00  0.10924E-05  0.77903E+00
   10.5890   3.1150  28.1359  0.84005E+00  0.83105E+00  0.11324E-05  0.82802E+00  0.79295E+00  0.11319E-05  0.78973E+00
   10.5890   3.1070  28.1359  0.85067E+00  0.84230E+00  0.11742E-05  0.83920E+00  0.80387E+00  0.11737E-05  0.80058E+00
   10.5890   3.0990  28.1359  0.86136E+00  0.85359E+00  0.12184E-05  0.85043E+00  0.81484E+00  0.12179E-05  0.81148E+00
   10.5890   3.0910  28.1359  0.87211E+00  0.86502E+00  0.12652E-05  0.86178E+00  0.82595E+00  0.12647E-05  0.82252E+00
   10.5890   3.0830  28.1359  0.88294E+00  0.87651E+00  0.13148E-05  0.87320E+00  0.83712E+00  0.13144E-05  0.83361E+00
   10.5890   3.0750  28.1359  0.89384E+00  0.88812E+00  0.13674E-05  0.88474E+00  0.84841E+00  0.13671E-05  0.84483E+00
   10.5890   3.0670  28.1359  0.90480E+00  0.89983E+00  0.14232E-05  0.89638E+00  0.85981E+00  0.14229E-05  0.85614E+00
   10.5890   3.0590  28.1359  0.91584E+00  0.91163E+00  0.14823E-05  0.90810E+00  0.87130E+00  0.14821E-05  0.86755E+00
   10.5890   3.0510  28.1359  0.92694E+00  0.92346E+00  0.15450E-05  0.91985E+00  0.88282E+00  0.15450E-05  0.87898E+00
   10.5890   3.0430  28.1359  0.93811E+00  0.93539E+00  0.16117E-05  0.93169E+00  0.89443E+00  0.16117E-05  0.89050E+00
   10.5890   3.0350  28.1359  0.94935E+00  0.94741E+00  0.16824E-05  0.94364E+00  0.90615E+00  0.16825E-05  0.90214E+00
   10.5890   3.0270  28.1359  0.96066E+00  0.95962E+00  0.17574E-05  0.95576E+00  0.91804E+00  0.17577E-05  0.91394E+00
   10.5890   3.0190  28.1359  0.97204E+00  0.97176E+00  0.18372E-05  0.96781E+00  0.92988E+00  0.18376E-05  0.92569E+00
   10.5890   3.0110  28.1359  0.98348E+00  0.98409E+00  0.19218E-05  0.98004E+00  0.94190E+00  0.19224E-05  0.93761E+00
   10.5890   3.0030  28.1359  0.99500E+00  0.99649E+00  0.20117E-05  0.99236E+00  0.95400E+00  0.20125E-05  0.94962E+00
   10.5890   2.9950  28.1359  0.10066E+01  0.10090E+01  0.21072E-05  0.10047E+01  0.96618E+00  0.21081E-05  0.96169E+00
   10.5890   2.9870  28.1359  0.10182E+01  0.10216E+01  0.22087E-05  0.10172E+01  0.97847E+00  0.22097E-05  0.97388E+00
   10.5890   2.9790  28.1359  0.10299E+01  0.10343E+01  0.23164E-05  0.10298E+01  0.99087E+00  0.23177E-05  0.98618E+00
   10.5890   2.9710  28.1359  0.10417E+01  0.10470E+01  0.24308E-05  0.10425E+01  0.10033E+01  0.24323E-05  0.99852E+00
   10.5890   2.9630  28.1359  0.10536E+01  0.10599E+01  0.25522E-05  0.10552E+01  0.10159E+01  0.25540E-05  0.10110E+01
   10.5890   2.9550  28.1359  0.10655E+01  0.10729E+01  0.26812E-05  0.10681E+01  0.10286E+01  0.26833E-05  0.10236E+01
   10.5890   3.2270  28.2159  0.67682E+00  0.66107E+00  0.70060E-06  0.65888E+00  0.62847E+00  0.69970E-06  0.62615E+00
   10.5890   3.2190  28.2159  0.68628E+00  0.67094E+00  0.71942E-06  0.66871E+00  0.63801E+00  0.71854E-06  0.63565E+00
   10.5890   3.2110  28.2159  0.69580E+00  0.68082E+00  0.73911E-06  0.67854E+00  0.64757E+00  0.73825E-06  0.64515E+00
   10.5890   3.2030  28.2159  0.70540E+00  0.69072E+00  0.75972E-06  0.68840E+00  0.65713E+00  0.75888E-06  0.65466E+00
   10.5890   3.1950  28.2159  0.71507E+00  0.70075E+00  0.78131E-06  0.69839E+00  0.66684E+00  0.78050E-06  0.66434E+00
   10.5890   3.1870  28.2159  0.72481E+00  0.71094E+00  0.80396E-06  0.70853E+00  0.67670E+00  0.80316E-06  0.67415E+00
   10.5890   3.1790  28.2159  0.73462E+00  0.72118E+00  0.82774E-06  0.71871E+00  0.68662E+00  0.82697E-06  0.68400E+00
   10.5890   3.1710  28.2159  0.74450E+00  0.73153E+00  0.85271E-06  0.72901E+00  0.69665E+00  0.85196E-06  0.69397E+00
   10.5890   3.1630  28.2159  0.75445E+00  0.74191E+00  0.87898E-06  0.73934E+00  0.70670E+00  0.87825E-06  0.70397E+00
   10.5890   3.1550  28.2159  0.76447E+00  0.75237E+00  0.90663E-06  0.74974E+00  0.71684E+00  0.90593E-06  0.71405E+00
   10.5890   3.1470  28.2159  0.77456E+00  0.76294E+00  0.93608E-06  0.76026E+00  0.72708E+00  0.93540E-06  0.72424E+00
   10.5890   3.1390  28.2159  0.78473E+00  0.77364E+00  0.96681E-06  0.77090E+00  0.73746E+00  0.96616E-06  0.73455E+00
   10.5890   3.1310  28.2159  0.79496E+00  0.78434E+00  0.99889E-06  0.78154E+00  0.74783E+00  0.99827E-06  0.74486E+00
   10.5890   3.1230  28.2159  0.80527E+00  0.79523E+00  0.10331E-05  0.79236E+00  0.75840E+00  0.10325E-05  0.75536E+00
   10.5890   3.1150  28.2159  0.81564E+00  0.80617E+00  0.10693E-05  0.80325E+00  0.76902E+00  0.10687E-05  0.76592E+00
   10.5890   3.1070  28.2159  0.82608E+00  0.81715E+00  0.11075E-05  0.81416E+00  0.77968E+00  0.11070E-05  0.77651E+00
   10.5890   3.0990  28.2159  0.83660E+00  0.82827E+00  0.11480E-05  0.82522E+00  0.79048E+00  0.11475E-05  0.78724E+00
   10.5890   3.0910  28.2159  0.84718E+00  0.83945E+00  0.11908E-05  0.83633E+00  0.80134E+00  0.11904E-05  0.79803E+00
   10.5890   3.0830  28.2159  0.85783E+00  0.85075E+00  0.12362E-05  0.84757E+00  0.81233E+00  0.12358E-05  0.80894E+00
   10.5890   3.0750  28.2159  0.86855E+00  0.86212E+00  0.12842E-05  0.85886E+00  0.82338E+00  0.12839E-05  0.81992E+00
   10.5890   3.0670  28.2159  0.87934E+00  0.87362E+00  0.13352E-05  0.87029E+00  0.83456E+00  0.13349E-05  0.83103E+00
   10.5890   3.0590  28.2159  0.89020E+00  0.88522E+00  0.13892E-05  0.88182E+00  0.84585E+00  0.13890E-05  0.84223E+00
   10.5890   3.0510  28.2159  0.90113E+00  0.89690E+00  0.14465E-05  0.89341E+00  0.85721E+00  0.14464E-05  0.85351E+00
   10.5890   3.0430  28.2159  0.91213E+00  0.90862E+00  0.15073E-05  0.90506E+00  0.86863E+00  0.15073E-05  0.86485E+00
   10.5890   3.0350  28.2159  0.92320E+00  0.92042E+00  0.15719E-05  0.91678E+00  0.88012E+00  0.15719E-05  0.87625E+00
   10.5890   3.0270  28.2159  0.93433E+00  0.93233E+00  0.16404E-05  0.92860E+00  0.89171E+00  0.16406E-05  0.88776E+00
   10.5890   3.0190  28.2159  0.94554E+00  0.94442E+00  0.17131E-05  0.94061E+00  0.90350E+00  0.17134E-05  0.89945E+00
   10.5890   3.0110  28.2159  0.95681E+00  0.95650E+00  0.17904E-05  0.95260E+00  0.91527E+00  0.17908E-05  0.91114E+00
   10.5890   3.0030  28.2159  0.96815E+00  0.96865E+00  0.18724E-05  0.96467E+00  0.92713E+00  0.18730E-05  0.92290E+00
   10.5890   2.9950  28.2159  0.97956E+00  0.98094E+00  0.19596E-05  0.97686E+00  0.93912E+00  0.19604E-05  0.93479E+00
   10.5890   2.9870  28.2159  0.99103E+00  0.99331E+00  0.20522E-05  0.98913E+00  0.95118E+00  0.20531E-05  0.94675E+00
   10.5890   2.9790  28.2159  0.10026E+01  0.10058E+01  0.21505E-05  0.10015E+01  0.96335E+00  0.21516E-05  0.95882E+00
   10.5890   2.9710  28.2159  0.10142E+01  0.10183E+01  0.22550E-05  0.10140E+01  0.97560E+00  0.22563E-05  0.97097E+00
   10.5890   2.9630  28.2159  0.10259E+01  0.10310E+01  0.23659E-05  0.10266E+01  0.98803E+00  0.23675E-05  0.98329E+00
   10.5890   2.9550  28.2159  0.10376E+01  0.10437E+01  0.24838E-05  0.10392E+01  0.10004E+01  0.24855E-05  0.99558E+00
   10.5890   3.2270  28.2959  0.65545E+00  0.63954E+00  0.67062E-06  0.63744E+00  0.60787E+00  0.66974E-06  0.60563E+00
   10.5890   3.2190  28.2959  0.66473E+00  0.64915E+00  0.68821E-06  0.64700E+00  0.61713E+00  0.68734E-06  0.61485E+00
   10.5890   3.2110  28.2959  0.67408E+00  0.65894E+00  0.70657E-06  0.65674E+00  0.62660E+00  0.70573E-06  0.62427E+00
   10.5890   3.2030  28.2959  0.68350E+00  0.66869E+00  0.71794E-06  0.66645E+00  0.63602E+00  0.71712E-06  0.63365E+00
   10.5890   3.1950  28.2959  0.69299E+00  0.67846E+00  0.74583E-06  0.67618E+00  0.64547E+00  0.74503E-06  0.64305E+00
   10.5890   3.1870  28.2959  0.70255E+00  0.68840E+00  0.76684E-06  0.68607E+00  0.65509E+00  0.76606E-06  0.65261E+00
   10.5890   3.1790  28.2959  0.71219E+00  0.69846E+00  0.78888E-06  0.69609E+00  0.66482E+00  0.78812E-06  0.66231E+00
   10.5890   3.1710  28.2959  0.72189E+00  0.70859E+00  0.81201E-06  0.70616E+00  0.67463E+00  0.81127E-06  0.67205E+00
   10.5890   3.1630  28.2959  0.73167E+00  0.71881E+00  0.83630E-06  0.71633E+00  0.68453E+00  0.83558E-06  0.68189E+00
   10.5890   3.1550  28.2959  0.74151E+00  0.72911E+00  0.86182E-06  0.72658E+00  0.69450E+00  0.86113E-06  0.69181E+00
   10.5890   3.1470  28.2959  0.75143E+00  0.73944E+00  0.88869E-06  0.73685E+00  0.70452E+00  0.88802E-06  0.70177E+00
   10.5890   3.1390  28.2959  0.76142E+00  0.74990E+00  0.91698E-06  0.74726E+00  0.71465E+00  0.91634E-06  0.71185E+00
   10.5890   3.1310  28.2959  0.77148E+00  0.76049E+00  0.94712E-06  0.75779E+00  0.72492E+00  0.94651E-06  0.72205E+00
   10.5890   3.1230  28.2959  0.78161E+00  0.77107E+00  0.97826E-06  0.76831E+00  0.73518E+00  0.97768E-06  0.73225E+00
   10.5890   3.1150  28.2959  0.79181E+00  0.78183E+00  0.10115E-05  0.77901E+00  0.74562E+00  0.10109E-05  0.74263E+00
   10.5890   3.1070  28.2959  0.80208E+00  0.79264E+00  0.10466E-05  0.78976E+00  0.75611E+00  0.10460E-05  0.75305E+00
   10.5890   3.0990  28.2959  0.81242E+00  0.80354E+00  0.10837E-05  0.80060E+00  0.76670E+00  0.10832E-05  0.76357E+00
   10.5890   3.0910  28.2959  0.82282E+00  0.81450E+00  0.11229E-05  0.81149E+00  0.77734E+00  0.11224E-05  0.77415E+00
   10.5890   3.0830  28.2959  0.83330E+00  0.82561E+00  0.11644E-05  0.82254E+00  0.78813E+00  0.11640E-05  0.78486E+00
   10.5890   3.0750  28.2959  0.84385E+00  0.83679E+00  0.12084E-05  0.83365E+00  0.79899E+00  0.12080E-05  0.79566E+00
   10.5890   3.0670  28.2959  0.85447E+00  0.84805E+00  0.12550E-05  0.84484E+00  0.80994E+00  0.12547E-05  0.80653E+00
   10.5890   3.0590  28.2959  0.86516E+00  0.85943E+00  0.13044E-05  0.85615E+00  0.82101E+00  0.13041E-05  0.81752E+00
   10.5890   3.0510  28.2959  0.87591E+00  0.87093E+00  0.13567E-05  0.86757E+00  0.83219E+00  0.13566E-05  0.82862E+00
   10.5890   3.0430  28.2959  0.88674E+00  0.88248E+00  0.14123E-05  0.87904E+00  0.84343E+00  0.14122E-05  0.83978E+00
   10.5890   3.0350  28.2959  0.89763E+00  0.89409E+00  0.14712E-05  0.89058E+00  0.85474E+00  0.14712E-05  0.85101E+00
   10.5890   3.0270  28.2959  0.90859E+00  0.90578E+00  0.15338E-05  0.90219E+00  0.86612E+00  0.15339E-05  0.86231E+00
   10.5890   3.0190  28.2959  0.91962E+00  0.91757E+00  0.16002E-05  0.91389E+00  0.87760E+00  0.16004E-05  0.87370E+00
   10.5890   3.0110  28.2959  0.93072E+00  0.92953E+00  0.16707E-05  0.92577E+00  0.88925E+00  0.16710E-05  0.88527E+00
   10.5890   3.0030  28.2959  0.94189E+00  0.94151E+00  0.17456E-05  0.93766E+00  0.90093E+00  0.17461E-05  0.89685E+00
   10.5890   2.9950  28.2959  0.95313E+00  0.95354E+00  0.18252E-05  0.94961E+00  0.91266E+00  0.18258E-05  0.90849E+00
   10.5890   2.9870  28.2959  0.96443E+00  0.96572E+00  0.19097E-05  0.96169E+00  0.92454E+00  0.19105E-05  0.92027E+00
   10.5890   2.9790  28.2959  0.97580E+00  0.97795E+00  0.19995E-05  0.97384E+00  0.93648E+00  0.20004E-05  0.93212E+00
