EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin4                                                                 
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
   3.227  0.306 10.47    1.69    4.25    0.99    0.02    5.26 7.390E+00

  10.589 20.260  4.22    1.58    7.02    0.94    0.02    7.99  0.870
   3.219  0.305 10.49    1.71    4.34    1.00    0.02    5.36 7.419E+00

  10.589 20.260  4.21    1.59    7.11    0.95    0.02    8.09  0.870
   3.211  0.304 10.52    1.72    4.45    1.01    0.02    5.48 7.448E+00

  10.589 20.260  4.20    1.61    7.18    0.97    0.02    8.17  0.870
   3.203  0.303 10.54    1.74    4.54    1.02    0.02    5.58 7.477E+00

  10.589 20.260  4.19    1.62    7.28    0.98    0.02    8.28  0.871
   3.195  0.302 10.57    1.76    4.65    1.04    0.02    5.71 7.506E+00

  10.589 20.260  4.18    1.64    7.34    0.99    0.02    8.35  0.871
   3.187  0.301 10.59    1.77    4.73    1.05    0.02    5.80 7.535E+00

  10.589 20.260  4.17    1.65    7.42    1.00    0.02    8.44  0.871
   3.179  0.300 10.62    1.79    4.82    1.06    0.02    5.91 7.564E+00

  10.589 20.260  4.15    1.67    7.50    1.01    0.03    8.54  0.871
   3.171  0.298 10.65    1.81    4.92    1.07    0.03    6.02 7.593E+00

  10.589 20.260  4.14    1.68    7.58    1.03    0.03    8.63  0.871
   3.163  0.297 10.67    1.82    5.02    1.09    0.03    6.14 7.622E+00

  10.589 20.260  4.13    1.70    7.66    1.04    0.03    8.72  0.872
   3.155  0.296 10.70    1.84    5.12    1.10    0.03    6.24 7.651E+00

  10.589 20.260  4.12    1.71    7.73    1.05    0.03    8.81  0.872
   3.147  0.295 10.72    1.86    5.21    1.11    0.03    6.35 7.680E+00

  10.589 20.260  4.11    1.73    7.81    1.06    0.03    8.90  0.872
   3.139  0.294 10.75    1.88    5.30    1.13    0.03    6.46 7.709E+00

  10.589 20.260  4.10    1.74    7.89    1.08    0.03    8.99  0.872
   3.131  0.293 10.77    1.89    5.40    1.14    0.03    6.57 7.739E+00

  10.589 20.260  4.09    1.76    7.97    1.09    0.03    9.08  0.872
   3.123  0.292 10.80    1.91    5.49    1.15    0.03    6.68 7.768E+00

  10.589 20.260  4.08    1.78    8.04    1.10    0.03    9.18  0.873
   3.115  0.291 10.82    1.93    5.59    1.17    0.03    6.79 7.797E+00

  10.589 20.260  4.07    1.79    8.12    1.12    0.03    9.27  0.873
   3.107  0.290 10.85    1.95    5.68    1.18    0.03    6.90 7.827E+00

  10.589 20.260  4.06    1.81    8.20    1.13    0.03    9.36  0.873
   3.099  0.289 10.88    1.97    5.78    1.20    0.03    7.01 7.856E+00

  10.589 20.260  4.05    1.83    8.28    1.14    0.03    9.46  0.873
   3.091  0.288 10.90    1.98    5.88    1.21    0.03    7.12 7.885E+00

  10.589 20.260  4.04    1.84    8.36    1.16    0.03    9.55  0.873
   3.083  0.287 10.93    2.00    5.97    1.23    0.03    7.23 7.915E+00

  10.589 20.260  4.03    1.86    8.44    1.17    0.03    9.65  0.873
   3.075  0.286 10.95    2.02    6.07    1.24    0.03    7.35 7.944E+00

  10.589 20.260  4.02    1.88    8.53    1.18    0.04    9.75  0.873
   3.067  0.285 10.98    2.04    6.17    1.26    0.04    7.47 7.974E+00

  10.589 20.260  4.01    1.90    8.60    1.20    0.04    9.84  0.873
   3.059  0.284 11.00    2.06    6.27    1.27    0.04    7.58 8.003E+00

  10.589 20.260  4.00    1.91    8.68    1.21    0.04    9.93  0.874
   3.051  0.283 11.03    2.08    6.37    1.29    0.04    7.69 8.033E+00

  10.589 20.260  3.99    1.93    8.77    1.23    0.04   10.04  0.873
   3.043  0.282 11.05    2.10    6.47    1.30    0.04    7.81 8.063E+00

  10.589 20.260  3.98    1.95    8.85    1.24    0.04   10.13  0.873
   3.035  0.281 11.08    2.12    6.57    1.32    0.04    7.93 8.092E+00

  10.589 20.260  3.97    1.97    8.93    1.26    0.04   10.23  0.872
   3.027  0.279 11.10    2.14    6.67    1.34    0.04    8.04 8.122E+00

  10.589 20.260  3.96    1.99    9.01    1.27    0.04   10.33  0.874
   3.019  0.278 11.13    2.16    6.76    1.35    0.04    8.16 8.152E+00

  10.589 20.260  3.95    2.00    9.09    1.29    0.04   10.42  0.874
   3.011  0.277 11.16    2.18    6.86    1.37    0.04    8.27 8.182E+00

  10.589 20.260  3.93    2.02    9.18    1.31    0.04   10.52  0.874
   3.003  0.276 11.18    2.21    6.97    1.39    0.04    8.39 8.211E+00

  10.589 20.260  3.92    2.04    9.26    1.32    0.04   10.63  0.874
   2.995  0.275 11.21    2.23    7.07    1.40    0.04    8.52 8.241E+00

  10.589 20.260  3.91    2.06    9.34    1.34    0.04   10.72  0.874
   2.987  0.274 11.23    2.25    7.16    1.42    0.04    8.63 8.271E+00

  10.589 20.260  3.90    2.08    9.42    1.35    0.05   10.82  0.874
   2.979  0.273 11.26    2.27    7.27    1.44    0.05    8.75 8.301E+00

  10.589 20.260  3.89    2.10    9.51    1.37    0.05   10.92  0.874
   2.971  0.272 11.28    2.29    7.37    1.46    0.05    8.87 8.331E+00

  10.589 20.260  3.88    2.12    9.59    1.39    0.05   11.02  0.874
   2.963  0.271 11.31    2.32    7.47    1.47    0.05    8.99 8.361E+00

  10.589 20.260  3.87    2.14    9.67    1.40    0.05   11.13  0.874
   2.955  0.270 11.33    2.34    7.57    1.49    0.05    9.11 8.391E+00

  10.589 20.340  4.26    1.55    6.85    0.92    0.02    7.79  0.869
   3.227  0.308 10.43    1.68    4.13    0.97    0.02    5.13 7.225E+00

  10.589 20.340  4.25    1.57    6.93    0.93    0.02    7.88  0.869
   3.219  0.307 10.46    1.69    4.23    0.99    0.02    5.23 7.254E+00

  10.589 20.340  4.24    1.58    6.99    0.94    0.02    7.95  0.870
   3.211  0.306 10.49    1.71    4.30    1.00    0.02    5.32 7.282E+00

  10.589 20.340  4.23    1.59    7.08    0.95    0.02    8.05  0.870
   3.203  0.305 10.51    1.72    4.41    1.01    0.02    5.44 7.311E+00

  10.589 20.340  4.22    1.61    7.15    0.96    0.02    8.14  0.870
   3.195  0.304 10.54    1.74    4.50    1.02    0.02    5.54 7.340E+00

  10.589 20.340  4.21    1.62    7.24    0.97    0.02    8.24  0.870
   3.187  0.303 10.56    1.75    4.60    1.03    0.02    5.66 7.368E+00

  10.589 20.340  4.20    1.64    7.32    0.99    0.02    8.33  0.870
   3.179  0.302 10.59    1.77    4.70    1.05    0.02    5.77 7.397E+00

  10.589 20.340  4.19    1.65    7.38    1.00    0.02    8.40  0.871
   3.171  0.301 10.61    1.79    4.78    1.06    0.02    5.86 7.426E+00

  10.589 20.340  4.18    1.67    7.47    1.01    0.02    8.50  0.871
   3.163  0.300 10.64    1.80    4.88    1.07    0.02    5.98 7.455E+00

  10.589 20.340  4.17    1.68    7.54    1.02    0.03    8.59  0.871
   3.155  0.299 10.66    1.82    4.98    1.08    0.03    6.09 7.484E+00

  10.589 20.340  4.16    1.70    7.63    1.03    0.03    8.69  0.871
   3.147  0.298 10.69    1.84    5.08    1.10    0.03    6.20 7.513E+00

  10.589 20.340  4.15    1.71    7.70    1.05    0.03    8.78  0.871
   3.139  0.296 10.72    1.86    5.17    1.11    0.03    6.31 7.542E+00

  10.589 20.340  4.13    1.73    7.78    1.06    0.03    8.86  0.872
   3.131  0.295 10.74    1.87    5.26    1.12    0.03    6.41 7.571E+00

  10.589 20.340  4.12    1.74    7.85    1.07    0.03    8.95  0.872
   3.123  0.294 10.77    1.89    5.36    1.14    0.03    6.52 7.600E+00

  10.589 20.340  4.11    1.76    7.93    1.09    0.03    9.05  0.872
   3.115  0.293 10.79    1.91    5.45    1.15    0.03    6.63 7.629E+00

  10.589 20.340  4.10    1.78    8.01    1.10    0.03    9.14  0.872
   3.107  0.292 10.82    1.93    5.55    1.17    0.03    6.74 7.658E+00

  10.589 20.340  4.09    1.79    8.09    1.11    0.03    9.23  0.873
   3.099  0.291 10.84    1.95    5.64    1.18    0.03    6.86 7.687E+00

  10.589 20.340  4.08    1.81    8.17    1.13    0.03    9.33  0.873
   3.091  0.290 10.87    1.96    5.74    1.20    0.03    6.97 7.716E+00

  10.589 20.340  4.07    1.83    8.25    1.14    0.03    9.42  0.872
   3.083  0.289 10.89    1.98    5.84    1.21    0.03    7.08 7.746E+00

  10.589 20.340  4.06    1.84    8.33    1.15    0.03    9.52  0.873
   3.075  0.288 10.92    2.00    5.94    1.22    0.03    7.19 7.775E+00

  10.589 20.340  4.05    1.86    8.41    1.17    0.03    9.61  0.873
   3.067  0.287 10.95    2.02    6.04    1.24    0.03    7.31 7.804E+00

  10.589 20.340  4.04    1.88    8.50    1.18    0.03    9.71  0.873
   3.059  0.286 10.97    2.04    6.14    1.25    0.03    7.43 7.833E+00

  10.589 20.340  4.03    1.89    8.58    1.20    0.04    9.81  0.873
   3.051  0.285 11.00    2.06    6.24    1.27    0.04    7.54 7.863E+00

  10.589 20.340  4.02    1.91    8.65    1.21    0.04    9.90  0.873
   3.043  0.284 11.02    2.08    6.33    1.28    0.04    7.65 7.892E+00

  10.589 20.340  4.01    1.93    8.74    1.23    0.04   10.01  0.873
   3.035  0.283 11.05    2.10    6.44    1.30    0.04    7.77 7.921E+00

  10.589 20.340  4.00    1.95    8.82    1.24    0.04   10.10  0.873
   3.027  0.282 11.07    2.12    6.53    1.32    0.04    7.89 7.951E+00

  10.589 20.340  3.99    1.97    8.90    1.26    0.04   10.20  0.873
   3.019  0.281 11.10    2.14    6.63    1.33    0.04    8.00 7.980E+00

  10.589 20.340  3.98    1.99    8.98    1.27    0.04   10.29  0.873
   3.011  0.280 11.12    2.16    6.73    1.35    0.04    8.12 8.010E+00

  10.589 20.340  3.97    2.00    9.07    1.29    0.04   10.39  0.873
   3.003  0.279 11.15    2.18    6.83    1.37    0.04    8.24 8.040E+00

  10.589 20.340  3.96    2.02    9.15    1.30    0.04   10.49  0.874
   2.995  0.278 11.18    2.21    6.93    1.38    0.04    8.36 8.069E+00

  10.589 20.340  3.94    2.04    9.23    1.32    0.04   10.59  0.874
   2.987  0.276 11.20    2.23    7.03    1.40    0.04    8.47 8.099E+00

  10.589 20.340  3.93    2.06    9.31    1.34    0.04   10.69  0.874
   2.979  0.275 11.23    2.25    7.13    1.42    0.04    8.59 8.129E+00

  10.589 20.340  3.92    2.08    9.39    1.35    0.05   10.79  0.874
   2.971  0.274 11.25    2.27    7.23    1.44    0.05    8.71 8.158E+00

  10.589 20.340  3.91    2.10    9.48    1.37    0.05   10.89  0.874
   2.963  0.273 11.28    2.29    7.33    1.45    0.05    8.83 8.188E+00

  10.589 20.340  3.90    2.12    9.56    1.39    0.05   10.99  0.874
   2.955  0.272 11.30    2.32    7.43    1.47    0.05    8.95 8.218E+00

  10.589 20.420  4.29    1.54    6.75    0.91    0.02    7.67  0.868
   3.227  0.311 10.40    1.66    4.00    0.96    0.02    4.98 7.064E+00

  10.589 20.420  4.28    1.55    6.82    0.92    0.02    7.76  0.869
   3.219  0.310 10.43    1.67    4.09    0.97    0.02    5.08 7.092E+00

  10.589 20.420  4.27    1.56    6.90    0.93    0.02    7.84  0.869
   3.211  0.309 10.45    1.69    4.18    0.98    0.02    5.19 7.120E+00

  10.589 20.420  4.26    1.58    6.96    0.94    0.02    7.91  0.869
   3.203  0.308 10.48    1.71    4.26    0.99    0.02    5.28 7.149E+00

  10.589 20.420  4.25    1.59    7.03    0.95    0.02    8.00  0.869
   3.195  0.306 10.50    1.72    4.35    1.01    0.02    5.38 7.177E+00

  10.589 20.420  4.24    1.61    7.12    0.96    0.02    8.10  0.870
   3.187  0.305 10.53    1.74    4.46    1.02    0.02    5.50 7.206E+00

  10.589 20.420  4.23    1.62    7.19    0.97    0.02    8.19  0.870
   3.179  0.304 10.55    1.75    4.55    1.03    0.02    5.60 7.234E+00

  10.589 20.420  4.22    1.64    7.29    0.98    0.02    8.29  0.870
   3.171  0.303 10.58    1.77    4.66    1.04    0.02    5.73 7.263E+00

  10.589 20.420  4.21    1.65    7.35    1.00    0.02    8.37  0.870
   3.163  0.302 10.61    1.79    4.74    1.06    0.02    5.82 7.292E+00

  10.589 20.420  4.20    1.67    7.43    1.01    0.02    8.46  0.870
   3.155  0.301 10.63    1.80    4.84    1.07    0.02    5.93 7.320E+00

  10.589 20.420  4.19    1.68    7.51    1.02    0.03    8.56  0.871
   3.147  0.300 10.66    1.82    4.94    1.08    0.03    6.04 7.349E+00

  10.589 20.420  4.18    1.70    7.60    1.03    0.03    8.65  0.871
   3.139  0.299 10.68    1.84    5.04    1.09    0.03    6.16 7.378E+00

  10.589 20.420  4.17    1.71    7.67    1.04    0.03    8.74  0.871
   3.131  0.298 10.71    1.85    5.13    1.11    0.03    6.27 7.406E+00

  10.589 20.420  4.16    1.73    7.75    1.06    0.03    8.83  0.871
   3.123  0.297 10.73    1.87    5.23    1.12    0.03    6.37 7.435E+00

  10.589 20.420  4.15    1.74    7.82    1.07    0.03    8.92  0.871
   3.115  0.296 10.76    1.89    5.32    1.13    0.03    6.48 7.464E+00

  10.589 20.420  4.13    1.76    7.90    1.08    0.03    9.01  0.872
   3.107  0.294 10.79    1.91    5.42    1.15    0.03    6.59 7.493E+00

  10.589 20.420  4.12    1.78    7.98    1.10    0.03    9.11  0.872
   3.099  0.293 10.81    1.93    5.51    1.16    0.03    6.70 7.522E+00

  10.589 20.420  4.11    1.79    8.06    1.11    0.03    9.20  0.873
   3.091  0.292 10.84    1.94    5.61    1.18    0.03    6.82 7.551E+00

  10.589 20.420  4.10    1.81    8.14    1.12    0.03    9.29  0.873
   3.083  0.291 10.86    1.96    5.70    1.19    0.03    6.93 7.580E+00

  10.589 20.420  4.09    1.83    8.22    1.14    0.03    9.39  0.872
   3.075  0.290 10.89    1.98    5.81    1.21    0.03    7.04 7.609E+00

  10.589 20.420  4.08    1.84    8.30    1.15    0.03    9.48  0.872
   3.067  0.289 10.91    2.00    5.90    1.22    0.03    7.15 7.638E+00

  10.589 20.420  4.07    1.86    8.38    1.16    0.03    9.58  0.872
   3.059  0.288 10.94    2.02    6.00    1.24    0.03    7.27 7.667E+00

  10.589 20.420  4.06    1.88    8.46    1.18    0.03    9.68  0.873
   3.051  0.287 10.97    2.04    6.10    1.25    0.03    7.38 7.696E+00

  10.589 20.420  4.05    1.89    8.55    1.19    0.03    9.77  0.873
   3.043  0.286 10.99    2.06    6.20    1.27    0.03    7.50 7.725E+00

  10.589 20.420  4.04    1.91    8.63    1.21    0.04    9.87  0.873
   3.035  0.285 11.02    2.08    6.30    1.28    0.04    7.61 7.754E+00

  10.589 20.420  4.03    1.93    8.70    1.22    0.04    9.96  0.873
   3.027  0.284 11.04    2.10    6.39    1.30    0.04    7.73 7.783E+00

  10.589 20.420  4.02    1.95    8.80    1.24    0.04   10.07  0.873
   3.019  0.283 11.07    2.12    6.50    1.31    0.04    7.85 7.813E+00

  10.589 20.420  4.01    1.97    8.88    1.25    0.04   10.17  0.873
   3.011  0.282 11.09    2.14    6.60    1.33    0.04    7.97 7.842E+00

  10.589 20.420  4.00    1.98    8.96    1.27    0.04   10.26  0.873
   3.003  0.281 11.12    2.16    6.70    1.34    0.04    8.08 7.871E+00

  10.589 20.420  3.99    2.00    9.04    1.28    0.04   10.36  0.873
   2.995  0.280 11.15    2.18    6.80    1.36    0.04    8.20 7.901E+00

  10.589 20.420  3.98    2.02    9.12    1.30    0.04   10.46  0.873
   2.987  0.279 11.17    2.20    6.90    1.38    0.04    8.32 7.930E+00

  10.589 20.420  3.96    2.04    9.20    1.32    0.04   10.56  0.873
   2.979  0.278 11.20    2.23    7.00    1.40    0.04    8.44 7.959E+00

  10.589 20.420  3.95    2.06    9.29    1.33    0.04   10.67  0.873
   2.971  0.277 11.22    2.25    7.10    1.42    0.04    8.56 7.989E+00

  10.589 20.420  3.94    2.08    9.37    1.35    0.04   10.76  0.873
   2.963  0.276 11.25    2.27    7.20    1.43    0.04    8.67 8.018E+00

  10.589 20.420  3.93    2.10    9.45    1.37    0.05   10.86  0.873
   2.955  0.275 11.27    2.29    7.30    1.45    0.05    8.79 8.048E+00

  10.589 20.500  4.33    1.52    6.64    0.89    0.02    7.55  0.868
   3.227  0.313 10.37    1.64    3.87    0.95    0.02    4.83 6.906E+00

  10.589 20.500  4.32    1.54    6.71    0.90    0.02    7.64  0.868
   3.219  0.312 10.39    1.66    3.96    0.96    0.02    4.94 6.934E+00

  10.589 20.500  4.31    1.55    6.79    0.91    0.02    7.72  0.868
   3.211  0.311 10.42    1.67    4.05    0.97    0.02    5.04 6.962E+00

  10.589 20.500  4.30    1.56    6.86    0.92    0.02    7.81  0.868
   3.203  0.310 10.44    1.69    4.14    0.98    0.02    5.14 6.990E+00

  10.589 20.500  4.29    1.58    6.94    0.94    0.02    7.90  0.869
   3.195  0.309 10.47    1.70    4.24    0.99    0.02    5.25 7.018E+00

  10.589 20.500  4.27    1.59    7.00    0.95    0.02    7.97  0.869
   3.187  0.308 10.50    1.72    4.32    1.00    0.02    5.34 7.047E+00

  10.589 20.500  4.26    1.61    7.09    0.96    0.02    8.07  0.869
   3.179  0.307 10.52    1.74    4.42    1.02    0.02    5.46 7.075E+00

  10.589 20.500  4.25    1.62    7.16    0.97    0.02    8.15  0.869
   3.171  0.306 10.55    1.75    4.51    1.03    0.02    5.56 7.103E+00

  10.589 20.500  4.24    1.63    7.25    0.98    0.02    8.26  0.870
   3.163  0.304 10.57    1.77    4.62    1.04    0.02    5.68 7.132E+00

  10.589 20.500  4.23    1.65    7.33    0.99    0.02    8.35  0.870
   3.155  0.303 10.60    1.79    4.71    1.05    0.02    5.79 7.160E+00

  10.589 20.500  4.22    1.66    7.39    1.00    0.02    8.42  0.870
   3.147  0.302 10.63    1.80    4.80    1.07    0.02    5.88 7.188E+00

  10.589 20.500  4.21    1.68    7.48    1.02    0.02    8.52  0.870
   3.139  0.301 10.65    1.82    4.90    1.08    0.02    6.00 7.217E+00

  10.589 20.500  4.20    1.70    7.56    1.03    0.03    8.61  0.870
   3.131  0.300 10.68    1.84    5.00    1.09    0.03    6.11 7.245E+00

  10.589 20.500  4.19    1.71    7.64    1.04    0.03    8.71  0.871
   3.123  0.299 10.70    1.85    5.10    1.10    0.03    6.23 7.274E+00

  10.589 20.500  4.18    1.73    7.72    1.05    0.03    8.80  0.871
   3.115  0.298 10.73    1.87    5.19    1.12    0.03    6.34 7.303E+00

  10.589 20.500  4.17    1.74    7.79    1.07    0.03    8.89  0.871
   3.107  0.297 10.75    1.89    5.28    1.13    0.03    6.44 7.331E+00

  10.589 20.500  4.16    1.76    7.87    1.08    0.03    8.98  0.871
   3.099  0.296 10.78    1.91    5.38    1.15    0.03    6.55 7.360E+00

  10.589 20.500  4.15    1.77    7.95    1.09    0.03    9.07  0.871
   3.091  0.295 10.81    1.93    5.48    1.16    0.03    6.66 7.388E+00

  10.589 20.500  4.13    1.79    8.03    1.11    0.03    9.17  0.872
   3.083  0.294 10.83    1.94    5.57    1.17    0.03    6.77 7.417E+00

  10.589 20.500  4.12    1.81    8.11    1.12    0.03    9.26  0.872
   3.075  0.292 10.86    1.96    5.67    1.19    0.03    6.89 7.446E+00

  10.589 20.500  4.11    1.82    8.19    1.13    0.03    9.35  0.872
   3.067  0.291 10.88    1.98    5.76    1.20    0.03    7.00 7.475E+00

  10.589 20.500  4.10    1.84    8.27    1.15    0.03    9.45  0.872
   3.059  0.290 10.91    2.00    5.86    1.22    0.03    7.11 7.503E+00

  10.589 20.500  4.09    1.86    8.35    1.16    0.03    9.54  0.872
   3.051  0.289 10.93    2.02    5.96    1.23    0.03    7.23 7.532E+00

  10.589 20.500  4.08    1.88    8.43    1.18    0.03    9.64  0.872
   3.043  0.288 10.96    2.04    6.06    1.25    0.03    7.34 7.561E+00

  10.589 20.500  4.07    1.89    8.52    1.19    0.03    9.74  0.872
   3.035  0.287 10.99    2.06    6.16    1.26    0.03    7.46 7.590E+00

  10.589 20.500  4.06    1.91    8.60    1.21    0.03    9.84  0.872
   3.027  0.286 11.01    2.08    6.26    1.28    0.04    7.58 7.619E+00

  10.589 20.500  4.05    1.93    8.68    1.22    0.04    9.93  0.873
   3.019  0.285 11.04    2.10    6.36    1.30    0.04    7.69 7.648E+00

  10.589 20.500  4.04    1.95    8.77    1.24    0.04   10.04  0.873
   3.011  0.284 11.06    2.12    6.47    1.31    0.04    7.81 7.677E+00

  10.589 20.500  4.03    1.97    8.85    1.25    0.04   10.14  0.873
   3.003  0.283 11.09    2.14    6.56    1.33    0.04    7.93 7.706E+00

  10.589 20.500  4.02    1.98    8.93    1.27    0.04   10.23  0.873
   2.995  0.282 11.11    2.16    6.66    1.34    0.04    8.05 7.735E+00

  10.589 20.500  4.01    2.00    9.01    1.28    0.04   10.33  0.873
