                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  20.1801  0.87698E+01  0.95458E+01  0.16854E-02  0.94494E+01  0.93198E+01  0.16893E-02  0.92176E+01
   10.5890   3.2190  20.1801  0.88004E+01  0.95871E+01  0.17351E-02  0.94891E+01  0.93620E+01  0.17392E-02  0.92582E+01
   10.5890   3.2110  20.1801  0.88310E+01  0.96297E+01  0.17862E-02  0.95302E+01  0.94055E+01  0.17905E-02  0.93001E+01
   10.5890   3.2030  20.1801  0.88616E+01  0.96714E+01  0.18387E-02  0.95703E+01  0.94482E+01  0.18432E-02  0.93410E+01
   10.5890   3.1950  20.1801  0.88922E+01  0.97119E+01  0.18926E-02  0.96092E+01  0.94897E+01  0.18974E-02  0.93808E+01
   10.5890   3.1870  20.1801  0.89228E+01  0.97547E+01  0.19479E-02  0.96504E+01  0.95334E+01  0.19530E-02  0.94228E+01
   10.5890   3.1790  20.1801  0.89534E+01  0.97966E+01  0.20049E-02  0.96906E+01  0.95763E+01  0.20102E-02  0.94639E+01
   10.5890   3.1710  20.1801  0.89840E+01  0.98394E+01  0.20632E-02  0.97317E+01  0.96201E+01  0.20688E-02  0.95059E+01
   10.5890   3.1630  20.1801  0.90146E+01  0.98815E+01  0.21233E-02  0.97720E+01  0.96632E+01  0.21291E-02  0.95472E+01
   10.5890   3.1550  20.1801  0.90452E+01  0.99231E+01  0.21849E-02  0.98119E+01  0.97059E+01  0.21911E-02  0.95880E+01
   10.5890   3.1470  20.1801  0.90759E+01  0.99654E+01  0.22482E-02  0.98525E+01  0.97493E+01  0.22547E-02  0.96295E+01
   10.5890   3.1390  20.1801  0.91065E+01  0.10008E+02  0.23132E-02  0.98937E+01  0.97934E+01  0.23200E-02  0.96716E+01
   10.5890   3.1310  20.1801  0.91372E+01  0.10051E+02  0.23800E-02  0.99340E+01  0.98367E+01  0.23871E-02  0.97130E+01
   10.5890   3.1230  20.1801  0.91678E+01  0.10093E+02  0.24486E-02  0.99748E+01  0.98806E+01  0.24560E-02  0.97547E+01
   10.5890   3.1150  20.1801  0.91985E+01  0.10136E+02  0.25190E-02  0.10016E+02  0.99245E+01  0.25268E-02  0.97966E+01
   10.5890   3.1070  20.1801  0.92292E+01  0.10179E+02  0.25913E-02  0.10057E+02  0.99686E+01  0.25995E-02  0.98388E+01
   10.5890   3.0990  20.1801  0.92599E+01  0.10223E+02  0.26655E-02  0.10098E+02  0.10013E+02  0.26741E-02  0.98811E+01
   10.5890   3.0910  20.1801  0.92906E+01  0.10266E+02  0.27418E-02  0.10140E+02  0.10058E+02  0.27507E-02  0.99235E+01
   10.5890   3.0830  20.1801  0.93213E+01  0.10309E+02  0.28200E-02  0.10181E+02  0.10102E+02  0.28294E-02  0.99660E+01
   10.5890   3.0750  20.1801  0.93520E+01  0.10353E+02  0.29004E-02  0.10222E+02  0.10147E+02  0.29102E-02  0.10008E+02
   10.5890   3.0670  20.1801  0.93828E+01  0.10396E+02  0.29829E-02  0.10264E+02  0.10192E+02  0.29931E-02  0.10051E+02
   10.5890   3.0590  20.1801  0.94135E+01  0.10441E+02  0.30676E-02  0.10306E+02  0.10237E+02  0.30783E-02  0.10095E+02
   10.5890   3.0510  20.1801  0.94443E+01  0.10485E+02  0.31545E-02  0.10348E+02  0.10282E+02  0.31657E-02  0.10137E+02
   10.5890   3.0430  20.1801  0.94751E+01  0.10529E+02  0.32438E-02  0.10389E+02  0.10328E+02  0.32555E-02  0.10180E+02
   10.5890   3.0350  20.1801  0.95059E+01  0.10572E+02  0.33354E-02  0.10431E+02  0.10372E+02  0.33476E-02  0.10222E+02
   10.5890   3.0270  20.1801  0.95367E+01  0.10617E+02  0.34295E-02  0.10473E+02  0.10418E+02  0.34422E-02  0.10266E+02
   10.5890   3.0190  20.1801  0.95675E+01  0.10661E+02  0.35260E-02  0.10515E+02  0.10464E+02  0.35393E-02  0.10309E+02
   10.5890   3.0110  20.1801  0.95984E+01  0.10706E+02  0.36250E-02  0.10557E+02  0.10510E+02  0.36389E-02  0.10353E+02
   10.5890   3.0030  20.1801  0.96292E+01  0.10750E+02  0.37267E-02  0.10600E+02  0.10556E+02  0.37412E-02  0.10396E+02
   10.5890   2.9950  20.1801  0.96601E+01  0.10795E+02  0.38311E-02  0.10642E+02  0.10602E+02  0.38462E-02  0.10439E+02
   10.5890   2.9870  20.1801  0.96910E+01  0.10840E+02  0.39382E-02  0.10684E+02  0.10648E+02  0.39539E-02  0.10483E+02
   10.5890   2.9790  20.1801  0.97219E+01  0.10885E+02  0.40481E-02  0.10727E+02  0.10695E+02  0.40645E-02  0.10527E+02
   10.5890   2.9710  20.1801  0.97529E+01  0.10930E+02  0.41609E-02  0.10770E+02  0.10742E+02  0.41780E-02  0.10571E+02
   10.5890   2.9630  20.1801  0.97838E+01  0.10976E+02  0.42767E-02  0.10813E+02  0.10789E+02  0.42945E-02  0.10615E+02
   10.5890   2.9550  20.1801  0.98148E+01  0.11022E+02  0.43955E-02  0.10855E+02  0.10836E+02  0.44140E-02  0.10659E+02
   10.5890   3.2270  20.2601  0.85815E+01  0.93281E+01  0.15738E-02  0.92353E+01  0.91046E+01  0.15774E-02  0.90062E+01
