                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  29.9725  0.24639E+00  0.23506E+00  0.30330E-06  0.23433E+00  0.22262E+00  0.30272E-06  0.22185E+00
   10.5890   3.2190  29.9725  0.25115E+00  0.23979E+00  0.31032E-06  0.23905E+00  0.22716E+00  0.30975E-06  0.22637E+00
   10.5890   3.2110  29.9725  0.25597E+00  0.24460E+00  0.31757E-06  0.24384E+00  0.23176E+00  0.31700E-06  0.23096E+00
   10.5890   3.2030  29.9725  0.26086E+00  0.24948E+00  0.32492E-06  0.24870E+00  0.23644E+00  0.32435E-06  0.23562E+00
   10.5890   3.1950  29.9725  0.26580E+00  0.25442E+00  0.33241E-06  0.25363E+00  0.24118E+00  0.33185E-06  0.24035E+00
   10.5890   3.1870  29.9725  0.27081E+00  0.25944E+00  0.34006E-06  0.25864E+00  0.24600E+00  0.33951E-06  0.24515E+00
   10.5890   3.1790  29.9725  0.27588E+00  0.26451E+00  0.34787E-06  0.26369E+00  0.25086E+00  0.34733E-06  0.24999E+00
   10.5890   3.1710  29.9725  0.28100E+00  0.26966E+00  0.35586E-06  0.26883E+00  0.25581E+00  0.35531E-06  0.25493E+00
   10.5890   3.1630  29.9725  0.28619E+00  0.27488E+00  0.36401E-06  0.27402E+00  0.26082E+00  0.36347E-06  0.25992E+00
   10.5890   3.1550  29.9725  0.29145E+00  0.28015E+00  0.37236E-06  0.27928E+00  0.26589E+00  0.37183E-06  0.26497E+00
   10.5890   3.1470  29.9725  0.29676E+00  0.28549E+00  0.38089E-06  0.28460E+00  0.27102E+00  0.38037E-06  0.27008E+00
   10.5890   3.1390  29.9725  0.30213E+00  0.29090E+00  0.38962E-06  0.28999E+00  0.27621E+00  0.38911E-06  0.27525E+00
   10.5890   3.1310  29.9725  0.30757E+00  0.29639E+00  0.39857E-06  0.29547E+00  0.28150E+00  0.39806E-06  0.28052E+00
   10.5890   3.1230  29.9725  0.31307E+00  0.30199E+00  0.40775E-06  0.30105E+00  0.28688E+00  0.40725E-06  0.28588E+00
   10.5890   3.1150  29.9725  0.31863E+00  0.30757E+00  0.41717E-06  0.30661E+00  0.29225E+00  0.41668E-06  0.29123E+00
   10.5890   3.1070  29.9725  0.32425E+00  0.31326E+00  0.42684E-06  0.31228E+00  0.29773E+00  0.42636E-06  0.29669E+00
   10.5890   3.0990  29.9725  0.32994E+00  0.31913E+00  0.43677E-06  0.31813E+00  0.30338E+00  0.43630E-06  0.30232E+00
   10.5890   3.0910  29.9725  0.33569E+00  0.32487E+00  0.44699E-06  0.32385E+00  0.30891E+00  0.44653E-06  0.30783E+00
   10.5890   3.0830  29.9725  0.34150E+00  0.33078E+00  0.45752E-06  0.32973E+00  0.31460E+00  0.45708E-06  0.31349E+00
   10.5890   3.0750  29.9725  0.34738E+00  0.33675E+00  0.46834E-06  0.33568E+00  0.32035E+00  0.46792E-06  0.31921E+00
   10.5890   3.0670  29.9725  0.35332E+00  0.34279E+00  0.47951E-06  0.34170E+00  0.32618E+00  0.47910E-06  0.32502E+00
