                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  28.0487  0.44336E+00  0.43355E+00  0.32049E-05  0.43203E+00  0.41388E+00  0.31950E-05  0.41224E+00
   10.5890   3.2190  28.0487  0.44945E+00  0.43988E+00  0.33179E-05  0.43832E+00  0.42002E+00  0.33080E-05  0.41835E+00
   10.5890   3.2110  28.0487  0.45557E+00  0.44625E+00  0.34341E-05  0.44466E+00  0.42621E+00  0.34241E-05  0.42450E+00
   10.5890   3.2030  28.0487  0.46174E+00  0.45266E+00  0.35546E-05  0.45104E+00  0.43245E+00  0.35447E-05  0.43070E+00
   10.5890   3.1950  28.0487  0.46796E+00  0.45914E+00  0.36785E-05  0.45749E+00  0.43873E+00  0.36686E-05  0.43695E+00
   10.5890   3.1870  28.0487  0.47422E+00  0.46571E+00  0.38078E-05  0.46402E+00  0.44511E+00  0.37980E-05  0.44328E+00
   10.5890   3.1790  28.0487  0.48052E+00  0.47230E+00  0.39419E-05  0.47057E+00  0.45152E+00  0.39320E-05  0.44966E+00
   10.5890   3.1710  28.0487  0.48687E+00  0.47893E+00  0.40807E-05  0.47716E+00  0.45796E+00  0.40709E-05  0.45606E+00
   10.5890   3.1630  28.0487  0.49326E+00  0.48562E+00  0.42245E-05  0.48381E+00  0.46447E+00  0.42148E-05  0.46252E+00
   10.5890   3.1550  28.0487  0.49969E+00  0.49240E+00  0.43733E-05  0.49054E+00  0.47106E+00  0.43637E-05  0.46907E+00
   10.5890   3.1470  28.0487  0.50617E+00  0.49921E+00  0.45275E-05  0.49731E+00  0.47769E+00  0.45181E-05  0.47565E+00
   10.5890   3.1390  28.0487  0.51269E+00  0.50609E+00  0.46765E-05  0.50416E+00  0.48439E+00  0.46673E-05  0.48231E+00
   10.5890   3.1310  28.0487  0.51925E+00  0.51300E+00  0.48533E-05  0.51102E+00  0.49112E+00  0.48442E-05  0.48899E+00
   10.5890   3.1230  28.0487  0.52586E+00  0.52000E+00  0.50252E-05  0.51798E+00  0.49794E+00  0.50163E-05  0.49576E+00
   10.5890   3.1150  28.0487  0.53251E+00  0.52703E+00  0.52026E-05  0.52496E+00  0.50479E+00  0.51939E-05  0.50256E+00
   10.5890   3.1070  28.0487  0.53921E+00  0.53412E+00  0.53864E-05  0.53200E+00  0.51170E+00  0.53780E-05  0.50942E+00
   10.5890   3.0990  28.0487  0.54594E+00  0.54126E+00  0.55768E-05  0.53910E+00  0.51866E+00  0.55686E-05  0.51633E+00
   10.5890   3.0910  28.0487  0.55272E+00  0.54846E+00  0.57733E-05  0.54625E+00  0.52569E+00  0.57655E-05  0.52330E+00
   10.5890   3.0830  28.0487  0.55955E+00  0.55571E+00  0.59772E-05  0.55345E+00  0.53276E+00  0.59697E-05  0.53032E+00
