 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.661560833       9.13961697       29.9724998       3.22700000      0.317993253      0.287301838      0.90348404645919800     
  0.659204364       9.11695862       29.9724998       3.21900010      0.323945850      0.292993158      0.90445101261138916     
  0.656853020       9.09430027       29.9724998       3.21099997      0.329967260      0.298774004      0.90546560287475586     
  0.654506922       9.07164383       29.9724998       3.20300007      0.336057246      0.304626137      0.90647095441818237     
  0.652165651       9.04898453       29.9724998       3.19499993      0.342216253      0.310564041      0.90750813484191895     
  0.649829686       9.02632713       29.9724998       3.18700004      0.348444015      0.316584110      0.90856522321701050     
  0.647498667       9.00366879       29.9724998       3.17899990      0.354741007      0.322658926      0.90956193208694458     
  0.645172715       8.98101139       29.9724998       3.17100000      0.361106962      0.328839868      0.91064393520355225     
  0.642851770       8.95835400       29.9724998       3.16300011      0.367542118      0.335081249      0.91168123483657837     
  0.640535712       8.93569565       29.9724998       3.15499997      0.374046773      0.341394722      0.91270595788955688     
  0.638224721       8.91303730       29.9724998       3.14700007      0.380620599      0.347778916      0.91371542215347290     
  0.635918677       8.89037991       29.9724998       3.13899994      0.387264103      0.354235977      0.91471421718597412     
  0.633617699       8.86772251       29.9724998       3.13100004      0.393976927      0.360804826      0.91580194234848022     
  0.631321490       8.84506416       29.9724998       3.12299991      0.400759488      0.367482722      0.91696572303771973     
  0.629030168       8.82240582       29.9724998       3.11500001      0.407611549      0.374137282      0.91787701845169067     
  0.626743972       8.79974937       29.9724998       3.10700011      0.414533287      0.380920023      0.91891300678253174     
  0.624462485       8.77709103       29.9724998       3.09899998      0.421524942      0.387917250      0.92027115821838379     
  0.622185826       8.75443268       29.9724998       3.09100008      0.428586185      0.394751310      0.92105466127395630     
  0.619914114       8.73177433       29.9724998       3.08299994      0.435717523      0.401773244      0.92209565639495850     
  0.617647290       8.70911789       29.9724998       3.07500005      0.442918479      0.408864975      0.92311561107635498     
  0.615385115       8.68645859       29.9724998       3.06699991      0.450189531      0.416047215      0.92416012287139893     
  0.613127887       8.66380119       29.9724998       3.05900002      0.457530379      0.423325092      0.92523932456970215     
  0.610875428       8.64114380       29.9724998       3.05100012      0.464941114      0.430673033      0.92629587650299072     
  0.608627677       8.61848545       29.9724998       3.04299998      0.472422123      0.438102514      0.92735391855239868     
  0.606384814       8.59582806       29.9724998       3.03500009      0.479972869      0.445621639      0.92843091487884521     
  0.604146600       8.57316971       29.9724998       3.02699995      0.487593859      0.453218460      0.92949992418289185     
  0.601913154       8.55051231       29.9724998       3.01900005      0.495284706      0.460887671      0.93055099248886108     
  0.599684298       8.52785397       29.9724998       3.01099992      0.503045797      0.468728840      0.93178164958953857     
  0.597460330       8.50519657       29.9724998       3.00300002      0.510876715      0.476555377      0.93281877040863037     
  0.595240891       8.48253822       29.9724998       2.99499989      0.518777847      0.484401733      0.93373632431030273     
  0.593026280       8.45988083       29.9724998       2.98699999      0.526748896      0.492422879      0.93483418226242065     
  0.590816319       8.43722343       29.9724998       2.97900009      0.534789920      0.500545263      0.93596613407135010     
  0.588610768       8.41456413       29.9724998       2.97099996      0.542901337      0.508721888      0.93704301118850708     
  0.586410105       8.39190674       29.9724998       2.96300006      0.551082432      0.517002881      0.93815886974334717     
  0.584213853       8.36924839       29.9724998       2.95499992      0.559333861      0.525335073      0.93921560049057007     
  0.665015876       9.18734932       30.0524998       3.22700000      0.306381226      0.276451051      0.90231066942214966     
  0.662647128       9.16457367       30.0524998       3.21900010      0.312193781      0.282027721      0.90337389707565308     
  0.660283566       9.14179707       30.0524998       3.21099997      0.318074852      0.287649363      0.90434485673904419     
  0.657925189       9.11902142       30.0524998       3.20300007      0.324024111      0.293369770      0.90539485216140747     
  0.655571699       9.09624386       30.0524998       3.19499993      0.330042124      0.299140841      0.90637171268463135     
  0.653223515       9.07346821       30.0524998       3.18700004      0.336128563      0.305006981      0.90741169452667236     
  0.650880277       9.05069160       30.0524998       3.17899990      0.342283964      0.310946018      0.90844458341598511     
  0.648542225       9.02791595       30.0524998       3.17100000      0.348507971      0.316957206      0.90946900844573975     
  0.646209180       9.00514030       30.0524998       3.16300011      0.354800940      0.323065847      0.91055524349212646     
  0.643881023       8.98236370       30.0524998       3.15499997      0.361163139      0.329233587      0.91159242391586304     
  0.641557992       8.95958710       30.0524998       3.14700007      0.367594272      0.335476696      0.91262763738632202     
  0.639239848       8.93681049       30.0524998       3.13899994      0.374094814      0.341786981      0.91363734006881714     
  0.636926770       8.91403484       30.0524998       3.13100004      0.380664408      0.348170817      0.91463977098464966     
  0.634618700       8.89125919       30.0524998       3.12299991      0.387303591      0.354659021      0.91571325063705444     
  0.632315397       8.86848259       30.0524998       3.11500001      0.394012034      0.361259401      0.91687405109405518     
  0.630017221       8.84570694       30.0524998       3.10700011      0.400789857      0.367850810      0.91781467199325562     
  0.627723813       8.82293034       30.0524998       3.09899998      0.407637537      0.374558926      0.91885286569595337     
  0.625435293       8.80015373       30.0524998       3.09100008      0.414554566      0.381350636      0.91990458965301514     
  0.623151660       8.77737713       30.0524998       3.08299994      0.421541452      0.388226151      0.92096793651580811     
