 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.581304550       8.03085804       28.0559006       3.22700000      0.721254587      0.671470165      0.93097525835037231     
  0.579233944       8.01094913       28.0559006       3.21900010      0.731065452      0.681263804      0.93187797069549561     
  0.577167928       7.99103928       28.0559006       3.21099997      0.740948021      0.691237509      0.93290960788726807     
  0.575106382       7.97113085       28.0559006       3.20300007      0.750901282      0.701294243      0.93393665552139282     
  0.573049188       7.95122051       28.0559006       3.19499993      0.760925829      0.711447775      0.93497651815414429     
  0.570996642       7.93131208       28.0559006       3.18700004      0.771021008      0.721653998      0.93597191572189331     
  0.568948328       7.91140270       28.0559006       3.17899990      0.781187057      0.731943369      0.93696302175521851     
  0.566904485       7.89149332       28.0559006       3.17100000      0.791423500      0.742324114      0.93796068429946899     
  0.564865232       7.87158489       28.0559006       3.16300011      0.801730514      0.752838850      0.93901735544204712     
  0.562830150       7.85167551       28.0559006       3.15499997      0.812107980      0.763338327      0.93994683027267456     
  0.560799479       7.83176613       28.0559006       3.14700007      0.822555363      0.774035931      0.94101375341415405     
  0.558773220       7.81185675       28.0559006       3.13899994      0.833073080      0.784803331      0.94205820560455322     
  0.556751311       7.79194832       28.0559006       3.13100004      0.843660414      0.795623899      0.94306176900863647     
  0.554733694       7.77203894       28.0559006       3.12299991      0.854317904      0.806521773      0.94405347108840942     
  0.552720368       7.75212955       28.0559006       3.11500001      0.865044653      0.817558169      0.94510513544082642     
  0.550711513       7.73222113       28.0559006       3.10700011      0.875840962      0.828647196      0.94611603021621704     
  0.548706770       7.71231174       28.0559006       3.09899998      0.886706829      0.839874923      0.94718444347381592     
  0.546706378       7.69240236       28.0559006       3.09100008      0.897641540      0.851156771      0.94821453094482422     
  0.544710159       7.67249298       28.0559006       3.08299994      0.908645689      0.862569869      0.94929176568984985     
  0.542718351       7.65258455       28.0559006       3.07500005      0.919718325      0.874097764      0.95039725303649902     
  0.540730596       7.63267422       28.0559006       3.06699991      0.930860221      0.885676682      0.95146042108535767     
  0.538747251       7.61276531       28.0559006       3.05900002      0.942070246      0.897316933      0.95249474048614502     
  0.536768079       7.59285688       28.0559006       3.05100012      0.953348696      0.909050405      0.95353400707244873     
  0.534792960       7.57294655       28.0559006       3.04299998      0.964695930      0.920883834      0.95458453893661499     
  0.532822073       7.55303812       28.0559006       3.03500009      0.976110876      0.932908893      0.95574069023132324     
  0.530855477       7.53312874       28.0559006       3.02699995      0.987594068      0.944851935      0.95672094821929932     
  0.528892934       7.51321983       28.0559006       3.01900005      0.999144852      0.956988394      0.95780748128890991     
  0.526934564       7.49331045       28.0559006       3.01099992       1.01076376      0.969205320      0.95888411998748779     
  0.524980366       7.47340155       28.0559006       3.00300002       1.02244973      0.981493652      0.95994317531585693     
  0.523030162       7.45349169       28.0559006       2.99499989       1.03420329      0.993906200      0.96103560924530029     
  0.521084189       7.43358326       28.0559006       2.98699999       1.04602396       1.00643420      0.96215212345123291     
  0.519142330       7.41367435       28.0559006       2.97900009       1.05791152       1.01899564      0.96321445703506470     
  0.517204404       7.39376450       28.0559006       2.97099996       1.06986654       1.03168821      0.96431487798690796     
  0.515270650       7.37385559       28.0559006       2.96300006       1.08188772       1.04450762      0.96544921398162842     
  0.513340890       7.35394621       28.0559006       2.95499992       1.09397590       1.05739069      0.96655756235122681     
  0.584557354       8.07579708       28.1359005       3.22700000      0.698753059      0.649717629      0.92982435226440430     
  0.582475185       8.05577564       28.1359005       3.21900010      0.708384871      0.659376979      0.93081742525100708     
  0.580397546       8.03575516       28.1359005       3.21099997      0.718088210      0.669061303      0.93172580003738403     
  0.578324616       8.01573563       28.1359005       3.20300007      0.727862597      0.678922474      0.93276184797286987     
  0.576255858       7.99571371       28.1359005       3.19499993      0.737708390      0.688849688      0.93376964330673218     
  0.574191809       7.97569370       28.1359005       3.18700004      0.747624815      0.698890507      0.93481451272964478     
  0.572131991       7.95567274       28.1359005       3.17899990      0.757612407      0.708998203      0.93583238124847412     
  0.570076764       7.93565226       28.1359005       3.17100000      0.767670393      0.719180584      0.93683511018753052     
  0.568026006       7.91563225       28.1359005       3.16300011      0.777798951      0.729430854      0.93781411647796631     
  0.565979600       7.89561129       28.1359005       3.15499997      0.787998497      0.739804089      0.93883949518203735     
  0.563937664       7.87559080       28.1359005       3.14700007      0.798267961      0.750278533      0.93988305330276489     
  0.561899900       7.85556984       28.1359005       3.13899994      0.808607996      0.760807574      0.94088554382324219     
  0.559866726       7.83554983       28.1359005       3.13100004      0.819017828      0.771465003      0.94193923473358154     
  0.557837784       7.81552887       28.1359005       3.12299991      0.829497874      0.782176018      0.94295120239257812     
  0.555813253       7.79550838       28.1359005       3.11500001      0.840047479      0.792951167      0.94393610954284668     
  0.553793132       7.77548838       28.1359005       3.10700011      0.850666761      0.803869963      0.94498807191848755     
  0.551777184       7.75546741       28.1359005       3.09899998      0.861355960      0.814844668      0.94600224494934082     
  0.549765587       7.73544693       28.1359005       3.09100008      0.872114241      0.825949967      0.94706624746322632     
  0.547758222       7.71542597       28.1359005       3.08299994      0.882942140      0.837116182      0.94809859991073608     
  0.545755208       7.69540596       28.1359005       3.07500005      0.893838763      0.848413944      0.94918006658554077     
  0.543756425       7.67538452       28.1359005       3.06699991      0.904804766      0.859814167      0.95027589797973633     
  0.541761875       7.65536451       28.1359005       3.05900002      0.915839195      0.871301115      0.95136910676956177     
  0.539771676       7.63534451       28.1359005       3.05100012      0.926942348      0.882816195      0.95239603519439697     
