 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5900   2.9760  15.0717   0.1517   2.1682  0.13897E+03  0.13896E+03  0.13705E-01  0.16899E+03  0.41291E+00  0.49166E+01  0.16366E+03  0.10007E+01
   10.5900   2.9760  15.1717   0.1538   2.1969  0.13521E+03  0.13520E+03  0.13167E-01  0.16407E+03  0.37897E+00  0.47035E+01  0.15898E+03  0.10007E+01
   10.5900   2.9760  15.2717   0.1558   2.2258  0.13156E+03  0.13155E+03  0.12647E-01  0.15930E+03  0.34765E+00  0.44998E+01  0.15445E+03  0.10007E+01
   10.5900   2.9760  15.3717   0.1578   2.2549  0.12802E+03  0.12801E+03  0.12143E-01  0.15469E+03  0.31876E+00  0.43053E+01  0.15007E+03  0.10007E+01
   10.5900   2.9760  15.4717   0.1599   2.2841  0.12458E+03  0.12457E+03  0.11656E-01  0.15022E+03  0.29212E+00  0.41193E+01  0.14580E+03  0.10007E+01
   10.5900   2.9760  15.5717   0.1619   2.3136  0.12125E+03  0.12124E+03  0.11184E-01  0.14589E+03  0.26757E+00  0.39416E+01  0.14168E+03  0.10007E+01
   10.5900   2.9760  15.6717   0.1640   2.3432  0.11801E+03  0.11800E+03  0.10727E-01  0.14171E+03  0.24495E+00  0.37718E+01  0.13769E+03  0.10007E+01
   10.5900   2.9760  15.7717   0.1661   2.3730  0.11487E+03  0.11486E+03  0.10286E-01  0.13766E+03  0.22412E+00  0.36094E+01  0.13382E+03  0.10007E+01
   10.5900   2.9760  15.8717   0.1682   2.4030  0.11182E+03  0.11181E+03  0.98589E-02  0.13373E+03  0.20495E+00  0.34543E+01  0.13007E+03  0.10007E+01
   10.5900   2.9760  15.9717   0.1703   2.4332  0.10886E+03  0.10885E+03  0.94463E-02  0.12992E+03  0.18731E+00  0.33059E+01  0.12643E+03  0.10007E+01
   10.5900   2.9760  16.0717   0.1724   2.4635  0.10599E+03  0.10598E+03  0.90475E-02  0.12623E+03  0.17108E+00  0.31641E+01  0.12290E+03  0.10008E+01
   10.5900   2.9760  16.1717   0.1746   2.4941  0.10320E+03  0.10319E+03  0.86623E-02  0.12265E+03  0.15617E+00  0.30284E+01  0.11946E+03  0.10008E+01
   10.5900   2.9760  16.2717   0.1767   2.5248  0.10048E+03  0.10047E+03  0.82903E-02  0.11921E+03  0.14246E+00  0.28988E+01  0.11616E+03  0.10008E+01
   10.5900   2.9760  16.3717   0.1789   2.5557  0.97847E+02  0.97840E+02  0.79311E-02  0.11584E+03  0.12988E+00  0.27748E+01  0.11293E+03  0.10008E+01
