 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.533712089       7.60411310       28.3360996       2.99659991      0.771514893      0.734465599    
  0.551039934       7.82317638       28.6191006       3.02349997      0.667099118      0.630201995    
  0.570332468       8.06721497       28.9356003       3.05139995      0.564723074      0.529102623    
  0.590147674       8.31682014       29.2542992       3.07909989      0.473816395      0.440288156    
  0.609629095       8.57306385       29.6331005       3.09509993      0.393561125      0.362953424    
  0.629508555       8.84777927       30.0948009       3.09920001      0.321113586      0.294027627    
  0.649206698       9.11184597       30.4985008       3.10969996      0.262772173      0.238848045    
  0.668750226       9.35201168       30.7700996       3.13689995      0.217423797      0.196054816    
  0.687903106       9.57738113       30.9818001       3.16980004      0.180720627      0.161630973    
  0.705248356       9.78512383       31.1961002       3.19530010      0.151683733      0.134652272    
  0.723133802       10.0138741       31.4958000       3.20959997      0.124765508      0.109906852    
