                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9778  23.9339  0.31161E+01  0.32757E+01  0.17268E-03  0.32534E+01  0.31817E+01  0.17312E-03  0.31577E+01
   10.5890   3.0075  24.1933  0.28259E+01  0.29508E+01  0.11587E-03  0.29325E+01  0.28615E+01  0.11613E-03  0.28418E+01
   10.5890   3.0431  24.5361  0.24795E+01  0.25680E+01  0.68176E-04  0.25536E+01  0.24852E+01  0.68296E-04  0.24697E+01
   10.5890   3.0788  24.9047  0.21461E+01  0.22035E+01  0.38031E-04  0.21925E+01  0.21280E+01  0.38081E-04  0.21161E+01
   10.5890   3.0955  25.3733  0.18236E+01  0.18583E+01  0.20784E-04  0.18498E+01  0.17912E+01  0.20805E-04  0.17820E+01
   10.5890   3.0985  25.9195  0.15253E+01  0.15432E+01  0.11158E-04  0.15367E+01  0.14849E+01  0.11167E-04  0.14779E+01
   10.5890   3.1087  26.3984  0.12855E+01  0.12916E+01  0.61455E-05  0.12866E+01  0.12407E+01  0.61487E-05  0.12352E+01
   10.5890   3.1426  26.7163  0.11025E+01  0.10998E+01  0.35197E-05  0.10958E+01  0.10544E+01  0.35202E-05  0.10501E+01
   10.5890   3.1808  26.9491  0.96167E+00  0.95294E+00  0.22182E-05  0.94971E+00  0.91200E+00  0.22176E-05  0.90851E+00
   10.5890   3.1996  27.2593  0.83362E+00  0.82148E+00  0.15142E-05  0.81883E+00  0.78503E+00  0.15133E-05  0.78218E+00
