 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.675467193       9.63417625       32.0297012       2.98839998      0.178515360      0.161389723    
  0.691225469       9.83416080       32.2636986       3.00749993      0.152065709      0.136579886    
  0.710443497       10.0770483       32.5435982       3.03040004      0.124431804      0.110851407    
  0.730164766       10.3256750       32.8277016       3.05310011      0.100611642       8.88447687E-02
  0.749964774       10.5742931       33.1077003       3.07540011       8.06675851E-02   7.05731511E-02
  0.769669473       10.8281479       33.4216003       3.09200001       6.38855621E-02   5.53490669E-02
  0.789518297       11.0982075       33.8133011       3.09820008       4.95177880E-02   4.24657129E-02
  0.809194684       11.3556643       34.1436996       3.11080003       3.81631143E-02   3.23590823E-02
  0.828680933       11.5908661       34.3666000       3.13540006       2.92972475E-02   2.45277733E-02
  0.843864024       11.7805882       34.5742989       3.14969993       2.33883020E-02   1.93736441E-02
