 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379657686       5.42260265       23.9339008       2.97779989       3.11605239       3.18171287    
  0.393210858       5.59426594       24.1933002       3.00749993       2.82589126       2.86149049    
  0.410975933       5.81955576       24.5361004       3.04310012       2.47945166       2.48522782    
  0.430220634       6.06324577       24.9046993       3.07879996       2.14605308       2.12796712    
  0.449715734       6.32390356       25.3733006       3.09549999       1.82364178       1.79115248    
  0.469593465       6.60078049       25.9195004       3.09850001       1.52526140       1.48489118    
  0.489064306       6.86510849       26.3983994       3.10870004       1.28546655       1.24069619    
  0.508463144       7.10506868       26.7162991       3.14260006       1.10248458       1.05437493    
  0.526184618       7.31498241       26.9491005       3.18079996      0.961665094      0.911995471    
  0.542694867       7.52536058       27.2593002       3.19959998      0.833618402      0.785033882    
