 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Born_In    Sig_Born_QE
  0.19955443471253528        2.8048012407003027        16.807500000000001        3.1000000000000001        14.011799185895210        14.011799185895210        0.0000000000000000     
  0.21817228823013535        3.0664811112607584        17.579999999999998        3.1000000000000001        11.418972616440563        11.418972616440563        0.0000000000000000     
  0.25823381396059247        3.6295586356214584        19.140000000000001        3.1000000000000001        7.5807974962943261        7.5807974962943261        0.0000000000000000     
  0.29811796705591481        4.1901431310108448        20.579999999999998        3.1000000000000001        5.1842311606507741        5.1842311606507741        0.0000000000000000     
  0.33801855291251581        4.7509585941022969        21.930000000000000        3.1000000000000001        3.6028636482395635        3.6028636482395635        0.0000000000000000     
  0.37807234904860332        5.3139274765482769        23.210000000000001        3.1000000000000001        2.5215651618009471        2.5215651618009471        0.0000000000000000     
  0.45822721986333259        6.4405297564383908        25.590000000000000        3.1000000000000001        1.2387416210030648        1.2387416210030648        0.0000000000000000     
  0.53802813348511336        7.5621570550640342        27.770000000000000        3.1000000000000001       0.59595157651158870       0.59595157651158870        0.0000000000000000     
  0.61812558352144442        8.6879522675956835        29.809999999999999        3.1000000000000001       0.27060406167338991       0.27060406167338991        0.0000000000000000     
  0.69820665443391583        9.8135172663163051        31.730000000000000        3.1000000000000001       0.11315016977983862       0.11315016977983862        0.0000000000000000     
  0.77823709872172764        10.938370691676692        33.549999999999997        3.1000000000000001        4.2713335972678318E-002   4.2713335972678318E-002   0.0000000000000000     
  0.81814052887278865        11.806281569676985        36.119999999999997        2.8999999999999999        2.1040043174731887E-002   2.1040043174731887E-002   0.0000000000000000     
