 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Born_In    Sig_Born_QE
  0.87571336460847793        18.733793062479524        18.995999999999999        8.5999999999999996        1.2340490396933411E-002   1.2325704274584919E-002   1.4786122348491404E-005
  0.84060055929137789        18.298123456375350        18.995999999999999        8.4000000000000004        2.0029857439068592E-002   2.0021758429846336E-002   8.0990092222544653E-006
  0.80501205127734810        17.840670369965963        18.995999999999999        8.1899999999999995        3.1298304225139364E-002   3.1293540393508033E-002   4.7638316313278781E-006
  0.77066706850174582        17.383217283556583        18.995999999999999        7.9800000000000004        4.6459979445530979E-002   4.6456927798870055E-002   3.0516466609212805E-006
  0.73595062971884395        16.903980716841989        18.995999999999999        7.7599999999999998        6.7171669152855260E-002   6.7169603583761589E-002   2.0655690936734867E-006
  0.69947409176687891        16.381177189516976        18.995999999999999        7.5199999999999996        9.6045010055485547E-002   9.6043556319267559E-002   1.4537362179916470E-006
  0.66437402694517711        15.858373662191969        18.995999999999999        7.2800000000000002       0.13193615108163262       0.13193505971270245        1.0913689301778765E-006
  0.63057396452427872        15.335570134866961        18.995999999999999        7.0400000000000000       0.17506168728424185       0.17506082333299683        8.6395124501726462E-007
  0.59800299528232215        14.812766607541949        18.995999999999999        6.7999999999999998       0.22540847199557187       0.22540775773201124        7.1426356062409466E-007
  0.56659527494186401        14.289963080216939        18.995999999999999        6.5599999999999996       0.28280126244325060       0.28280065053876152        6.1190448908765658E-007
  0.53628957987650983        13.767159552891931        18.995999999999999        6.3200000000000003       0.34697369811836493       0.34697315824045560        5.3987790933176070E-007
  0.50702890877892626        13.244356025566919        18.995999999999999        6.0800000000000001       0.41762563960178994       0.41762515133398864        4.8826780132254076E-007
  0.47876012483719310        12.721552498241909        18.995999999999999        5.8399999999999999       0.49446150090603580       0.49446104981899897        4.5108703686064725E-007
  0.45143363369351769        12.198748970916899        18.995999999999999        5.5999999999999996       0.57721325335023410       0.57721282871753166        4.2463270239041026E-007
  0.42500309307914313        11.675945443591891        18.995999999999999        5.3600000000000003       0.66565618395304493       0.66565577736457138        4.0658847350736385E-007
