 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379657686       5.42260265       23.9339008       2.97779989       3.07368374       3.14710045    
  0.393210858       5.59426594       24.1933002       3.00749993       2.78551769       2.82897902    
  0.410975933       5.81955576       24.5361004       3.04310012       2.44207931       2.45530224    
  0.430220634       6.06324577       24.9046993       3.07879996       2.11219716       2.10100198    
  0.449715734       6.32390356       25.3733006       3.09549999       1.79344189       1.76712549    
  0.469593465       6.60078049       25.9195004       3.09850001       1.49867845       1.46368372    
  0.489064306       6.86510849       26.3983994       3.10870004       1.26218724       1.22214270    
  0.508463144       7.10506868       26.7162991       3.14260006       1.08221841       1.03819025    
  0.526184618       7.31498241       26.9491005       3.18079996      0.943902969      0.897822678    
  0.542694867       7.52536058       27.2593002       3.19959998      0.817938209      0.772463024    
