                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9806  23.9168  0.22321E+01  0.23089E+01  0.15299E-03  0.22893E+01  0.22394E+01  0.15371E-03  0.22180E+01
   10.5890   3.0083  24.1883  0.20212E+01  0.20791E+01  0.11571E-03  0.20628E+01  0.20133E+01  0.11617E-03  0.19956E+01
   10.5890   3.0432  24.5356  0.17731E+01  0.18111E+01  0.80567E-04  0.17984E+01  0.17503E+01  0.80819E-04  0.17365E+01
   10.5890   3.0796  24.9006  0.15367E+01  0.15580E+01  0.54807E-04  0.15482E+01  0.15025E+01  0.54929E-04  0.14919E+01
   10.5890   3.0954  25.3732  0.13070E+01  0.13162E+01  0.37151E-04  0.13087E+01  0.12671E+01  0.37209E-04  0.12588E+01
   10.5890   3.1000  25.9072  0.10972E+01  0.10979E+01  0.25045E-04  0.10921E+01  0.10551E+01  0.25071E-04  0.10487E+01
   10.5890   3.1101  26.3952  0.92383E+00  0.91843E+00  0.17038E-04  0.91389E+00  0.88101E+00  0.17044E-04  0.87607E+00
   10.5890   3.1430  26.7072  0.79677E+00  0.78675E+00  0.11944E-04  0.78316E+00  0.75322E+00  0.11939E-04  0.74931E+00
   10.5890   3.1810  26.9383  0.69732E+00  0.68413E+00  0.86667E-05  0.68122E+00  0.65375E+00  0.86559E-05  0.65058E+00
   10.5890   3.2138  27.2153  0.60066E+00  0.58542E+00  0.61890E-05  0.58308E+00  0.55835E+00  0.61766E-05  0.55580E+00
