 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456568658       6.50945997       26.2012005       2.99140000       1.13002217       1.09653282    
  0.471695572       6.70105314       26.4687004       3.01859999       1.00725639      0.970470011    
  0.490717024       6.94236231       26.8082008       3.04999995      0.868532479      0.829505920    
  0.510297179       7.18930197       27.1478004       3.08139992      0.743688166      0.703987002    
  0.529714763       7.44795465       27.5730000       3.09640002      0.627877057      0.589469910    
  0.549631476       7.72334909       28.0676003       3.10089993      0.521627784      0.485789388    
  0.569356918       7.98962975       28.5095997       3.11109996      0.434655786      0.401474804    
  0.588732183       8.22914791       28.8047009       3.14039993      0.367715567      0.336654633    
  0.607149243       8.44339466       29.0070992       3.17829990      0.315039307      0.285892993    
  0.623560071       8.64552116       29.2551994       3.20059991      0.270979822      0.244040519    
