                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9986  28.3296  0.55719E+00  0.54776E+00  0.71065E-05  0.54522E+00  0.52404E+00  0.71050E-05  0.52128E+00
   10.5890   3.0246  28.6083  0.48428E+00  0.47324E+00  0.52276E-05  0.47118E+00  0.45199E+00  0.52228E-05  0.44974E+00
   10.5890   3.0525  28.9287  0.41037E+00  0.39829E+00  0.36975E-05  0.39665E+00  0.37967E+00  0.36913E-05  0.37788E+00
   10.5890   3.0795  29.2499  0.34519E+00  0.33271E+00  0.26231E-05  0.33140E+00  0.31653E+00  0.26167E-05  0.31510E+00
   10.5890   3.0962  29.6309  0.28655E+00  0.27432E+00  0.18624E-05  0.27328E+00  0.26049E+00  0.18567E-05  0.25935E+00
   10.5890   3.1015  30.0804  0.23454E+00  0.22305E+00  0.13256E-05  0.22222E+00  0.21142E+00  0.13208E-05  0.21051E+00
   10.5890   3.1104  30.4902  0.19198E+00  0.18133E+00  0.95487E-06  0.18066E+00  0.17155E+00  0.95091E-06  0.17081E+00
   10.5890   3.1400  30.7473  0.15861E+00  0.14867E+00  0.69501E-06  0.14812E+00  0.14033E+00  0.69244E-06  0.13973E+00
   10.5890   3.1662  31.0096  0.13038E+00  0.12125E+00  0.51016E-06  0.12080E+00  0.11419E+00  0.50803E-06  0.11370E+00
   10.5890   3.1917  31.2042  0.10993E+00  0.10150E+00  0.39364E-06  0.10112E+00  0.95387E-01  0.39184E-06  0.94964E-01
   10.5890   3.1917  31.5850  0.89796E-01  0.82305E-01  0.29997E-06  0.81978E-01  0.77186E-01  0.29852E-06  0.76828E-01
