 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.533968985       7.60576916       28.3295994       2.99860001      0.557193398      0.524042010    
  0.550913155       7.82024002       28.6082993       3.02460003      0.484280795      0.451992333    
  0.570354998       8.06635666       28.9286995       3.05250001      0.410370469      0.379672676    
  0.590082347       8.31545544       29.2499008       3.07949996      0.345189571      0.316527545    
  0.609846830       8.57486629       29.6308994       3.09619999      0.286545783      0.260487616    
  0.629580319       8.84607124       30.0804005       3.10150003      0.234542385      0.211416751    
  0.649068356       9.10905170       30.4902000       3.11039996      0.191977084      0.171547234    
  0.668721497       9.34771919       30.7472992       3.14000010      0.158609182      0.140333161    
  0.687991500       9.58326054       31.0095997       3.16619992      0.130378261      0.114191107    
  0.704467595       9.77904987       31.2042007       3.19169998      0.109934174       9.53866616E-02
  0.721326232       10.0130730       31.5849991       3.19169998       8.97957161E-02   7.71855861E-02
