 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9884  32.0297   0.6755   9.6342  0.17973E+00  0.17967E+00  0.56708E-04  0.16296E+00  0.24397E-06  0.60681E-03  0.16235E+00  0.10022E+01
   10.5890   3.0075  32.2637   0.6912   9.8342  0.15308E+00  0.15302E+00  0.62070E-04  0.13787E+00  0.20522E-06  0.52628E-03  0.13734E+00  0.10023E+01
   10.5890   3.0304  32.5436   0.7104  10.0770  0.12511E+00  0.12504E+00  0.68960E-04  0.11177E+00  0.16468E-06  0.44776E-03  0.11132E+00  0.10024E+01
   10.5890   3.0531  32.8277   0.7302  10.3257  0.10091E+00  0.10083E+00  0.76478E-04  0.89396E-01  0.12975E-06  0.38555E-03  0.89010E-01  0.10026E+01
   10.5890   3.0754  33.1077   0.7500  10.5743  0.80634E-01  0.80550E-01  0.84619E-04  0.70830E-01  0.10070E-06  0.33771E-03  0.70492E-01  0.10028E+01
   10.5890   3.0920  33.4216   0.7697  10.8281  0.63623E-01  0.63530E-01  0.92811E-04  0.55412E-01  0.77039E-07  0.30039E-03  0.55112E-01  0.10030E+01
   10.5890   3.0982  33.8133   0.7895  11.0982  0.49163E-01  0.49063E-01  0.10047E-03  0.42464E-01  0.57906E-07  0.26974E-03  0.42194E-01  0.10032E+01
   10.5890   3.1108  34.1437   0.8092  11.3557  0.37873E-01  0.37763E-01  0.10971E-03  0.32420E-01  0.43320E-07  0.24851E-03  0.32171E-01  0.10035E+01
   10.5890   3.1354  34.3666   0.8287  11.5909  0.29215E-01  0.29093E-01  0.12178E-03  0.24770E-01  0.32444E-07  0.23644E-03  0.24533E-01  0.10038E+01
   10.5890   3.1497  34.5743   0.8439  11.7806  0.23549E-01  0.23418E-01  0.13138E-03  0.19809E-01  0.25782E-07  0.22933E-03  0.19580E-01  0.10040E+01
