 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456818223       6.51387501       26.2147007       2.99040008       1.87699592       1.86545050    
  0.471647680       6.70170021       26.4766998       3.01710010       1.68387854       1.66082501    
  0.490591526       6.94215250       26.8153992       3.04830003       1.46066487       1.42690909    
  0.510211110       7.18904734       27.1518002       3.08039999       1.25825655       1.21745503    
  0.529703856       7.44919348       27.5816994       3.09500003       1.06753159       1.02404702    
  0.549596071       7.72347021       28.0706005       3.10030007      0.893262565      0.849595368    
  0.569230855       7.98807526       28.5077000       3.11089993      0.750146866      0.707690716    
  0.588628232       8.22769451       28.8020992       3.14039993      0.639039457      0.597604275    
  0.607374430       8.45028782       29.0345993       3.17499995      0.548109770      0.508220196    
  0.623674035       8.64955807       29.2719994       3.19849992      0.475509375      0.437606812    
