 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379657686       5.42260265       23.9339008       2.97779989       3.05837083       3.13465786    
  0.393210858       5.59426594       24.1933002       3.00749993       2.77357578       2.81997991    
  0.410975933       5.81955576       24.5361004       3.04310012       2.43421340       2.45025826    
  0.430220634       6.06324577       24.9046993       3.07879996       2.10831285       2.10022783    
  0.449715734       6.32390356       25.3733006       3.09549999       1.79338002       1.76995015    
  0.469593465       6.60078049       25.9195004       3.09850001       1.50200117       1.46953011    
  0.489064306       6.86510849       26.3983994       3.10870004       1.26810265       1.23011827    
  0.508463144       7.10506868       26.7162991       3.14260006       1.09010708       1.04772770    
  0.526184618       7.31498241       26.9491005       3.18079996      0.953252017      0.908460259    
  0.542694867       7.52536058       27.2593002       3.19959998      0.828340948      0.783660293    
