                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
    5.7660   3.4559  18.0000  0.69547E+02  0.68110E+02  0.45086E-03  0.67050E+02  0.64669E+02  0.44707E-03  0.63402E+02
    5.7660   3.5541  18.0000  0.68420E+02  0.65845E+02  0.22739E-03  0.64759E+02  0.62158E+02  0.22613E-03  0.60859E+02
    5.7660   3.6444  18.0000  0.67314E+02  0.62149E+02  0.11760E-03  0.60987E+02  0.57446E+02  0.11752E-03  0.56066E+02
    5.7660   3.7275  18.0000  0.49066E+02  0.46744E+02  0.64535E-04  0.45453E+02  0.43813E+02  0.64943E-04  0.42298E+02
    5.7660   3.8042  18.0000  0.46627E+02  0.44288E+02  0.38956E-04  0.42810E+02  0.41582E+02  0.39479E-04  0.39876E+02
    5.7660   3.8757  18.0000  0.55184E+02  0.48573E+02  0.26196E-04  0.46839E+02  0.43938E+02  0.26661E-04  0.41976E+02
    5.7660   3.9419  18.0000  0.34139E+02  0.31226E+02  0.19371E-04  0.29157E+02  0.28679E+02  0.19712E-04  0.26388E+02
    5.7660   4.0036  18.0000  0.26907E+02  0.25132E+02  0.15211E-04  0.22634E+02  0.23342E+02  0.15420E-04  0.20637E+02
    5.7660   4.0614  18.0000  0.23827E+02  0.22402E+02  0.12326E-04  0.19361E+02  0.20878E+02  0.12423E-04  0.17655E+02
    5.7660   4.1155  18.0000  0.23384E+02  0.21871E+02  0.10148E-04  0.18147E+02  0.20388E+02  0.10159E-04  0.16527E+02
    5.7660   4.1662  18.0000  0.28758E+02  0.25289E+02  0.84117E-05  0.20716E+02  0.22992E+02  0.83656E-05  0.18348E+02
    5.7660   4.2140  18.0000  0.25061E+02  0.21233E+02  0.69766E-05  0.15611E+02  0.18721E+02  0.68948E-05  0.13128E+02
    5.7660   4.2589  18.0000  0.13107E+02  0.11953E+02  0.57701E-05  0.50661E+01  0.10916E+02  0.56717E-05  0.42010E+01
