                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   15.7300  13.1390  10.0000  0.99570E-02  0.78209E-02  0.20099E-07  0.00000E+00  0.62652E-02  0.24211E-07  0.00000E+00
   15.7300  13.1210  10.0000  0.10820E-01  0.85231E-02  0.20500E-07  0.00000E+00  0.69163E-02  0.24491E-07  0.00000E+00
   15.7300  13.1020  10.0000  0.12401E-01  0.97137E-02  0.20993E-07  0.00000E+00  0.77677E-02  0.24851E-07  0.00000E+00
   15.7300  13.0830  10.0000  0.14083E-01  0.10989E-01  0.21561E-07  0.00000E+00  0.87597E-02  0.25285E-07  0.00000E+00
   15.7300  13.0650  10.0000  0.15489E-01  0.12108E-01  0.22176E-07  0.00000E+00  0.96595E-02  0.25768E-07  0.00000E+00
   15.7300  13.0460  10.0000  0.17658E-01  0.13765E-01  0.22912E-07  0.00000E+00  0.10972E-01  0.26360E-07  0.00000E+00
   15.7300  13.0270  10.0000  0.20387E-01  0.15818E-01  0.23749E-07  0.00000E+00  0.12544E-01  0.27047E-07  0.00000E+00
   15.7300  13.0090  10.0000  0.22737E-01  0.17657E-01  0.24642E-07  0.00000E+00  0.14008E-01  0.27791E-07  0.00000E+00
   15.7300  12.9900  10.0000  0.26350E-01  0.20385E-01  0.25700E-07  0.00000E+00  0.16080E-01  0.28684E-07  0.00000E+00
   15.7300  12.9720  10.0000  0.31381E-01  0.24072E-01  0.26821E-07  0.00000E+00  0.19195E-01  0.29640E-07  0.00000E+00
   15.7300  12.9530  10.0000  0.34725E-01  0.26805E-01  0.28135E-07  0.00000E+00  0.21450E-01  0.30772E-07  0.00000E+00
   15.7300  12.9340  10.0000  0.40054E-01  0.30896E-01  0.29605E-07  0.00000E+00  0.24695E-01  0.32046E-07  0.00000E+00
   15.7300  12.9150  10.0000  0.47308E-01  0.36305E-01  0.31226E-07  0.00000E+00  0.28940E-01  0.33461E-07  0.00000E+00
   15.7300  12.8960  10.0000  0.53990E-01  0.41482E-01  0.33009E-07  0.00000E+00  0.32597E-01  0.35028E-07  0.00000E+00
   15.7300  12.8770  10.0000  0.63200E-01  0.48436E-01  0.34961E-07  0.00000E+00  0.37912E-01  0.36750E-07  0.00000E+00
   15.7300  12.8590  10.0000  0.73889E-01  0.56463E-01  0.36966E-07  0.00000E+00  0.43298E-01  0.38529E-07  0.00000E+00
   15.7300  12.8400  10.0000  0.85346E-01  0.65230E-01  0.39260E-07  0.00000E+00  0.50998E-01  0.40569E-07  0.00000E+00
   15.7300  12.8210  10.0000  0.10117E+00  0.77070E-01  0.41739E-07  0.00000E+00  0.59901E-01  0.42782E-07  0.00000E+00
   15.7300  12.8030  10.0000  0.11352E+00  0.86860E-01  0.44265E-07  0.00000E+00  0.69034E-01  0.45044E-07  0.00000E+00
