 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.449953347       1.95056617       18.0000000       3.45589995       87.4260406       80.9176178    
  0.483282775       2.00599217       18.0000000       3.55410004       84.8528595       76.8386688    
  0.516653776       2.05695868       18.0000000       3.64439988       82.3269272       70.5524368    
  0.549976468       2.10386181       18.0000000       3.72749996       61.8210030       54.9638138    
  0.583237886       2.14715242       18.0000000       3.80419993       58.4134369       51.7892342    
  0.616675317       2.18750834       18.0000000       3.87570000       67.1902313       53.7466660    
  0.649971187       2.22487259       18.0000000       3.94190001       43.2825775       36.2387466    
  0.683255911       2.25969720       18.0000000       4.00360012       34.7349396       29.8391933    
  0.716622531       2.29232049       18.0000000       4.06139994       31.0875263       26.8259010    
  0.749970615       2.32285547       18.0000000       4.11549997       30.6988831       26.2238503    
  0.783270240       2.35147119       18.0000000       4.16620016       37.5944710       29.4151058    
  0.816657662       2.37845039       18.0000000       4.21400023       32.2449608       23.3679600    
  0.849948525       2.40379286       18.0000000       4.25890017       16.0475597       12.6330442    
  0.883259356       2.42772388       18.0000000       4.30130005       11.0536823       9.48236465    
  0.916673005       2.45041323       18.0000000       4.34149981       11.2473221       9.50374508    
  0.949949443       2.47180462       18.0000000       4.37939978       11.8303776       9.62383461    
  0.983192265       2.49206734       18.0000000       4.41529989       11.9019499       9.35999584    
   1.01664746       2.51142693       18.0000000       4.44960022       11.3772039       8.68690872    
   1.04989040       2.52971387       18.0000000       4.48199987       10.2913523       7.67070484    
   1.08319616       2.54715419       18.0000000       4.51289988       8.82143307       6.45654964    
   1.11667848       2.56386113       18.0000000       4.54250002       7.23028517       5.22631502    
   1.14987659       2.57966471       18.0000000       4.57049990       5.77030182       4.13956118    
   1.18326938       2.59484744       18.0000000       4.59740019       4.54031134       3.24353886    
   1.21664011       2.60935283       18.0000000       4.62309980       3.57195520       2.54584312    
   1.24988163       2.62318134       18.0000000       4.64760017       2.83554721       2.01767111    
   1.28316331       2.63644505       18.0000000       4.67110014       2.27929997       1.61821127    
   1.31654620       2.64920068       18.0000000       4.69369984       1.85839033       1.31423414    
   1.34995234       2.66144872       18.0000000       4.71540022       1.53814745       1.08044875    
   1.38313031       2.67313218       18.0000000       4.73610020       1.29303336      0.898164332    
   1.41664767       2.68447685       18.0000000       4.75619984       1.09941101      0.749130607    
   1.44993556       2.69531369       18.0000000       4.77540016      0.946791112      0.621467888    
   1.48325288       2.70575523       18.0000000       4.79390001      0.400792748      0.277187884    
   1.51652920       2.71580195       18.0000000       4.81169987      0.321940064      0.222661838    
   1.54988468       2.72550988       18.0000000       4.82889986      0.260754585      0.180353403    
   1.58325911       2.73487926       18.0000000       4.84549999      0.212950557      0.147297412    
   1.61658585       2.74390960       18.0000000       4.86149979      0.175345331      0.121292859    
   1.64979708       2.75260186       18.0000000       4.87690020      0.145556927      0.100690804    
   1.68326974       2.76106834       18.0000000       4.89190006      0.121511981       8.40598419E-02
   1.71650231       2.76919556       18.0000000       4.90630007      0.102248132       7.07338899E-02
   1.74989676       2.77709746       18.0000000       4.92030001       8.65099803E-02   5.98459281E-02
   1.78316355       2.78471732       18.0000000       4.93380022       7.36772269E-02   5.09668887E-02
   1.81649160       2.79211116       18.0000000       4.94689989       6.30828738E-02   4.36361246E-02
   1.84983635       2.79927897       18.0000000       4.95959997       5.42959757E-02   3.75553295E-02
   1.88314784       2.80622149       18.0000000       4.97189999       4.69761379E-02   3.24895158E-02
   1.91665649       2.81299448       18.0000000       4.98390007       4.08040881E-02   2.82178391E-02
   1.94974780       2.81948519       18.0000000       4.99539995       3.56651992E-02   2.46610940E-02
   1.98324072       2.82586312       18.0000000       5.00670004       3.12574394E-02   2.16101371E-02
   2.01650596       2.83201528       18.0000000       5.01760006       2.75313128E-02   1.90308001E-02
   2.04979873       2.83799815       18.0000000       5.02820015       2.43411735E-02   1.68225318E-02
   2.08307743       2.84381151       18.0000000       5.03849983       2.16015559E-02   1.49260471E-02
   2.11663985       2.84951234       18.0000000       5.04860020       1.92192383E-02   1.32768266E-02
   2.14977312       2.85498691       18.0000000       5.05830002       1.71827767E-02   1.18672037E-02
   2.18311620       2.86034894       18.0000000       5.06780005       1.54006127E-02   1.06334426E-02
   2.21664762       2.86559796       18.0000000       5.07709980       1.38377091E-02   9.55140870E-03
   2.24997234       2.87067795       18.0000000       5.08610010       1.24783777E-02   8.61034356E-03
   2.28303432       2.87558818       18.0000000       5.09480000       1.12931570E-02   7.78981531E-03
   2.31657076       2.88044238       18.0000000       5.10340023       1.02336220E-02   7.05628190E-03
   2.34977198       2.88512683       18.0000000       5.11170006       9.30662267E-03   6.41446840E-03
   2.38299632       2.88969874       18.0000000       5.11980009       8.48394353E-03   5.84496185E-03
   2.41663742       2.89421391       18.0000000       5.12779999       7.74366967E-03   5.33241825E-03
   2.44982386       2.89855981       18.0000000       5.13549995       7.09289638E-03   4.88181785E-03
   2.48293781       2.90279317       18.0000000       5.14300013       6.51220558E-03   4.47973888E-03
   2.51640010       2.90696979       18.0000000       5.15040016       5.98637620E-03   4.11562761E-03
   2.54973841       2.91103339       18.0000000       5.15759993       5.51598892E-03   3.78987379E-03
   2.58291674       2.91498423       18.0000000       5.16459990       5.09444904E-03   3.49793490E-03
   2.61638761       2.91887903       18.0000000       5.17150021       4.71076788E-03   3.23215919E-03
   2.64963651       2.92266035       18.0000000       5.17819977       4.36616689E-03   2.99347262E-03
   2.68314290       2.92638588       18.0000000       5.18480015       4.05155821E-03   2.77549215E-03
   2.71636486       2.92999792       18.0000000       5.19119978       3.76836909E-03   2.57924362E-03
   2.74980235       2.93355370       18.0000000       5.19750023       3.50907724E-03   2.39950535E-03
   2.78288865       2.93699670       18.0000000       5.20359993       3.27519351E-03   2.23735929E-03
   2.81670284       2.94043970       18.0000000       5.20970011       3.05701536E-03   2.08603777E-03
   2.84954691       2.94371319       18.0000000       5.21549988       2.86317128E-03   1.95155421E-03
   2.88309288       2.94698691       18.0000000       5.22130013       2.68169818E-03   1.82559818E-03
   2.91676354       2.95020413       18.0000000       5.22700024       2.51464988E-03   1.70958985E-03
   2.94993305       2.95330834       18.0000000       5.23250008       2.36341567E-03   1.60451327E-03
   2.98317075       2.95635605       18.0000000       5.23789978       2.22384697E-03   1.50749064E-03
   3.01646256       2.95934749       18.0000000       5.24319983       2.09492166E-03   1.41779485E-03
   3.04979134       2.96228266       18.0000000       5.24840021       1.97573821E-03   1.33480481E-03
   3.08313203       2.96516109       18.0000000       5.25349998       1.86549022E-03   1.25796127E-03
   3.11647201       2.96798325       18.0000000       5.25850010       1.76340586E-03   1.18672592E-03
   3.14978743       2.97074890       18.0000000       5.26340008       1.66882481E-03   1.12064276E-03
   3.18305826       2.97345805       18.0000000       5.26819992       1.58111856E-03   1.05928129E-03
   3.21626568       2.97611094       18.0000000       5.27290010       1.49973156E-03   1.00224291E-03
   3.25010896       2.97876334       18.0000000       5.27759981       1.42256357E-03   9.48055065E-04
   3.28313303       2.98130345       18.0000000       5.28210020       1.35241391E-03   8.98653816E-04
   3.31677365       2.98384333       18.0000000       5.28660011       1.28574623E-03   8.51616263E-04
   3.34951591       2.98627043       18.0000000       5.29090023       1.22512819E-03   8.08714307E-04
   3.38285255       2.98869705       18.0000000       5.29519987       1.16738805E-03   7.67706137E-04
   3.41680765       2.99112415       18.0000000       5.29949999       1.11237436E-03   7.28479121E-04
   3.44976950       2.99343824       18.0000000       5.30359983       1.06235221E-03   6.92631525E-04
   3.48332477       2.99575257       18.0000000       5.30770016       1.01458305E-03   6.58224802E-04
   3.51664019       2.99800992       18.0000000       5.31169987       9.70063673E-04   6.25948072E-04
   3.54969573       3.00021124       18.0000000       5.31559992       9.28546069E-04   5.95600752E-04
   3.58332849       3.00241256       18.0000000       5.31949997       8.88811133E-04   5.66287898E-04
   3.61666751       3.00455713       18.0000000       5.32329988       8.51739955E-04   5.38619875E-04
   3.64968705       3.00664568       18.0000000       5.32700014       8.17132881E-04   5.12437779E-04
   3.71648812       3.01076579       18.0000000       5.33430004       7.52944965E-04   4.62498545E-04
   3.74932408       3.01274133       18.0000000       5.33780003       7.23989098E-04   4.39024123E-04
   3.78270125       3.01471686       18.0000000       5.34130001       6.96149131E-04   4.15488292E-04
