 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.549864352       4.75787592       50.0000000       1.15499997      0.965339601      0.990830839    
  0.583002508       4.98444176       50.0000000       1.21000004      0.766494155      0.770339370    
  0.616325736       5.20688820       50.0000000       1.26400006      0.601455033      0.592353046    
  0.649818480       5.42521477       50.0000000       1.31700003      0.464648187      0.448635876    
  0.683463991       5.63942146       50.0000000       1.36899996      0.348063976      0.330764502    
  0.716574669       5.84539032       50.0000000       1.41900003      0.255958140      0.241001457    
  0.749770522       6.04724026       50.0000000       1.46800005      0.204723790      0.185438305    
  0.783030987       6.24496984       50.0000000       1.51600003      0.127570957      0.117648318    
  0.816334724       6.43858004       50.0000000       1.56299996      0.113295086       9.91871879E-02
  0.849659145       6.62807131       50.0000000       1.60899997       6.11035265E-02   5.30193225E-02
  0.882980525       6.81344318       50.0000000       1.65400004       3.56436037E-02   3.14139985E-02
  0.917039156       6.99881506       50.0000000       1.69900000       3.00514847E-02   2.45520603E-02
  0.950295985       7.17594814       50.0000000       1.74199998       7.02629006E-03   6.46882597E-03
  0.983472645       7.34896183       50.0000000       1.78400004       4.71985899E-03   4.58017923E-03
   1.01654160       7.51785660       50.0000000       1.82500005       4.22333973E-03   3.89728346E-03
   1.04947376       7.68263102       50.0000000       1.86500001       3.45713389E-03   3.07145808E-03
   1.08308828       7.84740543       50.0000000       1.90499997       2.57199723E-03   2.22176546E-03
   1.11653996       8.00806141       50.0000000       1.94400001       1.79538375E-03   1.51204399E-03
   1.14979708       8.16459751       50.0000000       1.98199999       1.10320549E-03   9.27272893E-04
   1.18282735       8.31701469       50.0000000       2.01900005       6.93793001E-04   5.80534572E-04
   1.21651614       8.46943092       50.0000000       2.05599999       4.30529297E-04   3.59535421E-04
   1.24994588       8.61772823       50.0000000       2.09200001       2.70165590E-04   2.25491094E-04
   1.28308141       8.76190758       50.0000000       2.12700009       1.72477681E-04   1.43980738E-04
   1.31686008       8.90608501       50.0000000       2.16199994       1.10912944E-04   9.26362118E-05
   1.35030794       9.04614353       50.0000000       2.19600010       7.28307496E-05   6.08692208E-05
   1.38338721       9.18208313       50.0000000       2.22900009       4.88229198E-05   4.08331034E-05
   1.41605866       9.31390285       50.0000000       2.26099992       3.33891512E-05   2.79446158E-05
   1.44933224       9.44572258       50.0000000       2.29299998       2.30076475E-05   1.92692787E-05
   1.51666486       9.70524311       50.0000000       2.35599995       1.12867265E-05   9.46582168E-06
