 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5900   3.1000  16.8075   0.1996   2.8048  0.84631E+02  0.84627E+02  0.33729E-02  0.97742E+02  0.54817E-01  0.18603E+01  0.95826E+02  0.10008E+01
   10.5900   3.1000  17.5800   0.2182   3.0665  0.68866E+02  0.68863E+02  0.29338E-02  0.78338E+02  0.24210E-01  0.12947E+01  0.77019E+02  0.10009E+01
   10.5900   3.1000  19.1400   0.2582   3.6296  0.45561E+02  0.45559E+02  0.22398E-02  0.50352E+02  0.38487E-02  0.62558E+00  0.49723E+02  0.10012E+01
   10.5900   3.1000  20.5800   0.2981   4.1901  0.31015E+02  0.31013E+02  0.17746E-02  0.33429E+02  0.58409E-03  0.32080E+00  0.33107E+02  0.10015E+01
   10.5900   3.1000  21.9300   0.3380   4.7510  0.21419E+02  0.21418E+02  0.14526E-02  0.22584E+02  0.14140E-03  0.17195E+00  0.22412E+02  0.10019E+01
   10.5900   3.1000  23.2100   0.3781   5.3139  0.14874E+02  0.14872E+02  0.12239E-02  0.15374E+02  0.72882E-04  0.95462E-01  0.15278E+02  0.10023E+01
   10.5900   3.1000  25.5900   0.4582   6.4405  0.71787E+01  0.71778E+01  0.92550E-03  0.71675E+01  0.19085E-04  0.32331E-01  0.71351E+01  0.10032E+01
   10.5900   3.1000  27.7700   0.5380   7.5622  0.33923E+01  0.33915E+01  0.75564E-03  0.32856E+01  0.25813E-05  0.12288E-01  0.32733E+01  0.10044E+01
   10.5900   3.1000  29.8100   0.6181   8.6880  0.15097E+01  0.15090E+01  0.65864E-03  0.14226E+01  0.18356E-06  0.51641E-02  0.14175E+01  0.10061E+01
   10.5900   3.1000  31.7300   0.6982   9.8135  0.62060E+00  0.61999E+00  0.60604E-03  0.57159E+00  0.62916E-08  0.24554E-02  0.56914E+00  0.10080E+01
   10.5900   3.1000  33.5500   0.7782  10.9384  0.23871E+00  0.23814E+00  0.57802E-03  0.21548E+00  0.75153E-10  0.13589E-02  0.21412E+00  0.10097E+01
   10.5900   2.9000  36.1200   0.8181  11.8063  0.12236E+00  0.12192E+00  0.43692E-03  0.10968E+00  0.13981E-10  0.89702E-03  0.10878E+00  0.10111E+01
