                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5900   3.1000  16.8075  0.14012E+02  0.16317E+02  0.10963E-01  0.15959E+02  0.16248E+02  0.11054E-01  0.15858E+02
   10.5900   3.1000  17.5800  0.11419E+02  0.13117E+02  0.66776E-02  0.12868E+02  0.13019E+02  0.67275E-02  0.12748E+02
   10.5900   3.1000  19.1400  0.75809E+01  0.84824E+01  0.24385E-02  0.83632E+01  0.83666E+01  0.24547E-02  0.82366E+01
   10.5900   3.1000  20.5800  0.51843E+01  0.56715E+01  0.94802E-03  0.56108E+01  0.55637E+01  0.95341E-03  0.54976E+01
   10.5900   3.1000  21.9300  0.36030E+01  0.38641E+01  0.38533E-03  0.38319E+01  0.37724E+01  0.38713E-03  0.37372E+01
   10.5900   3.1000  23.2100  0.25216E+01  0.26567E+01  0.16226E-03  0.26389E+01  0.25823E+01  0.16286E-03  0.25629E+01
   10.5900   3.1000  25.5900  0.12388E+01  0.12649E+01  0.31340E-04  0.12591E+01  0.12200E+01  0.31382E-04  0.12136E+01
   10.5900   3.1000  27.7700  0.59601E+00  0.59231E+00  0.67568E-05  0.59015E+00  0.56729E+00  0.67497E-05  0.56495E+00
   10.5900   3.1000  29.8100  0.27066E+00  0.26242E+00  0.16143E-05  0.26155E+00  0.24974E+00  0.16090E-05  0.24880E+00
   10.5900   3.1000  31.7300  0.11320E+00  0.10729E+00  0.42318E-06  0.10691E+00  0.10151E+00  0.42151E-06  0.10109E+00
   10.5900   3.1000  33.5500  0.42778E-01  0.39671E-01  0.11690E-06  0.39461E-01  0.37320E-01  0.11629E-06  0.37096E-01
   10.5900   2.9000  36.1200  0.21098E-01  0.19427E-01  0.57282E-07  0.19283E-01  0.18257E-01  0.57022E-07  0.18106E-01
