0.171203  2.41783  1.46603  0.00577644  1.01769  0
0.192693  2.71697  1.44234  0.00734063  1.01593  1
0.193561  2.72098  1.44257  0.00452067  1.01618  0
0.219594  3.08518  1.40983  0.00718301  1.01431  1
0.220304  3.09433  1.41975  0.00551493  1.01431  0
0.222425  3.14509  1.43534  0.00966567  1.01444  2
0.240474  3.35593  1.44738  0.0146262  1.0131  0
0.246088  3.45924  1.40308  0.0068093  1.01278  2
0.247395  3.46799  1.40185  0.00950129  1.01288  1
0.259418  3.67029  1.42298  0.00983934  1.01238  3
0.27438  3.85375  1.38376  0.00789345  1.01164  2
0.28471  4.00299  1.4049  0.00707892  1.01126  3
0.297723  4.2132  1.4203  0.0117685  1.01108  4
0.298369  4.17071  1.39495  0.0142337  1.01079  2
0.313883  4.40894  1.36661  0.00794326  1.01026  3
0.324705  4.56667  1.38157  0.00905767  1.00978  4
0.334045  4.72755  1.40384  0.0171506  1.00971  5
0.339993  4.75414  1.36971  0.0130846  1.0094  3
0.353162  4.96168  1.38571  0.010705  1.00912  4
0.36104  5.07804  1.38662  0.0139885  1.009  5
0.379802  5.31439  1.38342  0.0150065  1.00848  4
0.388611  5.45863  1.34027  0.0147867  1.00808  5
0.411377  5.82256  1.35966  0.0129228  1.0078  7
0.418305  5.85457  1.33738  0.019026  1.00781  5
0.44401  6.24463  1.31311  0.0112444  1.00721  7
0.475588  6.68041  1.35185  0.0134657  1.00644  7
0.482269  6.83363  1.32409  0.0142728  1.0065  9
0.506869  7.08326  1.32678  0.0199182  1.006  7
0.516101  7.26494  1.31796  0.0119773  1.00584  9
0.549798  7.72254  1.30459  0.0129314  1.00513  9
0.554835  7.86921  1.30734  0.0164655  1.00518  11
0.586059  8.19283  1.27118  0.0187417  1.00435  9
0.594562  8.3723  1.29553  0.0120433  1.00387  11
0.625921  8.88693  1.31939  0.0188918  1.00319  13
0.637946  8.95508  1.26733  0.0138804  1.00292  11
0.663546  9.36052  1.26685  0.0138105  1.00213  13
0.680464  9.48842  1.29431  0.0321504  1.00146  11
0.698133  9.92027  1.34392  0.0200219  1.00109  15
0.704973  9.90159  1.27484  0.0140565  1.00086  13
0.737595  10.417  1.29742  0.0141792  0.999616  15
0.73805  10.7583  1.31474  0.0244691  0.999665  16
0.749955  10.4814  1.27892  0.025923  0.999163  13
0.779209  10.9528  1.32117  0.0157962  0.997872  15
0.780303  11.3119  1.31686  0.0162138  0.998081  16
0.820357  11.4859  1.29073  0.0251362  0.996198  15
0.82459  11.8974  1.31591  0.0187049  0.996155  16
