0.171203  2.41783  0.918443  0.00338269  1.01812  0
0.192693  2.71697  0.912496  0.00445935  1.01559  1
0.193561  2.72098  0.907253  0.00266141  1.01547  0
0.219594  3.08518  0.894273  0.00437992  1.01294  1
0.220304  3.09433  0.896808  0.00326582  1.01292  0
0.222425  3.14509  0.907291  0.00610697  1.01298  2
0.240474  3.35593  0.891535  0.00839422  1.01129  0
0.246088  3.45924  0.889631  0.00431905  1.011  2
0.247395  3.46799  0.885491  0.00576346  1.01088  1
0.259418  3.67029  0.903672  0.0072571  1.01019  3
0.27438  3.85375  0.869501  0.00495008  1.00917  2
0.28471  4.00299  0.883858  0.00515337  1.00867  3
0.297723  4.2132  0.905602  0.00785789  1.0081  4
0.298369  4.17071  0.875957  0.00891917  1.00802  2
0.313883  4.40894  0.879276  0.005942  1.00729  3
0.324705  4.56667  0.879046  0.00602788  1.00696  4
0.334045  4.72755  0.869319  0.00935174  1.00678  5
0.339993  4.75414  0.858712  0.00946588  1.00638  3
0.353162  4.96168  0.876651  0.0070741  1.0061  4
0.36104  5.07804  0.86859  0.00774341  1.00579  5
0.379802  5.31439  0.85646  0.00965292  1.00526  4
0.388611  5.45863  0.843543  0.00824906  1.00511  5
0.411377  5.82256  0.858308  0.00816821  1.0047  7
0.418305  5.85457  0.831485  0.0104544  1.00466  5
0.44401  6.24463  0.841663  0.00724437  1.00408  7
0.475588  6.68041  0.827748  0.0081918  1.0034  7
0.482269  6.83363  0.823166  0.00888307  1.00347  9
0.506869  7.08326  0.835789  0.0125564  1.00302  7
0.516101  7.26494  0.818129  0.00744044  1.00288  9
0.549798  7.72254  0.814663  0.00809303  1.00227  9
0.554835  7.86921  0.816531  0.0104149  1.0022  11
0.586059  8.19283  0.788962  0.0116401  1.00162  9
0.594562  8.3723  0.818296  0.00772516  1.00145  11
0.625921  8.88693  0.818779  0.0117534  1.00066  13
0.637946  8.95508  0.793491  0.00880503  1.00043  11
0.663546  9.36052  0.79686  0.00873786  0.999968  13
0.680464  9.48842  0.801688  0.0201241  0.999435  11
0.698133  9.92027  0.815274  0.0119707  0.999199  15
0.704973  9.90159  0.789642  0.00872414  0.998995  13
0.737595  10.417  0.778046  0.00835817  0.998381  15
0.73805  10.7583  0.807608  0.0150543  0.998427  16
0.749955  10.4814  0.77502  0.0156552  0.997981  13
0.779209  10.9528  0.792678  0.00931568  0.997593  15
0.780303  11.3119  0.804804  0.00991177  0.997666  16
0.820357  11.4859  0.799526  0.0154312  0.997044  15
0.82459  11.8974  0.79359  0.0112463  0.997229  16
