 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.304534942       4.20607853       20.2000008       3.22900009       5.41718054       5.75929117    
  0.303179890       4.19305277       20.2000008       3.21900010       5.44177294       5.79313755    
  0.301828533       4.18002701       20.2000008       3.20900011       5.46637869       5.82712984    
  0.300480783       4.16700077       20.2000008       3.19899988       5.49099874       5.86124039    
  0.299136698       4.15397453       20.2000008       3.18899989       5.51563311       5.89538813    
  0.297796220       4.14094877       20.2000008       3.17899990       5.54028225       5.93006706    
  0.296459377       4.12792253       20.2000008       3.16899991       5.56494761       5.96469593    
  0.295126140       4.11489677       20.2000008       3.15899992       5.58962870       5.99916172    
  0.293796510       4.10187101       20.2000008       3.14899993       5.61432695       6.03373861    
  0.292470396       4.08884478       20.2000008       3.13899994       5.63904285       6.06959486    
  0.291147888       4.07581902       20.2000008       3.12899995       5.66377687       6.10438585    
  0.289828867       4.06279278       20.2000008       3.11899996       5.68852949       6.13960791    
  0.288513422       4.04976702       20.2000008       3.10899997       5.71330166       6.17490292    
  0.287201494       4.03674126       20.2000008       3.09899998       5.73809433       6.21040106    
  0.285892993       4.02371502       20.2000008       3.08899999       5.76290751       6.24566936    
  0.284588039       4.01068926       20.2000008       3.07900000       5.78774214       6.28149891    
  0.283286542       3.99766326       20.2000008       3.06900001       5.81259918       6.31727648    
  0.281988502       3.98463750       20.2000008       3.05900002       5.83747959       6.35282516    
  0.280693918       3.97161174       20.2000008       3.04900002       5.86238337       6.38889313    
  0.279402733       3.95858550       20.2000008       3.03900003       5.88731194       6.42527819    
  0.278115004       3.94555974       20.2000008       3.02900004       5.91226625       6.46195173    
  0.276830614       3.93253374       20.2000008       3.01900005       5.93724632       6.49926853    
  0.275549650       3.91950774       20.2000008       3.00900006       5.96225309       6.53553867    
  0.274272054       3.90648174       20.2000008       2.99900007       5.98728800       6.57260990    
  0.272997856       3.89345574       20.2000008       2.98900008       6.01235199       6.60965252    
  0.271726996       3.88042998       20.2000008       2.97900009       6.03744507       6.64711094    
  0.270459443       3.86740398       20.2000008       2.96900010       6.06256866       6.68450117    
  0.269195199       3.85437799       20.2000008       2.95900011       6.08772373       6.72229195    
  0.307525903       4.24738789       20.2999992       3.22900009       5.27013636       5.59249353    
  0.306157529       4.23423433       20.2999992       3.21900010       5.29450417       5.62554216    
  0.304792881       4.22108030       20.2999992       3.20900011       5.31888580       5.65915489    
  0.303431898       4.20792627       20.2999992       3.19899988       5.34328222       5.69275951    
  0.302074611       4.19477224       20.2999992       3.18899989       5.36769342       5.72634888    
  0.300721020       4.18161869       20.2999992       3.17899990       5.39211988       5.76019621    
  0.299371004       4.16846418       20.2999992       3.16899991       5.41656208       5.79424191    
  0.298024684       4.15531063       20.2999992       3.15899992       5.44102097       5.82840014    
  0.296682000       4.14215708       20.2999992       3.14899993       5.46549702       5.86280155    
  0.295342833       4.12900257       20.2999992       3.13899994       5.48999023       5.89699697    
