 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.304534942       4.20607853       20.2000008       3.22900009       3.27988052       3.56361818    
  0.303179890       4.19305277       20.2000008       3.21900010       3.29216599       3.58229399    
  0.301828533       4.18002701       20.2000008       3.20900011       3.30444288       3.60102987    
  0.300480783       4.16700077       20.2000008       3.19899988       3.31671166       3.61982489    
  0.299136698       4.15397453       20.2000008       3.18899989       3.32897258       3.63868356    
  0.297796220       4.14094877       20.2000008       3.17899990       3.34122562       3.65754771    
  0.296459377       4.12792253       20.2000008       3.16899991       3.35347176       3.67525864    
  0.295126140       4.11489677       20.2000008       3.15899992       3.36571097       3.69431949    
  0.293796510       4.10187101       20.2000008       3.14899993       3.37794399       3.71284604    
  0.292470396       4.08884478       20.2000008       3.13899994       3.39017105       3.73252249    
  0.291147888       4.07581902       20.2000008       3.12899995       3.40239263       3.75173974    
  0.289828867       4.06279278       20.2000008       3.11899996       3.41460896       3.77101564    
  0.288513422       4.04976702       20.2000008       3.10899997       3.42682076       3.79036665    
  0.287201494       4.03674126       20.2000008       3.09899998       3.43902802       3.80978560    
  0.285892993       4.02371502       20.2000008       3.08899999       3.45123172       3.82930017    
  0.284588039       4.01068926       20.2000008       3.07900000       3.46343184       3.84889364    
  0.283286542       3.99766326       20.2000008       3.06900001       3.47562909       3.86857343    
  0.281988502       3.98463750       20.2000008       3.05900002       3.48782372       3.88846040    
  0.280693918       3.97161174       20.2000008       3.04900002       3.50001645       3.90831470    
  0.279402733       3.95858550       20.2000008       3.03900003       3.51220751       3.92825174    
  0.278115004       3.94555974       20.2000008       3.02900004       3.52439761       3.94809175    
  0.276830614       3.93253374       20.2000008       3.01900005       3.53658700       3.96819186    
  0.275549650       3.91950774       20.2000008       3.00900006       3.54877639       3.98837614    
  0.274272054       3.90648174       20.2000008       2.99900007       3.56096625       4.00863838    
  0.272997856       3.89345574       20.2000008       2.98900008       3.57315683       4.02899456    
  0.271726996       3.88042998       20.2000008       2.97900009       3.58534861       4.04943705    
  0.270459443       3.86740398       20.2000008       2.96900010       3.59754252       4.06997633    
  0.269195199       3.85437799       20.2000008       2.95900011       3.60973883       4.09061766    
  0.307525903       4.24738789       20.2999992       3.22900009       3.19644308       3.46556354    
  0.306157529       4.23423433       20.2999992       3.21900010       3.20866418       3.48398352    
  0.304792881       4.22108030       20.2999992       3.20900011       3.22087693       3.50246477    
  0.303431898       4.20792627       20.2999992       3.19899988       3.23308158       3.52101088    
  0.302074611       4.19477224       20.2999992       3.18899989       3.24527836       3.53961134    
  0.300721020       4.18161869       20.2999992       3.17899990       3.25746751       3.55827689    
  0.299371004       4.16846418       20.2999992       3.16899991       3.26964974       3.57692766    
  0.298024684       4.15531063       20.2999992       3.15899992       3.28182507       3.59447527    
  0.296682000       4.14215708       20.2999992       3.14899993       3.29399419       3.61338162    
  0.295342833       4.12900257       20.2999992       3.13899994       3.30615735       3.63226080    
  0.294007331       4.11584902       20.2999992       3.12899995       3.31831503       3.65028501    
  0.292675376       4.10269499       20.2999992       3.11899996       3.33046746       3.67022324    
  0.291347057       4.08954144       20.2999992       3.10899997       3.34261513       3.68930674    
  0.290022165       4.07638741       20.2999992       3.09899998       3.35475850       3.70846581    
  0.288700849       4.06323338       20.2999992       3.08899999       3.36689806       3.72768664    
  0.287383109       4.05007982       20.2999992       3.07900000       3.37903404       3.74700332    
  0.286068797       4.03692579       20.2999992       3.06900001       3.39116693       3.76640654    
  0.284758002       4.02377176       20.2999992       3.05900002       3.40329719       3.78588367    
  0.283450693       4.01061821       20.2999992       3.04900002       3.41542530       3.80557323    
  0.282146841       3.99746418       20.2999992       3.03900003       3.42755175       3.82522893    
  0.280846447       3.98431039       20.2999992       3.02900004       3.43967676       3.84496951    
  0.279549479       3.97115660       20.2999992       3.01900005       3.45180130       3.86461711    
  0.278255939       3.95800257       20.2999992       3.00900006       3.46392512       3.88451862    
  0.276965827       3.94484878       20.2999992       2.99900007       3.47604918       3.90450501    
  0.275679052       3.93169475       20.2999992       2.98900008       3.48817396       3.92458081    
  0.274395704       3.91854119       20.2999992       2.97900009       3.50029993       3.94473147    
  0.273115724       3.90538716       20.2999992       2.96900010       3.51242733       3.96497583    
  0.271839082       3.89223337       20.2999992       2.95900011       3.52455711       3.98531914    
  0.310531020       4.28889322       20.3999996       3.22900009       3.11498332       3.37004328    
  0.309149295       4.27561092       20.3999996       3.21900010       3.12713885       3.38825917    
  0.307771355       4.26232910       20.3999996       3.20900011       3.13928628       3.40649462    
  0.306397051       4.24904633       20.3999996       3.19899988       3.15142584       3.42478085    
  0.305026501       4.23576355       20.3999996       3.18899989       3.16355729       3.44313550    
  0.303659648       4.22248125       20.3999996       3.17899990       3.17568159       3.46154881    
  0.302296430       4.20919847       20.3999996       3.16899991       3.18779898       3.48002434    
  0.300936967       4.19591618       20.3999996       3.15899992       3.19990945       3.49848771    
  0.299581200       4.18263435       20.3999996       3.14899993       3.21201396       3.51709795    
  0.298228949       4.16935158       20.3999996       3.13899994       3.22411227       3.53453827    
  0.296880364       4.15606928       20.3999996       3.12899995       3.23620510       3.55328202    
  0.295535415       4.14278650       20.3999996       3.11899996       3.24829292       3.57129216    
  0.294194043       4.12950420       20.3999996       3.10899997       3.26037598       3.59087276    
  0.292856306       4.11622238       20.3999996       3.09899998       3.27245450       3.60976291    
  0.291522056       4.10293961       20.3999996       3.08899999       3.28452921       3.62872815    
  0.290191412       4.08965731       20.3999996       3.07900000       3.29660034       3.64776969    
  0.288864255       4.07637453       20.3999996       3.06900001       3.30866814       3.66688442    
  0.287540674       4.06309223       20.3999996       3.05900002       3.32073355       3.68609190    
  0.286220580       4.04980993       20.3999996       3.04900002       3.33279634       3.70537949    
  0.284904003       4.03652763       20.3999996       3.03900003       3.34485745       3.72475028    
  0.283590913       4.02324533       20.3999996       3.02900004       3.35691714       3.74432135    
  0.282281250       4.00996256       20.3999996       3.01900005       3.36897588       3.76387000    
  0.280975044       3.99668026       20.3999996       3.00900006       3.38103390       3.78333735    
  0.279672325       3.98339796       20.3999996       2.99900007       3.39309216       3.80303764    
  0.278373003       3.97011542       20.3999996       2.98900008       3.40515065       3.82283115    
  0.277077109       3.95683312       20.3999996       2.97900009       3.41721010       3.84271312    
  0.275784612       3.94355083       20.3999996       2.96900010       3.42927098       3.86266613    
  0.274495512       3.93026829       20.3999996       2.95900011       3.44133353       3.88272119    
  0.313550293       4.33059359       20.5000000       3.22900009       3.03545237       3.27700591    
  0.312155128       4.31718254       20.5000000       3.21900010       3.04754138       3.29493856    
  0.310763776       4.30377102       20.5000000       3.20900011       3.05962229       3.31302524    
  0.309376091       4.29035902       20.5000000       3.19899988       3.07169557       3.33107328    
  0.307992220       4.27694750       20.5000000       3.18899989       3.08376098       3.34917212    
  0.306612104       4.26353598       20.5000000       3.17899990       3.09581923       3.36733818    
  0.305235654       4.25012398       20.5000000       3.16899991       3.10787082       3.38556576    
  0.303862989       4.23671293       20.5000000       3.15899992       3.11991549       3.40385222    
  0.302493960       4.22330141       20.5000000       3.14899993       3.13195419       3.42219830    
  0.301128596       4.20988941       20.5000000       3.13899994       3.14398694       3.44056249    
  0.299766928       4.19647837       20.5000000       3.12899995       3.15601444       3.45784426    
  0.298408866       4.18306637       20.5000000       3.11899996       3.16803670       3.47640133    
  0.297054470       4.16965485       20.5000000       3.10899997       3.18005395       3.49438524    
  0.295703709       4.15624380       20.5000000       3.09899998       3.19206715       3.51360393    
  0.294356465       4.14283180       20.5000000       3.08899999       3.20407629       3.53231406    
  0.293012917       4.12942076       20.5000000       3.07900000       3.21608186       3.55109477    
  0.291672885       4.11600876       20.5000000       3.06900001       3.22808409       3.56994534    
  0.290336400       4.10259724       20.5000000       3.05900002       3.24008369       3.58886528    
  0.289003521       4.08918619       20.5000000       3.04900002       3.25208068       3.60788202    
  0.287674069       4.07577419       20.5000000       3.03900003       3.26407599       3.62698483    
  0.286348194       4.06236267       20.5000000       3.02900004       3.27606964       3.64615440    
  0.285025835       4.04895115       20.5000000       3.01900005       3.28806210       3.66553736    
  0.283706933       4.03553963       20.5000000       3.00900006       3.30005407       3.68489480    
  0.282391548       4.02212811       20.5000000       2.99900007       3.31204581       3.70432258    
  0.281079620       4.00871658       20.5000000       2.98900008       3.32403779       3.72368717    
  0.279771119       3.99530506       20.5000000       2.97900009       3.33603024       3.74328589    
  0.278466016       3.98189354       20.5000000       2.96900010       3.34802413       3.76297712    
  0.277164400       3.96848178       20.5000000       2.95900011       3.36001945       3.78274369    
  0.316583693       4.37248993       20.6000004       3.22900009       2.95780158       3.18646908    
  0.315175027       4.35894871       20.6000004       3.21900010       2.96982288       3.20343494    
  0.313770205       4.34540749       20.6000004       3.20900011       2.98183632       3.22113729    
  0.312369168       4.33186626       20.6000004       3.19899988       2.99384212       3.23973846    
  0.310971886       4.31832457       20.6000004       3.18899989       3.00584054       3.25766683    
  0.309578389       4.30478334       20.6000004       3.17899990       3.01783180       3.27558160    
  0.308188617       4.29124165       20.6000004       3.16899991       3.02981639       3.29355645    
  0.306802690       4.27770090       20.6000004       3.15899992       3.04179454       3.31159687    
  0.305420429       4.26415968       20.6000004       3.14899993       3.05376649       3.32970166    
  0.304041833       4.25061798       20.6000004       3.13899994       3.06573296       3.34786677    
  0.302666992       4.23707676       20.6000004       3.12899995       3.07769370       3.36604881    
  0.301295787       4.22353506       20.6000004       3.11899996       3.08964968       3.38326192    
  0.299928337       4.20999432       20.6000004       3.10899997       3.10160089       3.40155292    
  0.298564464       4.19645309       20.6000004       3.09899998       3.11354756       3.41950870    
  0.297204196       4.18291140       20.6000004       3.08899999       3.12549043       3.43837643    
  0.295847625       4.16937017       20.6000004       3.07900000       3.13742971       3.45690632    
  0.294494659       4.15582895       20.6000004       3.06900001       3.14936566       3.47549844    
  0.293145239       4.14228773       20.6000004       3.05900002       3.16129899       3.49416256    
  0.291799426       4.12874651       20.6000004       3.04900002       3.17322969       3.51289392    
  0.290457159       4.11520481       20.6000004       3.03900003       3.18515849       3.53172708    
  0.289118499       4.10166407       20.6000004       3.02900004       3.19708562       3.55063105    
  0.287783295       4.08812237       20.6000004       3.01900005       3.20901155       3.56962347    
  0.286451668       4.07458115       20.6000004       3.00900006       3.22093654       3.58881116    
  0.285123527       4.06103992       20.6000004       2.99900007       3.23286152       3.60798240    
  0.283798903       4.04749870       20.6000004       2.98900008       3.24478626       3.62722874    
  0.282477736       4.03395748       20.6000004       2.97900009       3.25671172       3.64639974    
  0.281160057       4.02041626       20.6000004       2.96900010       3.26863813       3.66581321    
  0.279845804       4.00687456       20.6000004       2.95900011       3.28056598       3.68531466    
  0.319631219       4.41458035       20.7000008       3.22900009       2.88198376       3.09834266    
  0.318208992       4.40090895       20.7000008       3.21900010       2.89393616       3.11574721    
  0.316790670       4.38723755       20.7000008       3.20900011       2.90588069       3.13256454    
  0.315376103       4.37356567       20.7000008       3.19899988       2.91781831       3.15008116    
  0.313965380       4.35989380       20.7000008       3.18899989       2.92974854       3.16765571    
  0.312558502       4.34622240       20.7000008       3.17899990       2.94167185       3.18614793    
  0.311155349       4.33255053       20.7000008       3.16899991       2.95358849       3.20394588    
  0.309756070       4.31887913       20.7000008       3.15899992       2.96549916       3.22173810    
  0.308360487       4.30520725       20.7000008       3.14899993       2.97740364       3.23959947    
  0.306968629       4.29153538       20.7000008       3.13899994       2.98930264       3.25751424    
  0.305580556       4.27786398       20.7000008       3.12899995       3.00119615       3.27549529    
  0.304196179       4.26419210       20.7000008       3.11899996       3.01308489       3.29347467    
  0.302815527       4.25052071       20.7000008       3.10899997       3.02496886       3.31159091    
  0.301438540       4.23684931       20.7000008       3.09899998       3.03684855       3.32861423    
  0.300065190       4.22317743       20.7000008       3.08899999       3.04872441       3.34686565    
