                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2290  20.2000  0.54172E+01  0.58824E+01  0.84077E-03  0.58221E+01  0.57593E+01  0.84457E-03  0.56936E+01
   10.5890   3.2190  20.2000  0.54418E+01  0.59154E+01  0.86542E-03  0.58539E+01  0.57931E+01  0.86943E-03  0.57261E+01
   10.5890   3.2090  20.2000  0.54664E+01  0.59485E+01  0.89075E-03  0.58857E+01  0.58271E+01  0.89498E-03  0.57587E+01
   10.5890   3.1990  20.2000  0.54910E+01  0.59817E+01  0.91680E-03  0.59177E+01  0.58612E+01  0.92125E-03  0.57914E+01
   10.5890   3.1890  20.2000  0.55156E+01  0.60150E+01  0.94367E-03  0.59497E+01  0.58954E+01  0.94836E-03  0.58242E+01
   10.5890   3.1790  20.2000  0.55403E+01  0.60487E+01  0.97123E-03  0.59820E+01  0.59301E+01  0.97617E-03  0.58574E+01
   10.5890   3.1690  20.2000  0.55649E+01  0.60824E+01  0.99962E-03  0.60144E+01  0.59647E+01  0.10048E-02  0.58906E+01
   10.5890   3.1590  20.2000  0.55896E+01  0.61159E+01  0.10288E-02  0.60465E+01  0.59992E+01  0.10343E-02  0.59235E+01
   10.5890   3.1490  20.2000  0.56143E+01  0.61495E+01  0.10589E-02  0.60787E+01  0.60337E+01  0.10646E-02  0.59566E+01
   10.5890   3.1390  20.2000  0.56390E+01  0.61843E+01  0.10897E-02  0.61121E+01  0.60696E+01  0.10958E-02  0.59908E+01
   10.5890   3.1290  20.2000  0.56638E+01  0.62181E+01  0.11213E-02  0.61444E+01  0.61044E+01  0.11276E-02  0.60240E+01
   10.5890   3.1190  20.2000  0.56885E+01  0.62523E+01  0.11541E-02  0.61771E+01  0.61396E+01  0.11608E-02  0.60576E+01
   10.5890   3.1090  20.2000  0.57133E+01  0.62866E+01  0.11877E-02  0.62098E+01  0.61749E+01  0.11947E-02  0.60912E+01
   10.5890   3.0990  20.2000  0.57381E+01  0.63210E+01  0.12222E-02  0.62427E+01  0.62104E+01  0.12296E-02  0.61250E+01
   10.5890   3.0890  20.2000  0.57629E+01  0.63552E+01  0.12578E-02  0.62753E+01  0.62457E+01  0.12655E-02  0.61585E+01
   10.5890   3.0790  20.2000  0.57877E+01  0.63899E+01  0.12943E-02  0.63084E+01  0.62815E+01  0.13025E-02  0.61926E+01
