 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   3.2290  15.1000   0.1710   2.3611  0.12147E+02  0.12147E+02  0.00000E+00  0.14964E+02  0.76009E+00  0.00000E+00  0.14203E+02  0.10000E+01
   10.5890   3.2190  15.1000   0.1702   2.3538  0.12161E+02  0.12161E+02  0.00000E+00  0.15006E+02  0.77039E+00  0.00000E+00  0.14235E+02  0.10000E+01
   10.5890   3.2090  15.1000   0.1694   2.3465  0.12175E+02  0.12175E+02  0.00000E+00  0.15049E+02  0.78084E+00  0.00000E+00  0.14268E+02  0.10000E+01
   10.5890   3.1990  15.1000   0.1687   2.3392  0.12190E+02  0.12190E+02  0.00000E+00  0.15092E+02  0.79145E+00  0.00000E+00  0.14300E+02  0.10000E+01
   10.5890   3.1890  15.1000   0.1679   2.3319  0.12204E+02  0.12204E+02  0.00000E+00  0.15134E+02  0.80221E+00  0.00000E+00  0.14332E+02  0.10000E+01
   10.5890   3.1790  15.1000   0.1672   2.3246  0.12218E+02  0.12218E+02  0.00000E+00  0.15178E+02  0.81314E+00  0.00000E+00  0.14365E+02  0.10000E+01
   10.5890   3.1690  15.1000   0.1664   2.3172  0.12232E+02  0.12232E+02  0.00000E+00  0.15222E+02  0.82423E+00  0.00000E+00  0.14397E+02  0.10000E+01
   10.5890   3.1590  15.1000   0.1657   2.3099  0.12247E+02  0.12247E+02  0.00000E+00  0.15266E+02  0.83549E+00  0.00000E+00  0.14430E+02  0.10000E+01
   10.5890   3.1490  15.1000   0.1649   2.3026  0.12261E+02  0.12261E+02  0.00000E+00  0.15310E+02  0.84691E+00  0.00000E+00  0.14463E+02  0.10000E+01
   10.5890   3.1390  15.1000   0.1642   2.2953  0.12276E+02  0.12276E+02  0.00000E+00  0.15355E+02  0.85851E+00  0.00000E+00  0.14497E+02  0.10000E+01
   10.5890   3.1290  15.1000   0.1634   2.2880  0.12290E+02  0.12290E+02  0.00000E+00  0.15400E+02  0.87028E+00  0.00000E+00  0.14530E+02  0.10000E+01
   10.5890   3.1190  15.1000   0.1627   2.2807  0.12305E+02  0.12305E+02  0.00000E+00  0.15446E+02  0.88223E+00  0.00000E+00  0.14563E+02  0.10000E+01
   10.5890   3.1090  15.1000   0.1620   2.2734  0.12319E+02  0.12319E+02  0.00000E+00  0.15491E+02  0.89435E+00  0.00000E+00  0.14597E+02  0.10000E+01
   10.5890   3.0990  15.1000   0.1612   2.2661  0.12334E+02  0.12334E+02  0.00000E+00  0.15538E+02  0.90667E+00  0.00000E+00  0.14631E+02  0.10000E+01
   10.5890   3.0890  15.1000   0.1605   2.2587  0.12349E+02  0.12349E+02  0.00000E+00  0.15584E+02  0.91916E+00  0.00000E+00  0.14665E+02  0.10000E+01
   10.5890   3.0790  15.1000   0.1598   2.2514  0.12364E+02  0.12364E+02  0.00000E+00  0.15631E+02  0.93185E+00  0.00000E+00  0.14699E+02  0.10000E+01
   10.5890   3.0690  15.1000   0.1590   2.2441  0.12379E+02  0.12379E+02  0.00000E+00  0.15678E+02  0.94473E+00  0.00000E+00  0.14733E+02  0.10000E+01
