 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.170952797       2.36111140       15.1000004       3.22900009       21.7897453       25.8395805    
  0.170192152       2.35379934       15.1000004       3.21900010       21.8259563       25.9185162    
  0.169433549       2.34648728       15.1000004       3.20900011       21.8622684       25.9979458    
  0.168676987       2.33917499       15.1000004       3.19899988       21.8986855       26.0788250    
  0.167922482       2.33186269       15.1000004       3.18899989       21.9352055       26.1594524    
  0.167170003       2.32455063       15.1000004       3.17899990       21.9718342       26.2426071    
  0.166419536       2.31723809       15.1000004       3.16899991       22.0085716       26.3247776    
  0.165671125       2.30992603       15.1000004       3.15899992       22.0454197       26.4142628    
  0.164924726       2.30261397       15.1000004       3.14899993       22.0823841       26.4970608    
  0.164180309       2.29530168       15.1000004       3.13899994       22.1194630       26.5800323    
  0.163437903       2.28798962       15.1000004       3.12899995       22.1566620       26.6642170    
  0.162697449       2.28067708       15.1000004       3.11899996       22.1939812       26.7482281    
  0.161959022       2.27336502       15.1000004       3.10899997       22.2314243       26.8334599    
  0.161222562       2.26605296       15.1000004       3.09899998       22.2689934       26.9177685    
  0.160488039       2.25874066       15.1000004       3.08899999       22.3066902       27.0024185    
  0.159755498       2.25142860       15.1000004       3.07900000       22.3445168       27.0894279    
  0.159024864       2.24411607       15.1000004       3.06900001       22.3824768       27.1773319    
  0.158296213       2.23680401       15.1000004       3.05900002       22.4205704       27.2658501    
  0.157569483       2.22949195       15.1000004       3.04900002       22.4588032       27.3533154    
  0.156844676       2.22217965       15.1000004       3.03900003       22.4971752       27.4429607    
  0.156121790       2.21486759       15.1000004       3.02900004       22.5356903       27.5329285    
  0.155400813       2.20755529       15.1000004       3.01900005       22.5743484       27.6229668    
  0.154681727       2.20024300       15.1000004       3.00900006       22.6131554       27.7130165    
  0.153964549       2.19293094       15.1000004       2.99900007       22.6521111       27.8047733    
  0.153249264       2.18561864       15.1000004       2.98900008       22.6912193       27.8958683    
  0.152535841       2.17830658       15.1000004       2.97900009       22.7304821       27.9885445    
  0.151824296       2.17099428       15.1000004       2.96900010       22.7699032       28.0810184    
  0.151114613       2.16368198       15.1000004       2.95900011       22.8094826       28.1758938    
  0.173211217       2.39230347       15.1999998       3.22900009       21.1857624       25.0721035    
  0.172440514       2.38489485       15.1999998       3.21900010       21.2217426       25.1428967    
  0.171671897       2.37748623       15.1999998       3.20900011       21.2578163       25.2184658    
  0.170905322       2.37007713       15.1999998       3.19899988       21.2939911       25.2971611    
  0.170140862       2.36266828       15.1999998       3.18899989       21.3302650       25.3761749    
  0.169378430       2.35525942       15.1999998       3.17899990       21.3666420       25.4563980    
  0.168618068       2.34785056       15.1999998       3.16899991       21.4031258       25.5364361    
  0.167859778       2.34044194       15.1999998       3.15899992       21.4397144       25.6188927    
  0.167103484       2.33303308       15.1999998       3.14899993       21.4764137       25.7004681    
  0.166349232       2.32562423       15.1999998       3.13899994       21.5132256       25.7881260    
  0.165597022       2.31821561       15.1999998       3.12899995       21.5501499       25.8712578    
  0.164846808       2.31080651       15.1999998       3.11899996       21.5871925       25.9536762    
  0.164098620       2.30339789       15.1999998       3.10899997       21.6243534       26.0363941    
  0.163352430       2.29598927       15.1999998       3.09899998       21.6616344       26.1205254    
  0.162608191       2.28858018       15.1999998       3.08899999       21.6990395       26.2060108    
  0.161865979       2.28117156       15.1999998       3.07900000       21.7365685       26.2891560    
  0.161125705       2.27376246       15.1999998       3.06900001       21.7742271       26.3729591    
  0.160387427       2.26635385       15.1999998       3.05900002       21.8120155       26.4593315    
  0.159651101       2.25894523       15.1999998       3.04900002       21.8499374       26.5464745    
  0.158916697       2.25153613       15.1999998       3.03900003       21.8879948       26.6338940    
  0.158184275       2.24412751       15.1999998       3.02900004       21.9261875       26.7211819    
  0.157453761       2.23671865       15.1999998       3.01900005       21.9645214       26.8100815    
  0.156725183       2.22930980       15.1999998       3.00900006       22.0029964       26.8994770    
  0.155998543       2.22190118       15.1999998       2.99900007       22.0416183       26.9888802    
  0.155273795       2.21449232       15.1999998       2.98900008       22.0803852       27.0780811    
  0.154550955       2.20708346       15.1999998       2.97900009       22.1193027       27.1690159    
  0.153830022       2.19967484       15.1999998       2.96900010       22.1583729       27.2595749    
  0.153110966       2.19226599       15.1999998       2.95900011       22.1975956       27.3516521    
  0.175484195       2.42369652       15.3000002       3.22900009       20.6000214       24.3263626    
  0.174703375       2.41619062       15.3000002       3.21900010       20.6357670       24.3970833    
  0.173924670       2.40868473       15.3000002       3.20900011       20.6716022       24.4732323    
  0.173148051       2.40117860       15.3000002       3.19899988       20.7075348       24.5433712    
  0.172373533       2.39367247       15.3000002       3.18899989       20.7435627       24.6186142    
  0.171601102       2.38616633       15.3000002       3.17899990       20.7796898       24.6970978    
  0.170830756       2.37866020       15.3000002       3.16899991       20.8159161       24.7756119    
  0.170062497       2.37115431       15.3000002       3.15899992       20.8522453       24.8552036    
  0.169296309       2.36364841       15.3000002       3.14899993       20.8886814       24.9356499    
  0.168532163       2.35614228       15.3000002       3.13899994       20.9252243       25.0165348    
  0.167770073       2.34863639       15.3000002       3.12899995       20.9618759       25.0974541    
  0.167010024       2.34113026       15.3000002       3.11899996       20.9986401       25.1847134    
  0.166252017       2.33362412       15.3000002       3.10899997       21.0355186       25.2668343    
  0.165496022       2.32611823       15.3000002       3.09899998       21.0725136       25.3486881    
  0.164742023       2.31861210       15.3000002       3.08899999       21.1096287       25.4306316    
  0.163990065       2.31110620       15.3000002       3.07900000       21.1468639       25.5144367    
  0.163240090       2.30360007       15.3000002       3.06900001       21.1842213       25.5989857    
  0.162492111       2.29609418       15.3000002       3.05900002       21.2217045       25.6782742    
  0.161746114       2.28858829       15.3000002       3.04900002       21.2593174       25.7650700    
  0.161002100       2.28108215       15.3000002       3.03900003       21.2970581       25.8505993    
