                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2290  15.1000  0.12147E+02  0.14843E+02  0.66942E+00  0.14174E+02  0.14964E+02  0.76009E+00  0.14203E+02
   10.5890   3.2190  15.1000  0.12161E+02  0.14881E+02  0.67826E+00  0.14203E+02  0.15006E+02  0.77039E+00  0.14235E+02
   10.5890   3.2090  15.1000  0.12175E+02  0.14919E+02  0.68723E+00  0.14232E+02  0.15049E+02  0.78084E+00  0.14268E+02
   10.5890   3.1990  15.1000  0.12190E+02  0.14957E+02  0.69633E+00  0.14261E+02  0.15092E+02  0.79145E+00  0.14300E+02
   10.5890   3.1890  15.1000  0.12204E+02  0.14995E+02  0.70557E+00  0.14290E+02  0.15134E+02  0.80221E+00  0.14332E+02
   10.5890   3.1790  15.1000  0.12218E+02  0.15034E+02  0.71493E+00  0.14319E+02  0.15178E+02  0.81314E+00  0.14365E+02
   10.5890   3.1690  15.1000  0.12232E+02  0.15073E+02  0.72443E+00  0.14348E+02  0.15222E+02  0.82423E+00  0.14397E+02
   10.5890   3.1590  15.1000  0.12247E+02  0.15112E+02  0.73408E+00  0.14378E+02  0.15266E+02  0.83549E+00  0.14430E+02
   10.5890   3.1490  15.1000  0.12261E+02  0.15152E+02  0.74386E+00  0.14408E+02  0.15310E+02  0.84691E+00  0.14463E+02
   10.5890   3.1390  15.1000  0.12276E+02  0.15191E+02  0.75379E+00  0.14438E+02  0.15355E+02  0.85851E+00  0.14497E+02
   10.5890   3.1290  15.1000  0.12290E+02  0.15231E+02  0.76386E+00  0.14468E+02  0.15400E+02  0.87028E+00  0.14530E+02
   10.5890   3.1190  15.1000  0.12305E+02  0.15272E+02  0.77408E+00  0.14498E+02  0.15446E+02  0.88223E+00  0.14563E+02
   10.5890   3.1090  15.1000  0.12319E+02  0.15313E+02  0.78445E+00  0.14528E+02  0.15491E+02  0.89435E+00  0.14597E+02
   10.5890   3.0990  15.1000  0.12334E+02  0.15353E+02  0.79497E+00  0.14559E+02  0.15538E+02  0.90667E+00  0.14631E+02
   10.5890   3.0890  15.1000  0.12349E+02  0.15395E+02  0.80565E+00  0.14589E+02  0.15584E+02  0.91916E+00  0.14665E+02
   10.5890   3.0790  15.1000  0.12364E+02  0.15436E+02  0.81648E+00  0.14620E+02  0.15631E+02  0.93185E+00  0.14699E+02
