 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379596174       5.42158175       23.9307995       2.97799993       3.12600899       3.12574458    
  0.393192351       5.59355927       24.1893005       3.00810003       2.83117080       2.81059170    
  0.411005646       5.81997681       24.5370007       3.04310012       2.47775698       2.43798184    
  0.430264026       6.06337261       24.9025002       3.07940006       2.14173198       2.08763814    
  0.449714035       6.32354212       25.3708992       3.09590006       1.81758499       1.75657463    
  0.469590306       6.60020733       25.9158001       3.09910011       1.51833189       1.45563042    
  0.488973320       6.86383200       26.3959007       3.10870004       1.27854252       1.21593904    
  0.508489370       7.10419464       26.7089996       3.14389992       1.09537685       1.03264308    
  0.526109874       7.31305504       26.9416008       3.18169999      0.955280960      0.893306792    
  0.542639196       7.52377367       27.2528992       3.20040011      0.827259898      0.768236578    
