                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9430  28.2581  0.85384E+00  0.84295E+00  0.25687E-05  0.83953E+00  0.80765E+00  0.25710E-05  0.80397E+00
   10.5890   2.9970  28.3330  0.76540E+00  0.75092E+00  0.17475E-05  0.74810E+00  0.71820E+00  0.17483E-05  0.71516E+00
   10.5890   3.0240  28.6144  0.66158E+00  0.64523E+00  0.12119E-05  0.64294E+00  0.61612E+00  0.12120E-05  0.61365E+00
   10.5890   3.0516  28.9326  0.55949E+00  0.54216E+00  0.86639E-06  0.54033E+00  0.51679E+00  0.86619E-06  0.51482E+00
   10.5890   3.0794  29.2506  0.46900E+00  0.45147E+00  0.65419E-06  0.45001E+00  0.42958E+00  0.65385E-06  0.42800E+00
   10.5890   3.0955  29.6291  0.38909E+00  0.37224E+00  0.51621E-06  0.37106E+00  0.35360E+00  0.51580E-06  0.35233E+00
   10.5890   3.0993  30.0927  0.31703E+00  0.30146E+00  0.41361E-06  0.30051E+00  0.28592E+00  0.41318E-06  0.28489E+00
   10.5890   3.1101  30.4936  0.25928E+00  0.24498E+00  0.33570E-06  0.24420E+00  0.23197E+00  0.33528E-06  0.23113E+00
   10.5890   3.1362  30.7733  0.21413E+00  0.20092E+00  0.27387E-06  0.20027E+00  0.18988E+00  0.27346E-06  0.18918E+00
   10.5890   3.1706  30.9778  0.17784E+00  0.16562E+00  0.22336E-06  0.16506E+00  0.15619E+00  0.22294E-06  0.15559E+00
   10.5890   3.1968  31.1818  0.14979E+00  0.13851E+00  0.18544E-06  0.13803E+00  0.13036E+00  0.18504E-06  0.12984E+00
   10.5890   3.2105  31.4849  0.12338E+00  0.11320E+00  0.14967E-06  0.11277E+00  0.10630E+00  0.14931E-06  0.10585E+00
