 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.598053694       8.53418064       30.1187992       2.98469996      0.309660614      0.284242809    
  0.612183630       8.71306801       30.3374996       3.00449991      0.272835970      0.248879582    
  0.630747318       8.94851780       30.6280003       3.02880001      0.229882076      0.207979724    
  0.650258601       9.19457722       30.9251003       3.05399990      0.191121608      0.171383202    
  0.669910014       9.43976116       31.2091999       3.07999992      0.158018634      0.140376434    
  0.689606488       9.69957733       31.5748997       3.09369993      0.128600016      0.113155350    
  0.709518552       9.96899700       31.9796009       3.10170007      0.103314199       8.99710432E-02
  0.729157448       10.2315207       32.3568993       3.11150002       8.28514770E-02   7.13220537E-02
  0.748500943       10.4658661       32.5937996       3.13790011       6.71365410E-02   5.69974296E-02
  0.768271327       10.7032337       32.8263016       3.16499996       5.36965765E-02   4.48044017E-02
  0.786758006       10.9200344       33.0187988       3.19260001       4.32426967E-02   3.53318341E-02
  0.801847398       11.1166811       33.2778015       3.20110011       3.54975238E-02   2.83622015E-02
