                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9885  32.0287  0.17578E+00  0.16516E+00  0.24424E-06  0.16459E+00  0.15624E+00  0.24400E-06  0.15563E+00
   10.5890   3.0075  32.2622  0.14979E+00  0.13990E+00  0.20562E-06  0.13941E+00  0.13213E+00  0.20537E-06  0.13161E+00
   10.5890   3.0305  32.5432  0.12255E+00  0.11356E+00  0.16490E-06  0.11314E+00  0.10702E+00  0.16465E-06  0.10657E+00
   10.5890   3.0528  32.8301  0.99277E-01  0.91166E-01  0.12996E-06  0.90803E-01  0.85699E-01  0.12973E-06  0.85313E-01
   10.5890   3.0759  33.1035  0.79981E-01  0.72670E-01  0.10094E-06  0.72350E-01  0.68105E-01  0.10073E-06  0.67767E-01
   10.5890   3.0922  33.4195  0.63735E-01  0.57173E-01  0.77252E-07  0.56887E-01  0.53383E-01  0.77070E-07  0.53082E-01
   10.5890   3.0980  33.8156  0.49806E-01  0.43942E-01  0.58027E-07  0.43685E-01  0.40828E-01  0.57877E-07  0.40558E-01
   10.5890   3.1102  34.1488  0.38851E-01  0.33453E-01  0.43424E-07  0.33214E-01  0.30849E-01  0.43302E-07  0.30600E-01
   10.5890   3.1357  34.3641  0.30307E-01  0.24945E-01  0.32552E-07  0.24715E-01  0.22670E-01  0.32450E-07  0.22433E-01
   10.5890   3.1579  34.6137  0.13612E-03  0.22383E-03  0.24007E-07  0.00000E+00  0.22842E-03  0.23926E-07  0.00000E+00
