 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456842214       6.51301718       26.2066994       2.99180007       1.56623220       1.51481771    
  0.471492738       6.69887924       26.4678993       3.01780009       1.39762735       1.34268463    
  0.490579873       6.94014645       26.8024998       3.05029988       1.20180881       1.14451742    
  0.510232031       7.18915081       27.1511002       3.08060002       1.02406800      0.966869771    
  0.529849648       7.45084667       27.5830002       3.09540009      0.859906375      0.805331945    
  0.549482167       7.72083855       28.0611000       3.10130000      0.714690626      0.664214671    
  0.569252372       7.98880386       28.5109005       3.11050010      0.592781365      0.546643019    
  0.588633597       8.22467709       28.7835999       3.14319992      0.501193881      0.458332568    
  0.607281566       8.44876862       29.0310001       3.17519999      0.425083071      0.385619700    
  0.623930037       8.64783955       29.2479992       3.20300007      0.365655333      0.329321235    
