                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9889  32.0228  0.13806E+00  0.12982E+00  0.59569E-06  0.12933E+00  0.12275E+00  0.59395E-06  0.12222E+00
   10.5890   3.0075  32.2642  0.11750E+00  0.10979E+00  0.46106E-06  0.10939E+00  0.10364E+00  0.45954E-06  0.10319E+00
   10.5890   3.0307  32.5428  0.96238E-01  0.89189E-01  0.33942E-06  0.88852E-01  0.83989E-01  0.33816E-06  0.83621E-01
   10.5890   3.0539  32.8223  0.77950E-01  0.71569E-01  0.24878E-06  0.71289E-01  0.67212E-01  0.24774E-06  0.66906E-01
   10.5890   3.0763  33.1006  0.62584E-01  0.56843E-01  0.18263E-06  0.56608E-01  0.53213E-01  0.18178E-06  0.52956E-01
   10.5890   3.0926  33.4184  0.49541E-01  0.44417E-01  0.13367E-06  0.44219E-01  0.41420E-01  0.13299E-06  0.41202E-01
   10.5890   3.1022  33.7810  0.38576E-01  0.34021E-01  0.97672E-07  0.33850E-01  0.31565E-01  0.97146E-07  0.31378E-01
   10.5890   3.1124  34.1319  0.29640E-01  0.25521E-01  0.71374E-07  0.25371E-01  0.23501E-01  0.70964E-07  0.23336E-01
   10.5890   3.1341  34.3821  0.22606E-01  0.18620E-01  0.52527E-07  0.18483E-01  0.16896E-01  0.52203E-07  0.16746E-01
   10.5890   3.1609  34.5773  0.32859E-04  0.13129E-03  0.38995E-07  0.00000E+00  0.14274E-03  0.38737E-07  0.00000E+00
