 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456568658       6.50945997       26.2012005       2.99140000      1.17244220       1.13868475    
  0.471695572       6.70105314       26.4687004       3.01859999      1.04686046       1.00934911    
  0.490717024       6.94236231       26.8082008       3.04999995      0.904400527      0.864254832    
  0.510297179       7.18930197       27.1478004       3.08139992      0.775704741      0.734650373    
  0.529714763       7.44795465       27.5730000       3.09640002      0.655881226      0.616047621    
  0.549631476       7.72334909       28.0676003       3.10089993      0.545660079      0.508433580    
  0.569356918       7.98962975       28.5095997       3.11109996      0.455270737      0.420789838    
  0.588732183       8.22914791       28.8047009       3.14039993      0.385605931      0.353346258    
  0.607149243       8.44339466       29.0070992       3.17829990      0.330738693      0.300508201    
  0.623560071       8.64552116       29.2551994       3.20059991      0.284910560      0.256994307    
