                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9918  26.2067  0.15662E+01  0.15741E+01  0.16081E-04  0.15664E+01  0.15148E+01  0.16103E-04  0.15066E+01
   10.5890   3.0178  26.4679  0.13976E+01  0.13972E+01  0.10246E-04  0.13909E+01  0.13427E+01  0.10257E-04  0.13359E+01
   10.5890   3.0503  26.8025  0.12018E+01  0.11932E+01  0.57600E-05  0.11883E+01  0.11445E+01  0.57644E-05  0.11392E+01
   10.5890   3.0806  27.1511  0.10241E+01  0.10099E+01  0.32833E-05  0.10060E+01  0.96687E+00  0.32846E-05  0.96272E+00
   10.5890   3.0954  27.5830  0.85991E+00  0.84259E+00  0.19727E-05  0.83957E+00  0.80533E+00  0.19728E-05  0.80208E+00
   10.5890   3.1013  28.0611  0.71469E+00  0.69605E+00  0.12762E-05  0.69367E+00  0.66421E+00  0.12759E-05  0.66165E+00
   10.5890   3.1105  28.5109  0.59278E+00  0.57375E+00  0.89418E-06  0.57187E+00  0.54664E+00  0.89377E-06  0.54462E+00
   10.5890   3.1432  28.7836  0.50119E+00  0.48195E+00  0.67787E-06  0.48043E+00  0.45833E+00  0.67735E-06  0.45670E+00
   10.5890   3.1752  29.0310  0.42508E+00  0.40620E+00  0.54111E-06  0.40495E+00  0.38562E+00  0.54050E-06  0.38428E+00
   10.5890   3.2030  29.2480  0.36566E+00  0.34744E+00  0.45125E-06  0.34639E+00  0.32932E+00  0.45062E-06  0.32819E+00
