 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.598007441       8.53228664       30.1096992       2.98580003      0.400878191      0.367254376    
  0.611751258       8.70783234       30.3323002       3.00370002      0.353001922      0.321534425    
  0.630798459       8.94936180       30.6299992       3.02870011      0.294996202      0.266548067    
  0.650285721       9.19471741       30.9242992       3.05419993      0.244536802      0.219097957    
  0.670013487       9.44285393       31.2212009       3.07870007      0.201200500      0.178675890    
  0.689689517       9.69828510       31.5627995       3.09559989      0.163907349      0.144224390    
  0.709540188       9.96930027       31.9801006       3.10170007      0.131477475      0.114565209    
  0.729384899       10.2340279       32.3582993       3.11199999      0.105326854       9.07534808E-02
  0.748845160       10.4713821       32.6053009       3.13739991       8.53965208E-02   7.25872070E-02
  0.768453240       10.7057686       32.8302994       3.16499996       6.88289255E-02   5.75194024E-02
  0.786393046       10.9185104       33.0292015       3.19020009       5.61308116E-02   4.59682159E-02
  0.804725409       11.1438971       33.2747993       3.20950007       4.49397266E-02   3.57519239E-02
