 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379657686       5.42260265       23.9339008       2.97779989       3.05046797       3.11856747    
  0.393210858       5.59426594       24.1933002       3.00749993       2.76568079       2.80502701    
  0.410975933       5.81955576       24.5361004       3.04310012       2.42636633       2.43670893    
  0.430220634       6.06324577       24.9046993       3.07879996       2.10054398       2.08740950    
  0.449715734       6.32390356       25.3733006       3.09549999       1.78585935       1.75820792    
  0.469593465       6.60078049       25.9195004       3.09850001       1.49483287       1.45888579    
  0.489064306       6.86510849       26.3983994       3.10870004       1.26119661       1.22028160    
  0.508463144       7.10506868       26.7162991       3.14260006       1.08326638       1.03847659    
  0.526184618       7.31498241       26.9491005       3.18079996      0.946414232      0.899525404    
  0.542694867       7.52536058       27.2593002       3.19959998      0.821629345      0.775279284    
