                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9973  28.3438  0.93951E+00  0.93828E+00  0.17284E-05  0.93446E+00  0.90031E+00  0.17291E-05  0.89617E+00
   10.5890   3.0235  28.6176  0.82135E+00  0.81508E+00  0.12119E-05  0.81195E+00  0.78079E+00  0.12119E-05  0.77739E+00
   10.5890   3.0511  28.9390  0.69974E+00  0.68950E+00  0.86465E-06  0.68699E+00  0.65922E+00  0.86447E-06  0.65650E+00
   10.5890   3.0802  29.2475  0.59245E+00  0.57961E+00  0.65349E-06  0.57759E+00  0.55308E+00  0.65316E-06  0.55089E+00
   10.5890   3.0957  29.6315  0.49503E+00  0.48101E+00  0.51531E-06  0.47938E+00  0.45816E+00  0.51490E-06  0.45640E+00
   10.5890   3.1007  30.0844  0.40710E+00  0.39297E+00  0.41346E-06  0.39164E+00  0.37365E+00  0.41304E-06  0.37222E+00
   10.5890   3.1092  30.5059  0.33359E+00  0.31989E+00  0.33473E-06  0.31880E+00  0.30362E+00  0.33432E-06  0.30245E+00
   10.5890   3.1377  30.7623  0.27782E+00  0.26453E+00  0.27401E-06  0.26362E+00  0.25058E+00  0.27360E-06  0.24960E+00
   10.5890   3.1688  30.9878  0.23058E+00  0.21799E+00  0.22355E-06  0.21722E+00  0.20608E+00  0.22313E-06  0.20524E+00
   10.5890   3.1951  31.2017  0.19276E+00  0.18106E+00  0.18400E-06  0.18038E+00  0.17085E+00  0.18361E-06  0.17012E+00
   10.5890   3.2057  31.5123  0.15866E+00  0.14812E+00  0.15003E-06  0.14752E+00  0.13953E+00  0.14968E-06  0.13888E+00
