                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9778  23.9339  0.30505E+01  0.32100E+01  0.17268E-03  0.31877E+01  0.31186E+01  0.17312E-03  0.30946E+01
   10.5890   3.0075  24.1933  0.27657E+01  0.28918E+01  0.11587E-03  0.28735E+01  0.28050E+01  0.11613E-03  0.27853E+01
   10.5890   3.0431  24.5361  0.24264E+01  0.25171E+01  0.68176E-04  0.25027E+01  0.24367E+01  0.68296E-04  0.24212E+01
   10.5890   3.0788  24.9047  0.21005E+01  0.21607E+01  0.38031E-04  0.21497E+01  0.20874E+01  0.38081E-04  0.20755E+01
   10.5890   3.0955  25.3733  0.17859E+01  0.18234E+01  0.20784E-04  0.18149E+01  0.17582E+01  0.20805E-04  0.17490E+01
   10.5890   3.0985  25.9195  0.14948E+01  0.15156E+01  0.11158E-04  0.15090E+01  0.14589E+01  0.11167E-04  0.14518E+01
   10.5890   3.1087  26.3984  0.12612E+01  0.12699E+01  0.61455E-05  0.12648E+01  0.12203E+01  0.61487E-05  0.12148E+01
   10.5890   3.1426  26.7163  0.10833E+01  0.10828E+01  0.35197E-05  0.10788E+01  0.10385E+01  0.35202E-05  0.10342E+01
   10.5890   3.1808  26.9491  0.94641E+00  0.93961E+00  0.22182E-05  0.93638E+00  0.89953E+00  0.22176E-05  0.89604E+00
   10.5890   3.1996  27.2593  0.82163E+00  0.81106E+00  0.15142E-05  0.80840E+00  0.77528E+00  0.15133E-05  0.77242E+00
