 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456666768       6.51180077       26.2108994       2.99029994       1.15791678       1.15022302    
  0.471665829       6.70116186       26.4715996       3.01799989       1.03762496       1.02260625    
  0.490686566       6.94239235       26.8104992       3.04949999      0.899149239      0.877602279    
  0.510281146       7.19032097       27.1555996       3.08010006      0.773249745      0.747492313    
  0.529735088       7.44814157       27.5729008       3.09649992      0.656723440      0.629275143    
  0.549601555       7.72385693       28.0727005       3.09999990      0.548342407      0.521045864    
  0.569332898       7.99068213       28.5175991       3.10980010      0.459286243      0.432725579    
  0.588689566       8.22866344       28.8043003       3.14030004      0.391261160      0.365335554    
  0.607146680       8.44449902       29.0137005       3.17729998      0.336770684      0.311727315    
  0.623717785       8.64840984       29.2630005       3.20000005      0.290821731      0.267202854    
