                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9885  32.0245  0.14187E+00  0.13561E+00  0.59617E-06  0.13513E+00  0.12863E+00  0.59443E-06  0.12810E+00
   10.5890   3.0077  32.2643  0.12070E+00  0.11472E+00  0.46057E-06  0.11431E+00  0.10863E+00  0.45905E-06  0.10819E+00
   10.5890   3.0304  32.5444  0.98813E-01  0.93272E-01  0.33956E-06  0.92935E-01  0.88156E-01  0.33829E-06  0.87788E-01
   10.5890   3.0537  32.8245  0.79725E-01  0.74720E-01  0.24865E-06  0.74440E-01  0.70479E-01  0.24761E-06  0.70173E-01
   10.5890   3.0760  33.1035  0.63655E-01  0.59229E-01  0.18254E-06  0.58995E-01  0.55754E-01  0.18169E-06  0.55497E-01
   10.5890   3.0924  33.4191  0.50057E-01  0.46243E-01  0.13374E-06  0.46045E-01  0.43442E-01  0.13307E-06  0.43224E-01
   10.5890   3.1022  33.7799  0.38649E-01  0.35449E-01  0.97750E-07  0.35278E-01  0.33233E-01  0.97223E-07  0.33046E-01
   10.5890   3.1120  34.1348  0.29413E-01  0.26778E-01  0.71379E-07  0.26628E-01  0.25052E-01  0.70969E-07  0.24887E-01
   10.5890   3.1340  34.3819  0.22318E-01  0.20159E-01  0.52564E-07  0.20021E-01  0.18816E-01  0.52240E-07  0.18665E-01
   10.5890   3.1512  34.5551  0.17969E-01  0.16132E-01  0.41875E-07  0.15999E-01  0.15030E-01  0.41603E-07  0.14886E-01
