 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.598031878       8.53420734       30.1203995       2.98440003      0.314144075      0.293916553    
  0.612144828       8.71297550       30.3393993       3.00410008      0.277724147      0.258170933    
  0.630684674       8.94833946       30.6308002       3.02819991      0.234983027      0.216628581    
  0.650236905       9.19439316       30.9253006       3.05390000      0.196053922      0.179163486    
  0.669954538       9.44013691       31.2087994       3.08019996      0.162408859      0.147076085    
  0.689602971       9.69978619       31.5762997       3.09349990      0.132290199      0.118777536    
  0.709568501       9.97009754       31.9829998       3.10139990      0.106071964       9.44326892E-02
  0.729184806       10.2335463       32.3666000       3.11030006       8.47380534E-02   7.47948363E-02
  0.748574197       10.4677334       32.5999985       3.13730001       6.83043376E-02   5.97348548E-02
  0.768308222       10.7049017       32.8331985       3.16420007       5.42519912E-02   4.69941422E-02
  0.786605358       10.9210148       33.0315018       3.19050002       4.34101149E-02   3.72620374E-02
  0.803543746       11.1379375       33.3025017       3.20260000       3.45831700E-02   2.94408109E-02
