 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456818223       6.51387501       26.2147007       2.99040008       1.86905420       1.85268068    
  0.471647680       6.70170021       26.4766998       3.01710010       1.67595279       1.64852285    
  0.490591526       6.94215250       26.8153992       3.04830003       1.45278168       1.41540849    
  0.510211110       7.18904734       27.1518002       3.08039999       1.25041401       1.20656514    
  0.529703856       7.44919348       27.5816994       3.09500003       1.05987215       1.01384521    
  0.549596071       7.72347021       28.0706005       3.10030007      0.885856271      0.840218365    
  0.569230855       7.98807526       28.5077000       3.11089993      0.742934406      0.698702872    
  0.588628232       8.22769451       28.8020992       3.14039993      0.631868005      0.588988423    
  0.607374430       8.45028782       29.0345993       3.17499995      0.540935397      0.499733806    
  0.623674035       8.64955807       29.2719994       3.19849992      0.468385696      0.429459989    
